index,County,Precinct,Registered Voters,David A. Perdue (I) (Rep)_Election Day Votes,David A. Perdue (I) (Rep)_Advanced Voting Votes,David A. Perdue (I) (Rep)_Absentee by Mail Votes,David A. Perdue (I) (Rep)_Provisional Votes,David A. Perdue (I) (Rep)_Choice Total,Jon Ossoff (Dem)_Election Day Votes,Jon Ossoff (Dem)_Advanced Voting Votes,Jon Ossoff (Dem)_Absentee by Mail Votes,Jon Ossoff (Dem)_Provisional Votes,Jon Ossoff (Dem)_Choice Total,Shane Hazel (Lib)_Election Day Votes,Shane Hazel (Lib)_Advanced Voting Votes,Shane Hazel (Lib)_Absentee by Mail Votes,Shane Hazel (Lib)_Provisional Votes,Shane Hazel (Lib)_Choice Total,Total,
0,Heard,Centralhatchee,1767,365,565,173,0,1103,55,71,55,0,181,11,14,3,0,28,1312,
1,Heard,Cooksville-Corinth,700,145,192,44,0,381,17,13,5,0,35,1,2,3,0,6,422,
2,Heard,Enon Grove,1156,270,285,70,0,625,17,43,20,0,80,3,10,5,0,18,723,
3,Heard,Ephesus,1321,418,300,122,0,840,22,30,26,1,79,4,5,5,0,14,933,
4,Heard,Franklin,2178,258,651,193,1,1103,59,144,123,0,326,10,18,8,0,36,1465,
5,Heard,Southwest,640,155,152,54,0,361,22,37,42,0,101,2,8,1,0,11,473,
