index,County,Precinct,Registered Voters,Donald J. Trump (I) (Rep)_Election Day Votes,Donald J. Trump (I) (Rep)_Advanced Voting Votes,Donald J. Trump (I) (Rep)_Absentee by Mail Votes,Donald J. Trump (I) (Rep)_Provisional Votes,Donald J. Trump (I) (Rep)_Choice Total,Joseph R. Biden (Dem)_Election Day Votes,Joseph R. Biden (Dem)_Advanced Voting Votes,Joseph R. Biden (Dem)_Absentee by Mail Votes,Joseph R. Biden (Dem)_Provisional Votes,Joseph R. Biden (Dem)_Choice Total,Jo Jorgensen (Lib)_Election Day Votes,Jo Jorgensen (Lib)_Advanced Voting Votes,Jo Jorgensen (Lib)_Absentee by Mail Votes,Jo Jorgensen (Lib)_Provisional Votes,Jo Jorgensen (Lib)_Choice Total,Total,
0,Heard,Centralhatchee,1767,372,576,174,0,1122,54,72,60,0,186,6,4,1,0,11,1319,
1,Heard,Cooksville-Corinth,700,142,196,46,0,384,17,14,6,0,37,2,1,1,0,4,425,
2,Heard,Enon Grove,1156,276,294,74,0,644,14,43,26,0,83,4,3,1,0,8,735,
3,Heard,Ephesus,1321,424,301,127,0,852,21,34,26,1,82,3,0,4,0,7,941,
4,Heard,Franklin,2178,264,676,198,1,1139,60,138,133,0,331,6,10,4,0,20,1490,
5,Heard,Southwest,640,163,154,58,0,375,18,42,45,0,105,0,1,0,0,1,481,
