index,County,Precinct,Registered Voters,YES_Election Day Votes,YES_Advanced Voting Votes,YES_Absentee by Mail Votes,YES_Provisional Votes,YES_Choice Total,NO_Election Day Votes,NO_Advanced Voting Votes,NO_Absentee by Mail Votes,NO_Provisional Votes,NO_Choice Total,Total,
0,Colquitt,Shaw,3487,327,454,235,0,1016,65,196,129,0,390,1406,
1,Colquitt,Moultrie,4809,367,1120,393,1,1881,160,509,177,0,846,2727,
2,Colquitt,Autreyville,1512,208,307,85,1,601,77,165,29,1,272,873,
3,Colquitt,Bridgecreek,1191,186,277,78,0,541,90,164,31,1,286,827,
4,Colquitt,Crosland,289,74,33,19,0,126,25,12,8,1,46,172,
5,Colquitt,Doerun,619,158,98,35,0,291,54,43,8,0,105,396,
6,Colquitt,Funston,1030,189,199,50,2,440,98,91,35,1,225,665,
7,Colquitt,Hamilton,784,217,139,34,0,390,57,74,20,0,151,541,
8,Colquitt,Hartsfield,408,106,60,29,1,196,57,27,16,0,100,296,
9,Colquitt,Hopewell,1670,209,437,98,1,745,79,218,45,1,343,1088,
10,Colquitt,Lee,1094,147,205,58,0,410,87,107,32,0,226,636,
11,Colquitt,Millcreek,422,73,88,23,0,184,35,53,18,0,106,290,
12,Colquitt,Monk,1555,241,323,90,0,654,114,165,45,0,324,978,
13,Colquitt,Murphy,973,126,309,59,0,494,60,144,20,0,224,718,
14,Colquitt,Norman Park,2586,342,524,143,0,1009,132,252,99,0,483,1492,
15,Colquitt,Robinson,860,161,140,41,0,342,90,77,16,0,183,525,
16,Colquitt,Thigpen,251,73,24,13,0,110,27,18,7,0,52,162,
17,Colquitt,Tyty,543,161,60,23,0,244,62,22,13,0,97,341,
18,Colquitt,Warrior,971,187,168,44,0,399,89,88,30,0,207,606,
