index,County,Precinct,Registered Voters,"Lauren Bubba McDonald, Jr. (I) (Rep)_Election Day Votes","Lauren Bubba McDonald, Jr. (I) (Rep)_Advanced Voting Votes","Lauren Bubba McDonald, Jr. (I) (Rep)_Absentee by Mail Votes","Lauren Bubba McDonald, Jr. (I) (Rep)_Provisional Votes","Lauren Bubba McDonald, Jr. (I) (Rep)_Choice Total",Daniel Blackman (Dem)_Election Day Votes,Daniel Blackman (Dem)_Advanced Voting Votes,Daniel Blackman (Dem)_Absentee by Mail Votes,Daniel Blackman (Dem)_Provisional Votes,Daniel Blackman (Dem)_Choice Total,Nathan Wilson (Lib)_Election Day Votes,Nathan Wilson (Lib)_Advanced Voting Votes,Nathan Wilson (Lib)_Absentee by Mail Votes,Nathan Wilson (Lib)_Provisional Votes,Nathan Wilson (Lib)_Choice Total,Total,
0,Hart,Hartwell,6451,441,2120,569,1,3131,183,640,448,1,1272,26,55,16,0,97,4500,
1,Hart,Goldmine,1901,344,569,158,0,1071,57,109,76,1,243,9,15,6,0,30,1344,
2,Hart,Cokesbury,1162,142,273,63,0,478,79,130,98,0,307,4,3,2,0,9,794,
3,Hart,Reed Creek,2990,419,1135,300,1,1855,70,145,163,0,378,22,30,5,0,57,2290,
4,Hart,Bowersville,1395,305,398,73,0,776,41,79,38,0,158,10,8,0,0,18,952,
5,Hart,Shoal Creek,1656,329,524,160,0,1013,43,62,69,0,174,9,14,5,0,28,1215,
6,Hart,Bio,1374,222,439,89,0,750,34,128,74,0,236,10,13,5,0,28,1014,
