index,County,Precinct,Registered Voters,"Lauren Bubba McDonald, Jr. (I) (Rep)_Election Day Votes","Lauren Bubba McDonald, Jr. (I) (Rep)_Advanced Voting Votes","Lauren Bubba McDonald, Jr. (I) (Rep)_Absentee by Mail Votes","Lauren Bubba McDonald, Jr. (I) (Rep)_Provisional Votes","Lauren Bubba McDonald, Jr. (I) (Rep)_Choice Total",Daniel Blackman (Dem)_Election Day Votes,Daniel Blackman (Dem)_Advanced Voting Votes,Daniel Blackman (Dem)_Absentee by Mail Votes,Daniel Blackman (Dem)_Provisional Votes,Daniel Blackman (Dem)_Choice Total,Nathan Wilson (Lib)_Election Day Votes,Nathan Wilson (Lib)_Advanced Voting Votes,Nathan Wilson (Lib)_Absentee by Mail Votes,Nathan Wilson (Lib)_Provisional Votes,Nathan Wilson (Lib)_Choice Total,Total,
0,Coffee,Douglas,17243,975,4543,593,3,6114,674,1776,720,0,3170,54,107,28,0,189,9473,
1,Coffee,Ambrose,2053,337,608,95,0,1040,70,121,41,3,235,8,13,2,0,23,1298,
2,Coffee,Bridgetown,344,105,62,7,0,174,34,12,8,0,54,3,2,0,0,5,233,
3,Coffee,Broxton,2398,322,738,69,2,1131,118,126,67,0,311,8,8,5,0,21,1463,
4,Coffee,Nicholls,2115,352,476,58,2,888,96,111,67,0,274,5,12,2,1,20,1182,
5,Coffee,West Green,961,284,235,49,0,568,16,10,7,0,33,9,2,0,0,11,612,
