index,County,Precinct,Registered Voters,Donald J. Trump (I) (Rep)_Election Day Votes,Donald J. Trump (I) (Rep)_Advanced Voting Votes,Donald J. Trump (I) (Rep)_Absentee by Mail Votes,Donald J. Trump (I) (Rep)_Provisional Votes,Donald J. Trump (I) (Rep)_Choice Total,Joseph R. Biden (Dem)_Election Day Votes,Joseph R. Biden (Dem)_Advanced Voting Votes,Joseph R. Biden (Dem)_Absentee by Mail Votes,Joseph R. Biden (Dem)_Provisional Votes,Joseph R. Biden (Dem)_Choice Total,Jo Jorgensen (Lib)_Election Day Votes,Jo Jorgensen (Lib)_Advanced Voting Votes,Jo Jorgensen (Lib)_Absentee by Mail Votes,Jo Jorgensen (Lib)_Provisional Votes,Jo Jorgensen (Lib)_Choice Total,Total,
0,Coffee,Douglas,17243,1061,4814,632,3,6510,728,1971,786,0,3485,26,54,11,0,91,10086,
1,Coffee,Ambrose,2053,361,651,92,0,1104,78,139,44,3,264,0,3,3,0,6,1374,
2,Coffee,Bridgetown,344,115,68,7,0,190,37,14,9,0,60,2,1,0,0,3,253,
3,Coffee,Broxton,2398,352,770,76,2,1200,138,164,74,2,378,5,5,1,0,11,1589,
4,Coffee,Nicholls,2115,388,513,59,3,963,101,113,74,0,288,4,4,2,0,10,1261,
5,Coffee,West Green,961,310,250,51,0,611,18,10,8,0,36,4,0,0,0,4,651,
