index,County,Precinct,Registered Voters,YES_Election Day Votes,YES_Advanced Voting Votes,YES_Absentee by Mail Votes,YES_Provisional Votes,YES_Choice Total,NO_Election Day Votes,NO_Advanced Voting Votes,NO_Absentee by Mail Votes,NO_Provisional Votes,NO_Choice Total,Total,
0,Quitman,Georgetown,1454,175,298,99,1,573,84,184,90,0,358,931,
1,Quitman,Morris,93,22,8,4,0,34,14,3,8,0,25,59,
