index,County,Precinct,Registered Voters,Jason Shaw (I) (Rep)_Election Day Votes,Jason Shaw (I) (Rep)_Advanced Voting Votes,Jason Shaw (I) (Rep)_Absentee by Mail Votes,Jason Shaw (I) (Rep)_Provisional Votes,Jason Shaw (I) (Rep)_Choice Total,Robert G. Bryant (Dem)_Election Day Votes,Robert G. Bryant (Dem)_Advanced Voting Votes,Robert G. Bryant (Dem)_Absentee by Mail Votes,Robert G. Bryant (Dem)_Provisional Votes,Robert G. Bryant (Dem)_Choice Total,Elizabeth Melton (Lib)_Election Day Votes,Elizabeth Melton (Lib)_Advanced Voting Votes,Elizabeth Melton (Lib)_Absentee by Mail Votes,Elizabeth Melton (Lib)_Provisional Votes,Elizabeth Melton (Lib)_Choice Total,Total,
0,Murray,McDonald,2524,315,922,137,0,1374,46,107,63,0,216,13,22,9,0,44,1634,
1,Murray,Shuck Pen,2940,595,864,141,0,1600,93,141,59,0,293,23,22,7,0,52,1945,
2,Murray,Southwest,3215,659,806,195,0,1660,66,79,55,0,200,17,17,4,0,38,1898,
3,Murray,Spring Place,3671,485,1281,192,0,1958,100,181,140,0,421,25,41,7,0,73,2452,
4,Murray,Town,5766,650,2212,400,0,3262,76,317,199,0,592,32,74,27,0,133,3987,
5,Murray,Carters-Doolittle,2045,432,562,126,0,1120,35,66,44,0,145,12,16,7,0,35,1300,
6,Murray,North,2123,528,635,118,0,1281,49,53,56,0,158,5,15,8,0,28,1467,
