index,County,Precinct,Registered Voters,"Lauren Bubba McDonald, Jr. (I) (Rep)_Election Day Votes","Lauren Bubba McDonald, Jr. (I) (Rep)_Advanced Voting Votes","Lauren Bubba McDonald, Jr. (I) (Rep)_Absentee by Mail Votes","Lauren Bubba McDonald, Jr. (I) (Rep)_Provisional Votes","Lauren Bubba McDonald, Jr. (I) (Rep)_Choice Total",Daniel Blackman (Dem)_Election Day Votes,Daniel Blackman (Dem)_Advanced Voting Votes,Daniel Blackman (Dem)_Absentee by Mail Votes,Daniel Blackman (Dem)_Provisional Votes,Daniel Blackman (Dem)_Choice Total,Nathan Wilson (Lib)_Election Day Votes,Nathan Wilson (Lib)_Advanced Voting Votes,Nathan Wilson (Lib)_Absentee by Mail Votes,Nathan Wilson (Lib)_Provisional Votes,Nathan Wilson (Lib)_Choice Total,Total,
0,Montgomery,Ailey,431,62,149,22,0,233,22,34,31,0,87,1,3,0,0,4,324,
1,Montgomery,Alston,472,132,145,32,0,309,8,26,10,0,44,2,2,0,0,4,357,
2,Montgomery,Higgston,1340,256,403,74,0,733,41,87,67,0,195,4,8,1,0,13,941,
3,Montgomery,Kibbee,532,154,143,55,0,352,6,10,14,0,30,4,2,2,0,8,390,
4,Montgomery,Mount Vernon,1444,138,320,74,0,532,104,151,100,0,355,7,4,0,0,11,898,
5,Montgomery,Tarrytown,333,111,93,32,0,236,8,3,4,0,15,2,1,0,0,3,254,
6,Montgomery,Uvalda,911,186,179,53,0,418,38,53,48,0,139,15,4,3,0,22,579,
