index,County,Precinct,Registered Voters,David A. Perdue (I) (Rep)_Election Day Votes,David A. Perdue (I) (Rep)_Advanced Voting Votes,David A. Perdue (I) (Rep)_Absentee by Mail Votes,David A. Perdue (I) (Rep)_Provisional Votes,David A. Perdue (I) (Rep)_Choice Total,Jon Ossoff (Dem)_Election Day Votes,Jon Ossoff (Dem)_Advanced Voting Votes,Jon Ossoff (Dem)_Absentee by Mail Votes,Jon Ossoff (Dem)_Provisional Votes,Jon Ossoff (Dem)_Choice Total,Shane Hazel (Lib)_Election Day Votes,Shane Hazel (Lib)_Advanced Voting Votes,Shane Hazel (Lib)_Absentee by Mail Votes,Shane Hazel (Lib)_Provisional Votes,Shane Hazel (Lib)_Choice Total,Total,
0,Montgomery,Ailey,431,68,153,22,0,243,23,37,32,0,92,1,3,0,0,4,339,
1,Montgomery,Alston,472,136,147,34,0,317,9,28,12,0,49,4,2,0,0,6,372,
2,Montgomery,Higgston,1340,267,417,82,0,766,43,93,68,0,204,7,9,0,0,16,986,
3,Montgomery,Kibbee,532,157,147,56,0,360,12,11,15,0,38,2,2,1,0,5,403,
4,Montgomery,Mount Vernon,1444,151,335,76,0,562,102,163,99,0,364,8,5,5,0,18,944,
5,Montgomery,Tarrytown,333,115,96,33,0,244,9,3,3,0,15,0,0,1,0,1,260,
6,Montgomery,Uvalda,911,191,193,51,0,435,53,63,53,0,169,8,2,2,0,12,616,
