index,County,Precinct,Registered Voters,Donald J. Trump (I) (Rep)_Election Day Votes,Donald J. Trump (I) (Rep)_Advanced Voting Votes,Donald J. Trump (I) (Rep)_Absentee by Mail Votes,Donald J. Trump (I) (Rep)_Provisional Votes,Donald J. Trump (I) (Rep)_Choice Total,Joseph R. Biden (Dem)_Election Day Votes,Joseph R. Biden (Dem)_Advanced Voting Votes,Joseph R. Biden (Dem)_Absentee by Mail Votes,Joseph R. Biden (Dem)_Provisional Votes,Joseph R. Biden (Dem)_Choice Total,Jo Jorgensen (Lib)_Election Day Votes,Jo Jorgensen (Lib)_Advanced Voting Votes,Jo Jorgensen (Lib)_Absentee by Mail Votes,Jo Jorgensen (Lib)_Provisional Votes,Jo Jorgensen (Lib)_Choice Total,Total,
0,Montgomery,Ailey,431,67,155,22,0,244,25,38,32,0,95,0,2,0,0,2,341,
1,Montgomery,Alston,472,140,150,35,0,325,8,27,13,0,48,1,0,0,0,1,374,
2,Montgomery,Higgston,1340,273,420,76,0,769,44,96,77,0,217,4,4,1,0,9,995,
3,Montgomery,Kibbee,532,162,148,59,0,369,7,11,17,0,35,3,1,0,0,4,408,
4,Montgomery,Mount Vernon,1444,146,326,73,0,545,113,182,113,0,408,2,5,2,0,9,962,
5,Montgomery,Tarrytown,333,116,97,34,0,247,9,2,5,0,16,0,0,0,0,0,263,
6,Montgomery,Uvalda,911,205,199,57,0,461,44,63,53,0,160,2,0,0,0,2,623,
