index,County,Precinct,Registered Voters,"Lauren Bubba McDonald, Jr. (I) (Rep)_Election Day Votes","Lauren Bubba McDonald, Jr. (I) (Rep)_Advanced Voting Votes","Lauren Bubba McDonald, Jr. (I) (Rep)_Absentee by Mail Votes","Lauren Bubba McDonald, Jr. (I) (Rep)_Provisional Votes","Lauren Bubba McDonald, Jr. (I) (Rep)_Choice Total",Daniel Blackman (Dem)_Election Day Votes,Daniel Blackman (Dem)_Advanced Voting Votes,Daniel Blackman (Dem)_Absentee by Mail Votes,Daniel Blackman (Dem)_Provisional Votes,Daniel Blackman (Dem)_Choice Total,Nathan Wilson (Lib)_Election Day Votes,Nathan Wilson (Lib)_Advanced Voting Votes,Nathan Wilson (Lib)_Absentee by Mail Votes,Nathan Wilson (Lib)_Provisional Votes,Nathan Wilson (Lib)_Choice Total,Total,
0,Pierce,Hacklebarney-Cason,3524,243,1360,212,0,1815,34,246,138,0,418,5,28,10,0,43,2276,
1,Pierce,Blackshear,3207,265,1374,229,0,1868,27,104,61,0,192,13,25,13,0,51,2111,
2,Pierce,St Johns-Blackshear,1611,129,787,136,0,1052,15,52,27,0,94,3,15,3,0,21,1167,
3,Pierce,Otter Creek,1397,189,603,106,0,898,9,43,21,0,73,1,11,5,0,17,988,
4,Pierce,Patterson,1311,192,503,78,0,773,18,70,31,0,119,7,9,4,0,20,912,
5,Pierce,Mershon,478,35,240,47,0,322,2,11,8,0,21,1,3,1,0,5,348,
6,Pierce,Alabaha,918,72,450,58,0,580,7,29,13,0,49,0,5,1,0,6,635,
7,Pierce,Sunset-Sweat,271,28,157,31,0,216,0,2,0,0,2,0,3,0,0,3,221,
