index,County,Precinct,Registered Voters,Al Bartell (Ind)_Election Day Votes,Al Bartell (Ind)_Advanced Voting Votes,Al Bartell (Ind)_Absentee by Mail Votes,Al Bartell (Ind)_Provisional Votes,Al Bartell (Ind)_Choice Total,Allen Buckley (Ind)_Election Day Votes,Allen Buckley (Ind)_Advanced Voting Votes,Allen Buckley (Ind)_Absentee by Mail Votes,Allen Buckley (Ind)_Provisional Votes,Allen Buckley (Ind)_Choice Total,Doug Collins (Rep)_Election Day Votes,Doug Collins (Rep)_Advanced Voting Votes,Doug Collins (Rep)_Absentee by Mail Votes,Doug Collins (Rep)_Provisional Votes,Doug Collins (Rep)_Choice Total,John Fortuin (Grn)_Election Day Votes,John Fortuin (Grn)_Advanced Voting Votes,John Fortuin (Grn)_Absentee by Mail Votes,John Fortuin (Grn)_Provisional Votes,John Fortuin (Grn)_Choice Total,Derrick E. Grayson (Rep)_Election Day Votes,Derrick E. Grayson (Rep)_Advanced Voting Votes,Derrick E. Grayson (Rep)_Absentee by Mail Votes,Derrick E. Grayson (Rep)_Provisional Votes,Derrick E. Grayson (Rep)_Choice Total,Michael Todd Greene (Ind)_Election Day Votes,Michael Todd Greene (Ind)_Advanced Voting Votes,Michael Todd Greene (Ind)_Absentee by Mail Votes,Michael Todd Greene (Ind)_Provisional Votes,Michael Todd Greene (Ind)_Choice Total,Annette Davis Jackson (Rep)_Election Day Votes,Annette Davis Jackson (Rep)_Advanced Voting Votes,Annette Davis Jackson (Rep)_Absentee by Mail Votes,Annette Davis Jackson (Rep)_Provisional Votes,Annette Davis Jackson (Rep)_Choice Total,Deborah Jackson (Dem)_Election Day Votes,Deborah Jackson (Dem)_Advanced Voting Votes,Deborah Jackson (Dem)_Absentee by Mail Votes,Deborah Jackson (Dem)_Provisional Votes,Deborah Jackson (Dem)_Choice Total,Jamesia James (Dem)_Election Day Votes,Jamesia James (Dem)_Advanced Voting Votes,Jamesia James (Dem)_Absentee by Mail Votes,Jamesia James (Dem)_Provisional Votes,Jamesia James (Dem)_Choice Total,A. Wayne Johnson (Rep)_Election Day Votes,A. Wayne Johnson (Rep)_Advanced Voting Votes,A. Wayne Johnson (Rep)_Absentee by Mail Votes,A. Wayne Johnson (Rep)_Provisional Votes,A. Wayne Johnson (Rep)_Choice Total,Tamara Johnson-Shealey (Dem)_Election Day Votes,Tamara Johnson-Shealey (Dem)_Advanced Voting Votes,Tamara Johnson-Shealey (Dem)_Absentee by Mail Votes,Tamara Johnson-Shealey (Dem)_Provisional Votes,Tamara Johnson-Shealey (Dem)_Choice Total,Matt Lieberman (Dem)_Election Day Votes,Matt Lieberman (Dem)_Advanced Voting Votes,Matt Lieberman (Dem)_Absentee by Mail Votes,Matt Lieberman (Dem)_Provisional Votes,Matt Lieberman (Dem)_Choice Total,Kelly Loeffler (I) (Rep)_Election Day Votes,Kelly Loeffler (I) (Rep)_Advanced Voting Votes,Kelly Loeffler (I) (Rep)_Absentee by Mail Votes,Kelly Loeffler (I) (Rep)_Provisional Votes,Kelly Loeffler (I) (Rep)_Choice Total,Joy Felicia Slade (Dem)_Election Day Votes,Joy Felicia Slade (Dem)_Advanced Voting Votes,Joy Felicia Slade (Dem)_Absentee by Mail Votes,Joy Felicia Slade (Dem)_Provisional Votes,Joy Felicia Slade (Dem)_Choice Total,Brian Slowinski (Lib)_Election Day Votes,Brian Slowinski (Lib)_Advanced Voting Votes,Brian Slowinski (Lib)_Absentee by Mail Votes,Brian Slowinski (Lib)_Provisional Votes,Brian Slowinski (Lib)_Choice Total,Valencia Stovall (Ind)_Election Day Votes,Valencia Stovall (Ind)_Advanced Voting Votes,Valencia Stovall (Ind)_Absentee by Mail Votes,Valencia Stovall (Ind)_Provisional Votes,Valencia Stovall (Ind)_Choice Total,Ed Tarver (Dem)_Election Day Votes,Ed Tarver (Dem)_Advanced Voting Votes,Ed Tarver (Dem)_Absentee by Mail Votes,Ed Tarver (Dem)_Provisional Votes,Ed Tarver (Dem)_Choice Total,Kandiss Taylor (Rep)_Election Day Votes,Kandiss Taylor (Rep)_Advanced Voting Votes,Kandiss Taylor (Rep)_Absentee by Mail Votes,Kandiss Taylor (Rep)_Provisional Votes,Kandiss Taylor (Rep)_Choice Total,Raphael Warnock (Dem)_Election Day Votes,Raphael Warnock (Dem)_Advanced Voting Votes,Raphael Warnock (Dem)_Absentee by Mail Votes,Raphael Warnock (Dem)_Provisional Votes,Raphael Warnock (Dem)_Choice Total,Richard Dien Winfield (Dem)_Election Day Votes,Richard Dien Winfield (Dem)_Advanced Voting Votes,Richard Dien Winfield (Dem)_Absentee by Mail Votes,Richard Dien Winfield (Dem)_Provisional Votes,Richard Dien Winfield (Dem)_Choice Total,Total,
0,Chatham,1-01C First Presbyterian Church3187,1,0,1,0,2,0,4,5,0,9,103,130,90,0,323,3,4,8,0,15,1,9,4,0,14,2,1,1,0,4,6,7,4,0,17,15,36,27,0,78,3,10,3,0,16,1,6,3,0,10,7,12,7,0,26,24,39,27,0,90,203,243,161,0,607,2,9,2,0,13,6,10,5,0,21,2,2,0,0,4,5,0,9,0,14,6,4,5,0,15,139,535,580,0,1254,2,4,3,0,9,2541,,
1,Chatham,1-05C JEA Building,2106,1,2,2,0,5,0,2,1,0,3,68,87,55,0,210,1,4,4,0,9,8,7,2,0,17,3,1,1,0,5,4,4,0,0,8,15,33,24,0,72,4,6,5,0,15,2,2,0,0,4,4,4,4,0,12,17,30,27,0,74,120,130,95,1,346,4,6,2,0,12,9,4,2,0,15,1,1,0,0,2,1,2,5,0,8,4,3,1,0,8,103,317,284,1,705,3,2,3,0,8,1538,
2,Chatham,1-06C Central Church of Christ2035,0,0,0,0,0,0,2,1,0,3,124,124,75,1,324,3,3,1,0,7,6,3,1,0,10,1,1,1,0,3,11,2,3,0,16,4,14,14,0,32,4,2,4,0,10,1,5,2,0,8,2,6,2,0,10,13,20,24,0,57,171,167,140,0,478,5,2,1,0,8,5,0,4,0,9,3,0,1,0,4,1,1,0,0,2,7,1,2,0,10,93,203,263,2,561,0,0,1,0,1,1553,,
3,Chatham,1-08C Grace United Methodist Church1667,1,1,0,0,2,1,0,2,0,3,85,78,56,0,219,0,2,1,0,3,4,2,5,0,11,1,0,0,0,1,10,3,0,0,13,12,25,14,0,51,1,7,3,1,12,7,1,1,0,9,2,11,3,0,16,9,21,10,0,40,170,118,81,0,369,2,5,0,0,7,2,5,1,0,8,1,0,0,0,1,1,1,7,0,9,3,0,2,0,5,97,162,159,0,418,0,1,1,0,2,1199,,
4,Chatham,1-09C Immanuel Baptist Church 739,0,1,0,0,1,1,0,0,0,1,19,22,15,1,57,1,0,1,0,2,2,1,1,0,4,1,1,0,0,2,3,2,0,1,6,9,11,16,0,36,3,4,4,0,11,2,0,2,0,4,4,7,6,0,17,3,4,3,0,10,51,34,21,0,106,2,4,0,0,6,2,0,1,0,3,1,0,1,0,2,0,2,1,0,3,1,0,0,0,1,45,60,61,1,167,1,0,1,0,2,441,,
5,Chatham,1-10C St Thomas Episcopal Church1101,5,0,2,0,7,1,0,1,0,2,100,71,59,0,230,1,0,2,0,3,5,0,1,0,6,0,0,0,0,0,5,2,0,0,7,4,6,9,0,19,0,0,2,0,2,3,0,1,0,4,2,4,0,0,6,6,15,5,1,27,199,98,86,1,384,4,3,3,0,10,4,3,1,0,8,1,0,1,0,2,1,2,1,0,4,3,1,1,0,5,52,64,85,0,201,0,0,2,0,2,929,,
6,Chatham,1-12C Isle of Hope Baptist,1909,4,0,0,0,4,1,0,2,0,3,155,152,89,0,396,2,0,0,0,2,3,7,2,0,12,1,0,0,0,1,8,2,5,0,15,6,11,11,0,28,2,2,1,0,5,3,3,1,0,7,0,6,3,0,9,8,14,12,0,34,323,202,157,1,683,3,1,0,0,4,3,4,0,0,7,2,1,0,0,3,2,3,4,0,9,5,2,3,0,10,72,143,170,0,385,1,0,1,0,2,1619,
7,Chatham,1-13C The Sanctuary,1396,2,0,1,0,3,0,2,1,0,3,77,95,46,1,219,1,2,0,0,3,5,3,0,0,8,1,1,1,0,3,5,5,1,0,11,10,22,15,0,47,5,4,2,0,11,4,2,1,0,7,5,6,5,0,16,7,16,6,0,29,141,131,55,0,327,2,3,2,0,7,4,2,1,0,7,0,0,1,0,1,0,2,1,0,3,5,2,0,0,7,62,84,141,0,287,2,1,3,0,6,1005,
8,Chatham,1-14C Compassion Christian Church1718,1,0,1,0,2,1,3,0,0,4,61,120,80,1,262,2,1,1,0,4,7,4,2,0,13,3,1,1,0,5,1,3,0,0,4,9,21,15,0,45,3,0,2,0,5,5,3,1,0,9,2,7,6,0,15,9,19,10,0,38,154,213,121,0,488,0,2,1,0,3,4,0,2,0,6,1,1,1,0,3,1,1,1,0,3,3,4,1,0,8,50,124,172,0,346,1,0,10,0,11,1274,,
9,Chatham,1-16C Ferguson Ave Baptist,2905,2,0,0,0,2,4,1,5,0,10,202,217,124,2,545,4,3,2,0,9,12,12,6,0,30,3,0,0,0,3,12,4,0,0,16,22,19,18,0,59,7,2,4,0,13,7,15,1,0,23,8,14,1,0,23,11,11,10,0,32,336,382,142,2,862,3,2,0,0,5,10,1,3,0,14,2,2,2,0,6,0,2,1,0,3,7,10,5,0,22,73,154,172,1,400,2,1,2,0,5,2082,
