StateFIPS,CountyFIPS,County,Party,Candidate,Method,Votes
13,17,Ben Hill,I) (Rep,Donald J. Trump,Election Day Votes,441
13,17,Ben Hill,I) (Rep,Donald J. Trump,Provisional Votes,1
13,17,Ben Hill,I) (Rep,Donald J. Trump,TOTAL VOTES,4110
13,17,Ben Hill,Lib,Jo Jorgensen,Absentee by Mail Votes,8
13,17,Ben Hill,Lib,Jo Jorgensen,Advanced Voting Votes,32
13,17,Ben Hill,Lib,Jo Jorgensen,Election Day Votes,18
13,17,Ben Hill,Lib,Jo Jorgensen,Provisional Votes,0
13,17,Ben Hill,Lib,Jo Jorgensen,TOTAL VOTES,58
13,17,Ben Hill,Dem,Joseph R. Biden,Absentee by Mail Votes,714
13,17,Ben Hill,Dem,Joseph R. Biden,Advanced Voting Votes,1342
13,17,Ben Hill,Dem,Joseph R. Biden,Election Day Votes,336
13,17,Ben Hill,Dem,Joseph R. Biden,Provisional Votes,0
13,17,Ben Hill,Dem,Joseph R. Biden,TOTAL VOTES,2392
13,19,Berrien,I) (Rep,Donald J. Trump,Absentee by Mail Votes,749
13,19,Berrien,I) (Rep,Donald J. Trump,Advanced Voting Votes,3825
13,19,Berrien,I) (Rep,Donald J. Trump,Election Day Votes,1835
13,19,Berrien,I) (Rep,Donald J. Trump,Provisional Votes,10
13,19,Berrien,I) (Rep,Donald J. Trump,TOTAL VOTES,6419
13,19,Berrien,Lib,Jo Jorgensen,Absentee by Mail Votes,9
13,19,Berrien,Lib,Jo Jorgensen,Advanced Voting Votes,25
13,19,Berrien,Lib,Jo Jorgensen,Election Day Votes,21
13,19,Berrien,Lib,Jo Jorgensen,Provisional Votes,0
13,19,Berrien,Lib,Jo Jorgensen,TOTAL VOTES,55
13,19,Berrien,Dem,Joseph R. Biden,Absentee by Mail Votes,367
13,19,Berrien,Dem,Joseph R. Biden,Advanced Voting Votes,568
13,19,Berrien,Dem,Joseph R. Biden,Election Day Votes,333
13,19,Berrien,Dem,Joseph R. Biden,Provisional Votes,1
13,19,Berrien,Dem,Joseph R. Biden,TOTAL VOTES,1269
13,21,Bibb,I) (Rep,Donald J. Trump,Absentee by Mail Votes,5374
13,21,Bibb,I) (Rep,Donald J. Trump,Advanced Voting Votes,13234
13,21,Bibb,I) (Rep,Donald J. Trump,Election Day Votes,7921
13,21,Bibb,I) (Rep,Donald J. Trump,Provisional Votes,54
13,21,Bibb,I) (Rep,Donald J. Trump,TOTAL VOTES,26583
13,21,Bibb,Lib,Jo Jorgensen,Absentee by Mail Votes,174
13,21,Bibb,Lib,Jo Jorgensen,Advanced Voting Votes,272
13,21,Bibb,Lib,Jo Jorgensen,Election Day Votes,299
13,21,Bibb,Lib,Jo Jorgensen,Provisional Votes,3
13,21,Bibb,Lib,Jo Jorgensen,TOTAL VOTES,748
13,21,Bibb,Dem,Joseph R. Biden,Absentee by Mail Votes,14262
13,21,Bibb,Dem,Joseph R. Biden,Advanced Voting Votes,20380
13,21,Bibb,Dem,Joseph R. Biden,Election Day Votes,8702
13,21,Bibb,Dem,Joseph R. Biden,Provisional Votes,116
13,21,Bibb,Dem,Joseph R. Biden,TOTAL VOTES,43460
13,23,Bleckley,I) (Rep,Donald J. Trump,Absentee by Mail Votes,614
13,23,Bleckley,I) (Rep,Donald J. Trump,Advanced Voting Votes,2770
13,23,Bleckley,I) (Rep,Donald J. Trump,Election Day Votes,942
13,23,Bleckley,I) (Rep,Donald J. Trump,Provisional Votes,2
13,23,Bleckley,I) (Rep,Donald J. Trump,TOTAL VOTES,4328
13,23,Bleckley,Lib,Jo Jorgensen,Absentee by Mail Votes,10
13,23,Bleckley,Lib,Jo Jorgensen,Advanced Voting Votes,37
13,23,Bleckley,Lib,Jo Jorgensen,Election Day Votes,20
13,23,Bleckley,Lib,Jo Jorgensen,Provisional Votes,0
13,23,Bleckley,Lib,Jo Jorgensen,TOTAL VOTES,67
13,23,Bleckley,Dem,Joseph R. Biden,Absentee by Mail Votes,428
13,23,Bleckley,Dem,Joseph R. Biden,Advanced Voting Votes,588
13,23,Bleckley,Dem,Joseph R. Biden,Election Day Votes,295
13,23,Bleckley,Dem,Joseph R. Biden,Provisional Votes,0
13,23,Bleckley,Dem,Joseph R. Biden,TOTAL VOTES,1311
13,25,Brantley,I) (Rep,Donald J. Trump,Absentee by Mail Votes,685
13,25,Brantley,I) (Rep,Donald J. Trump,Advanced Voting Votes,4307
13,25,Brantley,I) (Rep,Donald J. Trump,Election Day Votes,1992
13,25,Brantley,I) (Rep,Donald J. Trump,Provisional Votes,7
13,25,Brantley,I) (Rep,Donald J. Trump,TOTAL VOTES,6991
13,25,Brantley,Lib,Jo Jorgensen,Absentee by Mail Votes,11
13,25,Brantley,Lib,Jo Jorgensen,Advanced Voting Votes,21
13,25,Brantley,Lib,Jo Jorgensen,Election Day Votes,24
13,25,Brantley,Lib,Jo Jorgensen,Provisional Votes,0
13,25,Brantley,Lib,Jo Jorgensen,TOTAL VOTES,56
13,25,Brantley,Dem,Joseph R. Biden,Absentee by Mail Votes,204
13,25,Brantley,Dem,Joseph R. Biden,Advanced Voting Votes,349
13,25,Brantley,Dem,Joseph R. Biden,Election Day Votes,145
13,25,Brantley,Dem,Joseph R. Biden,Provisional Votes,1
13,25,Brantley,Dem,Joseph R. Biden,TOTAL VOTES,699
13,27,Brooks,I) (Rep,Donald J. Trump,Absentee by Mail Votes,519
13,27,Brooks,I) (Rep,Donald J. Trump,Advanced Voting Votes,2312
13,27,Brooks,I) (Rep,Donald J. Trump,Election Day Votes,1423
13,27,Brooks,I) (Rep,Donald J. Trump,Provisional Votes,6
13,27,Brooks,I) (Rep,Donald J. Trump,TOTAL VOTES,4260
13,27,Brooks,Lib,Jo Jorgensen,Absentee by Mail Votes,9
13,27,Brooks,Lib,Jo Jorgensen,Advanced Voting Votes,25
13,27,Brooks,Lib,Jo Jorgensen,Election Day Votes,16
13,27,Brooks,Lib,Jo Jorgensen,Provisional Votes,0
13,27,Brooks,Lib,Jo Jorgensen,TOTAL VOTES,50
13,27,Brooks,Dem,Joseph R. Biden,Absentee by Mail Votes,1115
13,27,Brooks,Dem,Joseph R. Biden,Advanced Voting Votes,1149
13,27,Brooks,Dem,Joseph R. Biden,Election Day Votes,522
13,27,Brooks,Dem,Joseph R. Biden,Provisional Votes,4
13,27,Brooks,Dem,Joseph R. Biden,TOTAL VOTES,2790
13,29,Bryan,I) (Rep,Donald J. Trump,Absentee by Mail Votes,1588
13,29,Bryan,I) (Rep,Donald J. Trump,Advanced Voting Votes,10072
13,29,Bryan,I) (Rep,Donald J. Trump,Election Day Votes,2579
13,29,Bryan,I) (Rep,Donald J. Trump,Provisional Votes,5
13,29,Bryan,I) (Rep,Donald J. Trump,TOTAL VOTES,14244
13,29,Bryan,Lib,Jo Jorgensen,Absentee by Mail Votes,72
13,29,Bryan,Lib,Jo Jorgensen,Advanced Voting Votes,177
13,29,Bryan,Lib,Jo Jorgensen,Election Day Votes,108
13,29,Bryan,Lib,Jo Jorgensen,Provisional Votes,0
13,29,Bryan,Lib,Jo Jorgensen,TOTAL VOTES,357
13,29,Bryan,Dem,Joseph R. Biden,Absentee by Mail Votes,2105
13,29,Bryan,Dem,Joseph R. Biden,Advanced Voting Votes,3794
13,29,Bryan,Dem,Joseph R. Biden,Election Day Votes,838
13,29,Bryan,Dem,Joseph R. Biden,Provisional Votes,2
13,29,Bryan,Dem,Joseph R. Biden,TOTAL VOTES,6739
13,31,Bulloch,I) (Rep,Donald J. Trump,Absentee by Mail Votes,2800
13,31,Bulloch,I) (Rep,Donald J. Trump,Advanced Voting Votes,8910
13,31,Bulloch,I) (Rep,Donald J. Trump,Election Day Votes,6653
13,31,Bulloch,I) (Rep,Donald J. Trump,Provisional Votes,23
13,31,Bulloch,I) (Rep,Donald J. Trump,TOTAL VOTES,18386
13,31,Bulloch,Lib,Jo Jorgensen,Absentee by Mail Votes,87
13,31,Bulloch,Lib,Jo Jorgensen,Advanced Voting Votes,175
13,31,Bulloch,Lib,Jo Jorgensen,Election Day Votes,192
13,31,Bulloch,Lib,Jo Jorgensen,Provisional Votes,1
13,31,Bulloch,Lib,Jo Jorgensen,TOTAL VOTES,455
13,31,Bulloch,Dem,Joseph R. Biden,Absentee by Mail Votes,3530
13,31,Bulloch,Dem,Joseph R. Biden,Advanced Voting Votes,5263
13,31,Bulloch,Dem,Joseph R. Biden,Election Day Votes,2415
13,31,Bulloch,Dem,Joseph R. Biden,Provisional Votes,35
13,31,Bulloch,Dem,Joseph R. Biden,TOTAL VOTES,11243
13,33,Burke,I) (Rep,Donald J. Trump,Absentee by Mail Votes,649
13,33,Burke,I) (Rep,Donald J. Trump,Advanced Voting Votes,2802
13,33,Burke,I) (Rep,Donald J. Trump,Election Day Votes,1949
13,33,Burke,I) (Rep,Donald J. Trump,Provisional Votes,0
13,33,Burke,I) (Rep,Donald J. Trump,TOTAL VOTES,5400
13,33,Burke,Lib,Jo Jorgensen,Absentee by Mail Votes,14
13,33,Burke,Lib,Jo Jorgensen,Advanced Voting Votes,36
13,33,Burke,Lib,Jo Jorgensen,Election Day Votes,25
13,33,Burke,Lib,Jo Jorgensen,Provisional Votes,0
13,33,Burke,Lib,Jo Jorgensen,TOTAL VOTES,75
13,33,Burke,Dem,Joseph R. Biden,Absentee by Mail Votes,1867
13,33,Burke,Dem,Joseph R. Biden,Advanced Voting Votes,1852
13,33,Burke,Dem,Joseph R. Biden,Election Day Votes,1490
13,33,Burke,Dem,Joseph R. Biden,Provisional Votes,0
13,33,Burke,Dem,Joseph R. Biden,TOTAL VOTES,5209
13,35,Butts,I) (Rep,Donald J. Trump,Absentee by Mail Votes,1136
13,35,Butts,I) (Rep,Donald J. Trump,Advanced Voting Votes,6443
13,35,Butts,I) (Rep,Donald J. Trump,Election Day Votes,824
13,35,Butts,I) (Rep,Donald J. Trump,Provisional Votes,2
13,35,Butts,I) (Rep,Donald J. Trump,TOTAL VOTES,8405
13,35,Butts,Lib,Jo Jorgensen,Absentee by Mail Votes,20
13,35,Butts,Lib,Jo Jorgensen,Advanced Voting Votes,49
13,35,Butts,Lib,Jo Jorgensen,Election Day Votes,22
13,35,Butts,Lib,Jo Jorgensen,Provisional Votes,0
13,35,Butts,Lib,Jo Jorgensen,TOTAL VOTES,91
13,35,Butts,Dem,Joseph R. Biden,Absentee by Mail Votes,972
13,35,Butts,Dem,Joseph R. Biden,Advanced Voting Votes,1923
13,35,Butts,Dem,Joseph R. Biden,Election Day Votes,376
13,35,Butts,Dem,Joseph R. Biden,Provisional Votes,1
13,35,Butts,Dem,Joseph R. Biden,TOTAL VOTES,3272
13,37,Calhoun,I) (Rep,Donald J. Trump,Absentee by Mail Votes,150
13,37,Calhoun,I) (Rep,Donald J. Trump,Advanced Voting Votes,494
13,37,Calhoun,I) (Rep,Donald J. Trump,Election Day Votes,279
13,37,Calhoun,I) (Rep,Donald J. Trump,Provisional Votes,0
13,37,Calhoun,I) (Rep,Donald J. Trump,TOTAL VOTES,923
13,37,Calhoun,Lib,Jo Jorgensen,Absentee by Mail Votes,3
13,37,Calhoun,Lib,Jo Jorgensen,Advanced Voting Votes,2
13,37,Calhoun,Lib,Jo Jorgensen,Election Day Votes,6
13,37,Calhoun,Lib,Jo Jorgensen,Provisional Votes,0
13,37,Calhoun,Lib,Jo Jorgensen,TOTAL VOTES,11
13,37,Calhoun,Dem,Joseph R. Biden,Absentee by Mail Votes,436
13,37,Calhoun,Dem,Joseph R. Biden,Advanced Voting Votes,463
13,37,Calhoun,Dem,Joseph R. Biden,Election Day Votes,361
13,37,Calhoun,Dem,Joseph R. Biden,Provisional Votes,0
13,37,Calhoun,Dem,Joseph R. Biden,TOTAL VOTES,1260
13,39,Camden,I) (Rep,Donald J. Trump,Absentee by Mail Votes,2161
13,39,Camden,I) (Rep,Donald J. Trump,Advanced Voting Votes,9465
13,39,Camden,I) (Rep,Donald J. Trump,Election Day Votes,3621
13,39,Camden,I) (Rep,Donald J. Trump,Provisional Votes,4
13,39,Camden,I) (Rep,Donald J. Trump,TOTAL VOTES,15251
13,39,Camden,Lib,Jo Jorgensen,Absentee by Mail Votes,95
13,39,Camden,Lib,Jo Jorgensen,Advanced Voting Votes,205
13,39,Camden,Lib,Jo Jorgensen,Election Day Votes,170
13,39,Camden,Lib,Jo Jorgensen,Provisional Votes,0
13,39,Camden,Lib,Jo Jorgensen,TOTAL VOTES,470
13,39,Camden,Dem,Joseph R. Biden,Absentee by Mail Votes,2777
13,39,Camden,Dem,Joseph R. Biden,Advanced Voting Votes,4021
13,39,Camden,Dem,Joseph R. Biden,Election Day Votes,1166
13,39,Camden,Dem,Joseph R. Biden,Provisional Votes,3
13,39,Camden,Dem,Joseph R. Biden,TOTAL VOTES,7967
13,43,Candler,I) (Rep,Donald J. Trump,Absentee by Mail Votes,375
13,43,Candler,I) (Rep,Donald J. Trump,Advanced Voting Votes,1172
13,43,Candler,I) (Rep,Donald J. Trump,Election Day Votes,1587
13,43,Candler,I) (Rep,Donald J. Trump,Provisional Votes,0
13,43,Candler,I) (Rep,Donald J. Trump,TOTAL VOTES,3134
13,43,Candler,Lib,Jo Jorgensen,Absentee by Mail Votes,4
13,43,Candler,Lib,Jo Jorgensen,Advanced Voting Votes,2
13,43,Candler,Lib,Jo Jorgensen,Election Day Votes,23
13,43,Candler,Lib,Jo Jorgensen,Provisional Votes,0
13,43,Candler,Lib,Jo Jorgensen,TOTAL VOTES,29
13,43,Candler,Dem,Joseph R. Biden,Absentee by Mail Votes,376
13,43,Candler,Dem,Joseph R. Biden,Advanced Voting Votes,363
13,43,Candler,Dem,Joseph R. Biden,Election Day Votes,529
13,43,Candler,Dem,Joseph R. Biden,Provisional Votes,1
13,43,Candler,Dem,Joseph R. Biden,TOTAL VOTES,1269
13,45,Carroll,I) (Rep,Donald J. Trump,Absentee by Mail Votes,4699
13,45,Carroll,I) (Rep,Donald J. Trump,Advanced Voting Votes,21676
13,45,Carroll,I) (Rep,Donald J. Trump,Election Day Votes,11071
13,45,Carroll,I) (Rep,Donald J. Trump,Provisional Votes,30
13,45,Carroll,I) (Rep,Donald J. Trump,TOTAL VOTES,37476
13,45,Carroll,Lib,Jo Jorgensen,Absentee by Mail Votes,125
13,45,Carroll,Lib,Jo Jorgensen,Advanced Voting Votes,357
13,45,Carroll,Lib,Jo Jorgensen,Election Day Votes,278
13,45,Carroll,Lib,Jo Jorgensen,Provisional Votes,0
13,45,Carroll,Lib,Jo Jorgensen,TOTAL VOTES,760
13,45,Carroll,Dem,Joseph R. Biden,Absentee by Mail Votes,4634
13,45,Carroll,Dem,Joseph R. Biden,Advanced Voting Votes,8582
13,45,Carroll,Dem,Joseph R. Biden,Election Day Votes,3007
13,45,Carroll,Dem,Joseph R. Biden,Provisional Votes,15
13,45,Carroll,Dem,Joseph R. Biden,TOTAL VOTES,16238
13,47,Catoosa,I) (Rep,Donald J. Trump,Absentee by Mail Votes,2952
13,47,Catoosa,I) (Rep,Donald J. Trump,Advanced Voting Votes,17025
13,47,Catoosa,I) (Rep,Donald J. Trump,Election Day Votes,5170
13,47,Catoosa,I) (Rep,Donald J. Trump,Provisional Votes,20
13,47,Catoosa,I) (Rep,Donald J. Trump,TOTAL VOTES,25167
13,47,Catoosa,Lib,Jo Jorgensen,Absentee by Mail Votes,78
13,47,Catoosa,Lib,Jo Jorgensen,Advanced Voting Votes,236
13,47,Catoosa,Lib,Jo Jorgensen,Election Day Votes,178
13,47,Catoosa,Lib,Jo Jorgensen,Provisional Votes,2
13,47,Catoosa,Lib,Jo Jorgensen,TOTAL VOTES,494
13,47,Catoosa,Dem,Joseph R. Biden,Absentee by Mail Votes,2130
13,47,Catoosa,Dem,Joseph R. Biden,Advanced Voting Votes,3823
13,47,Catoosa,Dem,Joseph R. Biden,Election Day Votes,976
13,47,Catoosa,Dem,Joseph R. Biden,Provisional Votes,3
13,47,Catoosa,Dem,Joseph R. Biden,TOTAL VOTES,6932
13,49,Charlton,I) (Rep,Donald J. Trump,Absentee by Mail Votes,397
13,49,Charlton,I) (Rep,Donald J. Trump,Advanced Voting Votes,1896
13,49,Charlton,I) (Rep,Donald J. Trump,Election Day Votes,1124
13,49,Charlton,I) (Rep,Donald J. Trump,Provisional Votes,2
13,49,Charlton,I) (Rep,Donald J. Trump,TOTAL VOTES,3419
13,49,Charlton,Lib,Jo Jorgensen,Absentee by Mail Votes,7
13,49,Charlton,Lib,Jo Jorgensen,Advanced Voting Votes,20
13,49,Charlton,Lib,Jo Jorgensen,Election Day Votes,17
13,49,Charlton,Lib,Jo Jorgensen,Provisional Votes,0
13,49,Charlton,Lib,Jo Jorgensen,TOTAL VOTES,44
13,49,Charlton,Dem,Joseph R. Biden,Absentee by Mail Votes,294
13,49,Charlton,Dem,Joseph R. Biden,Advanced Voting Votes,576
13,49,Charlton,Dem,Joseph R. Biden,Election Day Votes,233
13,49,Charlton,Dem,Joseph R. Biden,Provisional Votes,0
13,49,Charlton,Dem,Joseph R. Biden,TOTAL VOTES,1103
13,51,Chatham,I) (Rep,Donald J. Trump,Absentee by Mail Votes,11832
13,51,Chatham,I) (Rep,Donald J. Trump,Advanced Voting Votes,23014
13,51,Chatham,I) (Rep,Donald J. Trump,Election Day Votes,18346
13,51,Chatham,I) (Rep,Donald J. Trump,Provisional Votes,96
13,51,Chatham,I) (Rep,Donald J. Trump,TOTAL VOTES,53288
13,51,Chatham,Lib,Jo Jorgensen,Absentee by Mail Votes,509
13,51,Chatham,Lib,Jo Jorgensen,Advanced Voting Votes,519
13,51,Chatham,Lib,Jo Jorgensen,Election Day Votes,889
13,51,Chatham,Lib,Jo Jorgensen,Provisional Votes,15
13,51,Chatham,Lib,Jo Jorgensen,TOTAL VOTES,1932
13,51,Chatham,Dem,Joseph R. Biden,Absentee by Mail Votes,29152
13,51,Chatham,Dem,Joseph R. Biden,Advanced Voting Votes,31085
13,51,Chatham,Dem,Joseph R. Biden,Election Day Votes,17952
13,51,Chatham,Dem,Joseph R. Biden,Provisional Votes,180
13,51,Chatham,Dem,Joseph R. Biden,TOTAL VOTES,78369
13,53,Chattahoochee,I) (Rep,Donald J. Trump,Absentee by Mail Votes,132
13,53,Chattahoochee,I) (Rep,Donald J. Trump,Advanced Voting Votes,455
13,53,Chattahoochee,I) (Rep,Donald J. Trump,Election Day Votes,291
13,53,Chattahoochee,I) (Rep,Donald J. Trump,Provisional Votes,2
13,53,Chattahoochee,I) (Rep,Donald J. Trump,TOTAL VOTES,880
13,53,Chattahoochee,Lib,Jo Jorgensen,Absentee by Mail Votes,9
13,53,Chattahoochee,Lib,Jo Jorgensen,Advanced Voting Votes,8
13,53,Chattahoochee,Lib,Jo Jorgensen,Election Day Votes,17
13,53,Chattahoochee,Lib,Jo Jorgensen,Provisional Votes,1
13,53,Chattahoochee,Lib,Jo Jorgensen,TOTAL VOTES,35
13,53,Chattahoochee,Dem,Joseph R. Biden,Absentee by Mail Votes,166
13,53,Chattahoochee,Dem,Joseph R. Biden,Advanced Voting Votes,350
