index,County,Precinct,Registered Voters,YES_Election Day Votes,YES_Advanced Voting Votes,YES_Absentee by Mail Votes,YES_Provisional Votes,YES_Choice Total,NO_Election Day Votes,NO_Advanced Voting Votes,NO_Absentee by Mail Votes,NO_Provisional Votes,NO_Choice Total,Total,
0,Early,Arlington,911,154,164,146,0,464,53,61,35,0,149,613,
1,Early,Blakely,3445,347,840,368,2,1557,131,305,71,1,508,2065,
2,Early,Cedar Springs,1114,222,248,126,0,596,53,92,34,0,179,775,
3,Early,Cuba,1180,155,304,120,0,579,67,107,36,0,210,789,
4,Early,Urquhart,670,90,207,84,0,381,36,65,18,0,119,500,
