index,County,Precinct,Registered Voters,Donald J. Trump (I) (Rep)_Election Day Votes,Donald J. Trump (I) (Rep)_Advanced Voting Votes,Donald J. Trump (I) (Rep)_Absentee by Mail Votes,Donald J. Trump (I) (Rep)_Provisional Votes,Donald J. Trump (I) (Rep)_Choice Total,Joseph R. Biden (Dem)_Election Day Votes,Joseph R. Biden (Dem)_Advanced Voting Votes,Joseph R. Biden (Dem)_Absentee by Mail Votes,Joseph R. Biden (Dem)_Provisional Votes,Joseph R. Biden (Dem)_Choice Total,Jo Jorgensen (Lib)_Election Day Votes,Jo Jorgensen (Lib)_Advanced Voting Votes,Jo Jorgensen (Lib)_Absentee by Mail Votes,Jo Jorgensen (Lib)_Provisional Votes,Jo Jorgensen (Lib)_Choice Total,Total,
0,Early,Arlington,911,119,127,48,0,294,107,120,142,0,369,1,2,0,0,3,666,
1,Early,Blakely,3445,122,550,158,3,833,431,714,307,0,1452,3,9,2,0,14,2299,
2,Early,Cedar Springs,1114,263,285,93,0,641,28,77,86,0,191,1,0,0,0,1,833,
3,Early,Cuba,1180,179,306,50,0,535,63,139,114,0,316,1,4,2,0,7,858,
4,Early,Urquhart,670,116,236,67,0,419,17,57,35,0,109,1,0,2,0,3,531,
