index,County,Precinct,Registered Voters,Al Bartell (Ind)_Election Day Votes,Al Bartell (Ind)_Advanced Voting Votes,Al Bartell (Ind)_Absentee by Mail Votes,Al Bartell (Ind)_Provisional Votes,Al Bartell (Ind)_Choice Total,Allen Buckley (Ind)_Election Day Votes,Allen Buckley (Ind)_Advanced Voting Votes,Allen Buckley (Ind)_Absentee by Mail Votes,Allen Buckley (Ind)_Provisional Votes,Allen Buckley (Ind)_Choice Total,Doug Collins (Rep)_Election Day Votes,Doug Collins (Rep)_Advanced Voting Votes,Doug Collins (Rep)_Absentee by Mail Votes,Doug Collins (Rep)_Provisional Votes,Doug Collins (Rep)_Choice Total,John Fortuin (Grn)_Election Day Votes,John Fortuin (Grn)_Advanced Voting Votes,John Fortuin (Grn)_Absentee by Mail Votes,John Fortuin (Grn)_Provisional Votes,John Fortuin (Grn)_Choice Total,Derrick E. Grayson (Rep)_Election Day Votes,Derrick E. Grayson (Rep)_Advanced Voting Votes,Derrick E. Grayson (Rep)_Absentee by Mail Votes,Derrick E. Grayson (Rep)_Provisional Votes,Derrick E. Grayson (Rep)_Choice Total,Michael Todd Greene (Ind)_Election Day Votes,Michael Todd Greene (Ind)_Advanced Voting Votes,Michael Todd Greene (Ind)_Absentee by Mail Votes,Michael Todd Greene (Ind)_Provisional Votes,Michael Todd Greene (Ind)_Choice Total,Annette Davis Jackson (Rep)_Election Day Votes,Annette Davis Jackson (Rep)_Advanced Voting Votes,Annette Davis Jackson (Rep)_Absentee by Mail Votes,Annette Davis Jackson (Rep)_Provisional Votes,Annette Davis Jackson (Rep)_Choice Total,Deborah Jackson (Dem)_Election Day Votes,Deborah Jackson (Dem)_Advanced Voting Votes,Deborah Jackson (Dem)_Absentee by Mail Votes,Deborah Jackson (Dem)_Provisional Votes,Deborah Jackson (Dem)_Choice Total,Jamesia James (Dem)_Election Day Votes,Jamesia James (Dem)_Advanced Voting Votes,Jamesia James (Dem)_Absentee by Mail Votes,Jamesia James (Dem)_Provisional Votes,Jamesia James (Dem)_Choice Total,A. Wayne Johnson (Rep)_Election Day Votes,A. Wayne Johnson (Rep)_Advanced Voting Votes,A. Wayne Johnson (Rep)_Absentee by Mail Votes,A. Wayne Johnson (Rep)_Provisional Votes,A. Wayne Johnson (Rep)_Choice Total,Tamara Johnson-Shealey (Dem)_Election Day Votes,Tamara Johnson-Shealey (Dem)_Advanced Voting Votes,Tamara Johnson-Shealey (Dem)_Absentee by Mail Votes,Tamara Johnson-Shealey (Dem)_Provisional Votes,Tamara Johnson-Shealey (Dem)_Choice Total,Matt Lieberman (Dem)_Election Day Votes,Matt Lieberman (Dem)_Advanced Voting Votes,Matt Lieberman (Dem)_Absentee by Mail Votes,Matt Lieberman (Dem)_Provisional Votes,Matt Lieberman (Dem)_Choice Total,Kelly Loeffler (I) (Rep)_Election Day Votes,Kelly Loeffler (I) (Rep)_Advanced Voting Votes,Kelly Loeffler (I) (Rep)_Absentee by Mail Votes,Kelly Loeffler (I) (Rep)_Provisional Votes,Kelly Loeffler (I) (Rep)_Choice Total,Joy Felicia Slade (Dem)_Election Day Votes,Joy Felicia Slade (Dem)_Advanced Voting Votes,Joy Felicia Slade (Dem)_Absentee by Mail Votes,Joy Felicia Slade (Dem)_Provisional Votes,Joy Felicia Slade (Dem)_Choice Total,Brian Slowinski (Lib)_Election Day Votes,Brian Slowinski (Lib)_Advanced Voting Votes,Brian Slowinski (Lib)_Absentee by Mail Votes,Brian Slowinski (Lib)_Provisional Votes,Brian Slowinski (Lib)_Choice Total,Valencia Stovall (Ind)_Election Day Votes,Valencia Stovall (Ind)_Advanced Voting Votes,Valencia Stovall (Ind)_Absentee by Mail Votes,Valencia Stovall (Ind)_Provisional Votes,Valencia Stovall (Ind)_Choice Total,Ed Tarver (Dem)_Election Day Votes,Ed Tarver (Dem)_Advanced Voting Votes,Ed Tarver (Dem)_Absentee by Mail Votes,Ed Tarver (Dem)_Provisional Votes,Ed Tarver (Dem)_Choice Total,Kandiss Taylor (Rep)_Election Day Votes,Kandiss Taylor (Rep)_Advanced Voting Votes,Kandiss Taylor (Rep)_Absentee by Mail Votes,Kandiss Taylor (Rep)_Provisional Votes,Kandiss Taylor (Rep)_Choice Total,Raphael Warnock (Dem)_Election Day Votes,Raphael Warnock (Dem)_Advanced Voting Votes,Raphael Warnock (Dem)_Absentee by Mail Votes,Raphael Warnock (Dem)_Provisional Votes,Raphael Warnock (Dem)_Choice Total,Richard Dien Winfield (Dem)_Election Day Votes,Richard Dien Winfield (Dem)_Advanced Voting Votes,Richard Dien Winfield (Dem)_Absentee by Mail Votes,Richard Dien Winfield (Dem)_Provisional Votes,Richard Dien Winfield (Dem)_Choice Total,Total,
0,Effingham,1A,1965,0,2,1,0,3,6,1,0,0,7,126,224,34,0,384,3,2,3,0,8,15,14,1,0,30,3,1,0,0,4,11,10,2,0,23,8,21,9,0,38,1,4,1,0,6,7,6,4,0,17,4,8,4,0,16,6,14,10,0,30,210,378,64,1,653,5,5,2,0,12,10,5,1,0,16,0,0,0,0,0,0,0,0,0,0,9,9,1,0,19,39,94,68,0,201,1,1,0,0,2,1469,
1,Effingham,1B,3005,3,1,1,0,5,8,4,4,0,16,189,328,48,0,565,1,0,0,0,1,20,20,5,0,45,3,2,0,0,5,11,7,2,0,20,14,20,10,0,44,3,2,2,0,7,11,17,2,0,30,7,18,6,0,31,8,8,4,0,20,348,544,127,2,1021,2,3,1,0,6,15,6,5,0,26,2,1,2,0,5,1,2,4,0,7,8,10,2,0,20,60,86,76,0,222,0,2,1,0,3,2099,
2,Effingham,1C,1446,3,0,1,0,4,6,1,0,0,7,124,114,25,0,263,2,0,0,0,2,20,9,3,0,32,2,1,1,0,4,12,2,1,0,15,6,10,1,0,17,5,3,0,0,8,11,6,0,0,17,6,2,2,0,10,9,6,2,0,17,222,161,38,0,421,2,0,0,0,2,7,1,1,0,9,2,0,1,0,3,0,0,0,0,0,4,5,4,0,13,60,51,48,0,159,0,0,0,0,0,1003,
3,Effingham,1D,2031,2,3,0,0,5,8,1,2,0,11,191,206,35,0,432,0,3,2,0,5,15,9,2,1,27,1,0,1,0,2,8,8,2,0,18,11,9,10,0,30,1,1,3,0,5,13,9,1,0,23,1,4,2,0,7,7,6,3,0,16,284,315,73,0,672,1,3,1,0,5,9,2,0,0,11,1,0,0,0,1,1,1,0,0,2,14,13,3,0,30,36,41,48,0,125,0,2,1,0,3,1430,
4,Effingham,2A,3038,3,2,1,0,6,4,2,5,0,11,192,293,61,1,547,4,3,3,0,10,18,23,5,0,46,1,1,0,0,2,7,19,5,0,31,14,30,15,0,59,8,9,5,0,22,16,14,5,0,35,5,7,4,0,16,12,14,12,0,38,339,541,129,0,1009,2,8,5,0,15,13,13,6,0,32,2,3,3,0,8,1,0,0,0,1,9,13,1,0,23,75,153,100,0,328,0,4,0,0,4,2243,
5,Effingham,2B,3010,5,2,2,0,9,5,3,3,0,11,153,262,68,0,483,2,1,1,0,4,16,20,5,1,42,3,1,1,0,5,16,14,6,0,36,20,39,15,0,74,9,8,6,0,23,12,21,2,0,35,2,15,12,1,30,12,17,12,0,41,298,441,105,0,844,3,6,2,0,11,17,12,1,0,30,1,2,0,0,3,0,2,0,0,2,11,12,6,0,29,66,166,115,1,348,2,3,3,0,8,2068,
6,Effingham,2C,4621,5,8,2,0,15,7,5,0,0,12,198,505,93,1,797,2,5,3,0,10,23,48,5,1,77,6,5,1,0,12,17,31,5,0,53,21,60,29,0,110,2,22,10,0,34,11,18,3,0,32,13,30,14,0,57,22,45,33,0,100,329,797,175,1,1302,7,12,5,0,24,14,21,5,0,40,7,2,3,0,12,1,2,1,0,4,27,37,2,0,66,99,257,201,0,557,4,4,1,0,9,3323,
7,Effingham,3A,1398,2,2,0,0,4,2,0,1,0,3,106,153,29,0,288,4,0,0,0,4,3,13,1,0,17,2,3,0,0,5,6,3,1,0,10,6,11,6,0,23,2,1,0,0,3,10,10,1,0,21,3,4,2,0,9,6,2,1,0,9,183,233,57,0,473,2,2,0,0,4,1,2,0,0,3,1,0,0,0,1,0,0,0,0,0,1,7,0,0,8,30,52,37,0,119,2,0,0,0,2,1006,
8,Effingham,3B,1553,0,1,1,0,2,1,1,1,0,3,92,149,32,0,273,0,0,1,0,1,3,9,2,0,14,1,2,0,0,3,9,6,2,0,17,21,16,15,0,52,7,11,3,0,21,6,5,0,0,11,4,10,1,0,15,9,7,8,0,24,142,214,40,0,396,1,9,4,0,14,6,0,2,0,8,0,2,0,0,2,1,1,0,0,2,1,4,0,0,5,100,97,71,0,268,2,2,0,0,4,1135,
9,Effingham,3C,2060,2,1,1,0,4,0,3,3,0,6,101,252,30,0,383,0,0,0,0,0,12,12,3,0,27,0,3,0,0,3,3,7,4,0,14,8,30,14,0,52,0,6,0,0,6,4,13,1,0,18,4,6,1,0,11,3,16,4,1,24,159,380,73,0,612,2,2,0,1,5,5,5,2,0,12,1,1,0,0,2,1,1,0,0,2,8,16,0,0,24,50,128,38,0,216,0,3,1,0,4,1425,
