index,County,Precinct,Registered Voters,Al Bartell (Ind)_Election Day Votes,Al Bartell (Ind)_Advanced Voting Votes,Al Bartell (Ind)_Absentee by Mail Votes,Al Bartell (Ind)_Provisional Votes,Al Bartell (Ind)_Choice Total,Allen Buckley (Ind)_Election Day Votes,Allen Buckley (Ind)_Advanced Voting Votes,Allen Buckley (Ind)_Absentee by Mail Votes,Allen Buckley (Ind)_Provisional Votes,Allen Buckley (Ind)_Choice Total,Doug Collins (Rep)_Election Day Votes,Doug Collins (Rep)_Advanced Voting Votes,Doug Collins (Rep)_Absentee by Mail Votes,Doug Collins (Rep)_Provisional Votes,Doug Collins (Rep)_Choice Total,John Fortuin (Grn)_Election Day Votes,John Fortuin (Grn)_Advanced Voting Votes,John Fortuin (Grn)_Absentee by Mail Votes,John Fortuin (Grn)_Provisional Votes,John Fortuin (Grn)_Choice Total,Derrick E. Grayson (Rep)_Election Day Votes,Derrick E. Grayson (Rep)_Advanced Voting Votes,Derrick E. Grayson (Rep)_Absentee by Mail Votes,Derrick E. Grayson (Rep)_Provisional Votes,Derrick E. Grayson (Rep)_Choice Total,Michael Todd Greene (Ind)_Election Day Votes,Michael Todd Greene (Ind)_Advanced Voting Votes,Michael Todd Greene (Ind)_Absentee by Mail Votes,Michael Todd Greene (Ind)_Provisional Votes,Michael Todd Greene (Ind)_Choice Total,Annette Davis Jackson (Rep)_Election Day Votes,Annette Davis Jackson (Rep)_Advanced Voting Votes,Annette Davis Jackson (Rep)_Absentee by Mail Votes,Annette Davis Jackson (Rep)_Provisional Votes,Annette Davis Jackson (Rep)_Choice Total,Deborah Jackson (Dem)_Election Day Votes,Deborah Jackson (Dem)_Advanced Voting Votes,Deborah Jackson (Dem)_Absentee by Mail Votes,Deborah Jackson (Dem)_Provisional Votes,Deborah Jackson (Dem)_Choice Total,Jamesia James (Dem)_Election Day Votes,Jamesia James (Dem)_Advanced Voting Votes,Jamesia James (Dem)_Absentee by Mail Votes,Jamesia James (Dem)_Provisional Votes,Jamesia James (Dem)_Choice Total,A. Wayne Johnson (Rep)_Election Day Votes,A. Wayne Johnson (Rep)_Advanced Voting Votes,A. Wayne Johnson (Rep)_Absentee by Mail Votes,A. Wayne Johnson (Rep)_Provisional Votes,A. Wayne Johnson (Rep)_Choice Total,Tamara Johnson-Shealey (Dem)_Election Day Votes,Tamara Johnson-Shealey (Dem)_Advanced Voting Votes,Tamara Johnson-Shealey (Dem)_Absentee by Mail Votes,Tamara Johnson-Shealey (Dem)_Provisional Votes,Tamara Johnson-Shealey (Dem)_Choice Total,Matt Lieberman (Dem)_Election Day Votes,Matt Lieberman (Dem)_Advanced Voting Votes,Matt Lieberman (Dem)_Absentee by Mail Votes,Matt Lieberman (Dem)_Provisional Votes,Matt Lieberman (Dem)_Choice Total,Kelly Loeffler (I) (Rep)_Election Day Votes,Kelly Loeffler (I) (Rep)_Advanced Voting Votes,Kelly Loeffler (I) (Rep)_Absentee by Mail Votes,Kelly Loeffler (I) (Rep)_Provisional Votes,Kelly Loeffler (I) (Rep)_Choice Total,Joy Felicia Slade (Dem)_Election Day Votes,Joy Felicia Slade (Dem)_Advanced Voting Votes,Joy Felicia Slade (Dem)_Absentee by Mail Votes,Joy Felicia Slade (Dem)_Provisional Votes,Joy Felicia Slade (Dem)_Choice Total,Brian Slowinski (Lib)_Election Day Votes,Brian Slowinski (Lib)_Advanced Voting Votes,Brian Slowinski (Lib)_Absentee by Mail Votes,Brian Slowinski (Lib)_Provisional Votes,Brian Slowinski (Lib)_Choice Total,Valencia Stovall (Ind)_Election Day Votes,Valencia Stovall (Ind)_Advanced Voting Votes,Valencia Stovall (Ind)_Absentee by Mail Votes,Valencia Stovall (Ind)_Provisional Votes,Valencia Stovall (Ind)_Choice Total,Ed Tarver (Dem)_Election Day Votes,Ed Tarver (Dem)_Advanced Voting Votes,Ed Tarver (Dem)_Absentee by Mail Votes,Ed Tarver (Dem)_Provisional Votes,Ed Tarver (Dem)_Choice Total,Kandiss Taylor (Rep)_Election Day Votes,Kandiss Taylor (Rep)_Advanced Voting Votes,Kandiss Taylor (Rep)_Absentee by Mail Votes,Kandiss Taylor (Rep)_Provisional Votes,Kandiss Taylor (Rep)_Choice Total,Raphael Warnock (Dem)_Election Day Votes,Raphael Warnock (Dem)_Advanced Voting Votes,Raphael Warnock (Dem)_Absentee by Mail Votes,Raphael Warnock (Dem)_Provisional Votes,Raphael Warnock (Dem)_Choice Total,Richard Dien Winfield (Dem)_Election Day Votes,Richard Dien Winfield (Dem)_Advanced Voting Votes,Richard Dien Winfield (Dem)_Absentee by Mail Votes,Richard Dien Winfield (Dem)_Provisional Votes,Richard Dien Winfield (Dem)_Choice Total,Total,
0,Dodge,Chauncey,412,0,0,0,0,0,0,0,0,0,0,59,34,5,0,98,0,0,0,0,0,3,3,0,0,6,0,0,0,0,0,4,1,0,0,5,5,3,0,0,8,2,1,1,0,4,2,1,0,0,3,2,1,1,0,4,0,1,0,0,1,74,27,20,0,121,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4,3,0,0,7,25,10,6,0,41,1,0,0,0,1,300,
1,Dodge,Clark,111,1,0,0,0,1,0,0,0,0,0,25,8,1,0,34,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,18,10,4,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,73,
2,Dodge,Eddin,1037,0,1,0,0,1,1,0,0,0,1,73,134,13,0,220,2,2,0,0,4,6,10,1,0,17,2,0,0,0,2,2,7,1,0,10,6,13,6,0,25,3,2,1,0,6,5,2,0,0,7,2,3,2,0,7,4,2,3,0,9,103,127,35,0,265,3,1,2,0,6,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,3,3,1,0,7,37,80,58,0,175,0,3,0,0,3,767,
3,Dodge,Empire,456,0,0,0,0,0,0,0,0,0,0,60,39,9,0,108,0,0,0,0,0,2,2,0,0,4,1,0,0,0,1,2,2,0,0,4,2,1,1,0,4,0,1,0,0,1,1,1,0,0,2,1,0,0,0,1,1,0,0,0,1,81,61,18,0,160,0,0,0,0,0,2,0,0,0,2,1,1,0,0,2,0,0,0,0,0,4,2,0,0,6,4,10,7,0,21,1,0,0,0,1,318,
4,Dodge,Jaybird,212,0,0,0,0,0,0,0,0,0,0,29,12,5,0,46,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,0,7,0,0,0,0,0,4,2,0,0,6,0,2,0,0,2,0,1,0,0,1,32,8,6,1,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,15,14,7,0,36,1,0,0,0,1,149,
5,Dodge,Jones,436,0,0,0,0,0,1,0,0,0,1,61,55,8,0,124,0,1,0,0,1,3,1,0,0,4,1,2,0,0,3,0,1,0,0,1,0,3,0,0,3,0,1,0,0,1,3,1,0,0,4,1,0,0,0,1,1,0,2,0,3,59,54,17,0,130,1,0,0,0,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,4,1,0,0,5,13,13,5,0,31,0,2,1,0,3,318,
6,Dodge,Lee,4816,5,8,3,0,16,1,7,4,0,12,120,594,132,0,846,3,2,0,0,5,14,24,5,0,43,4,4,0,0,8,8,18,8,0,34,45,124,30,0,199,10,17,7,0,34,6,18,2,0,26,11,37,12,0,60,15,21,8,0,44,186,597,165,3,951,9,13,2,0,24,6,6,1,0,13,0,3,2,0,5,2,3,4,0,9,11,12,1,0,24,137,397,195,0,729,6,9,0,0,15,3097,
7,Dodge,McCranie,293,0,1,0,0,1,0,0,0,0,0,47,30,5,0,82,0,0,0,0,0,1,1,0,0,2,0,1,0,0,1,0,0,0,0,0,1,3,3,0,7,1,1,0,0,2,1,2,0,0,3,0,0,0,0,0,2,0,0,0,2,54,33,13,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,6,11,7,0,24,0,0,0,0,0,225,
8,Dodge,Milan,332,0,0,0,0,0,0,0,0,0,0,59,32,11,0,102,1,0,0,0,1,0,2,0,0,2,1,0,0,0,1,1,0,0,0,1,3,3,1,0,7,1,0,0,0,1,1,2,0,0,3,1,1,0,0,2,0,0,0,0,0,39,26,6,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,0,0,0,4,14,6,10,0,30,1,0,0,0,1,227,
9,Dodge,Mitchell,333,2,1,0,0,3,0,0,0,0,0,45,37,4,0,86,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,3,1,0,4,1,4,1,0,6,0,0,2,0,2,1,0,0,0,1,1,1,0,0,2,1,0,0,0,1,63,43,8,0,114,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,9,19,13,1,42,0,0,1,0,1,267,
