index,County,Precinct,Registered Voters,David A. Perdue (I) (Rep)_Election Day Votes,David A. Perdue (I) (Rep)_Advanced Voting Votes,David A. Perdue (I) (Rep)_Absentee by Mail Votes,David A. Perdue (I) (Rep)_Provisional Votes,David A. Perdue (I) (Rep)_Choice Total,Jon Ossoff (Dem)_Election Day Votes,Jon Ossoff (Dem)_Advanced Voting Votes,Jon Ossoff (Dem)_Absentee by Mail Votes,Jon Ossoff (Dem)_Provisional Votes,Jon Ossoff (Dem)_Choice Total,Shane Hazel (Lib)_Election Day Votes,Shane Hazel (Lib)_Advanced Voting Votes,Shane Hazel (Lib)_Absentee by Mail Votes,Shane Hazel (Lib)_Provisional Votes,Shane Hazel (Lib)_Choice Total,Total,
0,Putnam,101,3264,151,838,211,0,1200,141,458,367,0,966,14,15,7,0,36,2202,
1,Putnam,104,3380,163,797,233,0,1193,142,540,431,0,1113,5,12,14,0,31,2337,
2,Putnam,105,3734,405,1478,619,1,2503,58,188,247,0,493,14,11,16,0,41,3037,
3,Putnam,106,1332,285,398,140,0,823,30,71,63,0,164,8,10,5,0,23,1010,
4,Putnam,107,4293,532,1467,561,0,2560,90,207,266,0,563,15,25,18,0,58,3181,
