index,County,Precinct,Registered Voters,YES_Election Day Votes,YES_Advanced Voting Votes,YES_Absentee by Mail Votes,YES_Provisional Votes,YES_Choice Total,NO_Election Day Votes,NO_Advanced Voting Votes,NO_Absentee by Mail Votes,NO_Provisional Votes,NO_Choice Total,Total,
0,Lincoln,Midway,587,83,115,56,0,254,44,76,36,0,156,410,
1,Lincoln,Lincoln Club House,799,78,156,105,0,339,33,70,54,2,159,498,
2,Lincoln,Lincoln Center,1489,152,412,138,0,702,54,198,68,0,320,1022,
3,Lincoln,Faith Temple of Lincoln,489,66,113,49,0,228,27,54,29,0,110,338,
4,Lincoln,Tabernacle,1003,128,228,135,0,491,46,100,45,0,191,682,
5,Lincoln,Bethany Church,575,78,113,49,0,240,46,80,31,0,157,397,
6,Lincoln,Martins Crossroad,1234,186,321,95,0,602,63,170,67,1,301,903,
