index,County,Precinct,Registered Voters,David A. Perdue (I) (Rep)_Election Day Votes,David A. Perdue (I) (Rep)_Advanced Voting Votes,David A. Perdue (I) (Rep)_Absentee by Mail Votes,David A. Perdue (I) (Rep)_Provisional Votes,David A. Perdue (I) (Rep)_Choice Total,Jon Ossoff (Dem)_Election Day Votes,Jon Ossoff (Dem)_Advanced Voting Votes,Jon Ossoff (Dem)_Absentee by Mail Votes,Jon Ossoff (Dem)_Provisional Votes,Jon Ossoff (Dem)_Choice Total,Shane Hazel (Lib)_Election Day Votes,Shane Hazel (Lib)_Advanced Voting Votes,Shane Hazel (Lib)_Absentee by Mail Votes,Shane Hazel (Lib)_Provisional Votes,Shane Hazel (Lib)_Choice Total,Total,
0,Charlton,Folkston,2420,142,478,103,0,723,163,414,192,0,769,14,28,7,0,49,1541,
1,Charlton,GA Bend,509,220,55,43,0,318,12,11,2,0,25,3,1,0,0,4,347,
2,Charlton,St George,661,223,130,47,1,401,9,6,7,0,22,4,2,0,0,6,429,
3,Charlton,American Legion,748,129,339,59,0,527,9,24,16,0,49,2,5,3,0,10,586,
4,Charlton,Homeland,864,149,322,51,0,522,19,33,11,0,63,3,7,0,0,10,595,
5,Charlton,Folkston Fire,767,76,350,52,0,478,1,35,14,0,50,3,12,5,0,20,548,
6,Charlton,Racepond,266,68,102,17,0,187,3,13,6,0,22,1,0,0,0,1,210,
7,Charlton,Winokur,317,90,89,22,0,201,6,4,6,0,16,1,3,0,0,4,221,
