index,County,Precinct,Registered Voters,YES_Election Day Votes,YES_Advanced Voting Votes,YES_Absentee by Mail Votes,YES_Provisional Votes,YES_Choice Total,NO_Election Day Votes,NO_Advanced Voting Votes,NO_Absentee by Mail Votes,NO_Provisional Votes,NO_Choice Total,Total,
0,Morgan,Northeast Morgan,2919,182,954,333,1,1470,67,365,144,0,576,2046,
1,Morgan,East Morgan,2228,323,706,169,2,1200,148,342,82,0,572,1772,
2,Morgan,Beth/Springfield,862,108,230,89,0,427,61,143,41,0,245,672,
3,Morgan,Central Morgan,2761,205,1011,294,0,1510,79,398,98,0,575,2085,
4,Morgan,Clacks Chapel,709,104,240,57,0,401,37,119,13,0,169,570,
5,Morgan,West Morgan,2655,319,895,177,0,1391,157,422,81,0,660,2051,
6,Morgan,North Morgan,2690,340,762,249,1,1352,187,404,92,1,684,2036,
