index,County,Precinct,Registered Voters,Al Bartell (Ind)_Election Day Votes,Al Bartell (Ind)_Advanced Voting Votes,Al Bartell (Ind)_Absentee by Mail Votes,Al Bartell (Ind)_Provisional Votes,Al Bartell (Ind)_Choice Total,Allen Buckley (Ind)_Election Day Votes,Allen Buckley (Ind)_Advanced Voting Votes,Allen Buckley (Ind)_Absentee by Mail Votes,Allen Buckley (Ind)_Provisional Votes,Allen Buckley (Ind)_Choice Total,Doug Collins (Rep)_Election Day Votes,Doug Collins (Rep)_Advanced Voting Votes,Doug Collins (Rep)_Absentee by Mail Votes,Doug Collins (Rep)_Provisional Votes,Doug Collins (Rep)_Choice Total,John Fortuin (Grn)_Election Day Votes,John Fortuin (Grn)_Advanced Voting Votes,John Fortuin (Grn)_Absentee by Mail Votes,John Fortuin (Grn)_Provisional Votes,John Fortuin (Grn)_Choice Total,Derrick E. Grayson (Rep)_Election Day Votes,Derrick E. Grayson (Rep)_Advanced Voting Votes,Derrick E. Grayson (Rep)_Absentee by Mail Votes,Derrick E. Grayson (Rep)_Provisional Votes,Derrick E. Grayson (Rep)_Choice Total,Michael Todd Greene (Ind)_Election Day Votes,Michael Todd Greene (Ind)_Advanced Voting Votes,Michael Todd Greene (Ind)_Absentee by Mail Votes,Michael Todd Greene (Ind)_Provisional Votes,Michael Todd Greene (Ind)_Choice Total,Annette Davis Jackson (Rep)_Election Day Votes,Annette Davis Jackson (Rep)_Advanced Voting Votes,Annette Davis Jackson (Rep)_Absentee by Mail Votes,Annette Davis Jackson (Rep)_Provisional Votes,Annette Davis Jackson (Rep)_Choice Total,Deborah Jackson (Dem)_Election Day Votes,Deborah Jackson (Dem)_Advanced Voting Votes,Deborah Jackson (Dem)_Absentee by Mail Votes,Deborah Jackson (Dem)_Provisional Votes,Deborah Jackson (Dem)_Choice Total,Jamesia James (Dem)_Election Day Votes,Jamesia James (Dem)_Advanced Voting Votes,Jamesia James (Dem)_Absentee by Mail Votes,Jamesia James (Dem)_Provisional Votes,Jamesia James (Dem)_Choice Total,A. Wayne Johnson (Rep)_Election Day Votes,A. Wayne Johnson (Rep)_Advanced Voting Votes,A. Wayne Johnson (Rep)_Absentee by Mail Votes,A. Wayne Johnson (Rep)_Provisional Votes,A. Wayne Johnson (Rep)_Choice Total,Tamara Johnson-Shealey (Dem)_Election Day Votes,Tamara Johnson-Shealey (Dem)_Advanced Voting Votes,Tamara Johnson-Shealey (Dem)_Absentee by Mail Votes,Tamara Johnson-Shealey (Dem)_Provisional Votes,Tamara Johnson-Shealey (Dem)_Choice Total,Matt Lieberman (Dem)_Election Day Votes,Matt Lieberman (Dem)_Advanced Voting Votes,Matt Lieberman (Dem)_Absentee by Mail Votes,Matt Lieberman (Dem)_Provisional Votes,Matt Lieberman (Dem)_Choice Total,Kelly Loeffler (I) (Rep)_Election Day Votes,Kelly Loeffler (I) (Rep)_Advanced Voting Votes,Kelly Loeffler (I) (Rep)_Absentee by Mail Votes,Kelly Loeffler (I) (Rep)_Provisional Votes,Kelly Loeffler (I) (Rep)_Choice Total,Joy Felicia Slade (Dem)_Election Day Votes,Joy Felicia Slade (Dem)_Advanced Voting Votes,Joy Felicia Slade (Dem)_Absentee by Mail Votes,Joy Felicia Slade (Dem)_Provisional Votes,Joy Felicia Slade (Dem)_Choice Total,Brian Slowinski (Lib)_Election Day Votes,Brian Slowinski (Lib)_Advanced Voting Votes,Brian Slowinski (Lib)_Absentee by Mail Votes,Brian Slowinski (Lib)_Provisional Votes,Brian Slowinski (Lib)_Choice Total,Valencia Stovall (Ind)_Election Day Votes,Valencia Stovall (Ind)_Advanced Voting Votes,Valencia Stovall (Ind)_Absentee by Mail Votes,Valencia Stovall (Ind)_Provisional Votes,Valencia Stovall (Ind)_Choice Total,Ed Tarver (Dem)_Election Day Votes,Ed Tarver (Dem)_Advanced Voting Votes,Ed Tarver (Dem)_Absentee by Mail Votes,Ed Tarver (Dem)_Provisional Votes,Ed Tarver (Dem)_Choice Total,Kandiss Taylor (Rep)_Election Day Votes,Kandiss Taylor (Rep)_Advanced Voting Votes,Kandiss Taylor (Rep)_Absentee by Mail Votes,Kandiss Taylor (Rep)_Provisional Votes,Kandiss Taylor (Rep)_Choice Total,Raphael Warnock (Dem)_Election Day Votes,Raphael Warnock (Dem)_Advanced Voting Votes,Raphael Warnock (Dem)_Absentee by Mail Votes,Raphael Warnock (Dem)_Provisional Votes,Raphael Warnock (Dem)_Choice Total,Richard Dien Winfield (Dem)_Election Day Votes,Richard Dien Winfield (Dem)_Advanced Voting Votes,Richard Dien Winfield (Dem)_Absentee by Mail Votes,Richard Dien Winfield (Dem)_Provisional Votes,Richard Dien Winfield (Dem)_Choice Total,Total,
0,Laurens,FBC-FLC,4180,1,4,2,0,7,4,4,2,0,10,134,557,257,0,948,1,2,3,0,6,10,25,5,0,40,2,3,0,0,5,7,13,5,0,25,31,84,40,0,155,7,27,8,0,42,7,19,2,0,28,8,31,10,0,49,9,34,20,0,63,161,496,188,0,845,11,4,2,0,17,8,4,3,0,15,0,1,2,0,3,1,5,2,0,8,7,12,4,0,23,110,366,280,1,757,2,5,6,0,13,3059,
1,Laurens,Calhoun Park,6053,4,5,5,0,14,2,3,5,0,10,65,211,104,0,380,2,3,3,0,8,8,11,10,0,29,5,2,2,0,9,9,13,8,0,30,119,204,144,0,467,38,49,23,0,110,6,6,1,0,13,35,42,27,0,104,13,35,23,0,71,81,196,81,0,358,18,19,10,0,47,4,8,2,0,14,1,3,4,0,8,5,11,10,0,26,5,7,3,0,15,305,634,589,0,1528,6,15,7,0,28,3269,
2,Laurens,Fire Dept Sta 5,3672,1,0,1,0,2,0,0,0,0,0,247,625,193,0,1065,0,0,1,0,1,8,11,1,0,20,3,3,1,0,7,11,19,3,0,33,25,59,33,0,117,5,15,5,0,25,5,5,2,0,12,8,15,3,0,26,7,25,8,0,40,223,511,155,0,889,4,11,0,0,15,4,6,1,0,11,0,0,0,0,0,2,3,1,0,6,9,10,1,0,20,84,268,165,0,517,3,1,5,0,9,2815,
3,Laurens,Buckeye,1047,0,0,2,0,2,1,0,0,0,1,91,54,30,0,175,0,1,0,0,1,3,3,1,0,7,1,0,0,0,1,0,2,2,0,4,11,25,20,1,57,4,4,4,0,12,3,3,0,0,6,3,6,1,0,10,1,6,2,0,9,105,60,27,0,192,0,1,2,0,3,1,0,0,0,1,0,0,2,0,2,1,1,1,0,3,4,1,1,0,6,69,67,90,0,226,1,1,1,0,3,721,
4,Laurens,Burch,422,0,0,0,0,0,1,0,0,0,1,96,26,17,0,139,0,0,0,0,0,2,1,0,0,3,0,0,0,0,0,1,2,0,0,3,2,3,6,0,11,0,0,1,0,1,2,1,0,0,3,1,1,0,0,2,2,0,0,0,2,62,12,24,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,15,9,25,0,49,0,0,1,0,1,315,
5,Laurens,Cadwell,749,1,0,0,1,2,2,0,0,0,2,130,55,22,0,207,1,2,0,0,3,2,1,0,0,3,1,0,0,0,1,4,3,0,0,7,5,5,1,0,11,0,0,1,0,1,3,1,0,0,4,1,1,2,0,4,3,1,0,0,4,148,58,24,0,230,0,0,0,0,0,1,2,0,0,3,0,0,0,0,0,0,0,1,0,1,3,3,0,0,6,24,17,13,0,54,0,1,0,0,1,544,
6,Laurens,Brewton,1739,2,0,0,0,2,1,2,0,0,3,188,166,39,0,393,0,1,0,0,1,9,5,0,1,15,1,0,0,0,1,8,4,0,0,12,14,15,9,0,38,3,5,2,0,10,8,2,0,0,10,5,4,2,0,11,5,6,0,0,11,236,153,78,0,467,4,1,1,0,6,0,3,0,0,3,1,1,0,0,2,2,0,0,0,2,3,6,1,0,10,49,63,57,0,169,1,2,0,0,3,1169,
7,Laurens,Dudley,1121,1,0,0,0,1,1,1,1,0,3,177,147,46,0,370,0,0,2,0,2,6,2,1,0,9,1,0,0,0,1,5,0,1,0,6,4,8,10,0,22,1,2,3,0,6,3,3,0,0,6,1,2,1,0,4,1,2,4,0,7,151,155,39,0,345,0,1,1,0,2,1,1,2,0,4,0,0,0,0,0,0,1,1,0,2,5,0,0,0,5,34,42,41,0,117,0,2,1,0,3,915,
8,Laurens,Hampton Mill,1772,1,0,1,0,2,1,1,1,0,3,303,181,61,0,545,0,0,0,0,0,11,3,1,0,15,5,0,0,0,5,5,7,1,0,13,14,8,1,0,23,4,2,1,0,7,9,4,0,0,13,4,0,3,0,7,3,1,5,0,9,301,163,73,0,537,4,0,0,0,4,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,7,3,2,0,12,58,36,44,0,138,2,1,0,0,3,1340,
9,Laurens,Harvard,406,0,0,0,0,0,0,0,0,0,0,42,14,15,0,71,1,0,0,0,1,1,3,0,0,4,0,0,0,0,0,3,1,0,0,4,7,7,6,0,20,0,0,1,0,1,5,1,0,0,6,2,0,1,0,3,1,0,0,0,1,43,16,13,0,72,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,4,1,0,7,43,27,18,0,88,0,1,2,0,3,283,
