index,County,Precinct,Registered Voters,Al Bartell (Ind)_Election Day Votes,Al Bartell (Ind)_Advanced Voting Votes,Al Bartell (Ind)_Absentee by Mail Votes,Al Bartell (Ind)_Provisional Votes,Al Bartell (Ind)_Choice Total,Allen Buckley (Ind)_Election Day Votes,Allen Buckley (Ind)_Advanced Voting Votes,Allen Buckley (Ind)_Absentee by Mail Votes,Allen Buckley (Ind)_Provisional Votes,Allen Buckley (Ind)_Choice Total,Doug Collins (Rep)_Election Day Votes,Doug Collins (Rep)_Advanced Voting Votes,Doug Collins (Rep)_Absentee by Mail Votes,Doug Collins (Rep)_Provisional Votes,Doug Collins (Rep)_Choice Total,John Fortuin (Grn)_Election Day Votes,John Fortuin (Grn)_Advanced Voting Votes,John Fortuin (Grn)_Absentee by Mail Votes,John Fortuin (Grn)_Provisional Votes,John Fortuin (Grn)_Choice Total,Derrick E. Grayson (Rep)_Election Day Votes,Derrick E. Grayson (Rep)_Advanced Voting Votes,Derrick E. Grayson (Rep)_Absentee by Mail Votes,Derrick E. Grayson (Rep)_Provisional Votes,Derrick E. Grayson (Rep)_Choice Total,Michael Todd Greene (Ind)_Election Day Votes,Michael Todd Greene (Ind)_Advanced Voting Votes,Michael Todd Greene (Ind)_Absentee by Mail Votes,Michael Todd Greene (Ind)_Provisional Votes,Michael Todd Greene (Ind)_Choice Total,Annette Davis Jackson (Rep)_Election Day Votes,Annette Davis Jackson (Rep)_Advanced Voting Votes,Annette Davis Jackson (Rep)_Absentee by Mail Votes,Annette Davis Jackson (Rep)_Provisional Votes,Annette Davis Jackson (Rep)_Choice Total,Deborah Jackson (Dem)_Election Day Votes,Deborah Jackson (Dem)_Advanced Voting Votes,Deborah Jackson (Dem)_Absentee by Mail Votes,Deborah Jackson (Dem)_Provisional Votes,Deborah Jackson (Dem)_Choice Total,Jamesia James (Dem)_Election Day Votes,Jamesia James (Dem)_Advanced Voting Votes,Jamesia James (Dem)_Absentee by Mail Votes,Jamesia James (Dem)_Provisional Votes,Jamesia James (Dem)_Choice Total,A. Wayne Johnson (Rep)_Election Day Votes,A. Wayne Johnson (Rep)_Advanced Voting Votes,A. Wayne Johnson (Rep)_Absentee by Mail Votes,A. Wayne Johnson (Rep)_Provisional Votes,A. Wayne Johnson (Rep)_Choice Total,Tamara Johnson-Shealey (Dem)_Election Day Votes,Tamara Johnson-Shealey (Dem)_Advanced Voting Votes,Tamara Johnson-Shealey (Dem)_Absentee by Mail Votes,Tamara Johnson-Shealey (Dem)_Provisional Votes,Tamara Johnson-Shealey (Dem)_Choice Total,Matt Lieberman (Dem)_Election Day Votes,Matt Lieberman (Dem)_Advanced Voting Votes,Matt Lieberman (Dem)_Absentee by Mail Votes,Matt Lieberman (Dem)_Provisional Votes,Matt Lieberman (Dem)_Choice Total,Kelly Loeffler (I) (Rep)_Election Day Votes,Kelly Loeffler (I) (Rep)_Advanced Voting Votes,Kelly Loeffler (I) (Rep)_Absentee by Mail Votes,Kelly Loeffler (I) (Rep)_Provisional Votes,Kelly Loeffler (I) (Rep)_Choice Total,Joy Felicia Slade (Dem)_Election Day Votes,Joy Felicia Slade (Dem)_Advanced Voting Votes,Joy Felicia Slade (Dem)_Absentee by Mail Votes,Joy Felicia Slade (Dem)_Provisional Votes,Joy Felicia Slade (Dem)_Choice Total,Brian Slowinski (Lib)_Election Day Votes,Brian Slowinski (Lib)_Advanced Voting Votes,Brian Slowinski (Lib)_Absentee by Mail Votes,Brian Slowinski (Lib)_Provisional Votes,Brian Slowinski (Lib)_Choice Total,Valencia Stovall (Ind)_Election Day Votes,Valencia Stovall (Ind)_Advanced Voting Votes,Valencia Stovall (Ind)_Absentee by Mail Votes,Valencia Stovall (Ind)_Provisional Votes,Valencia Stovall (Ind)_Choice Total,Ed Tarver (Dem)_Election Day Votes,Ed Tarver (Dem)_Advanced Voting Votes,Ed Tarver (Dem)_Absentee by Mail Votes,Ed Tarver (Dem)_Provisional Votes,Ed Tarver (Dem)_Choice Total,Kandiss Taylor (Rep)_Election Day Votes,Kandiss Taylor (Rep)_Advanced Voting Votes,Kandiss Taylor (Rep)_Absentee by Mail Votes,Kandiss Taylor (Rep)_Provisional Votes,Kandiss Taylor (Rep)_Choice Total,Raphael Warnock (Dem)_Election Day Votes,Raphael Warnock (Dem)_Advanced Voting Votes,Raphael Warnock (Dem)_Absentee by Mail Votes,Raphael Warnock (Dem)_Provisional Votes,Raphael Warnock (Dem)_Choice Total,Richard Dien Winfield (Dem)_Election Day Votes,Richard Dien Winfield (Dem)_Advanced Voting Votes,Richard Dien Winfield (Dem)_Absentee by Mail Votes,Richard Dien Winfield (Dem)_Provisional Votes,Richard Dien Winfield (Dem)_Choice Total,Total,
0,DeKalb,Allgood Elem,2858,3,5,2,0,10,3,3,1,0,7,6,29,28,0,63,0,1,2,0,3,6,3,2,0,11,3,1,0,0,4,2,2,2,0,6,36,125,55,2,218,9,38,15,0,62,0,2,2,0,4,15,42,11,0,68,13,43,13,0,69,24,34,39,0,97,4,11,0,0,15,3,0,1,0,4,1,2,7,0,10,0,4,3,0,7,2,1,0,0,3,139,619,477,1,1236,5,5,4,0,14,1911,
1,DeKalb,Ashford Park Elem,2432,0,2,3,0,5,1,4,3,0,8,66,158,64,0,288,3,1,6,0,10,3,7,2,0,12,3,0,2,0,5,5,9,4,0,18,11,32,13,0,56,1,7,5,0,13,0,5,1,0,6,3,10,2,0,15,8,53,23,0,84,122,390,105,0,617,2,5,1,0,8,5,8,10,0,23,1,2,1,0,4,0,8,5,0,13,4,3,3,0,10,64,380,313,1,758,2,3,2,0,7,1960,
2,DeKalb,Austin,2538,1,3,0,0,4,1,1,2,0,4,60,222,136,3,421,0,1,3,0,4,2,7,2,0,11,2,0,0,0,2,3,4,1,0,8,1,33,20,0,54,0,6,0,0,6,4,5,0,0,9,2,6,6,0,14,9,46,30,0,85,162,366,188,0,716,1,8,0,0,9,8,5,3,0,16,0,1,2,0,3,2,2,4,0,8,2,3,0,0,5,42,396,356,1,795,0,6,1,0,7,2181,
3,DeKalb,Avondale,2906,0,1,1,0,2,2,1,1,0,4,87,65,50,0,202,1,4,2,0,7,0,1,2,0,3,2,0,0,0,2,3,7,2,0,12,7,48,25,0,80,8,8,1,0,17,2,4,1,0,7,6,13,10,0,29,11,50,14,0,75,108,131,90,0,329,1,8,0,0,9,5,6,5,0,16,0,4,1,0,5,0,0,3,0,3,1,1,2,0,4,194,803,707,1,1705,2,5,5,0,12,2523,
4,DeKalb,Austin Drive,2536,0,4,2,0,6,1,1,2,0,4,5,6,16,1,28,0,3,2,0,5,1,2,0,0,3,3,1,0,0,4,1,2,1,1,5,24,93,35,4,156,9,28,12,1,50,1,1,1,0,3,10,29,12,0,51,10,17,11,0,38,10,18,15,0,43,7,12,1,0,20,2,7,2,0,11,1,1,3,0,5,1,1,1,0,3,1,2,1,0,4,130,438,359,10,937,1,6,4,0,11,1387,
5,DeKalb,Ashford Dunwoody Rd,2966,0,0,1,0,1,1,5,7,0,13,68,201,72,0,341,0,5,4,0,9,1,10,3,0,14,1,1,2,0,4,5,13,4,0,22,7,46,24,0,77,1,12,2,0,15,1,4,3,0,8,1,24,7,0,32,4,70,25,0,99,128,408,166,4,706,4,12,1,0,17,0,15,12,0,27,1,2,0,0,3,0,7,5,0,12,1,7,3,0,11,40,577,433,2,1052,0,4,1,0,5,2468,
6,DeKalb,Ashford Parkside,3664,2,0,4,0,6,3,6,4,0,13,50,219,99,1,369,1,3,2,0,6,5,7,4,0,16,2,3,1,0,6,6,13,5,0,24,10,78,59,0,147,6,14,13,0,33,2,11,9,0,22,4,25,18,1,48,18,70,40,1,129,120,380,176,0,676,3,18,3,0,24,4,5,5,0,14,0,2,3,0,5,1,9,10,1,21,2,6,3,0,11,46,553,545,1,1145,3,8,7,1,19,2734,
7,DeKalb,Avondale High,3151,0,0,1,0,1,2,5,5,0,12,15,51,30,0,96,0,6,8,0,14,1,3,0,0,4,1,4,1,0,6,1,2,3,0,6,16,76,43,2,137,7,13,4,0,24,0,3,0,0,3,4,24,13,0,41,8,41,25,0,74,37,73,72,0,182,1,11,3,0,15,7,10,6,0,23,2,1,2,0,5,1,4,2,0,7,1,4,0,0,5,69,935,815,2,1821,2,4,5,0,11,2487,
8,DeKalb,Boulevard,4675,1,4,1,0,6,1,4,5,0,10,15,55,32,1,103,3,7,10,0,20,0,2,2,0,4,1,3,5,0,9,0,3,5,0,8,23,83,48,0,154,13,25,8,1,47,0,1,1,0,2,7,36,12,0,55,11,54,24,0,89,36,93,50,0,179,3,22,4,0,29,6,13,8,0,27,2,6,2,0,10,2,5,5,0,12,1,1,2,0,4,177,1589,1070,2,2838,2,7,2,0,11,3617,
9,DeKalb,Briar Vista Elem,2965,0,3,3,0,6,3,3,3,0,9,40,81,58,0,179,1,3,7,0,11,2,1,3,0,6,2,1,2,0,5,0,5,0,0,5,9,70,48,0,127,4,17,11,0,32,5,1,2,0,8,4,24,9,0,37,13,59,46,0,118,75,111,88,1,275,1,11,3,0,15,4,12,8,0,24,6,2,1,0,9,1,6,6,0,13,2,2,4,0,8,107,581,650,0,1338,2,4,6,0,12,2237,
