index,County,Precinct,Registered Voters,David A. Perdue (I) (Rep)_Election Day Votes,David A. Perdue (I) (Rep)_Advanced Voting Votes,David A. Perdue (I) (Rep)_Absentee by Mail Votes,David A. Perdue (I) (Rep)_Provisional Votes,David A. Perdue (I) (Rep)_Choice Total,Jon Ossoff (Dem)_Election Day Votes,Jon Ossoff (Dem)_Advanced Voting Votes,Jon Ossoff (Dem)_Absentee by Mail Votes,Jon Ossoff (Dem)_Provisional Votes,Jon Ossoff (Dem)_Choice Total,Shane Hazel (Lib)_Election Day Votes,Shane Hazel (Lib)_Advanced Voting Votes,Shane Hazel (Lib)_Absentee by Mail Votes,Shane Hazel (Lib)_Provisional Votes,Shane Hazel (Lib)_Choice Total,Total,
0,Lamar,Barnesville,2546,105,282,94,0,481,169,451,359,1,980,11,19,6,0,36,1497,
1,Lamar,Chappell Mill V FD,1577,301,566,98,1,966,30,85,88,0,203,13,7,6,0,26,1195,
2,Lamar,Senior Citizen Bldg,1337,125,361,79,1,566,74,144,98,0,316,4,7,6,0,17,899,
3,Lamar,Redbone,623,181,158,39,0,378,20,26,24,0,70,8,7,2,0,17,465,
4,Lamar,L C S C,2808,323,1008,200,5,1536,60,221,155,1,437,17,16,15,0,48,2021,
5,Lamar,Milner,3948,678,1387,287,1,2353,118,233,153,1,505,21,24,8,0,53,2911,
