index,County,Precinct,Registered Voters,Al Bartell (Ind)_Election Day Votes,Al Bartell (Ind)_Advanced Voting Votes,Al Bartell (Ind)_Absentee by Mail Votes,Al Bartell (Ind)_Provisional Votes,Al Bartell (Ind)_Choice Total,Allen Buckley (Ind)_Election Day Votes,Allen Buckley (Ind)_Advanced Voting Votes,Allen Buckley (Ind)_Absentee by Mail Votes,Allen Buckley (Ind)_Provisional Votes,Allen Buckley (Ind)_Choice Total,Doug Collins (Rep)_Election Day Votes,Doug Collins (Rep)_Advanced Voting Votes,Doug Collins (Rep)_Absentee by Mail Votes,Doug Collins (Rep)_Provisional Votes,Doug Collins (Rep)_Choice Total,John Fortuin (Grn)_Election Day Votes,John Fortuin (Grn)_Advanced Voting Votes,John Fortuin (Grn)_Absentee by Mail Votes,John Fortuin (Grn)_Provisional Votes,John Fortuin (Grn)_Choice Total,Derrick E. Grayson (Rep)_Election Day Votes,Derrick E. Grayson (Rep)_Advanced Voting Votes,Derrick E. Grayson (Rep)_Absentee by Mail Votes,Derrick E. Grayson (Rep)_Provisional Votes,Derrick E. Grayson (Rep)_Choice Total,Michael Todd Greene (Ind)_Election Day Votes,Michael Todd Greene (Ind)_Advanced Voting Votes,Michael Todd Greene (Ind)_Absentee by Mail Votes,Michael Todd Greene (Ind)_Provisional Votes,Michael Todd Greene (Ind)_Choice Total,Annette Davis Jackson (Rep)_Election Day Votes,Annette Davis Jackson (Rep)_Advanced Voting Votes,Annette Davis Jackson (Rep)_Absentee by Mail Votes,Annette Davis Jackson (Rep)_Provisional Votes,Annette Davis Jackson (Rep)_Choice Total,Deborah Jackson (Dem)_Election Day Votes,Deborah Jackson (Dem)_Advanced Voting Votes,Deborah Jackson (Dem)_Absentee by Mail Votes,Deborah Jackson (Dem)_Provisional Votes,Deborah Jackson (Dem)_Choice Total,Jamesia James (Dem)_Election Day Votes,Jamesia James (Dem)_Advanced Voting Votes,Jamesia James (Dem)_Absentee by Mail Votes,Jamesia James (Dem)_Provisional Votes,Jamesia James (Dem)_Choice Total,A. Wayne Johnson (Rep)_Election Day Votes,A. Wayne Johnson (Rep)_Advanced Voting Votes,A. Wayne Johnson (Rep)_Absentee by Mail Votes,A. Wayne Johnson (Rep)_Provisional Votes,A. Wayne Johnson (Rep)_Choice Total,Tamara Johnson-Shealey (Dem)_Election Day Votes,Tamara Johnson-Shealey (Dem)_Advanced Voting Votes,Tamara Johnson-Shealey (Dem)_Absentee by Mail Votes,Tamara Johnson-Shealey (Dem)_Provisional Votes,Tamara Johnson-Shealey (Dem)_Choice Total,Matt Lieberman (Dem)_Election Day Votes,Matt Lieberman (Dem)_Advanced Voting Votes,Matt Lieberman (Dem)_Absentee by Mail Votes,Matt Lieberman (Dem)_Provisional Votes,Matt Lieberman (Dem)_Choice Total,Kelly Loeffler (I) (Rep)_Election Day Votes,Kelly Loeffler (I) (Rep)_Advanced Voting Votes,Kelly Loeffler (I) (Rep)_Absentee by Mail Votes,Kelly Loeffler (I) (Rep)_Provisional Votes,Kelly Loeffler (I) (Rep)_Choice Total,Joy Felicia Slade (Dem)_Election Day Votes,Joy Felicia Slade (Dem)_Advanced Voting Votes,Joy Felicia Slade (Dem)_Absentee by Mail Votes,Joy Felicia Slade (Dem)_Provisional Votes,Joy Felicia Slade (Dem)_Choice Total,Brian Slowinski (Lib)_Election Day Votes,Brian Slowinski (Lib)_Advanced Voting Votes,Brian Slowinski (Lib)_Absentee by Mail Votes,Brian Slowinski (Lib)_Provisional Votes,Brian Slowinski (Lib)_Choice Total,Valencia Stovall (Ind)_Election Day Votes,Valencia Stovall (Ind)_Advanced Voting Votes,Valencia Stovall (Ind)_Absentee by Mail Votes,Valencia Stovall (Ind)_Provisional Votes,Valencia Stovall (Ind)_Choice Total,Ed Tarver (Dem)_Election Day Votes,Ed Tarver (Dem)_Advanced Voting Votes,Ed Tarver (Dem)_Absentee by Mail Votes,Ed Tarver (Dem)_Provisional Votes,Ed Tarver (Dem)_Choice Total,Kandiss Taylor (Rep)_Election Day Votes,Kandiss Taylor (Rep)_Advanced Voting Votes,Kandiss Taylor (Rep)_Absentee by Mail Votes,Kandiss Taylor (Rep)_Provisional Votes,Kandiss Taylor (Rep)_Choice Total,Raphael Warnock (Dem)_Election Day Votes,Raphael Warnock (Dem)_Advanced Voting Votes,Raphael Warnock (Dem)_Absentee by Mail Votes,Raphael Warnock (Dem)_Provisional Votes,Raphael Warnock (Dem)_Choice Total,Richard Dien Winfield (Dem)_Election Day Votes,Richard Dien Winfield (Dem)_Advanced Voting Votes,Richard Dien Winfield (Dem)_Absentee by Mail Votes,Richard Dien Winfield (Dem)_Provisional Votes,Richard Dien Winfield (Dem)_Choice Total,Total,
0,Lowndes,Hahira Train Depot,5526,2,1,2,0,5,6,7,2,0,15,327,745,139,2,1213,2,2,1,0,5,30,40,6,1,77,3,13,1,0,17,14,21,3,0,38,31,115,48,2,196,11,32,8,3,54,21,21,3,0,45,13,33,13,1,60,14,47,17,0,78,413,954,151,1,1519,7,15,1,1,24,9,17,3,1,30,1,2,1,0,4,6,6,5,0,17,33,70,4,0,107,64,173,103,0,340,2,7,4,0,13,3857,
1,Lowndes,Trinity,10900,7,10,6,1,24,7,16,19,1,43,218,864,198,8,1288,5,13,8,0,26,34,67,20,2,123,9,19,6,1,35,20,52,19,1,92,103,454,188,5,750,44,185,80,3,312,18,49,9,0,76,42,155,50,1,248,53,167,50,1,271,282,1168,221,6,1677,23,72,19,1,115,25,47,15,0,87,9,11,3,0,23,5,36,13,0,54,33,74,20,2,129,107,681,466,6,1260,8,16,11,0,35,6668,
2,Lowndes,Northside,17467,10,17,17,1,45,10,16,19,0,45,244,1724,409,12,2389,12,13,17,1,43,12,99,31,1,143,13,14,5,0,32,27,74,26,2,129,150,573,258,27,1008,43,199,53,5,300,16,50,9,2,77,32,218,76,6,332,45,226,110,3,384,363,2369,488,11,3231,29,92,22,1,144,20,46,10,1,77,10,11,9,0,30,14,56,34,1,105,30,95,19,0,144,179,1000,769,21,1969,7,25,26,2,60,10687,
3,Lowndes,Naylor,1291,0,1,0,0,1,0,1,3,0,4,85,143,20,0,248,0,2,0,0,2,8,6,2,0,16,0,2,0,0,2,3,10,3,0,16,15,48,12,0,75,4,15,4,0,23,2,6,2,0,10,4,20,4,0,28,5,14,5,0,24,118,153,24,0,295,3,3,1,0,7,3,4,1,0,8,0,0,0,0,0,0,4,1,0,5,8,15,1,0,24,24,67,46,2,139,1,1,2,0,4,931,
4,Lowndes,Rainwater,9877,1,9,10,1,21,4,13,9,0,26,242,1192,249,15,1698,3,13,10,0,26,20,59,25,1,105,2,17,5,0,24,19,65,17,0,101,75,333,123,9,540,29,102,27,4,162,15,35,8,0,58,27,100,26,3,156,37,124,48,1,210,269,1424,277,6,1976,19,42,11,0,72,18,20,6,1,45,6,8,1,0,15,8,26,15,1,50,15,91,8,3,117,88,516,363,5,972,2,13,11,0,26,6400,
5,Lowndes,Mildred,4283,3,1,6,0,10,4,5,7,0,16,11,78,21,3,113,1,1,2,0,4,2,11,0,0,13,4,2,0,0,6,4,8,3,0,15,122,269,112,4,507,27,71,36,4,138,2,9,0,0,11,25,60,33,2,120,29,64,19,0,112,22,88,20,0,130,14,32,9,1,56,4,2,2,1,9,2,3,2,0,7,3,20,12,0,35,3,9,4,0,16,110,331,297,5,743,5,13,8,0,26,2087,
6,Lowndes,Clyattville,4755,5,5,2,0,12,5,3,3,0,11,245,498,120,7,870,3,2,4,0,9,30,50,8,1,89,5,1,6,0,12,13,27,5,2,47,42,111,54,1,208,10,30,20,0,60,17,34,6,1,58,12,29,11,1,53,13,38,12,2,65,278,577,112,1,968,5,11,9,1,26,7,5,1,0,13,2,2,4,0,8,3,12,8,0,23,28,28,8,0,64,39,130,129,3,301,4,3,7,0,14,2911,
7,Lowndes,Dasher,4255,4,3,1,0,8,3,3,3,1,10,208,606,96,9,919,3,3,1,0,7,34,47,10,1,92,6,9,0,0,15,10,22,3,0,35,15,61,29,0,105,3,17,11,1,32,12,34,5,0,51,6,21,8,0,35,11,26,15,1,53,310,717,128,5,1160,4,15,2,0,21,9,3,4,0,16,4,1,0,0,5,2,7,4,0,13,29,41,5,1,76,22,95,66,0,183,2,5,1,0,8,2844,
8,Lowndes,S Lowndes,3967,3,4,1,0,8,8,3,5,0,16,267,462,105,7,841,1,1,1,0,3,24,34,7,3,68,5,6,0,0,11,19,18,7,0,44,34,54,54,3,145,6,17,10,0,33,20,13,2,0,35,9,19,6,1,35,25,33,16,0,74,339,578,107,3,1027,6,16,2,1,25,9,8,0,1,18,3,4,2,0,9,3,9,11,0,23,19,38,1,1,59,38,96,90,0,224,1,7,4,0,12,2710,
9,Lowndes,VSU UC # 2,318,0,0,0,0,0,0,0,0,0,0,3,7,0,0,10,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,12,14,1,0,27,2,4,1,0,7,0,1,0,0,1,5,3,1,0,9,4,6,0,1,11,0,4,0,0,4,1,7,0,0,8,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,15,11,7,1,34,3,0,0,0,3,119,
