index,County,Precinct,Registered Voters,Jason Shaw (I) (Rep)_Election Day Votes,Jason Shaw (I) (Rep)_Advanced Voting Votes,Jason Shaw (I) (Rep)_Absentee by Mail Votes,Jason Shaw (I) (Rep)_Provisional Votes,Jason Shaw (I) (Rep)_Choice Total,Robert G. Bryant (Dem)_Election Day Votes,Robert G. Bryant (Dem)_Advanced Voting Votes,Robert G. Bryant (Dem)_Absentee by Mail Votes,Robert G. Bryant (Dem)_Provisional Votes,Robert G. Bryant (Dem)_Choice Total,Elizabeth Melton (Lib)_Election Day Votes,Elizabeth Melton (Lib)_Advanced Voting Votes,Elizabeth Melton (Lib)_Absentee by Mail Votes,Elizabeth Melton (Lib)_Provisional Votes,Elizabeth Melton (Lib)_Choice Total,Total,
0,Wilkinson,Bloodworth,434,183,100,22,0,305,9,12,11,0,32,3,1,1,0,5,342,
1,Wilkinson,Griffin,184,76,32,11,0,119,12,5,14,0,31,2,0,0,0,2,152,
2,Wilkinson,High Hill,173,70,29,8,0,107,9,10,6,0,25,2,0,1,0,3,135,
3,Wilkinson,Irwinton,875,74,187,22,1,284,42,194,103,0,339,3,6,2,0,11,634,
4,Wilkinson,Ivey,960,287,188,44,2,521,29,31,20,0,80,11,8,1,0,20,621,
5,Wilkinson,Lord,735,139,134,23,0,296,72,85,67,0,224,2,1,4,0,7,527,
6,Wilkinson,Midway,938,33,72,10,1,116,86,245,172,2,505,0,3,2,0,5,626,
7,Wilkinson,Ramah,1709,230,251,79,0,560,192,273,164,0,629,5,6,4,0,15,1204,
8,Wilkinson,Turkey Creek,462,143,70,20,0,233,42,36,15,0,93,3,1,3,0,7,333,
