index,County,Precinct,Registered Voters,YES_Election Day Votes,YES_Advanced Voting Votes,YES_Absentee by Mail Votes,YES_Provisional Votes,YES_Choice Total,NO_Election Day Votes,NO_Advanced Voting Votes,NO_Absentee by Mail Votes,NO_Provisional Votes,NO_Choice Total,Total,
0,Spalding,01,2260,198,215,230,34,677,92,91,75,10,268,945,
1,Spalding,02,1956,184,206,197,14,601,103,92,75,7,277,878,
2,Spalding,03,2774,243,863,418,140,1664,65,184,59,51,359,2023,
3,Spalding,05,3715,300,703,393,113,1509,92,209,98,40,439,1948,
4,Spalding,06,2438,213,330,265,15,823,87,133,89,7,316,1139,
5,Spalding,07,1705,303,437,240,13,993,70,134,31,5,240,1233,
6,Spalding,08,1789,268,476,250,20,1014,74,117,42,5,238,1252,
7,Spalding,09,1950,308,416,213,24,961,94,124,44,5,267,1228,
8,Spalding,10,1981,299,503,224,14,1040,96,175,63,7,341,1381,
9,Spalding,11,2506,390,608,291,16,1305,165,201,50,5,421,1726,
10,Spalding,12,2163,372,517,261,21,1171,115,183,54,6,358,1529,
11,Spalding,13,2586,471,511,248,34,1264,144,166,43,12,365,1629,
12,Spalding,14,1985,355,284,183,15,837,109,99,49,9,266,1103,
13,Spalding,16,4596,362,757,590,34,1743,127,309,180,20,636,2379,
14,Spalding,17,2011,268,355,161,18,802,77,148,53,5,283,1085,
15,Spalding,19,2664,366,640,311,16,1333,126,199,88,6,419,1752,
16,Spalding,20,2190,370,479,192,19,1060,129,176,58,4,367,1427,
17,Spalding,21,4716,327,1291,1310,25,2953,81,317,150,7,555,3508,
