index,County,Precinct,Registered Voters,Al Bartell (Ind)_Election Day Votes,Al Bartell (Ind)_Advanced Voting Votes,Al Bartell (Ind)_Absentee by Mail Votes,Al Bartell (Ind)_Provisional Votes,Al Bartell (Ind)_Choice Total,Allen Buckley (Ind)_Election Day Votes,Allen Buckley (Ind)_Advanced Voting Votes,Allen Buckley (Ind)_Absentee by Mail Votes,Allen Buckley (Ind)_Provisional Votes,Allen Buckley (Ind)_Choice Total,Doug Collins (Rep)_Election Day Votes,Doug Collins (Rep)_Advanced Voting Votes,Doug Collins (Rep)_Absentee by Mail Votes,Doug Collins (Rep)_Provisional Votes,Doug Collins (Rep)_Choice Total,John Fortuin (Grn)_Election Day Votes,John Fortuin (Grn)_Advanced Voting Votes,John Fortuin (Grn)_Absentee by Mail Votes,John Fortuin (Grn)_Provisional Votes,John Fortuin (Grn)_Choice Total,Derrick E. Grayson (Rep)_Election Day Votes,Derrick E. Grayson (Rep)_Advanced Voting Votes,Derrick E. Grayson (Rep)_Absentee by Mail Votes,Derrick E. Grayson (Rep)_Provisional Votes,Derrick E. Grayson (Rep)_Choice Total,Michael Todd Greene (Ind)_Election Day Votes,Michael Todd Greene (Ind)_Advanced Voting Votes,Michael Todd Greene (Ind)_Absentee by Mail Votes,Michael Todd Greene (Ind)_Provisional Votes,Michael Todd Greene (Ind)_Choice Total,Annette Davis Jackson (Rep)_Election Day Votes,Annette Davis Jackson (Rep)_Advanced Voting Votes,Annette Davis Jackson (Rep)_Absentee by Mail Votes,Annette Davis Jackson (Rep)_Provisional Votes,Annette Davis Jackson (Rep)_Choice Total,Deborah Jackson (Dem)_Election Day Votes,Deborah Jackson (Dem)_Advanced Voting Votes,Deborah Jackson (Dem)_Absentee by Mail Votes,Deborah Jackson (Dem)_Provisional Votes,Deborah Jackson (Dem)_Choice Total,Jamesia James (Dem)_Election Day Votes,Jamesia James (Dem)_Advanced Voting Votes,Jamesia James (Dem)_Absentee by Mail Votes,Jamesia James (Dem)_Provisional Votes,Jamesia James (Dem)_Choice Total,A. Wayne Johnson (Rep)_Election Day Votes,A. Wayne Johnson (Rep)_Advanced Voting Votes,A. Wayne Johnson (Rep)_Absentee by Mail Votes,A. Wayne Johnson (Rep)_Provisional Votes,A. Wayne Johnson (Rep)_Choice Total,Tamara Johnson-Shealey (Dem)_Election Day Votes,Tamara Johnson-Shealey (Dem)_Advanced Voting Votes,Tamara Johnson-Shealey (Dem)_Absentee by Mail Votes,Tamara Johnson-Shealey (Dem)_Provisional Votes,Tamara Johnson-Shealey (Dem)_Choice Total,Matt Lieberman (Dem)_Election Day Votes,Matt Lieberman (Dem)_Advanced Voting Votes,Matt Lieberman (Dem)_Absentee by Mail Votes,Matt Lieberman (Dem)_Provisional Votes,Matt Lieberman (Dem)_Choice Total,Kelly Loeffler (I) (Rep)_Election Day Votes,Kelly Loeffler (I) (Rep)_Advanced Voting Votes,Kelly Loeffler (I) (Rep)_Absentee by Mail Votes,Kelly Loeffler (I) (Rep)_Provisional Votes,Kelly Loeffler (I) (Rep)_Choice Total,Joy Felicia Slade (Dem)_Election Day Votes,Joy Felicia Slade (Dem)_Advanced Voting Votes,Joy Felicia Slade (Dem)_Absentee by Mail Votes,Joy Felicia Slade (Dem)_Provisional Votes,Joy Felicia Slade (Dem)_Choice Total,Brian Slowinski (Lib)_Election Day Votes,Brian Slowinski (Lib)_Advanced Voting Votes,Brian Slowinski (Lib)_Absentee by Mail Votes,Brian Slowinski (Lib)_Provisional Votes,Brian Slowinski (Lib)_Choice Total,Valencia Stovall (Ind)_Election Day Votes,Valencia Stovall (Ind)_Advanced Voting Votes,Valencia Stovall (Ind)_Absentee by Mail Votes,Valencia Stovall (Ind)_Provisional Votes,Valencia Stovall (Ind)_Choice Total,Ed Tarver (Dem)_Election Day Votes,Ed Tarver (Dem)_Advanced Voting Votes,Ed Tarver (Dem)_Absentee by Mail Votes,Ed Tarver (Dem)_Provisional Votes,Ed Tarver (Dem)_Choice Total,Kandiss Taylor (Rep)_Election Day Votes,Kandiss Taylor (Rep)_Advanced Voting Votes,Kandiss Taylor (Rep)_Absentee by Mail Votes,Kandiss Taylor (Rep)_Provisional Votes,Kandiss Taylor (Rep)_Choice Total,Raphael Warnock (Dem)_Election Day Votes,Raphael Warnock (Dem)_Advanced Voting Votes,Raphael Warnock (Dem)_Absentee by Mail Votes,Raphael Warnock (Dem)_Provisional Votes,Raphael Warnock (Dem)_Choice Total,Richard Dien Winfield (Dem)_Election Day Votes,Richard Dien Winfield (Dem)_Advanced Voting Votes,Richard Dien Winfield (Dem)_Absentee by Mail Votes,Richard Dien Winfield (Dem)_Provisional Votes,Richard Dien Winfield (Dem)_Choice Total,Total,
0,Spalding,01,2260,1,0,1,1,3,2,2,1,1,6,11,17,12,3,43,0,1,3,0,4,3,5,4,1,13,1,0,0,1,2,4,2,1,0,7,58,48,19,4,129,17,15,12,3,47,4,0,0,0,4,9,17,14,2,42,5,5,5,1,16,26,20,13,3,62,9,5,3,0,17,2,4,0,0,6,1,0,1,1,3,2,0,1,0,3,7,0,0,0,7,141,191,219,26,577,8,3,2,0,13,1004,
1,Spalding,02,1956,1,1,0,0,2,0,4,2,0,6,10,15,10,3,38,0,1,0,0,1,3,1,1,0,5,0,0,0,0,0,3,1,1,1,6,48,39,19,2,108,13,12,9,0,34,3,0,0,0,3,19,16,7,3,45,11,9,5,0,25,15,22,10,2,49,8,4,0,1,13,0,0,0,0,0,0,1,1,0,2,0,1,0,0,1,0,1,1,0,2,181,198,228,11,618,3,1,1,0,5,963,
2,Spalding,03,2774,3,4,0,1,8,4,7,0,3,14,90,335,113,57,595,0,1,2,0,3,8,8,2,6,24,0,2,1,0,3,5,11,4,3,23,11,20,12,3,46,0,8,5,2,15,3,5,2,0,10,1,5,0,3,9,12,16,7,3,38,131,450,180,75,836,1,5,1,0,7,4,8,4,5,21,0,3,1,0,4,0,1,1,2,4,5,9,1,1,16,39,187,154,33,413,0,1,4,3,8,2097,
3,Spalding,05,3715,3,1,0,2,6,7,1,1,1,10,47,198,74,29,348,1,2,0,1,4,6,9,11,2,28,1,1,1,0,3,8,11,3,4,26,44,73,25,9,151,14,25,20,9,68,6,3,1,1,11,16,16,14,2,48,8,19,13,1,41,82,208,105,22,417,3,11,0,3,17,6,1,1,2,10,0,2,1,0,3,0,0,1,0,1,3,4,0,1,8,149,370,254,65,838,3,4,0,1,8,2046,
4,Spalding,06,2438,1,0,3,0,4,1,0,0,0,1,15,59,22,4,100,0,0,1,0,1,3,3,0,0,6,0,2,0,0,2,2,4,0,0,6,50,61,28,3,142,23,13,15,2,53,2,4,3,1,10,14,23,13,1,51,11,10,4,0,25,32,67,47,7,153,6,6,2,0,14,1,1,2,0,4,1,1,0,0,2,2,0,2,0,4,1,1,1,0,3,144,260,232,8,644,3,2,4,0,9,1234,
5,Spalding,07,1705,1,0,0,0,1,3,0,0,0,3,100,188,76,4,368,2,1,1,0,4,5,3,1,0,9,2,1,1,0,4,4,10,1,0,15,12,27,6,1,46,5,3,2,0,10,2,5,1,0,8,0,6,3,0,9,6,11,9,0,26,190,237,102,11,540,1,3,0,0,4,8,4,0,0,12,1,2,1,0,4,0,0,1,0,1,6,3,1,1,11,45,96,74,2,217,0,0,1,0,1,1293,
6,Spalding,08,1789,1,0,0,0,1,3,2,0,0,5,97,196,81,9,383,2,1,1,0,4,7,8,2,0,17,0,0,2,1,3,7,4,0,0,11,7,15,4,0,26,5,5,5,0,15,6,7,0,0,13,7,11,5,0,23,9,1,4,1,15,127,251,105,8,491,4,1,2,0,7,5,2,1,1,9,1,1,0,0,2,0,1,0,0,1,4,6,0,0,10,59,110,97,5,271,0,1,1,0,2,1309,
7,Spalding,09,1950,1,0,0,0,1,2,0,0,0,2,114,194,50,10,368,2,0,1,0,3,9,10,6,0,25,1,1,0,0,2,4,5,4,0,13,5,9,7,1,22,1,2,1,0,4,10,8,1,1,20,1,6,1,1,9,6,5,3,1,15,213,280,121,12,626,4,2,0,0,6,6,3,3,0,12,0,0,0,0,0,1,0,0,0,1,8,7,3,1,19,27,54,68,3,152,0,1,1,0,2,1302,
8,Spalding,10,1981,0,1,1,1,3,0,0,1,0,1,89,181,62,3,335,1,0,1,0,2,11,10,4,0,25,0,0,0,0,0,1,5,1,0,7,23,22,4,5,54,8,10,4,1,23,5,4,2,0,11,5,7,7,2,21,12,4,4,0,20,151,258,87,5,501,5,2,0,0,7,2,2,1,0,5,2,2,0,0,4,0,1,2,0,3,9,6,1,0,16,86,179,126,4,395,0,4,1,1,6,1439,
9,Spalding,11,2506,0,1,1,0,2,2,3,0,1,6,137,289,75,9,510,1,1,1,1,4,6,11,2,1,20,5,1,0,0,6,11,3,0,1,15,17,24,17,2,60,13,12,8,0,33,8,3,1,1,13,10,7,13,1,31,10,10,2,0,22,243,278,88,5,614,5,4,2,0,11,5,4,2,0,11,0,0,1,0,1,0,3,2,0,5,4,8,0,0,12,96,182,143,7,428,1,0,1,0,2,1806,
10,Spalding,12,2163,3,0,1,0,4,1,2,2,0,5,161,240,100,13,514,0,1,2,0,3,10,10,3,0,23,2,3,1,0,6,4,4,1,0,9,6,10,9,0,25,3,2,6,0,11,9,7,0,1,17,1,6,6,0,13,3,9,6,0,18,232,339,107,11,689,1,6,2,0,9,13,2,1,1,17,0,0,1,0,1,1,2,0,0,3,3,11,0,0,14,44,74,77,4,199,2,3,0,0,5,1585,
