index,County,Precinct,Registered Voters,YES_Election Day Votes,YES_Advanced Voting Votes,YES_Absentee by Mail Votes,YES_Provisional Votes,YES_Choice Total,NO_Election Day Votes,NO_Advanced Voting Votes,NO_Absentee by Mail Votes,NO_Provisional Votes,NO_Choice Total,Total,
67,Fulton,05D,541,20,51,8,1,80,1,8,1,1,11,91,
68,Fulton,05F,248,21,80,21,1,123,3,8,2,0,13,136,
69,Fulton,05J,684,37,246,123,1,407,4,42,13,0,59,466,
70,Fulton,05K,2826,137,641,239,5,1022,19,94,27,0,140,1162,
71,Fulton,06B,1889,98,776,387,6,1267,12,73,27,2,114,1381,
72,Fulton,06D,6160,318,2171,2045,10,4544,60,290,174,1,525,5069,
73,Fulton,06D1,2539,93,1035,166,1,1295,11,85,18,2,116,1411,
74,Fulton,06D2,850,26,336,58,1,421,4,40,5,0,49,470,
75,Fulton,06E,2344,118,839,407,4,1368,20,104,48,3,175,1543,
76,Fulton,06F,2841,123,1138,513,3,1777,16,122,41,2,181,1958,
77,Fulton,06G,588,20,235,122,1,378,5,15,12,0,32,410,
78,Fulton,06I,4072,270,1302,527,18,2117,57,187,45,6,295,2412,
79,Fulton,06J,2770,102,1080,758,1,1941,18,118,42,0,178,2119,
80,Fulton,06L1,991,42,383,229,1,655,11,62,29,2,104,759,
81,Fulton,06L2,726,37,300,151,1,489,8,35,17,0,60,549,
82,Fulton,06N,1770,82,570,325,12,989,25,83,25,0,133,1122,
83,Fulton,06Q,571,42,185,57,4,288,8,26,6,2,42,330,
84,Fulton,06R,2015,66,695,394,2,1157,15,93,34,0,142,1299,
85,Fulton,07A,7691,526,2559,1313,16,4414,93,419,146,6,664,5078,
86,Fulton,07B,2952,181,1206,663,1,2051,39,167,60,0,266,2317,
87,Fulton,07C,4512,257,1309,1079,13,2658,37,196,112,2,347,3005,
88,Fulton,07D,4879,299,1664,650,15,2628,62,289,79,8,438,3066,
89,Fulton,07E,2247,86,775,568,5,1434,13,117,54,2,186,1620,
90,Fulton,07F,3790,230,1398,701,28,2357,39,209,61,2,311,2668,
91,Fulton,07H,2060,115,799,457,0,1371,25,116,36,0,177,1548,
92,Fulton,07J,3041,180,1124,568,11,1883,40,159,59,1,259,2142,
93,Fulton,07M,2401,147,678,386,0,1211,26,124,40,0,190,1401,
94,Fulton,07N,2139,122,592,338,7,1059,27,104,44,2,177,1236,
95,Fulton,08A,3084,222,1179,551,9,1961,33,213,54,1,301,2262,
96,Fulton,08B,3498,169,1480,636,2,2287,39,230,56,0,325,2612,
97,Fulton,08C,1500,65,643,292,0,1000,15,93,43,0,151,1151,
98,Fulton,08D,1073,39,436,231,14,720,6,97,19,4,126,846,
99,Fulton,08E,2568,121,1064,608,1,1794,26,180,50,2,258,2052,
100,Fulton,08F1,2187,116,975,432,3,1526,14,155,40,1,210,1736,
101,Fulton,08G,3086,167,849,585,4,1605,34,142,67,1,244,1849,
102,Fulton,08H,2556,112,1014,604,2,1732,16,166,52,1,235,1967,
103,Fulton,08J,3344,201,1468,538,9,2216,30,193,52,0,275,2491,
104,Fulton,08K,1049,80,420,217,0,717,14,42,15,0,71,788,
105,Fulton,08L,4505,237,1641,838,21,2737,51,235,72,0,358,3095,
106,Fulton,08M,2295,156,893,393,3,1445,36,153,33,0,222,1667,
107,Fulton,08N1,824,29,335,162,1,527,4,66,24,1,95,622,
108,Fulton,08N2,1616,74,561,355,2,992,14,93,36,0,143,1135,
109,Fulton,08P,1887,118,607,230,5,960,22,85,23,2,132,1092,
110,Fulton,09A,3856,178,1523,570,9,2280,38,230,66,0,334,2614,
111,Fulton,09B,464,24,48,47,0,119,4,31,17,0,52,171,
112,Fulton,09C,3353,194,660,356,18,1228,73,195,85,9,362,1590,
113,Fulton,09D,2299,165,314,228,6,713,59,120,62,1,242,955,
114,Fulton,09E,3261,207,759,261,1,1228,73,204,54,1,332,1560,
115,Fulton,09F,3917,171,1590,731,5,2497,37,228,56,1,322,2819,
116,Fulton,09G,3943,251,1459,650,6,2366,38,223,54,2,317,2683,
117,Fulton,09H,1185,79,383,149,1,612,10,43,17,0,70,682,
118,Fulton,09I,1397,114,189,126,1,430,28,70,42,1,141,571,
119,Fulton,09K,4002,178,640,367,10,1195,89,222,92,1,404,1599,
120,Fulton,09K1,1518,73,240,36,1,350,40,83,6,0,129,479,
121,Fulton,09M,2578,104,1178,360,0,1642,20,157,37,0,214,1856,
122,Fulton,10A,3186,182,722,418,6,1328,57,218,101,7,383,1711,
123,Fulton,10B,3965,182,1240,742,7,2171,54,254,119,5,432,2603,
124,Fulton,10C,2598,109,514,240,12,875,27,164,66,3,260,1135,
125,Fulton,10D,4968,205,795,396,88,1484,115,313,124,54,606,2090,
126,Fulton,10E,1084,64,227,152,1,444,31,77,28,3,139,583,
127,Fulton,10F,1208,81,245,154,10,490,37,62,40,2,141,631,
128,Fulton,10G,1332,72,410,206,0,688,28,95,34,3,160,848,
129,Fulton,10H1,439,20,111,61,9,201,9,40,16,5,70,271,
130,Fulton,10H2,2623,127,420,254,7,808,46,126,65,3,240,1048,
131,Fulton,10I,331,13,138,72,0,223,4,21,16,0,41,264,
132,Fulton,10J,1238,99,145,101,12,357,47,50,28,3,128,485,
133,Fulton,10K,1614,78,458,256,5,797,35,105,43,0,183,980,
134,Fulton,10M,2880,183,702,362,8,1255,63,170,72,3,308,1563,
135,Fulton,10P,1607,104,248,178,2,532,46,87,45,1,179,711,
136,Fulton,10R,928,66,151,61,11,289,34,48,16,2,100,389,
137,Fulton,11B,4395,251,1068,644,18,1981,86,269,152,17,524,2505,
138,Fulton,11B1,894,61,242,22,3,328,15,48,5,2,70,398,
139,Fulton,11C,3149,123,1139,502,9,1773,37,215,68,2,322,2095,
140,Fulton,11E1,1340,95,317,140,8,560,29,81,23,6,139,699,
141,Fulton,11E2,1003,56,276,135,2,469,22,64,23,2,111,580,
142,Fulton,11E3,3605,198,1100,294,12,1604,73,265,55,1,394,1998,
143,Fulton,11G,2556,91,376,254,23,744,27,106,57,9,199,943,
144,Fulton,11H,753,42,133,113,6,294,13,50,22,1,86,380,
145,Fulton,11J,2092,140,396,262,18,816,46,114,57,6,223,1039,
146,Fulton,11K,2045,101,495,318,12,926,40,124,63,2,229,1155,
147,Fulton,11M,1380,79,455,306,4,844,27,107,43,2,179,1023,
148,Fulton,11M1,2190,108,398,42,19,567,32,137,10,7,186,753,
149,Fulton,11N,2431,152,660,362,1,1175,44,149,64,1,258,1433,
150,Fulton,11P,2095,92,434,306,9,841,40,98,71,5,214,1055,
151,Fulton,11R,2253,77,295,169,3,544,40,153,61,3,257,801,
152,Fulton,12A,4971,229,1365,606,12,2212,84,299,123,6,512,2724,
153,Fulton,12A1,690,39,258,23,6,326,8,54,1,2,65,391,
154,Fulton,12D,1408,75,256,110,1,442,33,90,28,1,152,594,
155,Fulton,12E1,1906,86,221,164,1,472,34,89,74,3,200,672,
156,Fulton,12F,1229,87,224,72,0,383,29,72,17,2,120,503,
157,Fulton,12G,885,40,139,137,1,317,18,47,41,0,106,423,
158,Fulton,12H1,1170,75,129,61,9,274,26,48,15,3,92,366,
159,Fulton,12H2,2998,210,537,299,5,1051,74,158,77,2,311,1362,
160,Fulton,12I,1079,42,167,104,27,340,17,55,40,11,123,463,
161,Fulton,12J,3154,186,538,250,19,993,84,172,81,12,349,1342,
162,Fulton,12K,3620,160,796,295,8,1259,52,170,66,2,290,1549,
163,Fulton,12L,774,40,98,51,2,191,14,41,15,1,71,262,
164,Fulton,12M,2990,258,482,234,15,989,116,163,63,5,347,1336,
165,Fulton,12N,1134,76,177,71,9,333,19,43,11,3,76,409,
166,Fulton,12S,2079,132,463,186,10,791,38,107,44,3,192,983,
167,Fulton,AP01A,5236,226,2086,1016,5,3333,58,329,116,0,503,3836,
168,Fulton,AP01B,1281,60,437,217,7,721,10,77,21,2,110,831,
169,Fulton,AP01C,2409,117,988,424,4,1533,16,184,54,7,261,1794,
170,Fulton,AP01D,1015,52,341,187,0,580,16,52,14,0,82,662,
171,Fulton,AP021,3408,231,1389,496,4,2120,30,210,48,1,289,2409,
172,Fulton,AP022,2507,144,814,474,0,1432,28,136,69,0,233,1665,
173,Fulton,AP02B,677,27,181,172,5,385,4,29,16,3,52,437,
174,Fulton,AP03,775,76,206,61,6,349,23,28,10,0,61,410,
175,Fulton,AP04A,1760,108,706,385,8,1207,17,115,41,1,174,1381,
176,Fulton,AP04B,473,37,211,68,4,320,9,37,7,2,55,375,
177,Fulton,AP05,4776,304,1863,959,6,3132,48,300,92,6,446,3578,
178,Fulton,AP06,1967,129,841,338,12,1320,15,122,37,0,174,1494,
179,Fulton,AP07A,3910,230,1383,666,15,2294,46,241,84,8,379,2673,
180,Fulton,AP07B,1882,82,765,338,16,1201,17,133,39,2,191,1392,
181,Fulton,AP09A,4437,271,1702,852,10,2835,67,273,83,1,424,3259,
182,Fulton,AP09B,925,48,345,179,2,574,10,50,23,0,83,657,
183,Fulton,AP10,992,63,414,172,29,678,9,63,11,4,87,765,
184,Fulton,AP12A,746,49,247,99,16,411,15,34,12,0,61,472,
185,Fulton,AP12B,947,63,253,159,6,481,9,48,13,2,72,553,
186,Fulton,AP12C,2367,125,940,341,13,1419,31,143,34,2,210,1629,
187,Fulton,AP14,3232,143,1311,673,7,2134,19,213,72,2,306,2440,
188,Fulton,CH01,376,18,92,33,3,146,6,39,18,1,64,210,
189,Fulton,CH02,338,35,95,56,0,186,11,24,10,0,45,231,
190,Fulton,CH03,410,49,130,38,0,217,13,38,15,0,66,283,
191,Fulton,CH04A,825,51,353,132,0,536,10,60,18,0,88,624,
192,Fulton,CH05,429,40,135,72,0,247,13,36,10,0,59,306,
193,Fulton,CP011,1353,78,368,149,8,603,25,83,25,0,133,736,
194,Fulton,CP012,1469,73,490,198,2,763,17,93,22,4,136,899,
195,Fulton,CP01B,422,16,121,47,0,184,11,44,7,0,62,246,
196,Fulton,CP02,1208,66,310,136,0,512,24,77,35,1,137,649,
197,Fulton,CP04A,13,0,2,0,0,2,0,1,0,0,1,3,
198,Fulton,CP04B,38,1,5,5,0,11,1,3,4,0,8,19,
199,Fulton,CP051,1756,112,415,209,0,736,34,119,41,0,194,930,
200,Fulton,CP05B,153,11,27,5,4,47,9,11,5,0,25,72,
201,Fulton,CP06A,732,40,95,28,1,164,10,32,9,0,51,215,
202,Fulton,CP07B,7,0,2,0,0,2,2,0,0,0,2,4,
203,Fulton,CP07C,323,14,32,7,0,53,4,14,1,0,19,72,
204,Fulton,CP07D,790,37,100,32,0,169,28,27,7,0,62,231,
205,Fulton,CP07E,127,14,12,3,0,29,5,6,0,0,11,40,
206,Fulton,CP07F,266,12,24,6,0,42,10,12,0,0,22,64,
207,Fulton,CP081,373,24,45,13,2,84,13,11,1,3,28,112,
208,Fulton,CP083,240,11,13,2,0,26,2,6,0,0,8,34,
209,Fulton,CP084,1,0,0,0,0,0,0,0,0,0,0,0,
210,Fulton,CP08A,756,46,70,12,0,128,20,17,14,0,51,179,
211,Fulton,EP01A,2978,151,830,300,10,1291,47,183,61,1,292,1583,
212,Fulton,EP01B,3473,164,785,371,8,1328,61,214,83,1,359,1687,
213,Fulton,EP02A,2407,113,436,253,14,816,50,124,65,6,245,1061,
214,Fulton,EP02B,1679,81,614,260,1,956,16,87,45,0,148,1104,
215,Fulton,EP02C,522,14,173,60,0,247,4,30,13,0,47,294,
216,Fulton,EP02D,420,23,133,40,0,196,10,24,10,0,44,240,
217,Fulton,EP02E,1668,91,377,127,0,595,19,83,34,0,136,731,
218,Fulton,EP03A,4925,241,1265,694,6,2206,88,313,131,2,534,2740,
219,Fulton,EP03B,1547,55,515,297,4,871,25,115,45,2,187,1058,
220,Fulton,EP04A,5020,354,1061,552,25,1992,118,278,119,9,524,2516,
221,Fulton,EP04B,2624,114,914,230,7,1265,40,149,44,1,234,1499,
222,Fulton,EP04C,1318,0,326,38,3,367,0,73,4,1,78,445,
223,Fulton,FA01A,4032,168,1205,529,10,1912,85,321,110,5,521,2433,
224,Fulton,FA01B,5860,22,1883,755,7,2667,10,490,153,1,654,3321,
225,Fulton,FA01C,769,45,222,84,1,352,17,69,23,0,109,461,
226,Fulton,FA01D,321,16,96,6,10,128,1,22,2,6,31,159,
227,Fulton,FC01,325,18,100,21,1,140,5,27,4,1,37,177,
228,Fulton,FC02,585,10,18,5,0,33,3,10,4,1,18,51,
229,Fulton,FC03,17,1,5,0,5,11,0,2,0,1,3,14,
230,Fulton,HP01,3824,324,974,445,4,1747,84,194,79,1,358,2105,
231,Fulton,JC01,4128,241,1543,1029,8,2821,61,236,137,3,437,3258,
232,Fulton,JC01A,1738,131,545,121,5,802,31,117,18,0,166,968,
233,Fulton,JC02,3001,172,960,620,5,1757,44,150,99,1,294,2051,
234,Fulton,JC03A,594,36,270,84,4,394,9,46,5,0,60,454,
235,Fulton,JC03B,1616,117,607,270,0,994,27,105,47,0,179,1173,
236,Fulton,JC04A,3177,107,1392,618,14,2131,21,213,74,2,310,2441,
237,Fulton,JC04B,334,10,107,55,0,172,3,30,7,0,40,212,
238,Fulton,JC04C,1251,49,499,246,0,794,12,94,29,0,135,929,
239,Fulton,JC05,2350,136,945,370,3,1454,28,164,34,1,227,1681,
240,Fulton,JC06,2840,229,916,518,6,1669,36,169,83,2,290,1959,
241,Fulton,JC07,4670,203,1656,978,27,2864,35,327,116,5,483,3347,
242,Fulton,JC08,2931,153,1220,527,4,1904,30,194,61,1,286,2190,
243,Fulton,JC09,3250,204,1214,560,3,1981,42,186,79,2,309,2290,
244,Fulton,JC10,2641,156,915,495,15,1581,28,178,74,2,282,1863,
245,Fulton,JC11,3497,228,1360,618,0,2206,48,241,70,0,359,2565,
246,Fulton,JC12,2832,106,1059,596,4,1765,23,236,80,0,339,2104,
247,Fulton,JC13A,2317,109,975,400,1,1485,17,175,46,0,238,1723,
248,Fulton,JC13B,282,9,127,45,1,182,0,29,11,0,40,222,
249,Fulton,JC14,2608,107,1155,466,1,1729,24,189,42,1,256,1985,
250,Fulton,JC15,959,54,355,139,0,548,10,77,14,0,101,649,
251,Fulton,JC16,2707,159,1115,457,1,1732,26,173,70,0,269,2001,
252,Fulton,JC18,2857,115,1267,536,2,1920,30,195,49,1,275,2195,
253,Fulton,JC19,4174,179,1675,765,9,2628,33,257,99,4,393,3021,
254,Fulton,ML01A,2795,164,1310,426,27,1927,31,177,45,5,258,2185,
255,Fulton,ML01B,708,44,300,123,0,467,5,46,7,0,58,525,
256,Fulton,ML02A,2580,246,997,434,2,1679,48,177,45,0,270,1949,
257,Fulton,ML02B,1914,145,810,315,2,1272,27,104,50,0,181,1453,
258,Fulton,ML03,3718,271,1551,634,4,2460,53,255,82,3,393,2853,
259,Fulton,ML03A,301,17,141,16,2,176,1,12,4,0,17,193,
260,Fulton,ML04,3322,220,1324,576,26,2146,45,249,68,2,364,2510,
261,Fulton,ML05,4843,305,1771,856,12,2944,54,313,100,0,467,3411,
262,Fulton,ML06A,2181,150,690,264,4,1108,38,121,43,3,205,1313,
263,Fulton,ML06B,3119,205,1059,508,4,1776,41,207,68,2,318,2094,
264,Fulton,ML07A,836,109,297,134,0,540,28,36,14,0,78,618,
265,Fulton,ML07B,1675,213,600,262,1,1076,43,97,35,0,175,1251,
266,Fulton,MP01,472,188,56,63,6,313,23,9,10,0,42,355,
267,Fulton,PA01,3006,164,808,353,14,1339,56,246,78,1,381,1720,
268,Fulton,RW01,5010,227,2004,1248,6,3485,37,302,129,7,475,3960,
269,Fulton,RW02,4061,260,1560,889,8,2717,62,254,86,3,405,3122,
270,Fulton,RW03,5041,354,1557,846,5,2762,76,310,75,8,469,3231,
271,Fulton,RW04,1861,82,805,420,1,1308,16,127,39,0,182,1490,
272,Fulton,RW05,2910,232,831,389,10,1462,52,144,72,2,270,1732,
273,Fulton,RW06,3071,197,1224,540,6,1967,36,163,29,1,229,2196,
274,Fulton,RW07A,1773,177,384,136,1,698,54,92,32,1,179,877,
275,Fulton,RW07B,449,52,92,67,15,226,11,17,3,5,36,262,
276,Fulton,RW08,2429,171,799,571,7,1548,31,108,65,1,205,1753,
277,Fulton,RW09,4450,296,1755,1215,3,3269,43,264,116,0,423,3692,
278,Fulton,RW09A,1892,131,785,124,5,1045,25,139,21,1,186,1231,
279,Fulton,RW10,3653,210,1473,808,11,2502,26,226,57,0,309,2811,
280,Fulton,RW11A,2865,197,936,561,9,1703,36,179,60,1,276,1979,
281,Fulton,RW12,3899,320,1553,1129,4,3006,47,249,118,0,414,3420,
282,Fulton,RW12A,2458,161,922,153,4,1240,36,155,25,3,219,1459,
283,Fulton,RW13,3764,272,1507,672,7,2458,63,250,60,1,374,2832,
284,Fulton,RW16,2101,134,845,393,6,1378,23,145,30,0,198,1576,
285,Fulton,RW17,3100,248,1088,472,4,1812,54,177,46,0,277,2089,
286,Fulton,RW19,2147,142,880,412,1,1435,25,131,34,1,191,1626,
287,Fulton,RW20,2701,93,1220,505,6,1824,25,182,54,1,262,2086,
288,Fulton,RW21,3362,122,1431,583,13,2149,39,244,63,6,352,2501,
289,Fulton,RW22A,4788,270,1701,633,13,2617,56,279,76,2,413,3030,
290,Fulton,SC01A,41,2,35,7,0,44,0,4,0,0,4,48,
291,Fulton,SC01B,2088,102,953,265,11,1331,27,185,31,3,246,1577,
292,Fulton,SC01C,2249,66,876,396,7,1345,21,182,58,3,264,1609,
293,Fulton,SC02,1426,35,592,234,1,862,8,130,31,2,171,1033,
294,Fulton,SC04,1080,91,341,157,5,594,20,76,21,0,117,711,
295,Fulton,SC05A,721,45,250,66,3,364,11,67,19,2,99,463,
296,Fulton,SC05B,3646,135,1488,413,7,2043,52,300,82,1,435,2478,
297,Fulton,SC05D,2808,141,1065,315,2,1523,48,238,51,0,337,1860,
298,Fulton,SC05E,688,36,225,122,3,386,10,50,19,1,80,466,
299,Fulton,SC07A,4506,202,1589,921,8,2720,55,377,136,2,570,3290,
300,Fulton,SC07C,41,1,8,3,0,12,0,1,0,0,1,13,
301,Fulton,SC07D,2038,108,693,74,4,879,31,169,18,0,218,1097,
302,Fulton,SC08B,4096,210,1204,502,12,1928,73,332,135,0,540,2468,
303,Fulton,SC08C,91,3,31,16,0,50,3,14,2,0,19,69,
304,Fulton,SC08D,605,34,188,68,0,290,4,41,11,0,56,346,
305,Fulton,SC08E,724,46,249,55,4,354,14,51,11,0,76,430,
306,Fulton,SC08F,793,37,229,87,1,354,6,56,12,0,74,428,
307,Fulton,SC08G,14,0,1,0,0,1,0,2,0,0,2,3,
308,Fulton,SC08H,1,0,0,0,0,0,0,0,0,0,0,0,
309,Fulton,SC09A,1865,130,422,186,5,743,52,123,43,3,221,964,
310,Fulton,SC09B,1920,95,572,326,2,995,32,156,44,0,232,1227,
311,Fulton,SC09C,1852,131,439,234,1,805,48,102,52,1,203,1008,
312,Fulton,SC10,1912,109,331,146,6,592,49,102,35,3,189,781,
313,Fulton,SC11A,1656,114,428,217,21,780,34,110,47,3,194,974,
314,Fulton,SC11B,1691,92,413,260,2,767,21,132,57,2,212,979,
315,Fulton,SC13,2895,122,1082,360,7,1571,51,288,63,0,402,1973,
316,Fulton,SC14A,1030,51,262,85,0,398,17,68,15,0,100,498,
317,Fulton,SC15,4522,209,1637,705,4,2555,77,378,133,2,590,3145,
318,Fulton,SC15A,2482,104,1065,92,0,1261,32,233,13,0,278,1539,
319,Fulton,SC16A,5175,220,2071,731,0,3022,71,396,134,0,601,3623,
320,Fulton,SC17A,60,0,28,10,0,38,1,3,0,0,4,42,
321,Fulton,SC17B,10,0,1,0,3,4,0,0,0,0,0,4,
322,Fulton,SC17C,1293,49,414,155,0,618,25,88,28,0,141,759,
323,Fulton,SC18A,570,32,176,105,0,313,10,49,9,0,68,381,
324,Fulton,SC18B,915,29,391,133,0,553,12,75,27,0,114,667,
325,Fulton,SC18C,2100,67,856,342,0,1265,12,166,66,0,244,1509,
326,Fulton,SC19A,213,6,63,42,1,112,1,21,5,0,27,139,
327,Fulton,SC19B,1628,109,374,188,7,678,30,64,35,3,132,810,
328,Fulton,SC20,2562,88,1257,322,21,1688,24,231,40,8,303,1991,
329,Fulton,SC211,1828,87,667,248,0,1002,16,168,52,0,236,1238,
330,Fulton,SC212,4244,194,1427,502,6,2129,71,332,106,4,513,2642,
331,Fulton,SC23A,3854,255,883,531,6,1675,82,252,101,4,439,2114,
332,Fulton,SC23B,558,45,126,90,1,262,11,42,23,1,77,339,
333,Fulton,SC23C,2606,160,704,320,2,1186,57,171,76,0,304,1490,
334,Fulton,SC27,2361,106,592,399,0,1097,52,138,70,0,260,1357,
335,Fulton,SC29A,3154,196,740,454,7,1397,79,212,79,3,373,1770,
336,Fulton,SC30A,157,4,43,51,1,99,1,3,6,5,15,114,
337,Fulton,SC30B,1110,44,294,124,0,462,19,64,22,0,105,567,
338,Fulton,SS01,4846,217,1839,1103,6,3165,59,294,117,0,470,3635,
339,Fulton,SS02A,1206,54,445,260,3,762,10,62,25,2,99,861,
340,Fulton,SS02B,1318,64,458,226,4,752,12,79,16,1,108,860,
341,Fulton,SS03,1577,97,637,301,4,1039,17,91,35,0,143,1182,
342,Fulton,SS04,3763,217,1295,685,18,2215,53,223,78,2,356,2571,
343,Fulton,SS05,1853,105,777,447,4,1333,26,107,42,0,175,1508,
344,Fulton,SS06,1667,78,668,391,45,1182,9,95,36,13,153,1335,
345,Fulton,SS07A,1254,35,458,327,0,820,14,75,29,0,118,938,
346,Fulton,SS07B,793,42,274,161,0,477,10,42,10,1,63,540,
347,Fulton,SS07C,809,27,207,185,8,427,5,24,28,7,64,491,
348,Fulton,SS08A,1891,134,673,237,11,1055,39,100,28,3,170,1225,
349,Fulton,SS08B,696,27,281,165,0,473,3,26,21,0,50,523,
350,Fulton,SS08C,716,28,235,138,0,401,12,43,15,0,70,471,
351,Fulton,SS08D,1555,86,506,247,0,839,18,88,36,0,142,981,
352,Fulton,SS09A,3193,181,1167,839,0,2187,38,181,69,0,288,2475,
353,Fulton,SS09B,3611,147,1487,850,2,2486,23,207,85,0,315,2801,
354,Fulton,SS11A,4026,269,1361,662,9,2301,67,187,67,3,324,2625,
355,Fulton,SS11B,1412,94,439,204,1,738,21,62,27,0,110,848,
356,Fulton,SS11C,361,26,114,30,1,171,5,11,3,0,19,190,
357,Fulton,SS11D,397,23,169,89,0,281,3,12,7,0,22,303,
358,Fulton,SS12,2897,161,1072,642,9,1884,31,145,63,0,239,2123,
359,Fulton,SS13A,2103,130,768,349,2,1249,23,125,35,0,183,1432,
360,Fulton,SS13B,1278,81,520,166,1,768,11,73,16,0,100,868,
