index,County,Precinct,Registered Voters,YES_Election Day Votes,YES_Advanced Voting Votes,YES_Absentee by Mail Votes,YES_Provisional Votes,YES_Choice Total,NO_Election Day Votes,NO_Advanced Voting Votes,NO_Absentee by Mail Votes,NO_Provisional Votes,NO_Choice Total,Total,
40,Fulton,03M,965,141,214,73,2,430,38,43,16,0,97,527,
41,Fulton,03N,2804,173,373,115,19,680,54,94,34,4,186,866,
42,Fulton,03P1A,4404,225,1116,395,8,1744,62,317,149,4,532,2276,
43,Fulton,03P2,23,0,7,0,0,7,0,0,0,0,0,7,
44,Fulton,03S,908,75,161,70,0,306,25,43,30,0,98,404,
45,Fulton,03T,1742,123,395,100,4,622,27,107,31,0,165,787,
46,Fulton,04A,1554,78,263,121,0,462,26,58,38,0,122,584,
47,Fulton,04B,2948,100,337,145,0,582,25,77,50,0,152,734,
48,Fulton,04C,150,6,24,8,0,38,4,3,3,1,11,49,
49,Fulton,04D,1736,134,371,149,5,659,30,85,41,0,156,815,
50,Fulton,04F,2786,169,628,162,7,966,33,170,46,3,252,1218,
51,Fulton,04G,1025,88,155,65,1,309,30,37,17,0,84,393,
52,Fulton,04I,4604,69,402,134,5,610,18,73,33,2,126,736,
53,Fulton,04J,1617,39,84,13,7,143,10,25,6,2,43,186,
54,Fulton,04K,2736,154,577,279,10,1020,46,132,75,3,256,1276,
55,Fulton,04L,2014,153,463,166,3,785,26,101,35,2,164,949,
56,Fulton,04M,979,79,121,49,4,253,24,36,18,1,79,332,
57,Fulton,04S,2541,213,506,223,7,949,61,102,59,2,224,1173,
58,Fulton,04T,1297,93,290,114,15,512,36,51,42,5,134,646,
59,Fulton,04V,3573,289,562,180,4,1035,90,140,41,0,271,1306,
60,Fulton,04W,3365,49,107,22,6,184,8,22,5,1,36,220,
61,Fulton,04X1,2283,125,524,201,2,852,48,88,61,0,197,1049,
62,Fulton,04X2,846,44,197,72,0,313,14,45,26,0,85,398,
63,Fulton,05A1,2936,127,1126,514,2,1769,24,165,110,0,299,2068,
64,Fulton,05A2,3343,125,1250,516,8,1899,32,235,89,1,357,2256,
65,Fulton,05B,2171,124,495,203,2,824,49,117,55,0,221,1045,
66,Fulton,05C,135,7,19,6,0,32,0,9,2,0,11,43,
67,Fulton,05D,541,19,45,5,2,71,2,12,4,0,18,89,
68,Fulton,05F,248,18,72,23,0,113,6,17,0,1,24,137,
69,Fulton,05J,684,32,237,106,0,375,9,40,27,1,77,452,
70,Fulton,05K,2826,121,592,206,4,923,35,128,58,0,221,1144,
71,Fulton,06B,1889,75,675,308,7,1065,28,147,93,0,268,1333,
72,Fulton,06D,6160,302,1916,1646,8,3872,70,487,510,3,1070,4942,
73,Fulton,06D1,2539,81,888,137,1,1107,24,204,48,2,278,1385,
74,Fulton,06D2,850,24,299,51,1,375,8,81,10,0,99,474,
75,Fulton,06E,2344,95,736,323,3,1157,38,172,122,0,332,1489,
76,Fulton,06F,2841,102,1024,447,4,1577,32,218,93,1,344,1921,
77,Fulton,06G,588,22,204,99,1,326,4,38,28,0,70,396,
78,Fulton,06I,4072,256,1198,426,17,1897,59,249,120,7,435,2332,
79,Fulton,06J,2770,84,905,625,1,1615,32,253,164,0,449,2064,
80,Fulton,06L1,991,33,346,177,2,558,17,81,69,0,167,725,
81,Fulton,06L2,726,27,237,125,1,390,15,81,33,0,129,519,
82,Fulton,06N,1770,80,457,253,7,797,26,169,88,2,285,1082,
83,Fulton,06Q,571,41,178,46,2,267,7,26,14,4,51,318,
84,Fulton,06R,2015,57,593,327,1,978,23,172,86,1,282,1260,
85,Fulton,07A,7691,447,2172,1059,17,3695,154,722,343,6,1225,4920,
86,Fulton,07B,2952,157,995,488,1,1641,60,326,214,0,600,2241,
87,Fulton,07C,4512,225,1148,802,10,2185,57,321,301,5,684,2869,
88,Fulton,07D,4879,264,1473,527,16,2280,84,430,182,8,704,2984,
89,Fulton,07E,2247,83,683,452,3,1221,14,185,155,4,358,1579,
90,Fulton,07F,3790,190,1206,535,24,1955,69,353,209,5,636,2591,
91,Fulton,07H,2060,98,669,352,0,1119,39,223,114,0,376,1495,
92,Fulton,07J,3041,155,997,476,11,1639,53,254,131,2,440,2079,
93,Fulton,07M,2401,132,583,307,0,1022,38,187,104,0,329,1351,
94,Fulton,07N,2139,116,559,292,6,973,30,132,80,3,245,1218,
95,Fulton,08A,3084,193,1001,402,9,1605,53,340,171,1,565,2170,
96,Fulton,08B,3498,152,1217,509,1,1879,52,455,154,1,662,2541,
97,Fulton,08C,1500,54,514,216,0,784,28,201,102,0,331,1115,
98,Fulton,08D,1073,30,403,173,16,622,12,118,66,2,198,820,
99,Fulton,08E,2568,100,885,443,1,1429,43,311,201,2,557,1986,
100,Fulton,08F1,2187,94,812,329,3,1238,34,271,130,1,436,1674,
101,Fulton,08G,3086,134,759,437,3,1333,63,216,192,2,473,1806,
102,Fulton,08H,2556,94,842,454,2,1392,28,298,168,1,495,1887,
103,Fulton,08J,3344,159,1248,433,7,1847,64,357,133,1,555,2402,
104,Fulton,08K,1049,67,349,186,0,602,25,106,40,0,171,773,
105,Fulton,08L,4505,214,1441,674,18,2347,62,380,214,2,658,3005,
106,Fulton,08M,2295,135,761,299,2,1197,53,253,118,1,425,1622,
107,Fulton,08N1,824,26,268,123,2,419,7,121,53,0,181,600,
108,Fulton,08N2,1616,62,494,274,1,831,27,131,90,1,249,1080,
109,Fulton,08P,1887,107,544,202,5,858,34,134,43,3,214,1072,
110,Fulton,09A,3856,171,1431,500,7,2109,42,309,119,2,472,2581,
111,Fulton,09B,464,27,57,44,0,128,2,23,20,0,45,173,
112,Fulton,09C,3353,203,673,330,22,1228,65,182,109,5,361,1589,
113,Fulton,09D,2299,179,345,204,5,733,49,96,76,3,224,957,
114,Fulton,09E,3261,224,769,240,1,1234,57,189,71,1,318,1552,
115,Fulton,09F,3917,150,1376,594,6,2126,55,385,166,0,606,2732,
116,Fulton,09G,3943,225,1327,539,7,2098,59,316,144,3,522,2620,
117,Fulton,09H,1185,65,355,113,1,534,24,72,50,0,146,680,
118,Fulton,09I,1397,123,221,129,1,474,22,45,37,1,105,579,
119,Fulton,09K,4002,194,669,350,7,1220,77,200,109,3,389,1609,
120,Fulton,09K1,1518,87,239,38,1,365,26,77,4,0,107,472,
121,Fulton,09M,2578,95,1108,315,0,1518,28,207,64,0,299,1817,
122,Fulton,10A,3186,180,749,376,8,1313,55,200,133,5,393,1706,
123,Fulton,10B,3965,187,1274,686,7,2154,58,211,160,4,433,2587,
124,Fulton,10C,2598,110,555,226,13,904,29,126,77,2,234,1138,
125,Fulton,10D,4968,260,873,399,104,1636,59,260,123,39,481,2117,
126,Fulton,10E,1084,77,244,142,3,466,16,61,37,1,115,581,
127,Fulton,10F,1208,97,260,141,11,509,21,54,49,2,126,635,
128,Fulton,10G,1332,80,421,191,1,693,23,84,40,2,149,842,
129,Fulton,10H1,439,26,120,63,9,218,4,32,16,5,57,275,
130,Fulton,10H2,2623,142,402,243,6,793,33,145,77,3,258,1051,
131,Fulton,10I,331,11,128,74,0,213,6,27,13,0,46,259,
132,Fulton,10J,1238,116,153,91,11,371,37,38,31,4,110,481,
133,Fulton,10K,1614,87,476,212,5,780,27,95,88,0,210,990,
134,Fulton,10M,2880,211,714,354,7,1286,41,146,83,4,274,1560,
135,Fulton,10P,1607,120,267,176,2,565,32,72,49,1,154,719,
136,Fulton,10R,928,78,148,57,11,294,21,50,18,1,90,384,
137,Fulton,11B,4395,263,1048,582,16,1909,76,275,196,13,560,2469,
138,Fulton,11B1,894,66,234,23,5,328,12,60,4,2,78,406,
139,Fulton,11C,3149,129,1110,432,10,1681,33,233,122,1,389,2070,
140,Fulton,11E1,1340,95,332,127,14,568,29,64,34,0,127,695,
141,Fulton,11E2,1003,62,277,126,2,467,17,65,27,0,109,576,
142,Fulton,11E3,3605,218,1138,278,10,1644,54,232,64,3,353,1997,
143,Fulton,11G,2556,105,387,229,22,743,16,93,80,6,195,938,
144,Fulton,11H,753,49,151,108,7,315,5,32,27,0,64,379,
145,Fulton,11J,2092,137,417,236,14,804,47,101,74,8,230,1034,
146,Fulton,11K,2045,114,519,294,9,936,34,104,79,5,222,1158,
147,Fulton,11M,1380,93,487,277,4,861,12,79,70,1,162,1023,
148,Fulton,11M1,2190,112,422,37,17,588,29,109,14,6,158,746,
149,Fulton,11N,2431,160,651,315,0,1126,39,156,106,2,303,1429,
150,Fulton,11P,2095,100,420,281,10,811,27,117,88,3,235,1046,
151,Fulton,11R,2253,94,343,166,4,607,26,111,61,2,200,807,
152,Fulton,12A,4971,244,1365,577,13,2199,60,282,148,5,495,2694,
153,Fulton,12A1,690,35,263,20,5,323,12,43,3,3,61,384,
154,Fulton,12D,1408,80,288,98,1,467,29,65,37,1,132,599,
155,Fulton,12E1,1906,100,237,162,4,503,22,75,75,0,172,675,
156,Fulton,12F,1229,96,238,70,1,405,20,60,19,1,100,505,
157,Fulton,12G,885,44,152,135,1,332,13,33,41,0,87,419,
158,Fulton,12H1,1170,92,145,56,10,303,12,33,21,2,68,371,
159,Fulton,12H2,2998,220,559,293,6,1078,59,132,88,1,280,1358,
160,Fulton,12I,1079,43,177,105,31,356,14,52,38,7,111,467,
161,Fulton,12J,3154,214,569,249,26,1058,59,139,82,6,286,1344,
162,Fulton,12K,3620,174,790,283,6,1253,37,182,78,3,300,1553,
163,Fulton,12L,774,40,108,54,4,206,15,29,12,0,56,262,
164,Fulton,12M,2990,297,519,225,17,1058,78,127,74,3,282,1340,
165,Fulton,12N,1134,77,177,58,9,321,19,43,19,2,83,404,
166,Fulton,12S,2079,138,464,175,11,788,31,107,55,4,197,985,
