index,County,Precinct,Registered Voters,Al Bartell (Ind)_Election Day Votes,Al Bartell (Ind)_Advanced Voting Votes,Al Bartell (Ind)_Absentee by Mail Votes,Al Bartell (Ind)_Provisional Votes,Al Bartell (Ind)_Choice Total,Allen Buckley (Ind)_Election Day Votes,Allen Buckley (Ind)_Advanced Voting Votes,Allen Buckley (Ind)_Absentee by Mail Votes,Allen Buckley (Ind)_Provisional Votes,Allen Buckley (Ind)_Choice Total,Doug Collins (Rep)_Election Day Votes,Doug Collins (Rep)_Advanced Voting Votes,Doug Collins (Rep)_Absentee by Mail Votes,Doug Collins (Rep)_Provisional Votes,Doug Collins (Rep)_Choice Total,John Fortuin (Grn)_Election Day Votes,John Fortuin (Grn)_Advanced Voting Votes,John Fortuin (Grn)_Absentee by Mail Votes,John Fortuin (Grn)_Provisional Votes,John Fortuin (Grn)_Choice Total,Derrick E. Grayson (Rep)_Election Day Votes,Derrick E. Grayson (Rep)_Advanced Voting Votes,Derrick E. Grayson (Rep)_Absentee by Mail Votes,Derrick E. Grayson (Rep)_Provisional Votes,Derrick E. Grayson (Rep)_Choice Total,Michael Todd Greene (Ind)_Election Day Votes,Michael Todd Greene (Ind)_Advanced Voting Votes,Michael Todd Greene (Ind)_Absentee by Mail Votes,Michael Todd Greene (Ind)_Provisional Votes,Michael Todd Greene (Ind)_Choice Total,Annette Davis Jackson (Rep)_Election Day Votes,Annette Davis Jackson (Rep)_Advanced Voting Votes,Annette Davis Jackson (Rep)_Absentee by Mail Votes,Annette Davis Jackson (Rep)_Provisional Votes,Annette Davis Jackson (Rep)_Choice Total,Deborah Jackson (Dem)_Election Day Votes,Deborah Jackson (Dem)_Advanced Voting Votes,Deborah Jackson (Dem)_Absentee by Mail Votes,Deborah Jackson (Dem)_Provisional Votes,Deborah Jackson (Dem)_Choice Total,Jamesia James (Dem)_Election Day Votes,Jamesia James (Dem)_Advanced Voting Votes,Jamesia James (Dem)_Absentee by Mail Votes,Jamesia James (Dem)_Provisional Votes,Jamesia James (Dem)_Choice Total,A. Wayne Johnson (Rep)_Election Day Votes,A. Wayne Johnson (Rep)_Advanced Voting Votes,A. Wayne Johnson (Rep)_Absentee by Mail Votes,A. Wayne Johnson (Rep)_Provisional Votes,A. Wayne Johnson (Rep)_Choice Total,Tamara Johnson-Shealey (Dem)_Election Day Votes,Tamara Johnson-Shealey (Dem)_Advanced Voting Votes,Tamara Johnson-Shealey (Dem)_Absentee by Mail Votes,Tamara Johnson-Shealey (Dem)_Provisional Votes,Tamara Johnson-Shealey (Dem)_Choice Total,Matt Lieberman (Dem)_Election Day Votes,Matt Lieberman (Dem)_Advanced Voting Votes,Matt Lieberman (Dem)_Absentee by Mail Votes,Matt Lieberman (Dem)_Provisional Votes,Matt Lieberman (Dem)_Choice Total,Kelly Loeffler (I) (Rep)_Election Day Votes,Kelly Loeffler (I) (Rep)_Advanced Voting Votes,Kelly Loeffler (I) (Rep)_Absentee by Mail Votes,Kelly Loeffler (I) (Rep)_Provisional Votes,Kelly Loeffler (I) (Rep)_Choice Total,Joy Felicia Slade (Dem)_Election Day Votes,Joy Felicia Slade (Dem)_Advanced Voting Votes,Joy Felicia Slade (Dem)_Absentee by Mail Votes,Joy Felicia Slade (Dem)_Provisional Votes,Joy Felicia Slade (Dem)_Choice Total,Brian Slowinski (Lib)_Election Day Votes,Brian Slowinski (Lib)_Advanced Voting Votes,Brian Slowinski (Lib)_Absentee by Mail Votes,Brian Slowinski (Lib)_Provisional Votes,Brian Slowinski (Lib)_Choice Total,Valencia Stovall (Ind)_Election Day Votes,Valencia Stovall (Ind)_Advanced Voting Votes,Valencia Stovall (Ind)_Absentee by Mail Votes,Valencia Stovall (Ind)_Provisional Votes,Valencia Stovall (Ind)_Choice Total,Ed Tarver (Dem)_Election Day Votes,Ed Tarver (Dem)_Advanced Voting Votes,Ed Tarver (Dem)_Absentee by Mail Votes,Ed Tarver (Dem)_Provisional Votes,Ed Tarver (Dem)_Choice Total,Kandiss Taylor (Rep)_Election Day Votes,Kandiss Taylor (Rep)_Advanced Voting Votes,Kandiss Taylor (Rep)_Absentee by Mail Votes,Kandiss Taylor (Rep)_Provisional Votes,Kandiss Taylor (Rep)_Choice Total,Raphael Warnock (Dem)_Election Day Votes,Raphael Warnock (Dem)_Advanced Voting Votes,Raphael Warnock (Dem)_Absentee by Mail Votes,Raphael Warnock (Dem)_Provisional Votes,Raphael Warnock (Dem)_Choice Total,Richard Dien Winfield (Dem)_Election Day Votes,Richard Dien Winfield (Dem)_Advanced Voting Votes,Richard Dien Winfield (Dem)_Absentee by Mail Votes,Richard Dien Winfield (Dem)_Provisional Votes,Richard Dien Winfield (Dem)_Choice Total,Total,
0,Bartow,Adairsville,6995,5,12,0,0,17,3,13,3,0,19,272,883,201,1,1357,6,6,3,0,15,28,49,11,0,88,5,12,2,0,19,21,29,6,0,56,25,64,28,0,117,6,16,7,0,29,20,27,2,0,49,5,19,5,0,29,13,34,17,0,64,404,1330,293,0,2027,7,10,0,0,17,19,19,8,0,46,9,5,1,0,15,3,6,6,0,15,21,61,4,0,86,86,274,261,0,621,5,13,2,1,21,4707,
1,Bartow,Allatoona,4729,5,4,0,0,9,2,6,4,0,12,179,364,87,0,630,2,5,4,0,11,15,24,7,0,46,3,4,2,0,9,13,19,0,0,32,18,45,28,0,91,7,7,10,0,24,12,5,4,0,21,7,17,11,0,35,18,28,23,0,69,296,689,165,0,1150,4,7,5,0,16,18,16,9,0,43,2,3,1,0,6,1,1,1,0,3,16,13,1,0,30,61,192,175,0,428,7,2,6,0,15,2680,
2,Bartow,Cartersville East,6805,6,5,4,0,15,6,8,3,0,17,159,604,180,0,943,5,3,6,0,14,19,40,9,0,68,8,5,2,0,15,18,28,14,0,60,48,96,72,0,216,17,43,23,0,83,12,18,10,0,40,22,32,26,0,80,28,55,39,0,122,284,980,318,0,1582,14,14,8,0,36,11,21,10,0,42,2,2,0,0,4,1,2,2,0,5,10,25,5,0,40,155,424,374,0,953,5,8,5,0,18,4353,
3,Bartow,Cartersville West,8129,4,8,0,0,12,7,7,6,0,20,171,891,304,0,1366,4,3,3,0,10,9,42,10,0,61,3,9,1,0,13,13,32,12,0,57,46,97,45,1,189,11,45,11,0,67,12,26,4,0,42,12,37,16,0,65,26,88,49,0,163,313,1674,408,0,2395,4,24,3,0,31,12,25,6,0,43,1,6,3,0,10,1,5,7,0,13,15,36,2,0,53,137,533,480,0,1150,3,11,2,0,16,5776,
4,Bartow,Cassville,4588,2,2,7,0,11,7,8,5,0,20,121,436,209,1,767,1,3,1,0,5,14,40,8,0,62,8,2,3,0,13,10,16,6,0,32,29,47,55,0,131,6,24,12,0,42,6,14,4,0,24,12,25,21,1,59,20,30,29,0,79,234,689,336,2,1261,5,21,2,0,28,15,17,9,0,41,1,4,1,0,6,0,3,6,0,9,9,25,2,0,36,59,247,329,1,636,2,6,5,0,13,3275,
5,Bartow,Center,4007,2,2,0,0,4,3,6,3,0,12,235,446,137,0,818,7,4,2,0,13,11,22,3,1,37,2,7,1,0,10,6,22,6,0,34,12,39,24,0,75,4,10,5,0,19,6,12,0,0,18,4,16,6,0,26,13,16,19,0,48,381,697,244,1,1323,7,2,2,0,11,13,9,2,0,24,6,4,0,0,10,0,0,2,0,2,11,19,2,0,32,69,151,154,0,374,1,5,0,0,6,2896,
6,Bartow,Emerson,3122,0,1,1,0,2,4,2,0,0,6,191,271,88,1,551,5,0,2,0,7,21,10,3,0,34,3,1,1,0,5,12,7,2,0,21,16,15,12,0,43,2,4,3,0,9,2,6,2,0,10,4,9,6,0,19,9,13,15,0,37,334,436,161,0,931,3,3,3,0,9,10,3,0,0,13,0,1,0,0,1,1,0,2,0,3,9,9,2,0,20,58,93,123,0,274,2,3,2,0,7,2002,
7,Bartow,Euharlee,5322,6,2,0,0,8,3,5,9,0,17,274,511,112,1,898,3,1,5,0,9,31,38,6,0,75,2,6,0,0,8,22,34,6,0,62,20,58,43,0,121,8,15,6,0,29,20,25,3,0,48,8,26,9,0,43,21,31,19,0,71,448,989,204,0,1641,9,9,2,0,20,11,17,12,0,40,3,6,4,0,13,0,2,3,0,5,15,33,4,0,52,115,215,212,0,542,2,7,3,0,12,3714,
8,Bartow,Folsom,1448,1,1,0,0,2,2,2,2,0,6,149,120,47,0,316,1,2,0,0,3,11,7,1,0,19,1,0,0,0,1,12,1,1,0,14,3,6,6,0,15,1,1,0,0,2,5,3,0,0,8,2,1,1,0,4,2,6,1,0,9,219,210,68,0,497,0,4,0,0,4,3,2,0,0,5,2,1,0,0,3,0,3,0,0,3,2,5,2,0,9,18,28,29,0,75,1,0,0,0,1,996,
9,Bartow,Hamilton Crossing,6598,2,4,2,0,8,4,6,3,0,13,209,748,131,0,1088,2,2,7,0,11,19,39,3,0,61,0,5,2,0,7,11,29,5,0,45,26,78,47,0,151,10,21,12,0,43,11,27,4,0,42,12,28,8,0,48,20,47,16,0,83,408,1235,204,0,1847,5,11,0,0,16,7,22,5,0,34,5,8,0,0,13,2,3,1,0,6,17,33,6,0,56,104,294,148,0,546,5,5,1,0,11,4129,
