index,County,Precinct,Registered Voters,David A. Perdue (I) (Rep)_Election Day Votes,David A. Perdue (I) (Rep)_Advanced Voting Votes,David A. Perdue (I) (Rep)_Absentee by Mail Votes,David A. Perdue (I) (Rep)_Provisional Votes,David A. Perdue (I) (Rep)_Choice Total,Jon Ossoff (Dem)_Election Day Votes,Jon Ossoff (Dem)_Advanced Voting Votes,Jon Ossoff (Dem)_Absentee by Mail Votes,Jon Ossoff (Dem)_Provisional Votes,Jon Ossoff (Dem)_Choice Total,Shane Hazel (Lib)_Election Day Votes,Shane Hazel (Lib)_Advanced Voting Votes,Shane Hazel (Lib)_Absentee by Mail Votes,Shane Hazel (Lib)_Provisional Votes,Shane Hazel (Lib)_Choice Total,Total,
0,Jefferson,Stapleton Crossroads,441,73,99,18,1,191,28,33,49,1,111,1,3,3,0,7,309,
1,Jefferson,Matthews,621,185,91,42,1,319,40,58,34,0,132,1,3,2,0,6,457,
2,Jefferson,Wrens,2870,259,501,112,0,872,308,383,303,3,997,14,11,4,0,29,1898,
3,Jefferson,Louisville,3899,118,830,151,1,1100,264,771,425,3,1463,2,19,9,0,30,2593,
4,Jefferson,Wadley,1906,83,240,44,0,367,239,290,302,0,831,7,7,6,0,20,1218,
5,Jefferson,Bartow,531,72,84,23,0,179,58,75,35,0,168,3,2,0,0,5,352,
6,Jefferson,Stapleton,678,160,89,32,0,281,73,57,37,0,167,2,0,0,0,2,450,
7,Jefferson,Avera,388,153,54,22,1,230,18,12,14,0,44,2,1,0,0,3,277,
