index,County,Precinct,Registered Voters,YES_Election Day Votes,YES_Advanced Voting Votes,YES_Absentee by Mail Votes,YES_Provisional Votes,YES_Choice Total,NO_Election Day Votes,NO_Advanced Voting Votes,NO_Absentee by Mail Votes,NO_Provisional Votes,NO_Choice Total,Total,
0,Jefferson,Stapleton Crossroads,441,71,100,58,1,230,24,29,8,1,62,292,
1,Jefferson,Matthews,621,160,107,58,1,326,44,35,12,0,91,417,
2,Jefferson,Wrens,2870,388,627,274,2,1291,143,213,112,1,469,1760,
3,Jefferson,Louisville,3899,256,1114,408,3,1781,100,370,132,2,604,2385,
4,Jefferson,Wadley,1906,198,360,237,0,795,94,114,66,0,274,1069,
5,Jefferson,Bartow,531,85,111,39,0,235,37,36,16,0,89,324,
6,Jefferson,Stapleton,678,150,105,50,0,305,58,26,18,0,102,407,
7,Jefferson,Avera,388,127,48,24,0,199,25,14,9,0,48,247,
