index,County,Precinct,Registered Voters,YES_Election Day Votes,YES_Advanced Voting Votes,YES_Absentee by Mail Votes,YES_Provisional Votes,YES_Choice Total,NO_Election Day Votes,NO_Advanced Voting Votes,NO_Absentee by Mail Votes,NO_Provisional Votes,NO_Choice Total,Total,
0,Glascock,Edgehill,136,27,33,2,0,62,20,15,7,0,42,104,
1,Glascock,Gibson,677,85,163,34,0,282,29,82,26,0,137,419,
2,Glascock,Mill,778,94,208,51,0,353,36,90,21,0,147,500,
3,Glascock,Mitchell,448,73,89,40,0,202,26,39,19,0,84,286,
