index,County,Precinct,Registered Voters,"Lauren Bubba McDonald, Jr. (I) (Rep)_Election Day Votes","Lauren Bubba McDonald, Jr. (I) (Rep)_Advanced Voting Votes","Lauren Bubba McDonald, Jr. (I) (Rep)_Absentee by Mail Votes","Lauren Bubba McDonald, Jr. (I) (Rep)_Provisional Votes","Lauren Bubba McDonald, Jr. (I) (Rep)_Choice Total",Daniel Blackman (Dem)_Election Day Votes,Daniel Blackman (Dem)_Advanced Voting Votes,Daniel Blackman (Dem)_Absentee by Mail Votes,Daniel Blackman (Dem)_Provisional Votes,Daniel Blackman (Dem)_Choice Total,Nathan Wilson (Lib)_Election Day Votes,Nathan Wilson (Lib)_Advanced Voting Votes,Nathan Wilson (Lib)_Absentee by Mail Votes,Nathan Wilson (Lib)_Provisional Votes,Nathan Wilson (Lib)_Choice Total,Total,
0,McDuffie,131,1172,17,92,41,0,150,78,279,201,0,558,3,8,4,0,15,723,
1,McDuffie,132,1507,100,757,140,0,997,10,44,53,0,107,10,16,6,0,32,1136,
2,McDuffie,133A,1278,98,396,72,0,566,40,114,94,0,248,2,4,2,0,8,822,
3,McDuffie,133B,1959,188,718,129,0,1035,36,158,104,0,298,19,27,1,0,47,1380,
4,McDuffie,134,1908,57,369,88,0,514,107,350,314,0,771,7,16,5,0,28,1313,
5,McDuffie,135,3089,164,1021,222,0,1407,86,364,200,0,650,8,39,8,0,55,2112,
6,McDuffie,136,1940,32,114,37,0,183,146,371,310,0,827,11,13,5,0,29,1039,
7,McDuffie,137,1202,64,559,114,0,737,22,83,62,0,167,7,15,2,0,24,928,
8,McDuffie,139,978,72,307,61,0,440,26,126,95,0,247,3,7,4,0,14,701,
