index,County,Precinct,Registered Voters,YES_Election Day Votes,YES_Advanced Voting Votes,YES_Absentee by Mail Votes,YES_Provisional Votes,YES_Choice Total,NO_Election Day Votes,NO_Advanced Voting Votes,NO_Absentee by Mail Votes,NO_Provisional Votes,NO_Choice Total,Total,
0,McDuffie,131,1172,67,265,164,0,496,29,119,71,0,219,715,
1,McDuffie,132,1507,89,540,109,0,738,33,283,92,0,408,1146,
2,McDuffie,133A,1278,113,323,89,0,525,31,201,72,0,304,829,
3,McDuffie,133B,1959,155,516,130,0,801,90,385,103,0,578,1379,
4,McDuffie,134,1908,134,486,264,0,884,38,255,123,0,416,1300,
5,McDuffie,135,3089,191,951,258,0,1400,68,477,172,0,717,2117,
6,McDuffie,136,1940,147,367,216,0,730,45,131,124,0,300,1030,
7,McDuffie,137,1202,64,413,93,0,570,30,251,82,0,363,933,
8,McDuffie,139,978,74,290,86,0,450,30,152,70,0,252,702,
