index,County,Precinct,Registered Voters,Jason Shaw (I) (Rep)_Election Day Votes,Jason Shaw (I) (Rep)_Advanced Voting Votes,Jason Shaw (I) (Rep)_Absentee by Mail Votes,Jason Shaw (I) (Rep)_Provisional Votes,Jason Shaw (I) (Rep)_Choice Total,Robert G. Bryant (Dem)_Election Day Votes,Robert G. Bryant (Dem)_Advanced Voting Votes,Robert G. Bryant (Dem)_Absentee by Mail Votes,Robert G. Bryant (Dem)_Provisional Votes,Robert G. Bryant (Dem)_Choice Total,Elizabeth Melton (Lib)_Election Day Votes,Elizabeth Melton (Lib)_Advanced Voting Votes,Elizabeth Melton (Lib)_Absentee by Mail Votes,Elizabeth Melton (Lib)_Provisional Votes,Elizabeth Melton (Lib)_Choice Total,Total,
0,Long,Beards Creek,1539,189,244,48,1,482,94,131,91,1,317,13,10,3,0,26,825,
1,Long,Rye Patch/Oak Dale,3131,324,612,78,4,1018,72,351,139,1,563,24,31,10,0,65,1646,
2,Long,South Ludowici,1392,82,203,24,0,309,62,161,81,3,307,10,10,3,0,23,639,
3,Long,North Ludowici,2281,150,373,64,2,589,85,294,97,1,477,21,40,13,0,74,1140,
4,Long,Tibet,920,145,258,27,0,430,21,45,18,0,84,3,10,1,0,14,528,
5,Long,Alma Flournoy,298,64,96,8,1,169,6,10,15,1,32,0,2,0,0,2,203,
6,Long,Faith Baptist Annex,909,96,229,30,0,355,12,69,26,1,108,2,16,1,0,19,482,
