StateFIPS,CountyFIPS,County,Party,Candidate,Method,Votes
13,1,Appling,Rep,A. Wayne Johnson,Absentee by Mail Votes,1
13,1,Appling,Rep,A. Wayne Johnson,Advanced Voting Votes,41
13,1,Appling,Rep,A. Wayne Johnson,Election Day Votes,22
13,1,Appling,Rep,A. Wayne Johnson,Provisional Votes,0
13,1,Appling,Rep,A. Wayne Johnson,TOTAL VOTES,64
13,1,Appling,Ind,Al Bartell,Absentee by Mail Votes,3
13,1,Appling,Ind,Al Bartell,Advanced Voting Votes,8
13,1,Appling,Ind,Al Bartell,Election Day Votes,8
13,1,Appling,Ind,Al Bartell,Provisional Votes,0
13,1,Appling,Ind,Al Bartell,TOTAL VOTES,19
13,1,Appling,Ind,Allen Buckley,Absentee by Mail Votes,9
13,1,Appling,Ind,Allen Buckley,Advanced Voting Votes,7
13,1,Appling,Ind,Allen Buckley,Election Day Votes,5
13,1,Appling,Ind,Allen Buckley,Provisional Votes,0
13,1,Appling,Ind,Allen Buckley,TOTAL VOTES,21
13,1,Appling,Rep,Annette Davis Jackson,Absentee by Mail Votes,7
13,1,Appling,Rep,Annette Davis Jackson,Advanced Voting Votes,25
13,1,Appling,Rep,Annette Davis Jackson,Election Day Votes,19
13,1,Appling,Rep,Annette Davis Jackson,Provisional Votes,0
13,1,Appling,Rep,Annette Davis Jackson,TOTAL VOTES,51
13,1,Appling,Lib,Brian Slowinski,Absentee by Mail Votes,2
13,1,Appling,Lib,Brian Slowinski,Advanced Voting Votes,15
13,1,Appling,Lib,Brian Slowinski,Election Day Votes,6
13,1,Appling,Lib,Brian Slowinski,Provisional Votes,0
13,1,Appling,Lib,Brian Slowinski,TOTAL VOTES,23
13,1,Appling,Dem,Deborah Jackson,Absentee by Mail Votes,86
13,1,Appling,Dem,Deborah Jackson,Advanced Voting Votes,162
13,1,Appling,Dem,Deborah Jackson,Election Day Votes,58
13,1,Appling,Dem,Deborah Jackson,Provisional Votes,0
13,1,Appling,Dem,Deborah Jackson,TOTAL VOTES,306
13,1,Appling,Rep,Derrick E. Grayson,Absentee by Mail Votes,12
13,1,Appling,Rep,Derrick E. Grayson,Advanced Voting Votes,58
13,1,Appling,Rep,Derrick E. Grayson,Election Day Votes,19
13,1,Appling,Rep,Derrick E. Grayson,Provisional Votes,0
13,1,Appling,Rep,Derrick E. Grayson,TOTAL VOTES,89
13,1,Appling,Rep,Doug Collins,Absentee by Mail Votes,346
13,1,Appling,Rep,Doug Collins,Advanced Voting Votes,1462
13,1,Appling,Rep,Doug Collins,Election Day Votes,543
13,1,Appling,Rep,Doug Collins,Provisional Votes,4
13,1,Appling,Rep,Doug Collins,TOTAL VOTES,2355
13,1,Appling,Dem,Ed Tarver,Absentee by Mail Votes,3
13,1,Appling,Dem,Ed Tarver,Advanced Voting Votes,8
13,1,Appling,Dem,Ed Tarver,Election Day Votes,0
13,1,Appling,Dem,Ed Tarver,Provisional Votes,0
13,1,Appling,Dem,Ed Tarver,TOTAL VOTES,11
13,1,Appling,Dem,Jamesia James,Absentee by Mail Votes,19
13,1,Appling,Dem,Jamesia James,Advanced Voting Votes,45
13,1,Appling,Dem,Jamesia James,Election Day Votes,24
13,1,Appling,Dem,Jamesia James,Provisional Votes,0
13,1,Appling,Dem,Jamesia James,TOTAL VOTES,88
13,1,Appling,Grn,John Fortuin,Absentee by Mail Votes,6
13,1,Appling,Grn,John Fortuin,Advanced Voting Votes,3
13,1,Appling,Grn,John Fortuin,Election Day Votes,8
13,1,Appling,Grn,John Fortuin,Provisional Votes,0
13,1,Appling,Grn,John Fortuin,TOTAL VOTES,17
13,1,Appling,Dem,Joy Felicia Slade,Absentee by Mail Votes,8
13,1,Appling,Dem,Joy Felicia Slade,Advanced Voting Votes,26
13,1,Appling,Dem,Joy Felicia Slade,Election Day Votes,6
13,1,Appling,Dem,Joy Felicia Slade,Provisional Votes,1
13,1,Appling,Dem,Joy Felicia Slade,TOTAL VOTES,41
13,1,Appling,Rep,Kandiss Taylor,Absentee by Mail Votes,167
13,1,Appling,Rep,Kandiss Taylor,Advanced Voting Votes,1266
13,1,Appling,Rep,Kandiss Taylor,Election Day Votes,595
13,1,Appling,Rep,Kandiss Taylor,Provisional Votes,2
13,1,Appling,Rep,Kandiss Taylor,TOTAL VOTES,2030
13,1,Appling,I) (Rep,Kelly Loeffler,Absentee by Mail Votes,338
13,1,Appling,I) (Rep,Kelly Loeffler,Advanced Voting Votes,971
13,1,Appling,I) (Rep,Kelly Loeffler,Election Day Votes,496
13,1,Appling,I) (Rep,Kelly Loeffler,Provisional Votes,2
13,1,Appling,I) (Rep,Kelly Loeffler,TOTAL VOTES,1807
13,1,Appling,Dem,Matt Lieberman,Absentee by Mail Votes,20
13,1,Appling,Dem,Matt Lieberman,Advanced Voting Votes,45
13,1,Appling,Dem,Matt Lieberman,Election Day Votes,20
13,1,Appling,Dem,Matt Lieberman,Provisional Votes,0
13,1,Appling,Dem,Matt Lieberman,TOTAL VOTES,85
13,1,Appling,Ind,Michael Todd Greene,Absentee by Mail Votes,2
13,1,Appling,Ind,Michael Todd Greene,Advanced Voting Votes,7
13,1,Appling,Ind,Michael Todd Greene,Election Day Votes,6
13,1,Appling,Ind,Michael Todd Greene,Provisional Votes,0
13,1,Appling,Ind,Michael Todd Greene,TOTAL VOTES,15
13,1,Appling,Dem,Raphael Warnock,Absentee by Mail Votes,393
13,1,Appling,Dem,Raphael Warnock,Advanced Voting Votes,484
13,1,Appling,Dem,Raphael Warnock,Election Day Votes,172
13,1,Appling,Dem,Raphael Warnock,Provisional Votes,2
13,1,Appling,Dem,Raphael Warnock,TOTAL VOTES,1051
13,1,Appling,Dem,Richard Dien Winfield,Absentee by Mail Votes,7
13,1,Appling,Dem,Richard Dien Winfield,Advanced Voting Votes,9
13,1,Appling,Dem,Richard Dien Winfield,Election Day Votes,9
13,1,Appling,Dem,Richard Dien Winfield,Provisional Votes,0
13,1,Appling,Dem,Richard Dien Winfield,TOTAL VOTES,25
13,1,Appling,Dem,Tamara Johnson-Shealey,Absentee by Mail Votes,10
13,1,Appling,Dem,Tamara Johnson-Shealey,Advanced Voting Votes,30
13,1,Appling,Dem,Tamara Johnson-Shealey,Election Day Votes,13
13,1,Appling,Dem,Tamara Johnson-Shealey,Provisional Votes,1
13,1,Appling,Dem,Tamara Johnson-Shealey,TOTAL VOTES,54
13,1,Appling,Ind,Valencia Stovall,Absentee by Mail Votes,2
13,1,Appling,Ind,Valencia Stovall,Advanced Voting Votes,2
13,1,Appling,Ind,Valencia Stovall,Election Day Votes,3
13,1,Appling,Ind,Valencia Stovall,Provisional Votes,0
13,1,Appling,Ind,Valencia Stovall,TOTAL VOTES,7
13,3,Atkinson,Rep,A. Wayne Johnson,Absentee by Mail Votes,1
13,3,Atkinson,Rep,A. Wayne Johnson,Advanced Voting Votes,22
13,3,Atkinson,Rep,A. Wayne Johnson,Election Day Votes,13
13,3,Atkinson,Rep,A. Wayne Johnson,Provisional Votes,0
13,3,Atkinson,Rep,A. Wayne Johnson,TOTAL VOTES,36
13,3,Atkinson,Ind,Al Bartell,Absentee by Mail Votes,3
13,3,Atkinson,Ind,Al Bartell,Advanced Voting Votes,6
13,3,Atkinson,Ind,Al Bartell,Election Day Votes,6
13,3,Atkinson,Ind,Al Bartell,Provisional Votes,0
13,3,Atkinson,Ind,Al Bartell,TOTAL VOTES,15
13,3,Atkinson,Ind,Allen Buckley,Absentee by Mail Votes,3
13,3,Atkinson,Ind,Allen Buckley,Advanced Voting Votes,8
13,3,Atkinson,Ind,Allen Buckley,Election Day Votes,11
13,3,Atkinson,Ind,Allen Buckley,Provisional Votes,0
13,3,Atkinson,Ind,Allen Buckley,TOTAL VOTES,22
13,3,Atkinson,Rep,Annette Davis Jackson,Absentee by Mail Votes,2
13,3,Atkinson,Rep,Annette Davis Jackson,Advanced Voting Votes,17
13,3,Atkinson,Rep,Annette Davis Jackson,Election Day Votes,19
13,3,Atkinson,Rep,Annette Davis Jackson,Provisional Votes,0
13,3,Atkinson,Rep,Annette Davis Jackson,TOTAL VOTES,38
13,3,Atkinson,Lib,Brian Slowinski,Absentee by Mail Votes,1
13,3,Atkinson,Lib,Brian Slowinski,Advanced Voting Votes,2
13,3,Atkinson,Lib,Brian Slowinski,Election Day Votes,7
13,3,Atkinson,Lib,Brian Slowinski,Provisional Votes,0
13,3,Atkinson,Lib,Brian Slowinski,TOTAL VOTES,10
13,3,Atkinson,Dem,Deborah Jackson,Absentee by Mail Votes,23
13,3,Atkinson,Dem,Deborah Jackson,Advanced Voting Votes,85
13,3,Atkinson,Dem,Deborah Jackson,Election Day Votes,41
13,3,Atkinson,Dem,Deborah Jackson,Provisional Votes,0
13,3,Atkinson,Dem,Deborah Jackson,TOTAL VOTES,149
13,3,Atkinson,Rep,Derrick E. Grayson,Absentee by Mail Votes,4
13,3,Atkinson,Rep,Derrick E. Grayson,Advanced Voting Votes,35
13,3,Atkinson,Rep,Derrick E. Grayson,Election Day Votes,16
13,3,Atkinson,Rep,Derrick E. Grayson,Provisional Votes,0
13,3,Atkinson,Rep,Derrick E. Grayson,TOTAL VOTES,55
13,3,Atkinson,Rep,Doug Collins,Absentee by Mail Votes,74
13,3,Atkinson,Rep,Doug Collins,Advanced Voting Votes,637
13,3,Atkinson,Rep,Doug Collins,Election Day Votes,326
13,3,Atkinson,Rep,Doug Collins,Provisional Votes,1
13,3,Atkinson,Rep,Doug Collins,TOTAL VOTES,1038
13,3,Atkinson,Dem,Ed Tarver,Absentee by Mail Votes,4
13,3,Atkinson,Dem,Ed Tarver,Advanced Voting Votes,3
13,3,Atkinson,Dem,Ed Tarver,Election Day Votes,1
13,3,Atkinson,Dem,Ed Tarver,Provisional Votes,0
13,3,Atkinson,Dem,Ed Tarver,TOTAL VOTES,8
13,3,Atkinson,Dem,Jamesia James,Absentee by Mail Votes,2
13,3,Atkinson,Dem,Jamesia James,Advanced Voting Votes,25
13,3,Atkinson,Dem,Jamesia James,Election Day Votes,15
13,3,Atkinson,Dem,Jamesia James,Provisional Votes,0
13,3,Atkinson,Dem,Jamesia James,TOTAL VOTES,42
13,3,Atkinson,Grn,John Fortuin,Absentee by Mail Votes,0
13,3,Atkinson,Grn,John Fortuin,Advanced Voting Votes,2
13,3,Atkinson,Grn,John Fortuin,Election Day Votes,3
13,3,Atkinson,Grn,John Fortuin,Provisional Votes,0
13,3,Atkinson,Grn,John Fortuin,TOTAL VOTES,5
13,3,Atkinson,Dem,Joy Felicia Slade,Absentee by Mail Votes,0
13,3,Atkinson,Dem,Joy Felicia Slade,Advanced Voting Votes,7
13,3,Atkinson,Dem,Joy Felicia Slade,Election Day Votes,8
13,3,Atkinson,Dem,Joy Felicia Slade,Provisional Votes,0
13,3,Atkinson,Dem,Joy Felicia Slade,TOTAL VOTES,15
13,3,Atkinson,Rep,Kandiss Taylor,Absentee by Mail Votes,2
13,3,Atkinson,Rep,Kandiss Taylor,Advanced Voting Votes,40
13,3,Atkinson,Rep,Kandiss Taylor,Election Day Votes,21
13,3,Atkinson,Rep,Kandiss Taylor,Provisional Votes,0
13,3,Atkinson,Rep,Kandiss Taylor,TOTAL VOTES,63
13,3,Atkinson,I) (Rep,Kelly Loeffler,Absentee by Mail Votes,89
13,3,Atkinson,I) (Rep,Kelly Loeffler,Advanced Voting Votes,582
13,3,Atkinson,I) (Rep,Kelly Loeffler,Election Day Votes,275
13,3,Atkinson,I) (Rep,Kelly Loeffler,Provisional Votes,0
13,3,Atkinson,I) (Rep,Kelly Loeffler,TOTAL VOTES,946
13,3,Atkinson,Dem,Matt Lieberman,Absentee by Mail Votes,9
13,3,Atkinson,Dem,Matt Lieberman,Advanced Voting Votes,25
13,3,Atkinson,Dem,Matt Lieberman,Election Day Votes,22
13,3,Atkinson,Dem,Matt Lieberman,Provisional Votes,0
13,3,Atkinson,Dem,Matt Lieberman,TOTAL VOTES,56
13,3,Atkinson,Ind,Michael Todd Greene,Absentee by Mail Votes,1
13,3,Atkinson,Ind,Michael Todd Greene,Advanced Voting Votes,5
13,3,Atkinson,Ind,Michael Todd Greene,Election Day Votes,3
13,3,Atkinson,Ind,Michael Todd Greene,Provisional Votes,0
13,3,Atkinson,Ind,Michael Todd Greene,TOTAL VOTES,9
13,3,Atkinson,Dem,Raphael Warnock,Absentee by Mail Votes,61
13,3,Atkinson,Dem,Raphael Warnock,Advanced Voting Votes,234
13,3,Atkinson,Dem,Raphael Warnock,Election Day Votes,111
13,3,Atkinson,Dem,Raphael Warnock,Provisional Votes,0
13,3,Atkinson,Dem,Raphael Warnock,TOTAL VOTES,406
13,3,Atkinson,Dem,Richard Dien Winfield,Absentee by Mail Votes,3
13,3,Atkinson,Dem,Richard Dien Winfield,Advanced Voting Votes,13
13,3,Atkinson,Dem,Richard Dien Winfield,Election Day Votes,7
13,3,Atkinson,Dem,Richard Dien Winfield,Provisional Votes,0
13,3,Atkinson,Dem,Richard Dien Winfield,TOTAL VOTES,23
13,3,Atkinson,Dem,Tamara Johnson-Shealey,Absentee by Mail Votes,6
13,3,Atkinson,Dem,Tamara Johnson-Shealey,Advanced Voting Votes,33
13,3,Atkinson,Dem,Tamara Johnson-Shealey,Election Day Votes,14
13,3,Atkinson,Dem,Tamara Johnson-Shealey,Provisional Votes,0
13,3,Atkinson,Dem,Tamara Johnson-Shealey,TOTAL VOTES,53
13,3,Atkinson,Ind,Valencia Stovall,Absentee by Mail Votes,0
13,3,Atkinson,Ind,Valencia Stovall,Advanced Voting Votes,5
13,3,Atkinson,Ind,Valencia Stovall,Election Day Votes,1
13,3,Atkinson,Ind,Valencia Stovall,Provisional Votes,0
13,3,Atkinson,Ind,Valencia Stovall,TOTAL VOTES,6
13,5,Bacon,Rep,A. Wayne Johnson,Absentee by Mail Votes,4
13,5,Bacon,Rep,A. Wayne Johnson,Advanced Voting Votes,64
13,5,Bacon,Rep,A. Wayne Johnson,Election Day Votes,18
13,5,Bacon,Rep,A. Wayne Johnson,Provisional Votes,0
13,5,Bacon,Rep,A. Wayne Johnson,TOTAL VOTES,86
13,5,Bacon,Ind,Al Bartell,Absentee by Mail Votes,0
13,5,Bacon,Ind,Al Bartell,Advanced Voting Votes,4
13,5,Bacon,Ind,Al Bartell,Election Day Votes,4
13,5,Bacon,Ind,Al Bartell,Provisional Votes,0
13,5,Bacon,Ind,Al Bartell,TOTAL VOTES,8
13,5,Bacon,Ind,Allen Buckley,Absentee by Mail Votes,0
13,5,Bacon,Ind,Allen Buckley,Advanced Voting Votes,8
13,5,Bacon,Ind,Allen Buckley,Election Day Votes,5
13,5,Bacon,Ind,Allen Buckley,Provisional Votes,0
13,5,Bacon,Ind,Allen Buckley,TOTAL VOTES,13
13,5,Bacon,Rep,Annette Davis Jackson,Absentee by Mail Votes,3
13,5,Bacon,Rep,Annette Davis Jackson,Advanced Voting Votes,38
13,5,Bacon,Rep,Annette Davis Jackson,Election Day Votes,5
13,5,Bacon,Rep,Annette Davis Jackson,Provisional Votes,0
13,5,Bacon,Rep,Annette Davis Jackson,TOTAL VOTES,46
13,5,Bacon,Lib,Brian Slowinski,Absentee by Mail Votes,0
13,5,Bacon,Lib,Brian Slowinski,Advanced Voting Votes,8
13,5,Bacon,Lib,Brian Slowinski,Election Day Votes,4
13,5,Bacon,Lib,Brian Slowinski,Provisional Votes,0
13,5,Bacon,Lib,Brian Slowinski,TOTAL VOTES,12
13,5,Bacon,Dem,Deborah Jackson,Absentee by Mail Votes,28
13,5,Bacon,Dem,Deborah Jackson,Advanced Voting Votes,49
13,5,Bacon,Dem,Deborah Jackson,Election Day Votes,28
13,5,Bacon,Dem,Deborah Jackson,Provisional Votes,0
13,5,Bacon,Dem,Deborah Jackson,TOTAL VOTES,105
13,5,Bacon,Rep,Derrick E. Grayson,Absentee by Mail Votes,18
13,5,Bacon,Rep,Derrick E. Grayson,Advanced Voting Votes,64
13,5,Bacon,Rep,Derrick E. Grayson,Election Day Votes,11
13,5,Bacon,Rep,Derrick E. Grayson,Provisional Votes,0
13,5,Bacon,Rep,Derrick E. Grayson,TOTAL VOTES,93
13,5,Bacon,Rep,Doug Collins,Absentee by Mail Votes,196
13,5,Bacon,Rep,Doug Collins,Advanced Voting Votes,1292
13,5,Bacon,Rep,Doug Collins,Election Day Votes,157
13,5,Bacon,Rep,Doug Collins,Provisional Votes,1
13,5,Bacon,Rep,Doug Collins,TOTAL VOTES,1646
13,5,Bacon,Dem,Ed Tarver,Absentee by Mail Votes,2
13,5,Bacon,Dem,Ed Tarver,Advanced Voting Votes,3
13,5,Bacon,Dem,Ed Tarver,Election Day Votes,2
13,5,Bacon,Dem,Ed Tarver,Provisional Votes,0
13,5,Bacon,Dem,Ed Tarver,TOTAL VOTES,7
13,5,Bacon,Dem,Jamesia James,Absentee by Mail Votes,14
13,5,Bacon,Dem,Jamesia James,Advanced Voting Votes,16
13,5,Bacon,Dem,Jamesia James,Election Day Votes,9
13,5,Bacon,Dem,Jamesia James,Provisional Votes,0
13,5,Bacon,Dem,Jamesia James,TOTAL VOTES,39
13,5,Bacon,Grn,John Fortuin,Absentee by Mail Votes,2
13,5,Bacon,Grn,John Fortuin,Advanced Voting Votes,3
13,5,Bacon,Grn,John Fortuin,Election Day Votes,5
13,5,Bacon,Grn,John Fortuin,Provisional Votes,0
13,5,Bacon,Grn,John Fortuin,TOTAL VOTES,10
13,5,Bacon,Dem,Joy Felicia Slade,Absentee by Mail Votes,0
13,5,Bacon,Dem,Joy Felicia Slade,Advanced Voting Votes,9
13,5,Bacon,Dem,Joy Felicia Slade,Election Day Votes,3
13,5,Bacon,Dem,Joy Felicia Slade,Provisional Votes,0
13,5,Bacon,Dem,Joy Felicia Slade,TOTAL VOTES,12
13,5,Bacon,Rep,Kandiss Taylor,Absentee by Mail Votes,27
13,5,Bacon,Rep,Kandiss Taylor,Advanced Voting Votes,370
13,5,Bacon,Rep,Kandiss Taylor,Election Day Votes,65
13,5,Bacon,Rep,Kandiss Taylor,Provisional Votes,0
13,5,Bacon,Rep,Kandiss Taylor,TOTAL VOTES,462
13,5,Bacon,I) (Rep,Kelly Loeffler,Absentee by Mail Votes,232
13,5,Bacon,I) (Rep,Kelly Loeffler,Advanced Voting Votes,1173
13,5,Bacon,I) (Rep,Kelly Loeffler,Election Day Votes,142
13,5,Bacon,I) (Rep,Kelly Loeffler,Provisional Votes,0
13,5,Bacon,I) (Rep,Kelly Loeffler,TOTAL VOTES,1547
13,5,Bacon,Dem,Matt Lieberman,Absentee by Mail Votes,13
13,5,Bacon,Dem,Matt Lieberman,Advanced Voting Votes,26
13,5,Bacon,Dem,Matt Lieberman,Election Day Votes,10
13,5,Bacon,Dem,Matt Lieberman,Provisional Votes,0
13,5,Bacon,Dem,Matt Lieberman,TOTAL VOTES,49
13,5,Bacon,Ind,Michael Todd Greene,Absentee by Mail Votes,3
13,5,Bacon,Ind,Michael Todd Greene,Advanced Voting Votes,2
13,5,Bacon,Ind,Michael Todd Greene,Election Day Votes,4
13,5,Bacon,Ind,Michael Todd Greene,Provisional Votes,0
13,5,Bacon,Ind,Michael Todd Greene,TOTAL VOTES,9
13,5,Bacon,Dem,Raphael Warnock,Absentee by Mail Votes,110
13,5,Bacon,Dem,Raphael Warnock,Advanced Voting Votes,148
13,5,Bacon,Dem,Raphael Warnock,Election Day Votes,57
13,5,Bacon,Dem,Raphael Warnock,Provisional Votes,0
13,5,Bacon,Dem,Raphael Warnock,TOTAL VOTES,315
13,5,Bacon,Dem,Richard Dien Winfield,Absentee by Mail Votes,3
13,5,Bacon,Dem,Richard Dien Winfield,Advanced Voting Votes,7
13,5,Bacon,Dem,Richard Dien Winfield,Election Day Votes,5
13,5,Bacon,Dem,Richard Dien Winfield,Provisional Votes,0
13,5,Bacon,Dem,Richard Dien Winfield,TOTAL VOTES,15
13,5,Bacon,Dem,Tamara Johnson-Shealey,Absentee by Mail Votes,5
13,5,Bacon,Dem,Tamara Johnson-Shealey,Advanced Voting Votes,17
13,5,Bacon,Dem,Tamara Johnson-Shealey,Election Day Votes,12
13,5,Bacon,Dem,Tamara Johnson-Shealey,Provisional Votes,1
13,5,Bacon,Dem,Tamara Johnson-Shealey,TOTAL VOTES,35
13,5,Bacon,Ind,Valencia Stovall,Absentee by Mail Votes,1
13,5,Bacon,Ind,Valencia Stovall,Advanced Voting Votes,2
13,5,Bacon,Ind,Valencia Stovall,Election Day Votes,0
13,5,Bacon,Ind,Valencia Stovall,Provisional Votes,0
13,5,Bacon,Ind,Valencia Stovall,TOTAL VOTES,3
13,7,Baker,Rep,A. Wayne Johnson,Absentee by Mail Votes,1
13,7,Baker,Rep,A. Wayne Johnson,Advanced Voting Votes,11
13,7,Baker,Rep,A. Wayne Johnson,Election Day Votes,5
13,7,Baker,Rep,A. Wayne Johnson,Provisional Votes,0
13,7,Baker,Rep,A. Wayne Johnson,TOTAL VOTES,17
13,7,Baker,Ind,Al Bartell,Absentee by Mail Votes,4
13,7,Baker,Ind,Al Bartell,Advanced Voting Votes,1
13,7,Baker,Ind,Al Bartell,Election Day Votes,2
13,7,Baker,Ind,Al Bartell,Provisional Votes,0
13,7,Baker,Ind,Al Bartell,TOTAL VOTES,7
13,7,Baker,Ind,Allen Buckley,Absentee by Mail Votes,3
13,7,Baker,Ind,Allen Buckley,Advanced Voting Votes,0
13,7,Baker,Ind,Allen Buckley,Election Day Votes,1
13,7,Baker,Ind,Allen Buckley,Provisional Votes,0
13,7,Baker,Ind,Allen Buckley,TOTAL VOTES,4
13,7,Baker,Rep,Annette Davis Jackson,Absentee by Mail Votes,1
13,7,Baker,Rep,Annette Davis Jackson,Advanced Voting Votes,5
13,7,Baker,Rep,Annette Davis Jackson,Election Day Votes,4
13,7,Baker,Rep,Annette Davis Jackson,Provisional Votes,0
13,7,Baker,Rep,Annette Davis Jackson,TOTAL VOTES,10
13,7,Baker,Lib,Brian Slowinski,Absentee by Mail Votes,0
13,7,Baker,Lib,Brian Slowinski,Advanced Voting Votes,1
13,7,Baker,Lib,Brian Slowinski,Election Day Votes,3
13,7,Baker,Lib,Brian Slowinski,Provisional Votes,0
13,7,Baker,Lib,Brian Slowinski,TOTAL VOTES,4
13,7,Baker,Dem,Deborah Jackson,Absentee by Mail Votes,30
13,7,Baker,Dem,Deborah Jackson,Advanced Voting Votes,31
13,7,Baker,Dem,Deborah Jackson,Election Day Votes,28
13,7,Baker,Dem,Deborah Jackson,Provisional Votes,0
13,7,Baker,Dem,Deborah Jackson,TOTAL VOTES,89
13,7,Baker,Rep,Derrick E. Grayson,Absentee by Mail Votes,2
13,7,Baker,Rep,Derrick E. Grayson,Advanced Voting Votes,7
13,7,Baker,Rep,Derrick E. Grayson,Election Day Votes,5
13,7,Baker,Rep,Derrick E. Grayson,Provisional Votes,0
13,7,Baker,Rep,Derrick E. Grayson,TOTAL VOTES,14
13,7,Baker,Rep,Doug Collins,Absentee by Mail Votes,51
13,7,Baker,Rep,Doug Collins,Advanced Voting Votes,226
13,7,Baker,Rep,Doug Collins,Election Day Votes,110
13,7,Baker,Rep,Doug Collins,Provisional Votes,1
13,7,Baker,Rep,Doug Collins,TOTAL VOTES,388
13,7,Baker,Dem,Ed Tarver,Absentee by Mail Votes,0
13,7,Baker,Dem,Ed Tarver,Advanced Voting Votes,1
13,7,Baker,Dem,Ed Tarver,Election Day Votes,3
13,7,Baker,Dem,Ed Tarver,Provisional Votes,0
13,7,Baker,Dem,Ed Tarver,TOTAL VOTES,4
13,7,Baker,Dem,Jamesia James,Absentee by Mail Votes,6
13,7,Baker,Dem,Jamesia James,Advanced Voting Votes,11
13,7,Baker,Dem,Jamesia James,Election Day Votes,4
13,7,Baker,Dem,Jamesia James,Provisional Votes,0
13,7,Baker,Dem,Jamesia James,TOTAL VOTES,21
13,7,Baker,Grn,John Fortuin,Absentee by Mail Votes,0
13,7,Baker,Grn,John Fortuin,Advanced Voting Votes,2
13,7,Baker,Grn,John Fortuin,Election Day Votes,1
13,7,Baker,Grn,John Fortuin,Provisional Votes,0
13,7,Baker,Grn,John Fortuin,TOTAL VOTES,3
13,7,Baker,Dem,Joy Felicia Slade,Absentee by Mail Votes,4
13,7,Baker,Dem,Joy Felicia Slade,Advanced Voting Votes,3
13,7,Baker,Dem,Joy Felicia Slade,Election Day Votes,2
13,7,Baker,Dem,Joy Felicia Slade,Provisional Votes,0
13,7,Baker,Dem,Joy Felicia Slade,TOTAL VOTES,9
13,7,Baker,Rep,Kandiss Taylor,Absentee by Mail Votes,1
13,7,Baker,Rep,Kandiss Taylor,Advanced Voting Votes,5
13,7,Baker,Rep,Kandiss Taylor,Election Day Votes,2
13,7,Baker,Rep,Kandiss Taylor,Provisional Votes,0
13,7,Baker,Rep,Kandiss Taylor,TOTAL VOTES,8
13,7,Baker,I) (Rep,Kelly Loeffler,Absentee by Mail Votes,67
13,7,Baker,I) (Rep,Kelly Loeffler,Advanced Voting Votes,194
13,7,Baker,I) (Rep,Kelly Loeffler,Election Day Votes,151
13,7,Baker,I) (Rep,Kelly Loeffler,Provisional Votes,1
13,7,Baker,I) (Rep,Kelly Loeffler,TOTAL VOTES,413
13,7,Baker,Dem,Matt Lieberman,Absentee by Mail Votes,2
13,7,Baker,Dem,Matt Lieberman,Advanced Voting Votes,11
13,7,Baker,Dem,Matt Lieberman,Election Day Votes,6
13,7,Baker,Dem,Matt Lieberman,Provisional Votes,0
13,7,Baker,Dem,Matt Lieberman,TOTAL VOTES,19
13,7,Baker,Ind,Michael Todd Greene,Absentee by Mail Votes,0
13,7,Baker,Ind,Michael Todd Greene,Advanced Voting Votes,1
13,7,Baker,Ind,Michael Todd Greene,Election Day Votes,0
13,7,Baker,Ind,Michael Todd Greene,Provisional Votes,0
13,7,Baker,Ind,Michael Todd Greene,TOTAL VOTES,1
13,7,Baker,Dem,Raphael Warnock,Absentee by Mail Votes,166
13,7,Baker,Dem,Raphael Warnock,Advanced Voting Votes,199
13,7,Baker,Dem,Raphael Warnock,Election Day Votes,92
13,7,Baker,Dem,Raphael Warnock,Provisional Votes,0
13,7,Baker,Dem,Raphael Warnock,TOTAL VOTES,457
13,7,Baker,Dem,Richard Dien Winfield,Absentee by Mail Votes,3
13,7,Baker,Dem,Richard Dien Winfield,Advanced Voting Votes,6
13,7,Baker,Dem,Richard Dien Winfield,Election Day Votes,4
13,7,Baker,Dem,Richard Dien Winfield,Provisional Votes,0
13,7,Baker,Dem,Richard Dien Winfield,TOTAL VOTES,13
13,7,Baker,Dem,Tamara Johnson-Shealey,Absentee by Mail Votes,12
13,7,Baker,Dem,Tamara Johnson-Shealey,Advanced Voting Votes,12
13,7,Baker,Dem,Tamara Johnson-Shealey,Election Day Votes,9
13,7,Baker,Dem,Tamara Johnson-Shealey,Provisional Votes,0
13,7,Baker,Dem,Tamara Johnson-Shealey,TOTAL VOTES,33
13,7,Baker,Ind,Valencia Stovall,Absentee by Mail Votes,0
13,7,Baker,Ind,Valencia Stovall,Advanced Voting Votes,0
13,7,Baker,Ind,Valencia Stovall,Election Day Votes,0
13,7,Baker,Ind,Valencia Stovall,Provisional Votes,0
13,7,Baker,Ind,Valencia Stovall,TOTAL VOTES,0
13,9,Baldwin,Rep,A. Wayne Johnson,Absentee by Mail Votes,11
13,9,Baldwin,Rep,A. Wayne Johnson,Advanced Voting Votes,110
13,9,Baldwin,Rep,A. Wayne Johnson,Election Day Votes,63
13,9,Baldwin,Rep,A. Wayne Johnson,Provisional Votes,0
13,9,Baldwin,Rep,A. Wayne Johnson,TOTAL VOTES,184
13,9,Baldwin,Ind,Al Bartell,Absentee by Mail Votes,20
13,9,Baldwin,Ind,Al Bartell,Advanced Voting Votes,23
13,9,Baldwin,Ind,Al Bartell,Election Day Votes,14
13,9,Baldwin,Ind,Al Bartell,Provisional Votes,0
