index,County,Precinct,Registered Voters,YES_Election Day Votes,YES_Advanced Voting Votes,YES_Absentee by Mail Votes,YES_Provisional Votes,YES_Choice Total,NO_Election Day Votes,NO_Advanced Voting Votes,NO_Absentee by Mail Votes,NO_Provisional Votes,NO_Choice Total,Total,
0,Walton,Bold Springs,4653,568,1425,487,0,2480,222,593,304,0,1119,3599,
1,Walton,Whatley,1254,200,350,111,0,661,65,164,60,0,289,950,
2,Walton,Walker Park,3858,416,1060,347,0,1823,185,527,211,0,923,2746,
3,Walton,Gratis,1243,245,300,118,0,663,94,161,70,0,325,988,
4,Walton,Between,4925,271,1661,493,0,2425,92,740,225,0,1057,3482,
5,Walton,Walnut Grove,2661,374,704,192,0,1270,146,345,105,0,596,1866,
6,Walton,Loganville North,5225,464,1357,497,0,2318,170,668,267,0,1105,3423,
7,Walton,Social Circle,4604,625,1089,409,0,2123,283,543,194,0,1020,3143,
8,Walton,South Monroe,3910,269,1081,307,0,1657,87,496,198,0,781,2438,
9,Walton,North Monroe,4818,430,1017,491,0,1938,138,382,217,0,737,2675,
10,Walton,Loganville South,3768,363,999,406,0,1768,118,436,214,0,768,2536,
11,Walton,West Walton,4219,459,1286,397,0,2142,181,600,238,0,1019,3161,
12,Walton,Broken Arrow,4380,465,1303,388,0,2156,165,587,207,0,959,3115,
13,Walton,Bay Creek,3401,300,1068,307,0,1675,100,517,193,0,810,2485,
14,Walton,E Monroe,4119,432,849,288,0,1569,112,378,149,0,639,2208,
15,Walton,W Monroe,2027,193,660,198,0,1051,79,301,101,0,481,1532,
16,Walton,Tara,4050,324,1287,452,0,2063,106,517,183,0,806,2869,
17,Walton,Mountain,1657,220,451,118,0,789,82,196,88,0,366,1155,
18,Walton,Jersey,1970,463,398,125,0,986,216,228,83,0,527,1513,
19,Walton,Blasingame,1115,284,233,79,0,596,125,93,48,0,266,862,
20,Walton,Good Hope,2149,459,489,158,0,1106,209,219,72,0,500,1606,
