index,County,Precinct,Registered Voters,Al Bartell (Ind)_Election Day Votes,Al Bartell (Ind)_Advanced Voting Votes,Al Bartell (Ind)_Absentee by Mail Votes,Al Bartell (Ind)_Provisional Votes,Al Bartell (Ind)_Choice Total,Allen Buckley (Ind)_Election Day Votes,Allen Buckley (Ind)_Advanced Voting Votes,Allen Buckley (Ind)_Absentee by Mail Votes,Allen Buckley (Ind)_Provisional Votes,Allen Buckley (Ind)_Choice Total,Doug Collins (Rep)_Election Day Votes,Doug Collins (Rep)_Advanced Voting Votes,Doug Collins (Rep)_Absentee by Mail Votes,Doug Collins (Rep)_Provisional Votes,Doug Collins (Rep)_Choice Total,John Fortuin (Grn)_Election Day Votes,John Fortuin (Grn)_Advanced Voting Votes,John Fortuin (Grn)_Absentee by Mail Votes,John Fortuin (Grn)_Provisional Votes,John Fortuin (Grn)_Choice Total,Derrick E. Grayson (Rep)_Election Day Votes,Derrick E. Grayson (Rep)_Advanced Voting Votes,Derrick E. Grayson (Rep)_Absentee by Mail Votes,Derrick E. Grayson (Rep)_Provisional Votes,Derrick E. Grayson (Rep)_Choice Total,Michael Todd Greene (Ind)_Election Day Votes,Michael Todd Greene (Ind)_Advanced Voting Votes,Michael Todd Greene (Ind)_Absentee by Mail Votes,Michael Todd Greene (Ind)_Provisional Votes,Michael Todd Greene (Ind)_Choice Total,Annette Davis Jackson (Rep)_Election Day Votes,Annette Davis Jackson (Rep)_Advanced Voting Votes,Annette Davis Jackson (Rep)_Absentee by Mail Votes,Annette Davis Jackson (Rep)_Provisional Votes,Annette Davis Jackson (Rep)_Choice Total,Deborah Jackson (Dem)_Election Day Votes,Deborah Jackson (Dem)_Advanced Voting Votes,Deborah Jackson (Dem)_Absentee by Mail Votes,Deborah Jackson (Dem)_Provisional Votes,Deborah Jackson (Dem)_Choice Total,Jamesia James (Dem)_Election Day Votes,Jamesia James (Dem)_Advanced Voting Votes,Jamesia James (Dem)_Absentee by Mail Votes,Jamesia James (Dem)_Provisional Votes,Jamesia James (Dem)_Choice Total,A. Wayne Johnson (Rep)_Election Day Votes,A. Wayne Johnson (Rep)_Advanced Voting Votes,A. Wayne Johnson (Rep)_Absentee by Mail Votes,A. Wayne Johnson (Rep)_Provisional Votes,A. Wayne Johnson (Rep)_Choice Total,Tamara Johnson-Shealey (Dem)_Election Day Votes,Tamara Johnson-Shealey (Dem)_Advanced Voting Votes,Tamara Johnson-Shealey (Dem)_Absentee by Mail Votes,Tamara Johnson-Shealey (Dem)_Provisional Votes,Tamara Johnson-Shealey (Dem)_Choice Total,Matt Lieberman (Dem)_Election Day Votes,Matt Lieberman (Dem)_Advanced Voting Votes,Matt Lieberman (Dem)_Absentee by Mail Votes,Matt Lieberman (Dem)_Provisional Votes,Matt Lieberman (Dem)_Choice Total,Kelly Loeffler (I) (Rep)_Election Day Votes,Kelly Loeffler (I) (Rep)_Advanced Voting Votes,Kelly Loeffler (I) (Rep)_Absentee by Mail Votes,Kelly Loeffler (I) (Rep)_Provisional Votes,Kelly Loeffler (I) (Rep)_Choice Total,Joy Felicia Slade (Dem)_Election Day Votes,Joy Felicia Slade (Dem)_Advanced Voting Votes,Joy Felicia Slade (Dem)_Absentee by Mail Votes,Joy Felicia Slade (Dem)_Provisional Votes,Joy Felicia Slade (Dem)_Choice Total,Brian Slowinski (Lib)_Election Day Votes,Brian Slowinski (Lib)_Advanced Voting Votes,Brian Slowinski (Lib)_Absentee by Mail Votes,Brian Slowinski (Lib)_Provisional Votes,Brian Slowinski (Lib)_Choice Total,Valencia Stovall (Ind)_Election Day Votes,Valencia Stovall (Ind)_Advanced Voting Votes,Valencia Stovall (Ind)_Absentee by Mail Votes,Valencia Stovall (Ind)_Provisional Votes,Valencia Stovall (Ind)_Choice Total,Ed Tarver (Dem)_Election Day Votes,Ed Tarver (Dem)_Advanced Voting Votes,Ed Tarver (Dem)_Absentee by Mail Votes,Ed Tarver (Dem)_Provisional Votes,Ed Tarver (Dem)_Choice Total,Kandiss Taylor (Rep)_Election Day Votes,Kandiss Taylor (Rep)_Advanced Voting Votes,Kandiss Taylor (Rep)_Absentee by Mail Votes,Kandiss Taylor (Rep)_Provisional Votes,Kandiss Taylor (Rep)_Choice Total,Raphael Warnock (Dem)_Election Day Votes,Raphael Warnock (Dem)_Advanced Voting Votes,Raphael Warnock (Dem)_Absentee by Mail Votes,Raphael Warnock (Dem)_Provisional Votes,Raphael Warnock (Dem)_Choice Total,Richard Dien Winfield (Dem)_Election Day Votes,Richard Dien Winfield (Dem)_Advanced Voting Votes,Richard Dien Winfield (Dem)_Absentee by Mail Votes,Richard Dien Winfield (Dem)_Provisional Votes,Richard Dien Winfield (Dem)_Choice Total,Total,
0,Worth,Sylvester,3006,2,5,3,0,10,2,4,5,0,11,36,192,45,0,273,1,5,0,0,6,1,7,1,0,9,5,0,0,0,5,1,10,2,0,13,44,64,25,0,133,13,10,7,0,30,1,4,0,0,5,26,33,21,0,80,12,15,4,0,31,67,193,41,0,301,8,18,1,0,27,0,2,2,0,4,0,1,1,0,2,1,0,9,0,10,3,2,1,0,6,129,300,245,0,674,3,7,6,0,16,1646,
1,Worth,Scooterville,603,0,0,0,0,0,0,0,0,0,0,90,68,14,0,172,1,0,0,0,1,4,3,1,0,8,0,0,0,0,0,0,0,0,0,0,2,0,1,0,3,0,0,1,0,1,0,4,0,0,4,0,0,0,0,0,1,0,0,0,1,97,66,18,0,181,1,0,0,0,1,2,0,0,0,2,1,0,0,0,1,0,0,0,0,0,1,2,0,0,3,6,10,6,0,22,0,0,0,0,0,400,
2,Worth,Minton,543,0,2,0,0,2,0,0,0,0,0,65,61,17,0,143,0,0,0,0,0,2,4,0,0,6,0,1,0,0,1,0,2,2,0,4,1,1,6,0,8,0,1,0,0,1,2,1,0,0,3,0,0,1,0,1,2,1,1,0,4,110,82,17,0,209,0,0,1,0,1,1,1,0,0,2,0,1,0,0,1,0,0,0,0,0,3,2,0,0,5,6,5,3,0,14,0,1,0,0,1,406,
3,Worth,Bridgeboro,1286,0,0,0,0,0,3,0,1,0,4,113,134,21,0,268,0,0,0,0,0,4,2,1,0,7,0,0,0,0,0,3,3,0,0,6,3,3,5,0,11,1,0,2,0,3,6,5,0,0,11,0,1,0,0,1,5,3,1,0,9,159,159,53,0,371,2,3,1,0,6,1,1,2,0,4,0,0,0,0,0,1,0,0,0,1,5,5,0,0,10,36,49,23,0,108,1,0,1,0,2,822,
4,Worth,County Line,887,1,0,0,0,1,0,1,0,0,1,59,69,15,0,143,0,0,0,0,0,7,7,2,0,16,0,0,0,0,0,0,3,2,0,5,0,8,3,0,11,0,4,0,0,4,7,3,0,0,10,0,1,3,0,4,1,3,0,0,4,90,98,29,0,217,1,0,0,0,1,1,0,0,0,1,2,0,1,0,3,0,1,0,0,1,3,3,0,0,6,13,21,28,0,62,0,0,0,0,0,490,
5,Worth,Isabella,1424,0,1,0,0,1,1,2,0,0,3,96,243,41,0,380,0,1,0,0,1,7,6,3,0,16,0,1,1,0,2,3,5,0,0,8,7,10,0,0,17,1,0,0,0,1,6,2,0,0,8,1,4,1,0,6,2,2,2,0,6,142,230,64,0,436,0,0,0,0,0,3,2,0,0,5,1,0,0,0,1,0,0,1,0,1,5,5,1,0,11,17,53,21,0,91,0,0,1,0,1,995,
6,Worth,Piney Woods,336,1,0,0,0,1,0,1,0,0,1,15,24,8,0,47,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,6,2,0,11,2,1,0,0,3,0,0,0,0,0,2,4,0,0,6,0,1,0,0,1,28,34,8,0,70,1,1,0,0,2,1,0,0,0,1,1,0,2,0,3,1,0,0,0,1,0,0,0,0,0,13,28,15,0,56,0,0,1,0,1,205,
7,Worth,Sylvester East,1406,0,3,0,0,3,1,1,0,0,2,63,184,33,0,280,1,1,1,0,3,3,8,2,0,13,0,1,0,0,1,3,7,1,0,11,12,16,15,0,43,1,2,1,0,4,3,4,0,0,7,5,7,3,0,15,1,5,3,0,9,91,236,56,0,383,0,2,0,0,2,1,4,0,0,5,1,0,1,0,2,0,1,0,0,1,3,4,1,0,8,16,71,42,0,129,1,3,0,0,4,925,
8,Worth,Poulan,887,1,1,0,0,2,0,0,0,0,0,92,87,22,0,201,2,0,0,0,2,3,5,0,0,8,0,1,0,0,1,1,1,0,0,2,3,7,3,0,13,1,1,0,0,2,3,1,1,0,5,4,2,2,0,8,1,3,1,0,5,121,111,26,0,258,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,1,0,0,4,20,29,24,0,73,0,1,1,0,2,589,
9,Worth,Sumner,871,2,1,1,0,4,1,0,0,0,1,81,83,19,0,183,0,0,0,0,0,7,2,1,0,10,2,0,0,0,2,0,1,1,0,2,5,4,3,0,12,0,2,1,0,3,3,1,1,0,5,3,2,2,0,7,1,3,3,0,7,118,106,24,0,248,2,1,0,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,4,20,23,31,0,74,1,1,0,0,2,568,
10,Worth,Shingler,554,1,0,1,0,2,1,0,0,0,1,66,65,14,0,145,0,0,0,0,0,0,7,2,0,9,0,0,0,0,0,0,1,1,0,2,1,2,3,0,6,1,0,0,0,1,4,3,0,0,7,0,5,2,0,7,1,1,2,0,4,111,73,17,0,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,5,12,11,0,28,0,0,0,0,0,415,
11,Worth,Red Rock,1287,3,0,0,0,3,0,0,2,0,2,109,93,23,0,225,0,1,0,0,1,2,4,0,0,6,0,0,0,0,0,3,1,1,0,5,7,9,8,0,24,3,3,4,0,10,5,4,0,0,9,2,2,2,0,6,2,5,6,0,13,155,137,30,0,322,1,0,0,0,1,2,2,0,0,4,0,0,1,0,1,0,0,0,0,0,3,3,0,0,6,27,28,38,0,93,0,1,1,0,2,733,
12,Worth,Doles,449,2,1,0,0,3,0,1,0,0,1,67,46,11,0,124,0,0,1,0,1,6,0,1,0,7,1,1,0,0,2,1,0,0,0,1,1,3,2,0,6,0,1,0,0,1,3,0,2,0,5,0,0,1,0,1,1,1,0,0,2,72,42,16,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,6,3,9,6,0,18,0,0,1,0,1,309,
13,Worth,Oakfield,229,0,0,0,0,0,0,0,0,0,0,30,20,1,0,51,0,0,0,0,0,3,1,0,0,4,0,0,0,0,0,1,2,0,0,3,0,1,1,0,2,1,2,0,0,3,1,1,0,0,2,1,0,1,0,2,0,1,1,0,2,22,16,5,0,43,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,12,21,0,37,0,0,0,0,0,151,
14,Worth,Warwick,701,0,0,1,0,1,0,0,0,0,0,72,51,16,0,139,0,0,0,0,0,2,4,0,0,6,0,0,0,0,0,1,2,0,0,3,9,5,1,0,15,3,1,1,0,5,3,4,0,0,7,0,1,1,0,2,0,3,1,0,4,92,54,25,0,171,2,1,1,0,4,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,3,2,0,0,5,48,8,54,0,110,0,0,0,0,0,475,
