StateFIPS,CountyFIPS,County,Party,Candidate,Method,Votes
13,13,Barrow,Dem,Jon Ossoff,Advanced Voting Votes,4966
13,13,Barrow,Dem,Jon Ossoff,Election Day Votes,1762
13,13,Barrow,Dem,Jon Ossoff,Provisional Votes,4
13,13,Barrow,Dem,Jon Ossoff,TOTAL VOTES,10066
13,13,Barrow,Lib,Shane Hazel,Absentee by Mail Votes,243
13,13,Barrow,Lib,Shane Hazel,Advanced Voting Votes,589
13,13,Barrow,Lib,Shane Hazel,Election Day Votes,361
13,13,Barrow,Lib,Shane Hazel,Provisional Votes,0
13,13,Barrow,Lib,Shane Hazel,TOTAL VOTES,1193
13,15,Bartow,I) (Rep,David A. Perdue,Absentee by Mail Votes,5865
13,15,Bartow,I) (Rep,David A. Perdue,Advanced Voting Votes,21209
13,15,Bartow,I) (Rep,David A. Perdue,Election Day Votes,9917
13,15,Bartow,I) (Rep,David A. Perdue,Provisional Votes,17
13,15,Bartow,I) (Rep,David A. Perdue,TOTAL VOTES,37008
13,15,Bartow,Dem,Jon Ossoff,Absentee by Mail Votes,4149
13,15,Bartow,Dem,Jon Ossoff,Advanced Voting Votes,5318
13,15,Bartow,Dem,Jon Ossoff,Election Day Votes,2188
13,15,Bartow,Dem,Jon Ossoff,Provisional Votes,8
13,15,Bartow,Dem,Jon Ossoff,TOTAL VOTES,11663
13,15,Bartow,Lib,Shane Hazel,Absentee by Mail Votes,291
13,15,Bartow,Lib,Shane Hazel,Advanced Voting Votes,587
13,15,Bartow,Lib,Shane Hazel,Election Day Votes,482
13,15,Bartow,Lib,Shane Hazel,Provisional Votes,1
13,15,Bartow,Lib,Shane Hazel,TOTAL VOTES,1361
13,17,Ben Hill,I) (Rep,David A. Perdue,Absentee by Mail Votes,507
13,17,Ben Hill,I) (Rep,David A. Perdue,Advanced Voting Votes,3143
13,17,Ben Hill,I) (Rep,David A. Perdue,Election Day Votes,427
13,17,Ben Hill,I) (Rep,David A. Perdue,Provisional Votes,0
13,17,Ben Hill,I) (Rep,David A. Perdue,TOTAL VOTES,4077
13,17,Ben Hill,Dem,Jon Ossoff,Absentee by Mail Votes,664
13,17,Ben Hill,Dem,Jon Ossoff,Advanced Voting Votes,1281
13,17,Ben Hill,Dem,Jon Ossoff,Election Day Votes,338
13,17,Ben Hill,Dem,Jon Ossoff,Provisional Votes,1
13,17,Ben Hill,Dem,Jon Ossoff,TOTAL VOTES,2284
13,17,Ben Hill,Lib,Shane Hazel,Absentee by Mail Votes,28
13,17,Ben Hill,Lib,Shane Hazel,Advanced Voting Votes,63
13,17,Ben Hill,Lib,Shane Hazel,Election Day Votes,25
13,17,Ben Hill,Lib,Shane Hazel,Provisional Votes,0
13,17,Ben Hill,Lib,Shane Hazel,TOTAL VOTES,116
13,19,Berrien,I) (Rep,David A. Perdue,Absentee by Mail Votes,728
13,19,Berrien,I) (Rep,David A. Perdue,Advanced Voting Votes,3760
13,19,Berrien,I) (Rep,David A. Perdue,Election Day Votes,1789
13,19,Berrien,I) (Rep,David A. Perdue,Provisional Votes,9
13,19,Berrien,I) (Rep,David A. Perdue,TOTAL VOTES,6286
13,19,Berrien,Dem,Jon Ossoff,Absentee by Mail Votes,331
13,19,Berrien,Dem,Jon Ossoff,Advanced Voting Votes,548
13,19,Berrien,Dem,Jon Ossoff,Election Day Votes,324
13,19,Berrien,Dem,Jon Ossoff,Provisional Votes,1
13,19,Berrien,Dem,Jon Ossoff,TOTAL VOTES,1204
13,19,Berrien,Lib,Shane Hazel,Absentee by Mail Votes,29
13,19,Berrien,Lib,Shane Hazel,Advanced Voting Votes,75
13,19,Berrien,Lib,Shane Hazel,Election Day Votes,56
13,19,Berrien,Lib,Shane Hazel,Provisional Votes,0
13,19,Berrien,Lib,Shane Hazel,TOTAL VOTES,160
13,21,Bibb,I) (Rep,David A. Perdue,Absentee by Mail Votes,5452
13,21,Bibb,I) (Rep,David A. Perdue,Advanced Voting Votes,13275
13,21,Bibb,I) (Rep,David A. Perdue,Election Day Votes,7870
13,21,Bibb,I) (Rep,David A. Perdue,Provisional Votes,46
13,21,Bibb,I) (Rep,David A. Perdue,TOTAL VOTES,26643
13,21,Bibb,Dem,Jon Ossoff,Absentee by Mail Votes,13344
13,21,Bibb,Dem,Jon Ossoff,Advanced Voting Votes,19864
13,21,Bibb,Dem,Jon Ossoff,Election Day Votes,8604
13,21,Bibb,Dem,Jon Ossoff,Provisional Votes,114
13,21,Bibb,Dem,Jon Ossoff,TOTAL VOTES,41926
13,21,Bibb,Lib,Shane Hazel,Absentee by Mail Votes,367
13,21,Bibb,Lib,Shane Hazel,Advanced Voting Votes,604
13,21,Bibb,Lib,Shane Hazel,Election Day Votes,440
13,21,Bibb,Lib,Shane Hazel,Provisional Votes,3
13,21,Bibb,Lib,Shane Hazel,TOTAL VOTES,1414
13,23,Bleckley,I) (Rep,David A. Perdue,Absentee by Mail Votes,603
13,23,Bleckley,I) (Rep,David A. Perdue,Advanced Voting Votes,2745
13,23,Bleckley,I) (Rep,David A. Perdue,Election Day Votes,931
13,23,Bleckley,I) (Rep,David A. Perdue,Provisional Votes,2
13,23,Bleckley,I) (Rep,David A. Perdue,TOTAL VOTES,4281
13,23,Bleckley,Dem,Jon Ossoff,Absentee by Mail Votes,383
13,23,Bleckley,Dem,Jon Ossoff,Advanced Voting Votes,574
13,23,Bleckley,Dem,Jon Ossoff,Election Day Votes,292
13,23,Bleckley,Dem,Jon Ossoff,Provisional Votes,0
13,23,Bleckley,Dem,Jon Ossoff,TOTAL VOTES,1249
13,23,Bleckley,Lib,Shane Hazel,Absentee by Mail Votes,21
13,23,Bleckley,Lib,Shane Hazel,Advanced Voting Votes,60
13,23,Bleckley,Lib,Shane Hazel,Election Day Votes,33
13,23,Bleckley,Lib,Shane Hazel,Provisional Votes,0
13,23,Bleckley,Lib,Shane Hazel,TOTAL VOTES,114
13,25,Brantley,I) (Rep,David A. Perdue,Absentee by Mail Votes,663
13,25,Brantley,I) (Rep,David A. Perdue,Advanced Voting Votes,4218
13,25,Brantley,I) (Rep,David A. Perdue,Election Day Votes,1924
13,25,Brantley,I) (Rep,David A. Perdue,Provisional Votes,7
13,25,Brantley,I) (Rep,David A. Perdue,TOTAL VOTES,6812
13,25,Brantley,Dem,Jon Ossoff,Absentee by Mail Votes,190
13,25,Brantley,Dem,Jon Ossoff,Advanced Voting Votes,334
13,25,Brantley,Dem,Jon Ossoff,Election Day Votes,163
13,25,Brantley,Dem,Jon Ossoff,Provisional Votes,1
13,25,Brantley,Dem,Jon Ossoff,TOTAL VOTES,688
13,25,Brantley,Lib,Shane Hazel,Absentee by Mail Votes,12
13,25,Brantley,Lib,Shane Hazel,Advanced Voting Votes,58
13,25,Brantley,Lib,Shane Hazel,Election Day Votes,46
13,25,Brantley,Lib,Shane Hazel,Provisional Votes,0
13,25,Brantley,Lib,Shane Hazel,TOTAL VOTES,116
13,27,Brooks,I) (Rep,David A. Perdue,Absentee by Mail Votes,531
13,27,Brooks,I) (Rep,David A. Perdue,Advanced Voting Votes,2312
13,27,Brooks,I) (Rep,David A. Perdue,Election Day Votes,1401
13,27,Brooks,I) (Rep,David A. Perdue,Provisional Votes,6
13,27,Brooks,I) (Rep,David A. Perdue,TOTAL VOTES,4250
13,27,Brooks,Dem,Jon Ossoff,Absentee by Mail Votes,1010
13,27,Brooks,Dem,Jon Ossoff,Advanced Voting Votes,1088
13,27,Brooks,Dem,Jon Ossoff,Election Day Votes,505
13,27,Brooks,Dem,Jon Ossoff,Provisional Votes,4
13,27,Brooks,Dem,Jon Ossoff,TOTAL VOTES,2607
13,27,Brooks,Lib,Shane Hazel,Absentee by Mail Votes,26
13,27,Brooks,Lib,Shane Hazel,Advanced Voting Votes,57
13,27,Brooks,Lib,Shane Hazel,Election Day Votes,36
13,27,Brooks,Lib,Shane Hazel,Provisional Votes,0
13,27,Brooks,Lib,Shane Hazel,TOTAL VOTES,119
13,29,Bryan,I) (Rep,David A. Perdue,Absentee by Mail Votes,1562
13,29,Bryan,I) (Rep,David A. Perdue,Advanced Voting Votes,9983
13,29,Bryan,I) (Rep,David A. Perdue,Election Day Votes,2518
13,29,Bryan,I) (Rep,David A. Perdue,Provisional Votes,4
13,29,Bryan,I) (Rep,David A. Perdue,TOTAL VOTES,14067
13,29,Bryan,Dem,Jon Ossoff,Absentee by Mail Votes,1962
13,29,Bryan,Dem,Jon Ossoff,Advanced Voting Votes,3679
13,29,Bryan,Dem,Jon Ossoff,Election Day Votes,853
13,29,Bryan,Dem,Jon Ossoff,Provisional Votes,3
13,29,Bryan,Dem,Jon Ossoff,TOTAL VOTES,6497
13,29,Bryan,Lib,Shane Hazel,Absentee by Mail Votes,108
13,29,Bryan,Lib,Shane Hazel,Advanced Voting Votes,345
13,29,Bryan,Lib,Shane Hazel,Election Day Votes,146
13,29,Bryan,Lib,Shane Hazel,Provisional Votes,0
13,29,Bryan,Lib,Shane Hazel,TOTAL VOTES,599
13,31,Bulloch,I) (Rep,David A. Perdue,Absentee by Mail Votes,2751
13,31,Bulloch,I) (Rep,David A. Perdue,Advanced Voting Votes,8898
13,31,Bulloch,I) (Rep,David A. Perdue,Election Day Votes,6562
13,31,Bulloch,I) (Rep,David A. Perdue,Provisional Votes,21
13,31,Bulloch,I) (Rep,David A. Perdue,TOTAL VOTES,18232
13,31,Bulloch,Dem,Jon Ossoff,Absentee by Mail Votes,3295
13,31,Bulloch,Dem,Jon Ossoff,Advanced Voting Votes,5115
13,31,Bulloch,Dem,Jon Ossoff,Election Day Votes,2402
13,31,Bulloch,Dem,Jon Ossoff,Provisional Votes,34
13,31,Bulloch,Dem,Jon Ossoff,TOTAL VOTES,10846
13,31,Bulloch,Lib,Shane Hazel,Absentee by Mail Votes,139
13,31,Bulloch,Lib,Shane Hazel,Advanced Voting Votes,304
13,31,Bulloch,Lib,Shane Hazel,Election Day Votes,272
13,31,Bulloch,Lib,Shane Hazel,Provisional Votes,0
13,31,Bulloch,Lib,Shane Hazel,TOTAL VOTES,715
13,33,Burke,I) (Rep,David A. Perdue,Absentee by Mail Votes,663
13,33,Burke,I) (Rep,David A. Perdue,Advanced Voting Votes,2810
13,33,Burke,I) (Rep,David A. Perdue,Election Day Votes,1934
13,33,Burke,I) (Rep,David A. Perdue,Provisional Votes,0
13,33,Burke,I) (Rep,David A. Perdue,TOTAL VOTES,5407
13,33,Burke,Dem,Jon Ossoff,Absentee by Mail Votes,1751
13,33,Burke,Dem,Jon Ossoff,Advanced Voting Votes,1790
13,33,Burke,Dem,Jon Ossoff,Election Day Votes,1448
13,33,Burke,Dem,Jon Ossoff,Provisional Votes,0
13,33,Burke,Dem,Jon Ossoff,TOTAL VOTES,4989
13,33,Burke,Lib,Shane Hazel,Absentee by Mail Votes,43
13,33,Burke,Lib,Shane Hazel,Advanced Voting Votes,58
13,33,Burke,Lib,Shane Hazel,Election Day Votes,63
13,33,Burke,Lib,Shane Hazel,Provisional Votes,0
13,33,Burke,Lib,Shane Hazel,TOTAL VOTES,164
13,35,Butts,I) (Rep,David A. Perdue,Absentee by Mail Votes,1123
13,35,Butts,I) (Rep,David A. Perdue,Advanced Voting Votes,6380
13,35,Butts,I) (Rep,David A. Perdue,Election Day Votes,823
13,35,Butts,I) (Rep,David A. Perdue,Provisional Votes,2
13,35,Butts,I) (Rep,David A. Perdue,TOTAL VOTES,8328
13,35,Butts,Dem,Jon Ossoff,Absentee by Mail Votes,892
13,35,Butts,Dem,Jon Ossoff,Advanced Voting Votes,1863
13,35,Butts,Dem,Jon Ossoff,Election Day Votes,372
13,35,Butts,Dem,Jon Ossoff,Provisional Votes,1
13,35,Butts,Dem,Jon Ossoff,TOTAL VOTES,3128
13,35,Butts,Lib,Shane Hazel,Absentee by Mail Votes,46
13,35,Butts,Lib,Shane Hazel,Advanced Voting Votes,140
13,35,Butts,Lib,Shane Hazel,Election Day Votes,29
13,35,Butts,Lib,Shane Hazel,Provisional Votes,0
13,35,Butts,Lib,Shane Hazel,TOTAL VOTES,215
13,37,Calhoun,I) (Rep,David A. Perdue,Absentee by Mail Votes,149
13,37,Calhoun,I) (Rep,David A. Perdue,Advanced Voting Votes,503
13,37,Calhoun,I) (Rep,David A. Perdue,Election Day Votes,281
13,37,Calhoun,I) (Rep,David A. Perdue,Provisional Votes,0
13,37,Calhoun,I) (Rep,David A. Perdue,TOTAL VOTES,933
13,37,Calhoun,Dem,Jon Ossoff,Absentee by Mail Votes,419
13,37,Calhoun,Dem,Jon Ossoff,Advanced Voting Votes,444
13,37,Calhoun,Dem,Jon Ossoff,Election Day Votes,348
13,37,Calhoun,Dem,Jon Ossoff,Provisional Votes,0
13,37,Calhoun,Dem,Jon Ossoff,TOTAL VOTES,1211
13,37,Calhoun,Lib,Shane Hazel,Absentee by Mail Votes,3
13,37,Calhoun,Lib,Shane Hazel,Advanced Voting Votes,10
13,37,Calhoun,Lib,Shane Hazel,Election Day Votes,15
13,37,Calhoun,Lib,Shane Hazel,Provisional Votes,0
13,37,Calhoun,Lib,Shane Hazel,TOTAL VOTES,28
13,39,Camden,I) (Rep,David A. Perdue,Absentee by Mail Votes,2133
13,39,Camden,I) (Rep,David A. Perdue,Advanced Voting Votes,9355
13,39,Camden,I) (Rep,David A. Perdue,Election Day Votes,3495
13,39,Camden,I) (Rep,David A. Perdue,Provisional Votes,4
13,39,Camden,I) (Rep,David A. Perdue,TOTAL VOTES,14987
13,39,Camden,Dem,Jon Ossoff,Absentee by Mail Votes,2482
13,39,Camden,Dem,Jon Ossoff,Advanced Voting Votes,3839
13,39,Camden,Dem,Jon Ossoff,Election Day Votes,1143
13,39,Camden,Dem,Jon Ossoff,Provisional Votes,3
13,39,Camden,Dem,Jon Ossoff,TOTAL VOTES,7467
13,39,Camden,Lib,Shane Hazel,Absentee by Mail Votes,179
13,39,Camden,Lib,Shane Hazel,Advanced Voting Votes,432
13,39,Camden,Lib,Shane Hazel,Election Day Votes,284
13,39,Camden,Lib,Shane Hazel,Provisional Votes,0
13,39,Camden,Lib,Shane Hazel,TOTAL VOTES,895
13,43,Candler,I) (Rep,David A. Perdue,Absentee by Mail Votes,361
13,43,Candler,I) (Rep,David A. Perdue,Advanced Voting Votes,1147
13,43,Candler,I) (Rep,David A. Perdue,Election Day Votes,1570
13,43,Candler,I) (Rep,David A. Perdue,Provisional Votes,0
13,43,Candler,I) (Rep,David A. Perdue,TOTAL VOTES,3078
13,43,Candler,Dem,Jon Ossoff,Absentee by Mail Votes,358
13,43,Candler,Dem,Jon Ossoff,Advanced Voting Votes,357
13,43,Candler,Dem,Jon Ossoff,Election Day Votes,517
13,43,Candler,Dem,Jon Ossoff,Provisional Votes,1
13,43,Candler,Dem,Jon Ossoff,TOTAL VOTES,1233
13,43,Candler,Lib,Shane Hazel,Absentee by Mail Votes,10
13,43,Candler,Lib,Shane Hazel,Advanced Voting Votes,17
13,43,Candler,Lib,Shane Hazel,Election Day Votes,33
13,43,Candler,Lib,Shane Hazel,Provisional Votes,0
13,43,Candler,Lib,Shane Hazel,TOTAL VOTES,60
13,45,Carroll,I) (Rep,David A. Perdue,Absentee by Mail Votes,4597
13,45,Carroll,I) (Rep,David A. Perdue,Advanced Voting Votes,21525
13,45,Carroll,I) (Rep,David A. Perdue,Election Day Votes,10850
13,45,Carroll,I) (Rep,David A. Perdue,Provisional Votes,25
13,45,Carroll,I) (Rep,David A. Perdue,TOTAL VOTES,36997
13,45,Carroll,Dem,Jon Ossoff,Absentee by Mail Votes,4251
13,45,Carroll,Dem,Jon Ossoff,Advanced Voting Votes,8328
13,45,Carroll,Dem,Jon Ossoff,Election Day Votes,2960
13,45,Carroll,Dem,Jon Ossoff,Provisional Votes,10
13,45,Carroll,Dem,Jon Ossoff,TOTAL VOTES,15549
13,45,Carroll,Lib,Shane Hazel,Absentee by Mail Votes,273
13,45,Carroll,Lib,Shane Hazel,Advanced Voting Votes,653
13,45,Carroll,Lib,Shane Hazel,Election Day Votes,496
13,45,Carroll,Lib,Shane Hazel,Provisional Votes,5
13,45,Carroll,Lib,Shane Hazel,TOTAL VOTES,1427
13,47,Catoosa,I) (Rep,David A. Perdue,Absentee by Mail Votes,2835
13,47,Catoosa,I) (Rep,David A. Perdue,Advanced Voting Votes,16704
13,47,Catoosa,I) (Rep,David A. Perdue,Election Day Votes,5017
13,47,Catoosa,I) (Rep,David A. Perdue,Provisional Votes,15
13,47,Catoosa,I) (Rep,David A. Perdue,TOTAL VOTES,24571
13,47,Catoosa,Dem,Jon Ossoff,Absentee by Mail Votes,1934
13,47,Catoosa,Dem,Jon Ossoff,Advanced Voting Votes,3695
13,47,Catoosa,Dem,Jon Ossoff,Election Day Votes,964
13,47,Catoosa,Dem,Jon Ossoff,Provisional Votes,6
13,47,Catoosa,Dem,Jon Ossoff,TOTAL VOTES,6599
13,47,Catoosa,Lib,Shane Hazel,Absentee by Mail Votes,139
13,47,Catoosa,Lib,Shane Hazel,Advanced Voting Votes,561
13,47,Catoosa,Lib,Shane Hazel,Election Day Votes,303
13,47,Catoosa,Lib,Shane Hazel,Provisional Votes,1
13,47,Catoosa,Lib,Shane Hazel,TOTAL VOTES,1004
13,49,Charlton,I) (Rep,David A. Perdue,Absentee by Mail Votes,394
13,49,Charlton,I) (Rep,David A. Perdue,Advanced Voting Votes,1865
13,49,Charlton,I) (Rep,David A. Perdue,Election Day Votes,1097
13,49,Charlton,I) (Rep,David A. Perdue,Provisional Votes,1
13,49,Charlton,I) (Rep,David A. Perdue,TOTAL VOTES,3357
13,49,Charlton,Dem,Jon Ossoff,Absentee by Mail Votes,254
13,49,Charlton,Dem,Jon Ossoff,Advanced Voting Votes,540
13,49,Charlton,Dem,Jon Ossoff,Election Day Votes,222
13,49,Charlton,Dem,Jon Ossoff,Provisional Votes,0
13,49,Charlton,Dem,Jon Ossoff,TOTAL VOTES,1016
13,49,Charlton,Lib,Shane Hazel,Absentee by Mail Votes,15
13,49,Charlton,Lib,Shane Hazel,Advanced Voting Votes,58
13,49,Charlton,Lib,Shane Hazel,Election Day Votes,31
13,49,Charlton,Lib,Shane Hazel,Provisional Votes,0
13,49,Charlton,Lib,Shane Hazel,TOTAL VOTES,104
13,51,Chatham,I) (Rep,David A. Perdue,Absentee by Mail Votes,11846
13,51,Chatham,I) (Rep,David A. Perdue,Advanced Voting Votes,22904
13,51,Chatham,I) (Rep,David A. Perdue,Election Day Votes,18198
13,51,Chatham,I) (Rep,David A. Perdue,Provisional Votes,88
13,51,Chatham,I) (Rep,David A. Perdue,TOTAL VOTES,53036
13,51,Chatham,Dem,Jon Ossoff,Absentee by Mail Votes,27457
13,51,Chatham,Dem,Jon Ossoff,Advanced Voting Votes,30625
13,51,Chatham,Dem,Jon Ossoff,Election Day Votes,17738
13,51,Chatham,Dem,Jon Ossoff,Provisional Votes,163
13,51,Chatham,Dem,Jon Ossoff,TOTAL VOTES,75983
13,51,Chatham,Lib,Shane Hazel,Absentee by Mail Votes,788
13,51,Chatham,Lib,Shane Hazel,Advanced Voting Votes,938
13,51,Chatham,Lib,Shane Hazel,Election Day Votes,1241
13,51,Chatham,Lib,Shane Hazel,Provisional Votes,22
13,51,Chatham,Lib,Shane Hazel,TOTAL VOTES,2989
13,53,Chattahoochee,I) (Rep,David A. Perdue,Absentee by Mail Votes,124
13,53,Chattahoochee,I) (Rep,David A. Perdue,Advanced Voting Votes,445
13,53,Chattahoochee,I) (Rep,David A. Perdue,Election Day Votes,279
13,53,Chattahoochee,I) (Rep,David A. Perdue,Provisional Votes,2
13,53,Chattahoochee,I) (Rep,David A. Perdue,TOTAL VOTES,850
13,53,Chattahoochee,Dem,Jon Ossoff,Absentee by Mail Votes,152
13,53,Chattahoochee,Dem,Jon Ossoff,Advanced Voting Votes,333
13,53,Chattahoochee,Dem,Jon Ossoff,Election Day Votes,149
13,53,Chattahoochee,Dem,Jon Ossoff,Provisional Votes,2
13,53,Chattahoochee,Dem,Jon Ossoff,TOTAL VOTES,636
13,53,Chattahoochee,Lib,Shane Hazel,Absentee by Mail Votes,15
13,53,Chattahoochee,Lib,Shane Hazel,Advanced Voting Votes,25
13,53,Chattahoochee,Lib,Shane Hazel,Election Day Votes,20
13,53,Chattahoochee,Lib,Shane Hazel,Provisional Votes,0
13,53,Chattahoochee,Lib,Shane Hazel,TOTAL VOTES,60
13,55,Chattooga,I) (Rep,David A. Perdue,Absentee by Mail Votes,1045
13,55,Chattooga,I) (Rep,David A. Perdue,Advanced Voting Votes,4350
13,55,Chattooga,I) (Rep,David A. Perdue,Election Day Votes,2378
13,55,Chattooga,I) (Rep,David A. Perdue,Provisional Votes,4
13,55,Chattooga,I) (Rep,David A. Perdue,TOTAL VOTES,7777
13,55,Chattooga,Dem,Jon Ossoff,Absentee by Mail Votes,628
13,55,Chattooga,Dem,Jon Ossoff,Advanced Voting Votes,865
13,55,Chattooga,Dem,Jon Ossoff,Election Day Votes,391
13,55,Chattooga,Dem,Jon Ossoff,Provisional Votes,2
13,55,Chattooga,Dem,Jon Ossoff,TOTAL VOTES,1886
13,55,Chattooga,Lib,Shane Hazel,Absentee by Mail Votes,60
