index,County,Precinct,Registered Voters,Al Bartell (Ind)_Election Day Votes,Al Bartell (Ind)_Advanced Voting Votes,Al Bartell (Ind)_Absentee by Mail Votes,Al Bartell (Ind)_Provisional Votes,Al Bartell (Ind)_Choice Total,Allen Buckley (Ind)_Election Day Votes,Allen Buckley (Ind)_Advanced Voting Votes,Allen Buckley (Ind)_Absentee by Mail Votes,Allen Buckley (Ind)_Provisional Votes,Allen Buckley (Ind)_Choice Total,Doug Collins (Rep)_Election Day Votes,Doug Collins (Rep)_Advanced Voting Votes,Doug Collins (Rep)_Absentee by Mail Votes,Doug Collins (Rep)_Provisional Votes,Doug Collins (Rep)_Choice Total,John Fortuin (Grn)_Election Day Votes,John Fortuin (Grn)_Advanced Voting Votes,John Fortuin (Grn)_Absentee by Mail Votes,John Fortuin (Grn)_Provisional Votes,John Fortuin (Grn)_Choice Total,Derrick E. Grayson (Rep)_Election Day Votes,Derrick E. Grayson (Rep)_Advanced Voting Votes,Derrick E. Grayson (Rep)_Absentee by Mail Votes,Derrick E. Grayson (Rep)_Provisional Votes,Derrick E. Grayson (Rep)_Choice Total,Michael Todd Greene (Ind)_Election Day Votes,Michael Todd Greene (Ind)_Advanced Voting Votes,Michael Todd Greene (Ind)_Absentee by Mail Votes,Michael Todd Greene (Ind)_Provisional Votes,Michael Todd Greene (Ind)_Choice Total,Annette Davis Jackson (Rep)_Election Day Votes,Annette Davis Jackson (Rep)_Advanced Voting Votes,Annette Davis Jackson (Rep)_Absentee by Mail Votes,Annette Davis Jackson (Rep)_Provisional Votes,Annette Davis Jackson (Rep)_Choice Total,Deborah Jackson (Dem)_Election Day Votes,Deborah Jackson (Dem)_Advanced Voting Votes,Deborah Jackson (Dem)_Absentee by Mail Votes,Deborah Jackson (Dem)_Provisional Votes,Deborah Jackson (Dem)_Choice Total,Jamesia James (Dem)_Election Day Votes,Jamesia James (Dem)_Advanced Voting Votes,Jamesia James (Dem)_Absentee by Mail Votes,Jamesia James (Dem)_Provisional Votes,Jamesia James (Dem)_Choice Total,A. Wayne Johnson (Rep)_Election Day Votes,A. Wayne Johnson (Rep)_Advanced Voting Votes,A. Wayne Johnson (Rep)_Absentee by Mail Votes,A. Wayne Johnson (Rep)_Provisional Votes,A. Wayne Johnson (Rep)_Choice Total,Tamara Johnson-Shealey (Dem)_Election Day Votes,Tamara Johnson-Shealey (Dem)_Advanced Voting Votes,Tamara Johnson-Shealey (Dem)_Absentee by Mail Votes,Tamara Johnson-Shealey (Dem)_Provisional Votes,Tamara Johnson-Shealey (Dem)_Choice Total,Matt Lieberman (Dem)_Election Day Votes,Matt Lieberman (Dem)_Advanced Voting Votes,Matt Lieberman (Dem)_Absentee by Mail Votes,Matt Lieberman (Dem)_Provisional Votes,Matt Lieberman (Dem)_Choice Total,Kelly Loeffler (I) (Rep)_Election Day Votes,Kelly Loeffler (I) (Rep)_Advanced Voting Votes,Kelly Loeffler (I) (Rep)_Absentee by Mail Votes,Kelly Loeffler (I) (Rep)_Provisional Votes,Kelly Loeffler (I) (Rep)_Choice Total,Joy Felicia Slade (Dem)_Election Day Votes,Joy Felicia Slade (Dem)_Advanced Voting Votes,Joy Felicia Slade (Dem)_Absentee by Mail Votes,Joy Felicia Slade (Dem)_Provisional Votes,Joy Felicia Slade (Dem)_Choice Total,Brian Slowinski (Lib)_Election Day Votes,Brian Slowinski (Lib)_Advanced Voting Votes,Brian Slowinski (Lib)_Absentee by Mail Votes,Brian Slowinski (Lib)_Provisional Votes,Brian Slowinski (Lib)_Choice Total,Valencia Stovall (Ind)_Election Day Votes,Valencia Stovall (Ind)_Advanced Voting Votes,Valencia Stovall (Ind)_Absentee by Mail Votes,Valencia Stovall (Ind)_Provisional Votes,Valencia Stovall (Ind)_Choice Total,Ed Tarver (Dem)_Election Day Votes,Ed Tarver (Dem)_Advanced Voting Votes,Ed Tarver (Dem)_Absentee by Mail Votes,Ed Tarver (Dem)_Provisional Votes,Ed Tarver (Dem)_Choice Total,Kandiss Taylor (Rep)_Election Day Votes,Kandiss Taylor (Rep)_Advanced Voting Votes,Kandiss Taylor (Rep)_Absentee by Mail Votes,Kandiss Taylor (Rep)_Provisional Votes,Kandiss Taylor (Rep)_Choice Total,Raphael Warnock (Dem)_Election Day Votes,Raphael Warnock (Dem)_Advanced Voting Votes,Raphael Warnock (Dem)_Absentee by Mail Votes,Raphael Warnock (Dem)_Provisional Votes,Raphael Warnock (Dem)_Choice Total,Richard Dien Winfield (Dem)_Election Day Votes,Richard Dien Winfield (Dem)_Advanced Voting Votes,Richard Dien Winfield (Dem)_Absentee by Mail Votes,Richard Dien Winfield (Dem)_Provisional Votes,Richard Dien Winfield (Dem)_Choice Total,Total,
0,Rockdale,BA,4803,2,3,7,0,12,2,3,4,0,9,63,279,93,0,435,2,1,2,0,5,5,9,8,0,22,3,5,1,0,9,4,17,8,0,29,47,157,64,0,268,15,60,16,0,91,5,9,1,0,15,23,50,17,0,90,16,43,14,0,73,129,427,159,0,715,9,26,3,0,38,2,10,1,0,13,2,4,0,0,6,1,9,4,0,14,7,9,1,0,17,139,930,514,0,1583,4,18,3,1,26,3470,
1,Rockdale,BT,4007,2,4,1,0,7,2,3,1,0,6,135,266,98,2,501,0,2,1,0,3,10,15,3,0,28,4,2,2,0,8,2,8,4,0,14,28,75,44,0,147,14,23,9,0,46,6,9,0,0,15,10,18,7,0,35,13,26,18,0,57,284,477,203,2,966,10,7,0,0,17,7,12,6,0,25,3,3,0,0,6,0,4,4,0,8,7,21,3,0,31,97,385,287,1,770,3,10,4,0,17,2707,
2,Rockdale,CO,3862,1,2,0,0,3,2,3,4,0,9,24,75,34,1,134,1,5,2,0,8,2,4,2,0,8,3,1,1,0,5,7,5,3,0,15,51,151,53,1,256,19,42,19,0,80,3,4,1,0,8,22,64,12,0,98,18,36,16,0,70,61,129,64,1,255,10,20,6,0,36,2,7,3,0,12,1,7,2,0,10,1,4,4,0,9,4,5,1,0,10,155,642,325,0,1122,10,5,3,0,18,2166,
3,Rockdale,FI,6328,8,6,8,0,22,0,4,2,0,6,22,128,43,0,193,3,3,6,0,12,1,10,2,0,13,5,5,2,0,12,2,7,2,0,11,69,321,119,0,509,27,85,44,0,156,2,4,2,0,8,23,83,59,0,165,16,62,24,0,102,33,183,101,0,317,13,48,8,0,69,3,7,3,0,13,3,5,3,0,11,3,13,8,0,24,7,8,2,0,17,200,1552,827,0,2579,13,28,8,0,49,4288,
4,Rockdale,FS,4038,1,3,1,0,5,1,1,6,0,8,23,118,78,0,219,0,5,3,0,8,4,9,2,0,15,0,1,1,0,2,0,8,4,0,12,43,166,71,0,280,9,50,15,0,74,2,2,0,0,4,22,49,26,0,97,12,41,17,0,70,44,171,89,0,304,8,24,6,0,38,2,3,1,0,6,2,4,2,0,8,0,5,2,0,7,6,1,2,0,9,122,929,507,0,1558,3,18,6,0,27,2751,
5,Rockdale,HC,2411,1,1,2,0,4,1,7,0,0,8,47,184,67,0,298,1,2,2,0,5,4,6,3,0,13,4,3,1,0,8,2,4,1,0,7,25,75,22,0,122,3,16,8,0,27,2,5,0,0,7,3,18,9,0,30,9,24,11,0,44,80,242,96,0,418,3,12,0,0,15,3,7,1,0,11,0,1,2,0,3,1,1,3,0,5,0,3,4,0,7,77,377,232,0,686,2,9,3,0,14,1732,
6,Rockdale,HI,3515,1,1,2,0,4,1,4,4,0,9,42,194,55,0,291,1,1,3,0,5,4,7,2,0,13,1,3,0,0,4,4,4,5,0,13,34,138,49,0,221,8,50,19,0,77,3,5,3,0,11,11,54,17,0,82,10,34,20,0,64,71,287,103,0,461,11,20,4,0,35,1,6,2,0,9,2,4,1,0,7,0,4,0,0,4,2,6,1,0,9,88,659,360,0,1107,2,4,2,0,8,2434,
7,Rockdale,LA,2001,6,1,4,0,11,0,0,0,0,0,28,57,32,0,117,2,0,2,0,4,4,4,3,0,11,1,1,1,0,3,1,3,3,0,7,23,62,33,0,118,9,13,10,0,32,2,2,2,0,6,8,26,13,0,47,10,11,11,0,32,38,106,60,0,204,3,6,2,0,11,3,1,0,0,4,1,6,3,0,10,0,4,2,0,6,1,3,0,0,4,60,263,261,0,584,2,3,3,0,8,1219,
8,Rockdale,LO,3943,0,2,2,0,4,2,0,1,0,3,126,188,90,0,404,0,1,5,0,6,5,10,1,0,16,2,1,1,0,4,5,9,2,0,16,26,108,42,0,176,12,27,9,0,48,2,8,1,0,11,11,31,13,0,55,9,25,10,0,44,198,383,144,1,726,3,15,4,0,22,9,4,5,0,18,0,3,3,0,6,2,3,5,0,10,4,5,5,0,14,148,775,472,0,1395,1,12,6,0,19,2997,
9,Rockdale,MA,3180,0,3,1,0,4,7,3,3,0,13,73,193,49,0,315,3,2,1,0,6,6,11,2,0,19,1,3,0,0,4,2,6,3,0,11,24,87,34,0,145,7,34,9,0,50,1,7,5,0,13,8,34,16,0,58,8,31,15,0,54,133,294,141,0,568,3,12,1,1,17,7,7,2,0,16,2,5,1,0,8,0,3,4,0,7,6,7,0,0,13,101,462,288,0,851,5,7,2,0,14,2186,
