StateFIPS,CountyFIPS,County,Party,Candidate,Method,Votes
13,45,Carroll,I) (Rep,Drew Ferguson,Absentee by Mail Votes,4918
13,45,Carroll,I) (Rep,Drew Ferguson,Advanced Voting Votes,21911
13,45,Carroll,I) (Rep,Drew Ferguson,Election Day Votes,11175
13,45,Carroll,I) (Rep,Drew Ferguson,Provisional Votes,30
13,45,Carroll,I) (Rep,Drew Ferguson,TOTAL VOTES,38034
13,45,Carroll,Dem,Val Almonord,Absentee by Mail Votes,4256
13,45,Carroll,Dem,Val Almonord,Advanced Voting Votes,7979
13,45,Carroll,Dem,Val Almonord,Election Day Votes,2790
13,45,Carroll,Dem,Val Almonord,Provisional Votes,13
13,45,Carroll,Dem,Val Almonord,TOTAL VOTES,15038
13,77,Coweta,I) (Rep,Drew Ferguson,Absentee by Mail Votes,10126
13,77,Coweta,I) (Rep,Drew Ferguson,Advanced Voting Votes,24179
13,77,Coweta,I) (Rep,Drew Ferguson,Election Day Votes,18650
13,77,Coweta,I) (Rep,Drew Ferguson,Provisional Votes,4
13,77,Coweta,I) (Rep,Drew Ferguson,TOTAL VOTES,52959
13,77,Coweta,Dem,Val Almonord,Absentee by Mail Votes,8384
13,77,Coweta,Dem,Val Almonord,Advanced Voting Votes,8793
13,77,Coweta,Dem,Val Almonord,Election Day Votes,4835
13,77,Coweta,Dem,Val Almonord,Provisional Votes,16
13,77,Coweta,Dem,Val Almonord,TOTAL VOTES,22028
13,113,Fayette,I) (Rep,Drew Ferguson,Absentee by Mail Votes,7003
13,113,Fayette,I) (Rep,Drew Ferguson,Advanced Voting Votes,21167
13,113,Fayette,I) (Rep,Drew Ferguson,Election Day Votes,5891
13,113,Fayette,I) (Rep,Drew Ferguson,Provisional Votes,0
13,113,Fayette,I) (Rep,Drew Ferguson,TOTAL VOTES,34061
13,113,Fayette,Dem,Val Almonord,Absentee by Mail Votes,7405
13,113,Fayette,Dem,Val Almonord,Advanced Voting Votes,12305
13,113,Fayette,Dem,Val Almonord,Election Day Votes,2271
13,113,Fayette,Dem,Val Almonord,Provisional Votes,0
13,113,Fayette,Dem,Val Almonord,TOTAL VOTES,21981
13,145,Harris,I) (Rep,Drew Ferguson,Absentee by Mail Votes,2265
13,145,Harris,I) (Rep,Drew Ferguson,Advanced Voting Votes,6695
13,145,Harris,I) (Rep,Drew Ferguson,Election Day Votes,5681
13,145,Harris,I) (Rep,Drew Ferguson,Provisional Votes,14
13,145,Harris,I) (Rep,Drew Ferguson,TOTAL VOTES,14655
13,145,Harris,Dem,Val Almonord,Absentee by Mail Votes,1851
13,145,Harris,Dem,Val Almonord,Advanced Voting Votes,1921
