index,County,Precinct,Registered Voters,Al Bartell (Ind)_Election Day Votes,Al Bartell (Ind)_Advanced Voting Votes,Al Bartell (Ind)_Absentee by Mail Votes,Al Bartell (Ind)_Provisional Votes,Al Bartell (Ind)_Choice Total,Allen Buckley (Ind)_Election Day Votes,Allen Buckley (Ind)_Advanced Voting Votes,Allen Buckley (Ind)_Absentee by Mail Votes,Allen Buckley (Ind)_Provisional Votes,Allen Buckley (Ind)_Choice Total,Doug Collins (Rep)_Election Day Votes,Doug Collins (Rep)_Advanced Voting Votes,Doug Collins (Rep)_Absentee by Mail Votes,Doug Collins (Rep)_Provisional Votes,Doug Collins (Rep)_Choice Total,John Fortuin (Grn)_Election Day Votes,John Fortuin (Grn)_Advanced Voting Votes,John Fortuin (Grn)_Absentee by Mail Votes,John Fortuin (Grn)_Provisional Votes,John Fortuin (Grn)_Choice Total,Derrick E. Grayson (Rep)_Election Day Votes,Derrick E. Grayson (Rep)_Advanced Voting Votes,Derrick E. Grayson (Rep)_Absentee by Mail Votes,Derrick E. Grayson (Rep)_Provisional Votes,Derrick E. Grayson (Rep)_Choice Total,Michael Todd Greene (Ind)_Election Day Votes,Michael Todd Greene (Ind)_Advanced Voting Votes,Michael Todd Greene (Ind)_Absentee by Mail Votes,Michael Todd Greene (Ind)_Provisional Votes,Michael Todd Greene (Ind)_Choice Total,Annette Davis Jackson (Rep)_Election Day Votes,Annette Davis Jackson (Rep)_Advanced Voting Votes,Annette Davis Jackson (Rep)_Absentee by Mail Votes,Annette Davis Jackson (Rep)_Provisional Votes,Annette Davis Jackson (Rep)_Choice Total,Deborah Jackson (Dem)_Election Day Votes,Deborah Jackson (Dem)_Advanced Voting Votes,Deborah Jackson (Dem)_Absentee by Mail Votes,Deborah Jackson (Dem)_Provisional Votes,Deborah Jackson (Dem)_Choice Total,Jamesia James (Dem)_Election Day Votes,Jamesia James (Dem)_Advanced Voting Votes,Jamesia James (Dem)_Absentee by Mail Votes,Jamesia James (Dem)_Provisional Votes,Jamesia James (Dem)_Choice Total,A. Wayne Johnson (Rep)_Election Day Votes,A. Wayne Johnson (Rep)_Advanced Voting Votes,A. Wayne Johnson (Rep)_Absentee by Mail Votes,A. Wayne Johnson (Rep)_Provisional Votes,A. Wayne Johnson (Rep)_Choice Total,Tamara Johnson-Shealey (Dem)_Election Day Votes,Tamara Johnson-Shealey (Dem)_Advanced Voting Votes,Tamara Johnson-Shealey (Dem)_Absentee by Mail Votes,Tamara Johnson-Shealey (Dem)_Provisional Votes,Tamara Johnson-Shealey (Dem)_Choice Total,Matt Lieberman (Dem)_Election Day Votes,Matt Lieberman (Dem)_Advanced Voting Votes,Matt Lieberman (Dem)_Absentee by Mail Votes,Matt Lieberman (Dem)_Provisional Votes,Matt Lieberman (Dem)_Choice Total,Kelly Loeffler (I) (Rep)_Election Day Votes,Kelly Loeffler (I) (Rep)_Advanced Voting Votes,Kelly Loeffler (I) (Rep)_Absentee by Mail Votes,Kelly Loeffler (I) (Rep)_Provisional Votes,Kelly Loeffler (I) (Rep)_Choice Total,Joy Felicia Slade (Dem)_Election Day Votes,Joy Felicia Slade (Dem)_Advanced Voting Votes,Joy Felicia Slade (Dem)_Absentee by Mail Votes,Joy Felicia Slade (Dem)_Provisional Votes,Joy Felicia Slade (Dem)_Choice Total,Brian Slowinski (Lib)_Election Day Votes,Brian Slowinski (Lib)_Advanced Voting Votes,Brian Slowinski (Lib)_Absentee by Mail Votes,Brian Slowinski (Lib)_Provisional Votes,Brian Slowinski (Lib)_Choice Total,Valencia Stovall (Ind)_Election Day Votes,Valencia Stovall (Ind)_Advanced Voting Votes,Valencia Stovall (Ind)_Absentee by Mail Votes,Valencia Stovall (Ind)_Provisional Votes,Valencia Stovall (Ind)_Choice Total,Ed Tarver (Dem)_Election Day Votes,Ed Tarver (Dem)_Advanced Voting Votes,Ed Tarver (Dem)_Absentee by Mail Votes,Ed Tarver (Dem)_Provisional Votes,Ed Tarver (Dem)_Choice Total,Kandiss Taylor (Rep)_Election Day Votes,Kandiss Taylor (Rep)_Advanced Voting Votes,Kandiss Taylor (Rep)_Absentee by Mail Votes,Kandiss Taylor (Rep)_Provisional Votes,Kandiss Taylor (Rep)_Choice Total,Raphael Warnock (Dem)_Election Day Votes,Raphael Warnock (Dem)_Advanced Voting Votes,Raphael Warnock (Dem)_Absentee by Mail Votes,Raphael Warnock (Dem)_Provisional Votes,Raphael Warnock (Dem)_Choice Total,Richard Dien Winfield (Dem)_Election Day Votes,Richard Dien Winfield (Dem)_Advanced Voting Votes,Richard Dien Winfield (Dem)_Absentee by Mail Votes,Richard Dien Winfield (Dem)_Provisional Votes,Richard Dien Winfield (Dem)_Choice Total,Total,
0,Paulding,Burnt Hickory Park,6242,3,5,3,0,11,0,7,7,0,14,203,953,224,2,1382,3,3,4,0,10,12,54,10,0,76,5,7,6,0,18,12,31,6,0,49,20,73,31,0,124,5,16,10,0,31,13,44,8,0,65,10,27,9,1,47,12,40,15,0,67,347,1630,343,2,2322,4,17,1,0,22,15,25,3,0,43,3,4,2,0,9,0,2,1,0,3,12,37,8,0,57,61,302,210,1,574,1,4,4,0,9,4933,
1,Paulding,Crossroads Library,3662,1,2,0,0,3,2,7,2,0,11,93,514,174,0,781,5,0,0,0,5,9,27,9,0,45,2,6,2,0,10,3,25,6,0,34,13,58,25,0,96,3,15,5,0,23,8,12,1,0,21,4,20,4,0,28,10,35,10,0,55,189,853,231,1,1274,2,6,1,0,9,5,20,6,0,31,2,3,3,0,8,5,3,3,0,11,7,19,3,0,29,49,261,272,0,582,2,7,5,0,14,3070,
2,Paulding,Shelton Elementary,5095,0,7,5,0,12,2,6,3,0,11,128,513,165,1,807,1,5,3,0,9,22,39,6,0,67,1,8,5,0,14,15,37,5,0,57,35,128,58,0,221,6,43,12,0,61,16,27,2,0,45,8,39,14,0,61,14,49,19,0,82,269,950,231,2,1452,10,14,4,0,28,11,17,4,0,32,4,4,1,0,9,2,1,1,0,4,8,32,2,0,42,89,499,349,0,937,2,10,4,0,16,3967,
3,Paulding,Russom Elementary,8243,6,10,9,0,25,6,14,8,0,28,213,919,357,2,1491,6,2,5,0,13,18,35,31,0,84,2,6,4,0,12,21,45,18,0,84,40,171,94,0,305,15,42,41,0,98,18,30,6,0,54,12,37,15,0,64,25,82,49,1,157,378,1617,576,2,2573,15,27,9,0,51,14,37,14,1,66,2,8,3,0,13,1,7,9,0,17,15,52,10,0,77,116,647,657,1,1421,1,14,8,0,23,6656,
4,Paulding,Paulding Sr Center,5972,3,6,2,0,11,2,12,0,0,14,143,644,131,1,919,2,9,2,0,13,19,38,2,1,60,6,5,2,0,13,22,37,4,0,63,35,138,72,0,245,10,47,30,0,87,9,23,6,0,38,13,50,22,0,85,13,64,27,0,104,269,994,258,3,1524,7,23,4,0,34,13,23,9,0,45,1,7,2,0,10,1,3,9,0,13,9,36,6,0,51,128,533,370,1,1032,2,13,7,0,22,4383,
5,Paulding,Legacy Bapt Church,4443,2,3,3,1,9,5,7,2,0,14,90,372,186,0,648,3,7,3,0,13,7,27,11,0,45,1,4,2,0,7,9,19,4,0,32,26,93,52,0,171,6,32,16,1,55,6,19,2,0,27,13,30,19,0,62,13,39,21,1,74,173,596,234,1,1004,7,13,6,0,26,9,9,7,0,25,2,2,0,0,4,0,3,0,0,3,11,19,3,0,33,84,383,326,1,794,2,15,4,0,21,3067,
6,Paulding,Watson Govt Cmplx,10774,5,8,3,0,16,8,11,7,0,26,204,935,293,3,1435,6,10,12,0,28,21,73,18,0,112,10,13,5,0,28,26,59,17,2,104,78,290,137,1,506,44,94,43,0,181,16,42,6,0,64,38,93,35,0,166,32,109,36,0,177,320,1491,477,2,2290,16,38,7,0,61,25,42,6,0,73,4,8,6,0,18,0,6,8,0,14,13,46,8,1,68,180,962,691,2,1835,2,27,14,0,43,7245,
7,Paulding,West Ridge Church,11546,2,6,10,0,18,14,15,9,0,38,281,1266,414,1,1962,8,11,7,0,26,36,60,17,0,113,6,15,8,0,29,30,71,18,0,119,64,201,83,0,348,16,51,39,1,107,21,44,10,1,76,18,78,44,0,140,37,94,67,1,199,591,2083,670,0,3344,7,21,9,0,37,25,42,15,0,82,2,6,3,0,11,4,8,9,0,21,26,50,9,0,85,175,822,716,0,1713,5,16,17,0,38,8506,
8,Paulding,Events Place,4923,2,4,1,0,7,3,6,6,0,15,77,279,120,1,477,1,8,2,0,11,9,15,11,0,35,3,3,3,0,9,10,17,7,1,35,46,187,73,1,307,15,73,30,1,119,6,16,0,0,22,21,71,37,1,130,18,59,18,0,95,108,389,153,1,651,10,25,7,0,42,7,12,8,0,27,3,5,5,0,13,1,9,6,0,16,8,11,3,0,22,134,726,562,0,1422,6,12,7,0,25,3480,
9,Paulding,Poplar Sprgs Bapt Church,4825,7,6,5,0,18,2,4,1,0,7,89,323,87,0,499,2,4,8,0,14,13,16,6,0,35,2,7,1,0,10,10,16,3,0,29,45,180,60,0,285,21,69,23,0,113,2,14,1,0,17,17,57,29,0,103,20,39,17,1,77,129,532,172,0,833,8,21,4,0,33,6,10,4,0,20,4,3,9,0,16,2,5,7,0,14,7,23,8,0,38,128,608,420,0,1156,1,12,3,0,16,3333,
