index,County,Precinct,Registered Voters,YES_Election Day Votes,YES_Advanced Voting Votes,YES_Absentee by Mail Votes,YES_Provisional Votes,YES_Choice Total,NO_Election Day Votes,NO_Advanced Voting Votes,NO_Absentee by Mail Votes,NO_Provisional Votes,NO_Choice Total,Total,
0,Dawson,West,2723,326,829,438,1,1594,90,250,106,0,446,2040,
1,Dawson,Central,9891,746,3368,732,1,4847,238,1312,288,0,1838,6685,
2,Dawson,East,8915,851,2986,951,1,4789,242,1001,302,0,1545,6334,
