index,County,Precinct,Registered Voters,Al Bartell (Ind)_Election Day Votes,Al Bartell (Ind)_Advanced Voting Votes,Al Bartell (Ind)_Absentee by Mail Votes,Al Bartell (Ind)_Provisional Votes,Al Bartell (Ind)_Choice Total,Allen Buckley (Ind)_Election Day Votes,Allen Buckley (Ind)_Advanced Voting Votes,Allen Buckley (Ind)_Absentee by Mail Votes,Allen Buckley (Ind)_Provisional Votes,Allen Buckley (Ind)_Choice Total,Doug Collins (Rep)_Election Day Votes,Doug Collins (Rep)_Advanced Voting Votes,Doug Collins (Rep)_Absentee by Mail Votes,Doug Collins (Rep)_Provisional Votes,Doug Collins (Rep)_Choice Total,John Fortuin (Grn)_Election Day Votes,John Fortuin (Grn)_Advanced Voting Votes,John Fortuin (Grn)_Absentee by Mail Votes,John Fortuin (Grn)_Provisional Votes,John Fortuin (Grn)_Choice Total,Derrick E. Grayson (Rep)_Election Day Votes,Derrick E. Grayson (Rep)_Advanced Voting Votes,Derrick E. Grayson (Rep)_Absentee by Mail Votes,Derrick E. Grayson (Rep)_Provisional Votes,Derrick E. Grayson (Rep)_Choice Total,Michael Todd Greene (Ind)_Election Day Votes,Michael Todd Greene (Ind)_Advanced Voting Votes,Michael Todd Greene (Ind)_Absentee by Mail Votes,Michael Todd Greene (Ind)_Provisional Votes,Michael Todd Greene (Ind)_Choice Total,Annette Davis Jackson (Rep)_Election Day Votes,Annette Davis Jackson (Rep)_Advanced Voting Votes,Annette Davis Jackson (Rep)_Absentee by Mail Votes,Annette Davis Jackson (Rep)_Provisional Votes,Annette Davis Jackson (Rep)_Choice Total,Deborah Jackson (Dem)_Election Day Votes,Deborah Jackson (Dem)_Advanced Voting Votes,Deborah Jackson (Dem)_Absentee by Mail Votes,Deborah Jackson (Dem)_Provisional Votes,Deborah Jackson (Dem)_Choice Total,Jamesia James (Dem)_Election Day Votes,Jamesia James (Dem)_Advanced Voting Votes,Jamesia James (Dem)_Absentee by Mail Votes,Jamesia James (Dem)_Provisional Votes,Jamesia James (Dem)_Choice Total,A. Wayne Johnson (Rep)_Election Day Votes,A. Wayne Johnson (Rep)_Advanced Voting Votes,A. Wayne Johnson (Rep)_Absentee by Mail Votes,A. Wayne Johnson (Rep)_Provisional Votes,A. Wayne Johnson (Rep)_Choice Total,Tamara Johnson-Shealey (Dem)_Election Day Votes,Tamara Johnson-Shealey (Dem)_Advanced Voting Votes,Tamara Johnson-Shealey (Dem)_Absentee by Mail Votes,Tamara Johnson-Shealey (Dem)_Provisional Votes,Tamara Johnson-Shealey (Dem)_Choice Total,Matt Lieberman (Dem)_Election Day Votes,Matt Lieberman (Dem)_Advanced Voting Votes,Matt Lieberman (Dem)_Absentee by Mail Votes,Matt Lieberman (Dem)_Provisional Votes,Matt Lieberman (Dem)_Choice Total,Kelly Loeffler (I) (Rep)_Election Day Votes,Kelly Loeffler (I) (Rep)_Advanced Voting Votes,Kelly Loeffler (I) (Rep)_Absentee by Mail Votes,Kelly Loeffler (I) (Rep)_Provisional Votes,Kelly Loeffler (I) (Rep)_Choice Total,Joy Felicia Slade (Dem)_Election Day Votes,Joy Felicia Slade (Dem)_Advanced Voting Votes,Joy Felicia Slade (Dem)_Absentee by Mail Votes,Joy Felicia Slade (Dem)_Provisional Votes,Joy Felicia Slade (Dem)_Choice Total,Brian Slowinski (Lib)_Election Day Votes,Brian Slowinski (Lib)_Advanced Voting Votes,Brian Slowinski (Lib)_Absentee by Mail Votes,Brian Slowinski (Lib)_Provisional Votes,Brian Slowinski (Lib)_Choice Total,Valencia Stovall (Ind)_Election Day Votes,Valencia Stovall (Ind)_Advanced Voting Votes,Valencia Stovall (Ind)_Absentee by Mail Votes,Valencia Stovall (Ind)_Provisional Votes,Valencia Stovall (Ind)_Choice Total,Ed Tarver (Dem)_Election Day Votes,Ed Tarver (Dem)_Advanced Voting Votes,Ed Tarver (Dem)_Absentee by Mail Votes,Ed Tarver (Dem)_Provisional Votes,Ed Tarver (Dem)_Choice Total,Kandiss Taylor (Rep)_Election Day Votes,Kandiss Taylor (Rep)_Advanced Voting Votes,Kandiss Taylor (Rep)_Absentee by Mail Votes,Kandiss Taylor (Rep)_Provisional Votes,Kandiss Taylor (Rep)_Choice Total,Raphael Warnock (Dem)_Election Day Votes,Raphael Warnock (Dem)_Advanced Voting Votes,Raphael Warnock (Dem)_Absentee by Mail Votes,Raphael Warnock (Dem)_Provisional Votes,Raphael Warnock (Dem)_Choice Total,Richard Dien Winfield (Dem)_Election Day Votes,Richard Dien Winfield (Dem)_Advanced Voting Votes,Richard Dien Winfield (Dem)_Absentee by Mail Votes,Richard Dien Winfield (Dem)_Provisional Votes,Richard Dien Winfield (Dem)_Choice Total,Total,
0,Meriwether,Chalybeate,451,0,0,0,0,0,1,1,0,0,2,65,60,11,0,136,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,2,1,7,0,10,0,0,0,0,0,3,1,0,0,4,1,0,1,0,2,2,0,0,0,2,93,43,16,0,152,0,0,0,0,0,2,1,0,0,3,1,0,0,0,1,0,0,0,0,0,4,2,0,0,6,12,6,15,0,33,0,0,1,0,1,354,
1,Meriwether,Gill I,1662,1,3,0,0,4,0,2,3,0,5,106,160,51,0,317,0,1,0,0,1,6,6,5,0,17,3,2,0,0,5,5,4,1,0,10,25,14,9,0,48,10,5,5,0,20,4,7,3,0,14,15,9,7,0,31,9,8,6,0,23,141,146,71,0,358,2,3,1,0,6,3,3,0,0,6,2,0,2,0,4,1,1,0,0,2,5,4,2,0,11,87,85,101,1,274,4,1,6,0,11,1167,
2,Meriwether,Gill II,1000,0,0,1,0,1,1,2,1,0,4,15,51,11,0,77,1,1,0,0,2,1,1,0,0,2,0,0,0,0,0,1,1,1,0,3,21,28,26,0,75,6,13,10,0,29,2,2,0,0,4,6,11,4,0,21,6,2,6,0,14,16,21,13,0,50,1,2,2,0,5,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,105,99,155,0,359,3,2,1,0,6,656,
3,Meriwether,Odessadale,296,0,2,0,0,2,1,0,0,0,1,12,27,13,0,52,1,0,1,0,2,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,4,2,1,0,7,1,1,0,0,2,0,1,0,0,1,1,1,0,0,2,1,1,1,0,3,20,47,11,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,22,14,36,1,73,1,0,0,0,1,228,
4,Meriwether,Greenville,2009,3,1,1,0,5,0,3,2,0,5,38,190,45,0,273,0,0,0,0,0,2,12,4,0,18,1,3,1,0,5,6,7,2,0,15,16,63,16,0,95,6,15,2,0,23,0,8,2,0,10,8,21,6,0,35,5,8,2,0,15,57,226,54,0,337,3,5,1,0,9,1,1,1,0,3,0,0,0,0,0,0,1,0,0,1,2,4,1,0,7,60,233,164,1,458,5,7,2,0,14,1328,
5,Meriwether,Lone Oak,1263,1,0,1,0,2,1,1,1,0,3,56,109,22,0,187,0,0,1,0,1,6,7,2,0,15,0,0,0,0,0,3,2,1,0,6,14,20,12,0,46,3,6,4,0,13,4,0,1,0,5,3,12,5,0,20,1,4,1,0,6,78,144,32,0,254,1,3,1,0,5,1,2,1,0,4,0,0,0,0,0,0,2,1,0,3,9,3,0,0,12,69,106,142,0,317,2,1,1,0,4,903,
6,Meriwether,Luthersville,2760,0,1,0,0,1,0,0,4,0,4,148,240,62,0,450,1,1,0,0,2,12,10,0,0,22,1,3,0,0,4,7,13,0,0,20,30,34,20,0,84,6,8,5,0,19,5,10,0,0,15,14,15,7,0,36,13,12,1,0,26,197,322,96,0,615,4,6,0,0,10,2,4,1,0,7,6,3,2,0,11,1,2,1,0,4,1,7,4,0,12,104,196,195,0,495,2,8,3,0,13,1850,
7,Meriwether,Alvaton,1528,0,1,0,0,1,2,0,0,0,2,77,135,48,0,260,1,0,0,0,1,8,3,0,0,11,1,0,2,0,3,3,5,2,0,10,10,17,7,0,34,5,5,1,0,11,4,4,0,0,8,7,1,3,0,11,3,2,4,0,9,147,201,58,1,407,3,1,0,0,4,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,3,87,100,115,2,304,5,1,0,0,6,1087,
8,Meriwether,Gay,411,2,0,0,0,2,1,0,1,0,2,32,56,15,0,103,0,0,0,0,0,1,3,0,0,4,0,1,0,0,1,0,0,0,0,0,5,3,2,0,10,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,2,0,3,48,46,13,0,107,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,16,14,30,0,60,0,0,1,0,1,298,
9,Meriwether,Woodbury,1363,1,1,0,0,2,2,2,2,0,6,55,118,27,0,200,1,1,0,0,2,3,2,3,0,8,1,2,0,0,3,3,4,0,0,7,30,23,9,0,62,7,10,7,0,24,3,13,1,0,17,11,9,2,0,22,3,6,2,0,11,82,118,56,0,256,0,2,2,0,4,2,1,0,0,3,0,0,1,0,1,2,3,0,0,5,5,4,0,0,9,110,92,106,0,308,1,0,0,0,1,951,
