index,County,Precinct,Registered Voters,Al Bartell (Ind)_Election Day Votes,Al Bartell (Ind)_Advanced Voting Votes,Al Bartell (Ind)_Absentee by Mail Votes,Al Bartell (Ind)_Provisional Votes,Al Bartell (Ind)_Choice Total,Allen Buckley (Ind)_Election Day Votes,Allen Buckley (Ind)_Advanced Voting Votes,Allen Buckley (Ind)_Absentee by Mail Votes,Allen Buckley (Ind)_Provisional Votes,Allen Buckley (Ind)_Choice Total,Doug Collins (Rep)_Election Day Votes,Doug Collins (Rep)_Advanced Voting Votes,Doug Collins (Rep)_Absentee by Mail Votes,Doug Collins (Rep)_Provisional Votes,Doug Collins (Rep)_Choice Total,John Fortuin (Grn)_Election Day Votes,John Fortuin (Grn)_Advanced Voting Votes,John Fortuin (Grn)_Absentee by Mail Votes,John Fortuin (Grn)_Provisional Votes,John Fortuin (Grn)_Choice Total,Derrick E. Grayson (Rep)_Election Day Votes,Derrick E. Grayson (Rep)_Advanced Voting Votes,Derrick E. Grayson (Rep)_Absentee by Mail Votes,Derrick E. Grayson (Rep)_Provisional Votes,Derrick E. Grayson (Rep)_Choice Total,Michael Todd Greene (Ind)_Election Day Votes,Michael Todd Greene (Ind)_Advanced Voting Votes,Michael Todd Greene (Ind)_Absentee by Mail Votes,Michael Todd Greene (Ind)_Provisional Votes,Michael Todd Greene (Ind)_Choice Total,Annette Davis Jackson (Rep)_Election Day Votes,Annette Davis Jackson (Rep)_Advanced Voting Votes,Annette Davis Jackson (Rep)_Absentee by Mail Votes,Annette Davis Jackson (Rep)_Provisional Votes,Annette Davis Jackson (Rep)_Choice Total,Deborah Jackson (Dem)_Election Day Votes,Deborah Jackson (Dem)_Advanced Voting Votes,Deborah Jackson (Dem)_Absentee by Mail Votes,Deborah Jackson (Dem)_Provisional Votes,Deborah Jackson (Dem)_Choice Total,Jamesia James (Dem)_Election Day Votes,Jamesia James (Dem)_Advanced Voting Votes,Jamesia James (Dem)_Absentee by Mail Votes,Jamesia James (Dem)_Provisional Votes,Jamesia James (Dem)_Choice Total,A. Wayne Johnson (Rep)_Election Day Votes,A. Wayne Johnson (Rep)_Advanced Voting Votes,A. Wayne Johnson (Rep)_Absentee by Mail Votes,A. Wayne Johnson (Rep)_Provisional Votes,A. Wayne Johnson (Rep)_Choice Total,Tamara Johnson-Shealey (Dem)_Election Day Votes,Tamara Johnson-Shealey (Dem)_Advanced Voting Votes,Tamara Johnson-Shealey (Dem)_Absentee by Mail Votes,Tamara Johnson-Shealey (Dem)_Provisional Votes,Tamara Johnson-Shealey (Dem)_Choice Total,Matt Lieberman (Dem)_Election Day Votes,Matt Lieberman (Dem)_Advanced Voting Votes,Matt Lieberman (Dem)_Absentee by Mail Votes,Matt Lieberman (Dem)_Provisional Votes,Matt Lieberman (Dem)_Choice Total,Kelly Loeffler (I) (Rep)_Election Day Votes,Kelly Loeffler (I) (Rep)_Advanced Voting Votes,Kelly Loeffler (I) (Rep)_Absentee by Mail Votes,Kelly Loeffler (I) (Rep)_Provisional Votes,Kelly Loeffler (I) (Rep)_Choice Total,Joy Felicia Slade (Dem)_Election Day Votes,Joy Felicia Slade (Dem)_Advanced Voting Votes,Joy Felicia Slade (Dem)_Absentee by Mail Votes,Joy Felicia Slade (Dem)_Provisional Votes,Joy Felicia Slade (Dem)_Choice Total,Brian Slowinski (Lib)_Election Day Votes,Brian Slowinski (Lib)_Advanced Voting Votes,Brian Slowinski (Lib)_Absentee by Mail Votes,Brian Slowinski (Lib)_Provisional Votes,Brian Slowinski (Lib)_Choice Total,Valencia Stovall (Ind)_Election Day Votes,Valencia Stovall (Ind)_Advanced Voting Votes,Valencia Stovall (Ind)_Absentee by Mail Votes,Valencia Stovall (Ind)_Provisional Votes,Valencia Stovall (Ind)_Choice Total,Ed Tarver (Dem)_Election Day Votes,Ed Tarver (Dem)_Advanced Voting Votes,Ed Tarver (Dem)_Absentee by Mail Votes,Ed Tarver (Dem)_Provisional Votes,Ed Tarver (Dem)_Choice Total,Kandiss Taylor (Rep)_Election Day Votes,Kandiss Taylor (Rep)_Advanced Voting Votes,Kandiss Taylor (Rep)_Absentee by Mail Votes,Kandiss Taylor (Rep)_Provisional Votes,Kandiss Taylor (Rep)_Choice Total,Raphael Warnock (Dem)_Election Day Votes,Raphael Warnock (Dem)_Advanced Voting Votes,Raphael Warnock (Dem)_Absentee by Mail Votes,Raphael Warnock (Dem)_Provisional Votes,Raphael Warnock (Dem)_Choice Total,Richard Dien Winfield (Dem)_Election Day Votes,Richard Dien Winfield (Dem)_Advanced Voting Votes,Richard Dien Winfield (Dem)_Absentee by Mail Votes,Richard Dien Winfield (Dem)_Provisional Votes,Richard Dien Winfield (Dem)_Choice Total,Total,
0,Monroe,Bentons,2297,1,2,2,0,5,4,2,0,0,6,132,394,77,0,603,1,0,1,0,2,2,11,2,0,15,1,2,3,0,6,3,6,1,0,10,4,18,9,0,31,3,4,3,0,10,2,12,2,0,16,2,2,2,0,6,5,11,2,0,18,186,508,98,1,793,2,4,0,0,6,4,2,0,0,6,0,0,0,0,0,0,1,1,0,2,4,5,1,0,10,32,166,103,0,301,0,3,0,0,3,1849,
1,Monroe,Brantleys,1123,0,0,2,0,2,0,1,0,0,1,70,189,24,0,283,1,0,0,0,1,1,4,0,0,5,1,1,0,0,2,4,5,0,0,9,0,10,2,0,12,0,1,1,0,2,3,7,1,0,11,0,1,1,0,2,0,5,2,0,7,141,292,29,0,462,0,2,0,0,2,3,3,0,0,6,0,0,1,0,1,0,0,0,0,0,2,7,0,0,9,13,59,25,0,97,1,0,0,0,1,915,
2,Monroe,Burgays,2268,0,5,1,0,6,1,1,3,0,5,178,388,85,1,652,1,0,1,0,2,3,5,0,0,8,3,3,0,0,6,0,4,4,0,8,4,14,7,0,25,0,6,3,0,9,3,8,4,0,15,1,3,4,0,8,2,14,6,0,22,236,501,93,2,832,1,3,0,0,4,3,2,3,0,8,1,2,1,0,4,1,0,2,0,3,4,6,1,0,11,29,155,70,1,255,0,0,1,0,1,1884,
3,Monroe,Cabaniss,800,1,1,0,0,2,1,1,0,0,2,61,63,11,0,135,0,0,0,0,0,3,4,1,0,8,1,1,0,0,2,1,1,0,0,2,5,4,2,0,11,2,0,1,0,3,1,5,0,0,6,1,2,0,0,3,1,7,1,0,9,115,105,17,1,238,0,1,0,0,1,3,1,0,0,4,0,3,0,0,3,0,0,0,0,0,4,0,0,0,4,39,61,33,0,133,0,2,0,0,2,568,
4,Monroe,Cox,718,0,0,0,0,0,1,0,0,0,1,32,84,5,0,121,1,0,1,0,2,3,2,0,0,5,0,0,0,0,0,0,2,1,0,3,6,7,5,0,18,3,1,0,0,4,1,1,1,0,3,0,4,1,0,5,3,4,2,0,9,93,180,13,0,286,0,0,1,0,1,2,3,1,0,6,0,0,1,0,1,0,1,0,0,1,0,2,1,0,3,23,34,29,0,86,2,1,1,0,4,559,
5,Monroe,Culloden,454,0,0,0,0,0,1,0,0,0,1,33,30,13,0,76,1,0,1,0,2,1,1,1,0,3,0,0,0,0,0,1,0,0,0,1,1,3,0,0,4,1,1,1,0,3,1,2,0,0,3,2,0,1,0,3,0,1,0,0,1,68,37,17,0,122,1,0,0,0,1,2,0,1,0,3,0,0,0,0,0,0,0,0,0,0,1,2,0,0,3,43,27,25,1,96,0,0,0,0,0,322,
6,Monroe,Dillards,996,1,0,0,0,1,0,1,0,0,1,52,153,14,0,219,0,1,0,0,1,4,5,3,0,12,0,0,1,0,1,2,3,2,0,7,3,9,1,0,13,0,1,0,0,1,5,12,0,0,17,1,4,1,0,6,0,9,6,0,15,77,193,19,0,289,0,0,0,0,0,0,4,1,0,5,0,0,0,0,0,0,0,0,0,0,3,3,1,0,7,23,50,22,0,95,1,0,3,0,4,694,
7,Monroe,Evers,2127,1,3,0,0,4,1,3,1,0,5,88,316,51,0,455,1,3,2,0,6,9,11,1,0,21,2,2,0,0,4,3,12,0,0,15,6,21,1,0,28,4,8,4,0,16,3,9,3,0,15,4,5,3,0,12,8,16,6,0,30,157,498,69,0,724,0,7,1,0,8,6,10,3,0,19,1,1,1,0,3,1,0,1,0,2,4,9,0,0,13,29,123,61,0,213,0,4,0,0,4,1597,
8,Monroe,Forsyth,4640,1,4,1,0,6,1,4,4,0,9,64,400,60,0,524,1,4,2,0,7,7,16,1,0,24,1,3,1,0,5,7,12,0,0,19,40,108,46,0,194,13,48,9,0,70,2,16,5,0,23,11,37,4,0,52,8,51,5,0,64,111,490,79,0,680,7,15,4,0,26,2,14,2,0,18,1,2,2,0,5,1,6,0,0,7,6,15,1,0,22,117,647,502,0,1266,4,14,3,0,21,3042,
9,Monroe,High Falls,1994,1,1,0,0,2,1,3,2,0,6,117,234,47,1,399,1,0,0,0,1,12,15,3,0,30,0,0,1,0,1,5,6,2,0,13,4,11,7,0,22,1,6,2,0,9,9,13,0,0,22,0,5,0,0,5,6,12,3,0,21,181,314,57,0,552,3,2,0,0,5,2,1,0,0,3,0,2,1,0,3,1,1,0,0,2,3,9,0,0,12,31,68,53,0,152,2,2,3,0,7,1267,
