index,County,Precinct,Registered Voters,Al Bartell (Ind)_Election Day Votes,Al Bartell (Ind)_Advanced Voting Votes,Al Bartell (Ind)_Absentee by Mail Votes,Al Bartell (Ind)_Provisional Votes,Al Bartell (Ind)_Choice Total,Allen Buckley (Ind)_Election Day Votes,Allen Buckley (Ind)_Advanced Voting Votes,Allen Buckley (Ind)_Absentee by Mail Votes,Allen Buckley (Ind)_Provisional Votes,Allen Buckley (Ind)_Choice Total,Doug Collins (Rep)_Election Day Votes,Doug Collins (Rep)_Advanced Voting Votes,Doug Collins (Rep)_Absentee by Mail Votes,Doug Collins (Rep)_Provisional Votes,Doug Collins (Rep)_Choice Total,John Fortuin (Grn)_Election Day Votes,John Fortuin (Grn)_Advanced Voting Votes,John Fortuin (Grn)_Absentee by Mail Votes,John Fortuin (Grn)_Provisional Votes,John Fortuin (Grn)_Choice Total,Derrick E. Grayson (Rep)_Election Day Votes,Derrick E. Grayson (Rep)_Advanced Voting Votes,Derrick E. Grayson (Rep)_Absentee by Mail Votes,Derrick E. Grayson (Rep)_Provisional Votes,Derrick E. Grayson (Rep)_Choice Total,Michael Todd Greene (Ind)_Election Day Votes,Michael Todd Greene (Ind)_Advanced Voting Votes,Michael Todd Greene (Ind)_Absentee by Mail Votes,Michael Todd Greene (Ind)_Provisional Votes,Michael Todd Greene (Ind)_Choice Total,Annette Davis Jackson (Rep)_Election Day Votes,Annette Davis Jackson (Rep)_Advanced Voting Votes,Annette Davis Jackson (Rep)_Absentee by Mail Votes,Annette Davis Jackson (Rep)_Provisional Votes,Annette Davis Jackson (Rep)_Choice Total,Deborah Jackson (Dem)_Election Day Votes,Deborah Jackson (Dem)_Advanced Voting Votes,Deborah Jackson (Dem)_Absentee by Mail Votes,Deborah Jackson (Dem)_Provisional Votes,Deborah Jackson (Dem)_Choice Total,Jamesia James (Dem)_Election Day Votes,Jamesia James (Dem)_Advanced Voting Votes,Jamesia James (Dem)_Absentee by Mail Votes,Jamesia James (Dem)_Provisional Votes,Jamesia James (Dem)_Choice Total,A. Wayne Johnson (Rep)_Election Day Votes,A. Wayne Johnson (Rep)_Advanced Voting Votes,A. Wayne Johnson (Rep)_Absentee by Mail Votes,A. Wayne Johnson (Rep)_Provisional Votes,A. Wayne Johnson (Rep)_Choice Total,Tamara Johnson-Shealey (Dem)_Election Day Votes,Tamara Johnson-Shealey (Dem)_Advanced Voting Votes,Tamara Johnson-Shealey (Dem)_Absentee by Mail Votes,Tamara Johnson-Shealey (Dem)_Provisional Votes,Tamara Johnson-Shealey (Dem)_Choice Total,Matt Lieberman (Dem)_Election Day Votes,Matt Lieberman (Dem)_Advanced Voting Votes,Matt Lieberman (Dem)_Absentee by Mail Votes,Matt Lieberman (Dem)_Provisional Votes,Matt Lieberman (Dem)_Choice Total,Kelly Loeffler (I) (Rep)_Election Day Votes,Kelly Loeffler (I) (Rep)_Advanced Voting Votes,Kelly Loeffler (I) (Rep)_Absentee by Mail Votes,Kelly Loeffler (I) (Rep)_Provisional Votes,Kelly Loeffler (I) (Rep)_Choice Total,Joy Felicia Slade (Dem)_Election Day Votes,Joy Felicia Slade (Dem)_Advanced Voting Votes,Joy Felicia Slade (Dem)_Absentee by Mail Votes,Joy Felicia Slade (Dem)_Provisional Votes,Joy Felicia Slade (Dem)_Choice Total,Brian Slowinski (Lib)_Election Day Votes,Brian Slowinski (Lib)_Advanced Voting Votes,Brian Slowinski (Lib)_Absentee by Mail Votes,Brian Slowinski (Lib)_Provisional Votes,Brian Slowinski (Lib)_Choice Total,Valencia Stovall (Ind)_Election Day Votes,Valencia Stovall (Ind)_Advanced Voting Votes,Valencia Stovall (Ind)_Absentee by Mail Votes,Valencia Stovall (Ind)_Provisional Votes,Valencia Stovall (Ind)_Choice Total,Ed Tarver (Dem)_Election Day Votes,Ed Tarver (Dem)_Advanced Voting Votes,Ed Tarver (Dem)_Absentee by Mail Votes,Ed Tarver (Dem)_Provisional Votes,Ed Tarver (Dem)_Choice Total,Kandiss Taylor (Rep)_Election Day Votes,Kandiss Taylor (Rep)_Advanced Voting Votes,Kandiss Taylor (Rep)_Absentee by Mail Votes,Kandiss Taylor (Rep)_Provisional Votes,Kandiss Taylor (Rep)_Choice Total,Raphael Warnock (Dem)_Election Day Votes,Raphael Warnock (Dem)_Advanced Voting Votes,Raphael Warnock (Dem)_Absentee by Mail Votes,Raphael Warnock (Dem)_Provisional Votes,Raphael Warnock (Dem)_Choice Total,Richard Dien Winfield (Dem)_Election Day Votes,Richard Dien Winfield (Dem)_Advanced Voting Votes,Richard Dien Winfield (Dem)_Absentee by Mail Votes,Richard Dien Winfield (Dem)_Provisional Votes,Richard Dien Winfield (Dem)_Choice Total,Total,
0,Clayton,Ellenwood 1,3020,1,1,3,0,5,2,2,1,0,5,8,24,15,0,47,1,1,1,0,3,2,0,0,0,2,1,3,1,0,5,1,4,0,0,5,48,175,65,2,290,8,36,29,0,73,0,1,1,0,2,13,35,21,0,69,7,39,7,0,53,9,21,9,0,39,5,20,4,0,29,1,3,2,0,6,5,11,2,0,18,5,7,1,0,13,0,2,2,0,4,124,830,515,3,1472,3,11,5,0,19,2159,
1,Clayton,Ellenwood 2,3273,0,1,3,0,4,2,1,3,0,6,8,28,22,0,58,2,1,0,0,3,2,2,1,0,5,0,4,0,0,4,3,2,0,0,5,41,135,49,1,226,10,40,22,0,72,0,3,0,0,3,16,48,14,0,78,7,29,15,0,51,10,47,22,0,79,6,27,4,0,37,3,2,2,0,7,1,8,4,0,13,4,6,2,0,12,1,3,1,0,5,143,989,476,3,1611,6,18,7,0,31,2310,
2,Clayton,Forest Park 1,3566,4,2,3,0,9,2,0,4,1,7,20,57,26,0,103,1,2,2,0,5,3,4,5,0,12,3,0,1,0,4,5,8,3,0,16,80,79,53,1,213,20,22,16,1,59,4,4,0,0,8,18,19,17,1,55,20,18,11,0,49,36,64,42,0,142,10,23,5,1,39,5,4,2,0,11,9,13,13,0,35,0,1,3,0,4,4,2,1,0,7,220,312,223,5,760,9,3,1,1,14,1552,
3,Clayton,Forest Park 2,2821,7,2,2,0,11,2,1,2,0,5,22,32,37,0,91,0,0,0,0,0,4,6,3,0,13,3,2,1,0,6,2,8,2,0,12,54,78,58,1,191,12,29,11,0,52,5,6,3,0,14,14,21,16,0,51,16,19,4,0,39,34,35,37,2,108,6,12,4,0,22,0,2,0,0,2,9,11,9,0,29,2,0,2,0,4,4,2,0,0,6,173,366,244,9,792,2,10,3,0,15,1463,
4,Clayton,Forest Park 3,2845,0,1,2,0,3,1,0,3,0,4,17,43,14,2,76,0,0,2,0,2,5,6,1,1,13,0,0,1,0,1,5,1,0,0,6,31,64,42,3,140,10,18,12,0,40,2,5,2,0,9,13,20,16,2,51,13,16,14,1,44,39,62,41,0,142,9,7,4,0,20,1,2,2,0,5,13,25,15,0,53,0,1,3,0,4,1,2,1,0,4,157,309,235,11,712,3,7,4,1,15,1344,
5,Clayton,Forest Park 4,1783,4,0,2,0,6,2,2,0,0,4,30,79,24,1,134,2,2,1,0,5,3,4,2,0,9,1,0,1,0,2,4,4,2,0,10,41,49,31,0,121,7,17,9,0,33,1,3,1,0,5,8,13,0,0,21,5,22,4,0,31,24,81,35,0,140,6,11,4,0,21,2,3,1,0,6,5,11,5,0,21,0,0,1,0,1,1,0,4,0,5,85,219,104,0,408,3,4,3,0,10,993,
6,Clayton,Forest Park 5,3924,6,3,3,0,12,4,1,4,0,9,20,72,35,0,127,0,1,1,1,3,4,8,6,0,18,3,0,0,0,3,3,2,2,0,7,88,115,52,3,258,28,38,17,2,85,4,12,1,0,17,27,43,14,2,86,34,35,2,0,71,42,74,45,0,161,19,9,2,0,30,1,1,1,0,3,9,17,5,0,31,1,6,2,0,9,2,2,0,0,4,175,447,269,10,901,7,15,3,1,26,1861,
7,Clayton,Forest Park 6,1463,0,2,1,0,3,3,1,1,0,5,10,78,26,1,115,1,4,2,0,7,1,12,5,0,18,0,2,2,0,4,0,9,1,0,10,25,42,14,1,82,5,12,5,0,22,6,7,4,0,17,7,17,7,0,31,8,10,3,1,22,18,59,30,0,107,3,9,1,0,13,2,2,0,0,4,4,13,1,0,18,0,4,1,0,5,0,1,3,0,4,63,181,81,1,326,0,5,3,0,8,821,
8,Clayton,Jonesboro 1,3244,1,0,5,0,6,1,2,2,0,5,7,23,19,0,49,0,1,1,0,2,1,4,3,0,8,1,4,1,0,6,2,3,0,0,5,43,117,66,2,228,15,48,16,1,80,0,1,1,0,2,16,30,20,1,67,11,25,11,0,47,12,33,29,0,74,10,20,8,0,38,0,2,1,0,3,3,9,5,0,17,0,3,2,0,5,4,0,1,0,5,178,675,449,2,1304,5,13,3,0,21,1972,
9,Clayton,Jonesboro 2,4345,1,1,2,0,4,0,0,4,0,4,11,26,15,1,53,0,6,5,0,11,1,2,1,0,4,1,0,3,1,5,5,5,2,0,12,69,149,83,3,304,30,64,18,0,112,2,2,0,0,4,21,45,19,0,85,15,32,9,1,57,17,31,15,0,63,13,22,8,0,43,5,2,2,0,9,6,17,2,0,25,1,1,3,0,5,1,1,0,2,4,215,927,575,5,1722,4,12,11,0,27,2553,
10,Clayton,Jonesboro 3,4107,3,2,0,0,5,1,1,5,0,7,23,75,46,0,144,2,2,4,0,8,6,7,5,0,18,0,4,1,0,5,5,2,4,0,11,50,151,90,1,292,7,48,21,1,77,4,3,1,0,8,17,41,29,1,88,10,30,16,0,56,29,126,57,1,213,10,28,15,1,54,3,5,1,0,9,0,13,5,0,18,2,3,1,0,6,4,3,3,0,10,172,825,572,4,1573,5,16,3,0,24,2626,
11,Clayton,Jonesboro 4,2574,2,2,2,0,6,0,2,1,0,3,13,23,25,0,61,0,1,0,0,1,4,1,1,0,6,0,3,1,0,4,8,5,0,0,13,40,72,31,1,144,21,21,7,1,50,1,1,0,0,2,14,31,12,1,58,10,22,7,0,39,23,56,32,0,111,8,14,1,0,23,1,1,0,0,2,5,2,1,0,8,0,0,1,0,1,1,3,2,0,6,109,327,190,2,628,2,8,2,1,13,1179,
