index,County,Precinct,Registered Voters,Al Bartell (Ind)_Election Day Votes,Al Bartell (Ind)_Advanced Voting Votes,Al Bartell (Ind)_Absentee by Mail Votes,Al Bartell (Ind)_Provisional Votes,Al Bartell (Ind)_Choice Total,Allen Buckley (Ind)_Election Day Votes,Allen Buckley (Ind)_Advanced Voting Votes,Allen Buckley (Ind)_Absentee by Mail Votes,Allen Buckley (Ind)_Provisional Votes,Allen Buckley (Ind)_Choice Total,Doug Collins (Rep)_Election Day Votes,Doug Collins (Rep)_Advanced Voting Votes,Doug Collins (Rep)_Absentee by Mail Votes,Doug Collins (Rep)_Provisional Votes,Doug Collins (Rep)_Choice Total,John Fortuin (Grn)_Election Day Votes,John Fortuin (Grn)_Advanced Voting Votes,John Fortuin (Grn)_Absentee by Mail Votes,John Fortuin (Grn)_Provisional Votes,John Fortuin (Grn)_Choice Total,Derrick E. Grayson (Rep)_Election Day Votes,Derrick E. Grayson (Rep)_Advanced Voting Votes,Derrick E. Grayson (Rep)_Absentee by Mail Votes,Derrick E. Grayson (Rep)_Provisional Votes,Derrick E. Grayson (Rep)_Choice Total,Michael Todd Greene (Ind)_Election Day Votes,Michael Todd Greene (Ind)_Advanced Voting Votes,Michael Todd Greene (Ind)_Absentee by Mail Votes,Michael Todd Greene (Ind)_Provisional Votes,Michael Todd Greene (Ind)_Choice Total,Annette Davis Jackson (Rep)_Election Day Votes,Annette Davis Jackson (Rep)_Advanced Voting Votes,Annette Davis Jackson (Rep)_Absentee by Mail Votes,Annette Davis Jackson (Rep)_Provisional Votes,Annette Davis Jackson (Rep)_Choice Total,Deborah Jackson (Dem)_Election Day Votes,Deborah Jackson (Dem)_Advanced Voting Votes,Deborah Jackson (Dem)_Absentee by Mail Votes,Deborah Jackson (Dem)_Provisional Votes,Deborah Jackson (Dem)_Choice Total,Jamesia James (Dem)_Election Day Votes,Jamesia James (Dem)_Advanced Voting Votes,Jamesia James (Dem)_Absentee by Mail Votes,Jamesia James (Dem)_Provisional Votes,Jamesia James (Dem)_Choice Total,A. Wayne Johnson (Rep)_Election Day Votes,A. Wayne Johnson (Rep)_Advanced Voting Votes,A. Wayne Johnson (Rep)_Absentee by Mail Votes,A. Wayne Johnson (Rep)_Provisional Votes,A. Wayne Johnson (Rep)_Choice Total,Tamara Johnson-Shealey (Dem)_Election Day Votes,Tamara Johnson-Shealey (Dem)_Advanced Voting Votes,Tamara Johnson-Shealey (Dem)_Absentee by Mail Votes,Tamara Johnson-Shealey (Dem)_Provisional Votes,Tamara Johnson-Shealey (Dem)_Choice Total,Matt Lieberman (Dem)_Election Day Votes,Matt Lieberman (Dem)_Advanced Voting Votes,Matt Lieberman (Dem)_Absentee by Mail Votes,Matt Lieberman (Dem)_Provisional Votes,Matt Lieberman (Dem)_Choice Total,Kelly Loeffler (I) (Rep)_Election Day Votes,Kelly Loeffler (I) (Rep)_Advanced Voting Votes,Kelly Loeffler (I) (Rep)_Absentee by Mail Votes,Kelly Loeffler (I) (Rep)_Provisional Votes,Kelly Loeffler (I) (Rep)_Choice Total,Joy Felicia Slade (Dem)_Election Day Votes,Joy Felicia Slade (Dem)_Advanced Voting Votes,Joy Felicia Slade (Dem)_Absentee by Mail Votes,Joy Felicia Slade (Dem)_Provisional Votes,Joy Felicia Slade (Dem)_Choice Total,Brian Slowinski (Lib)_Election Day Votes,Brian Slowinski (Lib)_Advanced Voting Votes,Brian Slowinski (Lib)_Absentee by Mail Votes,Brian Slowinski (Lib)_Provisional Votes,Brian Slowinski (Lib)_Choice Total,Valencia Stovall (Ind)_Election Day Votes,Valencia Stovall (Ind)_Advanced Voting Votes,Valencia Stovall (Ind)_Absentee by Mail Votes,Valencia Stovall (Ind)_Provisional Votes,Valencia Stovall (Ind)_Choice Total,Ed Tarver (Dem)_Election Day Votes,Ed Tarver (Dem)_Advanced Voting Votes,Ed Tarver (Dem)_Absentee by Mail Votes,Ed Tarver (Dem)_Provisional Votes,Ed Tarver (Dem)_Choice Total,Kandiss Taylor (Rep)_Election Day Votes,Kandiss Taylor (Rep)_Advanced Voting Votes,Kandiss Taylor (Rep)_Absentee by Mail Votes,Kandiss Taylor (Rep)_Provisional Votes,Kandiss Taylor (Rep)_Choice Total,Raphael Warnock (Dem)_Election Day Votes,Raphael Warnock (Dem)_Advanced Voting Votes,Raphael Warnock (Dem)_Absentee by Mail Votes,Raphael Warnock (Dem)_Provisional Votes,Raphael Warnock (Dem)_Choice Total,Richard Dien Winfield (Dem)_Election Day Votes,Richard Dien Winfield (Dem)_Advanced Voting Votes,Richard Dien Winfield (Dem)_Absentee by Mail Votes,Richard Dien Winfield (Dem)_Provisional Votes,Richard Dien Winfield (Dem)_Choice Total,Total,
0,Bibb,East Macon 1,2108,0,0,4,0,4,0,1,2,0,3,7,4,4,0,15,0,0,0,0,0,0,1,0,0,1,0,1,0,1,2,2,1,1,1,5,29,47,26,1,103,20,15,7,0,42,0,0,0,0,0,12,12,8,0,32,6,9,9,0,24,3,9,7,0,19,6,6,1,0,13,2,3,1,0,6,1,2,0,0,3,1,0,3,0,4,0,1,0,0,1,155,271,251,1,678,2,4,7,0,13,968,
1,Bibb,East Macon 2,3932,0,0,3,0,3,3,1,6,0,10,13,20,13,0,46,0,3,1,0,4,3,1,2,0,6,1,2,0,0,3,2,4,2,0,8,73,108,53,0,234,27,48,24,0,99,2,3,0,0,5,15,39,23,1,78,14,25,14,0,53,20,29,30,0,79,8,17,3,1,29,3,1,0,0,4,2,1,2,0,5,3,1,5,0,9,0,1,0,0,1,283,738,592,5,1618,10,15,6,1,32,2326,
2,Bibb,East Macon 3,3494,1,2,4,0,7,2,2,4,0,8,53,133,46,1,233,1,1,1,0,3,3,3,4,0,10,1,1,1,0,3,1,4,1,0,6,55,84,43,3,185,18,30,21,1,70,3,2,9,0,14,11,18,8,0,37,7,24,23,0,54,51,159,77,0,287,8,17,4,0,29,1,5,1,0,7,2,1,2,0,5,2,5,6,0,13,5,2,1,0,8,187,531,408,1,1127,15,8,4,1,28,2134,
3,Bibb,East Macon 4,2280,1,0,5,0,6,1,0,1,0,2,11,7,9,0,27,0,2,0,0,2,3,1,0,0,4,1,0,0,0,1,3,3,1,0,7,46,62,52,1,161,11,25,8,0,44,0,1,1,0,2,7,16,13,0,36,7,9,7,0,23,16,19,12,1,48,6,0,3,0,9,1,0,0,0,1,0,0,0,0,0,0,3,7,0,10,1,0,0,0,1,260,379,355,4,998,7,5,3,0,15,1397,
4,Bibb,East Macon 5,2552,0,2,3,0,5,0,3,2,0,5,40,67,42,0,149,2,0,2,0,4,6,4,2,0,12,3,0,0,0,3,2,5,0,0,7,35,51,38,0,124,13,27,18,0,58,2,1,0,0,3,9,13,12,0,34,14,18,5,0,37,56,77,42,0,175,8,6,5,0,19,2,2,0,0,4,0,1,0,0,1,2,3,8,0,13,0,0,1,0,1,174,444,347,2,967,5,11,5,0,21,1642,
5,Bibb,Godfrey 1,6283,2,3,6,0,11,8,6,5,0,19,26,45,24,0,95,0,7,5,1,13,4,5,3,0,12,2,3,0,0,5,11,9,3,0,23,95,177,108,1,381,36,81,37,1,155,5,7,3,0,15,25,59,30,0,114,23,45,20,0,88,43,92,28,1,164,12,19,6,0,37,7,7,1,0,15,6,2,1,0,9,0,3,11,0,14,5,7,1,0,13,318,994,729,2,2043,14,32,17,1,64,3290,
6,Bibb,Godfrey 2,2158,0,0,2,0,2,0,1,2,0,3,11,13,2,0,26,0,1,0,0,1,5,1,0,0,6,2,0,1,0,3,2,3,0,0,5,29,44,50,0,123,19,18,9,1,47,1,2,1,0,4,8,8,10,0,26,8,12,3,0,23,15,21,10,0,46,6,10,2,0,18,1,2,0,0,3,0,1,2,0,3,1,1,0,0,2,1,1,0,0,2,129,235,169,0,533,5,5,1,0,11,887,
7,Bibb,Godfrey 3,3292,1,1,3,0,5,1,1,2,0,4,10,32,7,0,49,1,2,0,0,3,0,1,2,0,3,1,1,1,0,3,6,4,1,0,11,64,98,60,2,224,30,28,14,0,72,3,2,1,0,6,15,18,14,1,48,12,21,6,0,39,19,44,31,0,94,5,8,3,0,16,1,0,3,0,4,1,0,2,0,3,3,4,4,0,11,1,3,0,0,4,235,516,311,3,1065,14,17,6,0,37,1701,
8,Bibb,Godfrey 4,2231,2,0,1,0,3,0,1,0,0,1,11,27,9,0,47,1,2,3,0,6,3,2,0,0,5,0,0,1,0,1,4,3,0,0,7,41,44,28,1,114,14,20,16,0,50,0,1,0,0,1,15,9,13,0,37,13,13,4,0,30,23,36,17,0,76,2,5,3,0,10,0,3,1,0,4,1,0,0,0,1,2,2,3,0,7,1,0,1,0,2,143,214,174,1,532,7,7,6,0,20,954,
9,Bibb,Godfrey 5,4761,3,3,4,0,10,4,3,3,0,10,32,49,39,0,120,4,5,1,0,10,6,1,2,0,9,4,1,1,0,6,8,6,5,0,19,92,147,57,1,297,47,48,27,0,122,5,0,1,0,6,25,43,23,1,92,22,33,12,1,68,45,52,57,0,154,17,23,8,1,49,2,1,1,0,4,0,1,3,0,4,6,5,7,0,18,3,1,0,0,4,355,758,461,0,1574,22,25,8,0,55,2631,
