index,County,Precinct,Registered Voters,Al Bartell (Ind)_Election Day Votes,Al Bartell (Ind)_Advanced Voting Votes,Al Bartell (Ind)_Absentee by Mail Votes,Al Bartell (Ind)_Provisional Votes,Al Bartell (Ind)_Choice Total,Allen Buckley (Ind)_Election Day Votes,Allen Buckley (Ind)_Advanced Voting Votes,Allen Buckley (Ind)_Absentee by Mail Votes,Allen Buckley (Ind)_Provisional Votes,Allen Buckley (Ind)_Choice Total,Doug Collins (Rep)_Election Day Votes,Doug Collins (Rep)_Advanced Voting Votes,Doug Collins (Rep)_Absentee by Mail Votes,Doug Collins (Rep)_Provisional Votes,Doug Collins (Rep)_Choice Total,John Fortuin (Grn)_Election Day Votes,John Fortuin (Grn)_Advanced Voting Votes,John Fortuin (Grn)_Absentee by Mail Votes,John Fortuin (Grn)_Provisional Votes,John Fortuin (Grn)_Choice Total,Derrick E. Grayson (Rep)_Election Day Votes,Derrick E. Grayson (Rep)_Advanced Voting Votes,Derrick E. Grayson (Rep)_Absentee by Mail Votes,Derrick E. Grayson (Rep)_Provisional Votes,Derrick E. Grayson (Rep)_Choice Total,Michael Todd Greene (Ind)_Election Day Votes,Michael Todd Greene (Ind)_Advanced Voting Votes,Michael Todd Greene (Ind)_Absentee by Mail Votes,Michael Todd Greene (Ind)_Provisional Votes,Michael Todd Greene (Ind)_Choice Total,Annette Davis Jackson (Rep)_Election Day Votes,Annette Davis Jackson (Rep)_Advanced Voting Votes,Annette Davis Jackson (Rep)_Absentee by Mail Votes,Annette Davis Jackson (Rep)_Provisional Votes,Annette Davis Jackson (Rep)_Choice Total,Deborah Jackson (Dem)_Election Day Votes,Deborah Jackson (Dem)_Advanced Voting Votes,Deborah Jackson (Dem)_Absentee by Mail Votes,Deborah Jackson (Dem)_Provisional Votes,Deborah Jackson (Dem)_Choice Total,Jamesia James (Dem)_Election Day Votes,Jamesia James (Dem)_Advanced Voting Votes,Jamesia James (Dem)_Absentee by Mail Votes,Jamesia James (Dem)_Provisional Votes,Jamesia James (Dem)_Choice Total,A. Wayne Johnson (Rep)_Election Day Votes,A. Wayne Johnson (Rep)_Advanced Voting Votes,A. Wayne Johnson (Rep)_Absentee by Mail Votes,A. Wayne Johnson (Rep)_Provisional Votes,A. Wayne Johnson (Rep)_Choice Total,Tamara Johnson-Shealey (Dem)_Election Day Votes,Tamara Johnson-Shealey (Dem)_Advanced Voting Votes,Tamara Johnson-Shealey (Dem)_Absentee by Mail Votes,Tamara Johnson-Shealey (Dem)_Provisional Votes,Tamara Johnson-Shealey (Dem)_Choice Total,Matt Lieberman (Dem)_Election Day Votes,Matt Lieberman (Dem)_Advanced Voting Votes,Matt Lieberman (Dem)_Absentee by Mail Votes,Matt Lieberman (Dem)_Provisional Votes,Matt Lieberman (Dem)_Choice Total,Kelly Loeffler (I) (Rep)_Election Day Votes,Kelly Loeffler (I) (Rep)_Advanced Voting Votes,Kelly Loeffler (I) (Rep)_Absentee by Mail Votes,Kelly Loeffler (I) (Rep)_Provisional Votes,Kelly Loeffler (I) (Rep)_Choice Total,Joy Felicia Slade (Dem)_Election Day Votes,Joy Felicia Slade (Dem)_Advanced Voting Votes,Joy Felicia Slade (Dem)_Absentee by Mail Votes,Joy Felicia Slade (Dem)_Provisional Votes,Joy Felicia Slade (Dem)_Choice Total,Brian Slowinski (Lib)_Election Day Votes,Brian Slowinski (Lib)_Advanced Voting Votes,Brian Slowinski (Lib)_Absentee by Mail Votes,Brian Slowinski (Lib)_Provisional Votes,Brian Slowinski (Lib)_Choice Total,Valencia Stovall (Ind)_Election Day Votes,Valencia Stovall (Ind)_Advanced Voting Votes,Valencia Stovall (Ind)_Absentee by Mail Votes,Valencia Stovall (Ind)_Provisional Votes,Valencia Stovall (Ind)_Choice Total,Ed Tarver (Dem)_Election Day Votes,Ed Tarver (Dem)_Advanced Voting Votes,Ed Tarver (Dem)_Absentee by Mail Votes,Ed Tarver (Dem)_Provisional Votes,Ed Tarver (Dem)_Choice Total,Kandiss Taylor (Rep)_Election Day Votes,Kandiss Taylor (Rep)_Advanced Voting Votes,Kandiss Taylor (Rep)_Absentee by Mail Votes,Kandiss Taylor (Rep)_Provisional Votes,Kandiss Taylor (Rep)_Choice Total,Raphael Warnock (Dem)_Election Day Votes,Raphael Warnock (Dem)_Advanced Voting Votes,Raphael Warnock (Dem)_Absentee by Mail Votes,Raphael Warnock (Dem)_Provisional Votes,Raphael Warnock (Dem)_Choice Total,Richard Dien Winfield (Dem)_Election Day Votes,Richard Dien Winfield (Dem)_Advanced Voting Votes,Richard Dien Winfield (Dem)_Absentee by Mail Votes,Richard Dien Winfield (Dem)_Provisional Votes,Richard Dien Winfield (Dem)_Choice Total,Total,
0,Emanuel,Oak Park,686,0,0,0,0,0,1,0,0,0,1,104,63,24,0,191,0,0,0,0,0,11,4,1,0,16,0,0,0,0,0,3,2,0,0,5,1,4,3,0,8,2,0,0,0,2,5,2,0,0,7,0,0,0,0,0,2,2,1,0,5,118,68,16,0,202,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,8,3,0,0,11,13,7,7,0,27,0,0,0,0,0,476,
1,Emanuel,Cross-Green,241,0,0,0,0,0,0,0,0,0,0,13,13,3,0,29,0,0,1,0,1,2,0,1,0,3,0,0,0,0,0,1,1,0,0,2,6,0,5,0,11,1,1,0,0,2,1,2,0,0,3,1,1,1,0,3,1,1,0,0,2,12,17,1,0,30,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,3,0,0,0,0,0,54,15,21,0,90,0,0,0,0,0,180,
2,Emanuel,Swainsboro,6988,6,5,2,0,13,16,20,6,0,42,235,722,212,0,1169,1,6,1,0,8,20,43,9,0,72,3,5,1,0,9,13,30,4,1,48,103,148,68,0,319,25,36,32,0,93,12,23,0,0,35,28,42,8,0,78,29,40,19,0,88,285,776,248,0,1309,11,16,4,0,31,7,5,2,0,14,5,1,0,0,6,9,12,26,0,47,14,21,2,0,37,189,507,309,0,1005,6,11,7,0,24,4447,
3,Emanuel,Summertown,504,2,1,0,0,3,1,1,0,0,2,86,39,18,0,143,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,2,3,1,0,6,4,5,1,0,10,2,0,1,0,3,1,0,0,0,1,1,1,1,0,3,0,1,1,0,2,56,50,13,0,119,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,1,2,0,4,1,3,0,0,4,18,15,24,0,57,0,1,0,0,1,362,
4,Emanuel,Stillmore,608,0,0,0,0,0,0,1,0,0,1,47,39,8,0,94,1,0,0,0,1,9,5,2,0,16,1,0,0,0,1,2,0,0,0,2,15,7,5,0,27,4,3,2,0,9,3,0,0,0,3,3,1,2,0,6,3,4,1,0,8,73,44,18,0,135,3,1,0,0,4,1,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,33,26,9,0,68,0,0,0,0,0,381,
5,Emanuel,Blundale,756,0,0,0,0,0,0,1,2,0,3,97,115,28,0,240,1,0,0,0,1,4,7,1,0,12,0,0,0,0,0,2,3,1,0,6,1,2,0,0,3,0,1,0,0,1,3,4,0,0,7,0,0,0,0,0,0,2,1,0,3,114,108,34,0,256,0,0,0,0,0,1,1,0,0,2,0,1,0,0,1,0,0,0,0,0,4,5,0,0,9,2,13,4,0,19,1,0,0,0,1,564,
6,Emanuel,Canoochee,681,0,1,0,0,1,3,0,0,0,3,121,63,12,0,196,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,2,3,0,0,5,2,9,3,0,14,1,4,0,0,5,7,1,0,0,8,2,1,1,0,4,2,1,1,0,4,94,54,17,0,165,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,2,0,3,3,1,0,0,4,24,28,17,0,69,1,0,0,0,1,487,
7,Emanuel,Garfield,489,0,0,0,0,0,2,0,0,0,2,79,27,8,0,114,0,0,0,0,0,9,2,0,0,11,0,0,0,0,0,3,0,0,0,3,4,2,3,0,9,2,2,1,0,5,6,1,0,0,7,3,2,0,0,5,0,3,1,0,4,91,41,16,0,148,1,2,1,0,4,0,1,0,0,1,0,0,0,0,0,0,0,3,0,3,3,1,0,0,4,21,12,13,0,46,0,0,1,0,1,367,
8,Emanuel,Nunez,384,0,0,0,0,0,1,1,0,0,2,58,31,9,0,98,0,0,0,0,0,1,3,0,0,4,0,0,0,0,0,0,1,0,0,1,4,2,0,0,6,1,0,1,0,2,4,0,0,0,4,0,1,0,0,1,1,2,1,0,4,55,37,11,0,103,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,3,0,0,3,19,12,6,0,37,0,1,0,0,1,269,
9,Emanuel,Twin City,1551,1,0,0,0,1,6,3,2,0,11,117,154,38,0,309,1,0,0,0,1,2,11,1,0,14,0,2,0,0,2,6,3,2,0,11,26,35,22,0,83,9,6,3,0,18,9,5,1,0,15,5,6,4,0,15,10,9,3,0,22,140,169,39,0,348,3,1,0,0,4,0,2,0,0,2,1,1,0,0,2,4,1,2,0,7,5,3,1,0,9,70,95,65,0,230,1,1,0,0,2,1106,
