index,County,Precinct,Registered Voters,YES_Election Day Votes,YES_Advanced Voting Votes,YES_Absentee by Mail Votes,YES_Provisional Votes,YES_Choice Total,NO_Election Day Votes,NO_Advanced Voting Votes,NO_Absentee by Mail Votes,NO_Provisional Votes,NO_Choice Total,Total,
0,Emanuel,Oak Park,686,178,124,41,0,343,72,22,8,0,102,445,
1,Emanuel,Cross-Green,241,70,37,26,0,133,11,11,8,0,30,163,
2,Emanuel,Swainsboro,6988,702,1682,714,0,3098,252,598,194,1,1045,4143,
3,Emanuel,Summertown,504,110,89,42,0,241,47,29,16,0,92,333,
4,Emanuel,Stillmore,608,125,95,37,0,257,57,31,6,0,94,351,
5,Emanuel,Blundale,756,163,192,56,0,411,57,55,7,0,119,530,
6,Emanuel,Canoochee,681,190,122,43,0,355,53,34,8,0,95,450,
7,Emanuel,Garfield,489,157,62,32,0,251,45,23,7,0,75,326,
8,Emanuel,Nunez,384,98,62,20,0,180,31,24,7,0,62,242,
9,Emanuel,Twin City,1551,273,356,135,0,764,110,112,36,0,258,1022,
10,Emanuel,Adrian,827,191,132,64,1,388,58,36,29,0,123,511,
