index,County,Precinct,Registered Voters,Donald J. Trump (I) (Rep)_Election Day Votes,Donald J. Trump (I) (Rep)_Advanced Voting Votes,Donald J. Trump (I) (Rep)_Absentee by Mail Votes,Donald J. Trump (I) (Rep)_Provisional Votes,Donald J. Trump (I) (Rep)_Choice Total,Joseph R. Biden (Dem)_Election Day Votes,Joseph R. Biden (Dem)_Advanced Voting Votes,Joseph R. Biden (Dem)_Absentee by Mail Votes,Joseph R. Biden (Dem)_Provisional Votes,Joseph R. Biden (Dem)_Choice Total,Jo Jorgensen (Lib)_Election Day Votes,Jo Jorgensen (Lib)_Advanced Voting Votes,Jo Jorgensen (Lib)_Absentee by Mail Votes,Jo Jorgensen (Lib)_Provisional Votes,Jo Jorgensen (Lib)_Choice Total,Total,
14,Richmond,202,4492,217,290,220,0,727,499,741,541,9,1790,13,14,5,0,32,2549,
15,Richmond,203,991,4,5,2,0,11,140,179,204,3,526,5,0,1,0,6,543,
16,Richmond,204,1578,176,209,124,1,510,122,248,192,1,563,8,7,12,1,28,1101,
17,Richmond,207,2705,52,52,46,1,151,358,448,408,7,1221,6,2,3,0,11,1383,
18,Richmond,208,2651,82,98,60,1,241,307,489,393,3,1192,8,3,5,0,16,1449,
19,Richmond,210,1507,44,65,39,1,149,152,317,351,3,823,2,0,6,0,8,980,
20,Richmond,301,2409,323,562,268,1,1154,136,315,309,1,761,11,9,10,0,30,1945,
21,Richmond,302,1032,31,66,38,0,135,137,211,122,0,470,2,2,4,0,8,613,
22,Richmond,303,1417,160,439,179,1,779,32,161,166,0,359,11,7,2,0,20,1158,
23,Richmond,304,365,56,62,40,0,158,14,50,48,0,112,0,3,2,0,5,275,
24,Richmond,305,428,44,153,78,1,276,10,44,47,0,101,0,4,1,0,5,382,
25,Richmond,306,3934,221,378,268,0,867,271,833,574,3,1681,16,16,11,0,43,2591,
26,Richmond,307,1642,176,360,166,0,702,65,188,219,0,472,7,7,11,0,25,1199,
27,Richmond,308,622,42,69,41,0,152,48,107,79,1,235,5,2,1,0,8,395,
28,Richmond,309,3340,91,135,80,1,307,296,1097,740,2,2135,10,9,7,0,26,2468,
29,Richmond,310,5163,242,379,179,1,801,393,1363,976,4,2736,20,20,13,0,53,3590,
30,Richmond,401,2093,29,44,21,0,94,232,701,491,0,1424,1,3,5,0,9,1527,
31,Richmond,402,3311,72,67,50,0,189,419,531,541,4,1495,10,13,11,0,34,1718,
32,Richmond,404,1748,39,52,50,1,142,229,459,339,3,1030,6,2,2,0,10,1182,
33,Richmond,405,4424,56,118,90,0,264,341,1462,1109,5,2917,2,9,9,0,20,3201,
34,Richmond,406,3221,58,82,64,1,205,319,1007,800,4,2130,9,10,4,0,23,2358,
35,Richmond,501,3549,65,100,104,0,269,368,737,752,4,1861,4,5,2,0,11,2141,
36,Richmond,502,4138,87,96,66,0,249,458,958,872,8,2296,16,4,6,0,26,2571,
37,Richmond,503,4021,93,185,84,1,363,373,903,781,4,2061,7,13,7,0,27,2451,
38,Richmond,504,2339,142,107,85,2,336,246,366,293,4,909,8,7,5,0,20,1265,
39,Richmond,506,416,14,44,11,0,69,39,77,43,3,162,0,1,0,0,1,232,
40,Richmond,507,968,41,67,39,0,147,139,208,139,1,487,5,5,2,0,12,646,
41,Richmond,509,2172,55,84,57,1,197,200,609,435,4,1248,5,2,2,0,9,1454,
42,Richmond,601,3988,157,258,104,4,523,330,795,555,13,1693,11,12,12,0,35,2251,
43,Richmond,603,3570,392,390,256,0,1038,298,470,411,2,1181,12,12,8,0,32,2251,
44,Richmond,604,1811,163,83,67,0,313,185,311,228,0,724,4,1,7,0,12,1049,
45,Richmond,605,3880,235,318,202,0,755,312,644,549,3,1508,16,6,9,0,31,2294,
46,Richmond,607,1812,23,36,21,0,80,190,536,417,2,1145,3,3,4,0,10,1235,
47,Richmond,608,1472,245,236,109,0,590,90,179,150,1,420,6,8,5,0,19,1029,
48,Richmond,701,2403,303,546,238,0,1087,109,279,320,2,710,10,13,9,0,32,1829,
49,Richmond,702,1943,290,406,156,0,852,112,218,200,0,530,14,13,4,0,31,1413,
50,Richmond,703,4644,364,576,249,0,1189,343,780,517,7,1647,20,13,14,0,47,2883,
51,Richmond,705,2276,208,436,282,2,928,126,324,281,1,732,4,5,9,0,18,1678,
52,Richmond,706,3315,251,863,337,0,1451,111,449,410,2,972,16,24,9,0,49,2472,
53,Richmond,707,2122,165,245,95,1,506,208,419,229,2,858,7,5,2,0,14,1378,
54,Richmond,708,305,19,110,31,1,161,9,43,21,0,73,0,0,0,0,0,234,
55,Richmond,709,576,44,101,49,0,194,31,90,90,0,211,2,0,5,0,7,412,
56,Richmond,801,523,162,47,38,1,248,41,26,47,0,114,0,0,1,0,1,363,
57,Richmond,801B,523,198,32,46,0,276,39,13,40,0,92,0,1,0,0,1,369,
58,Richmond,802,3251,712,420,208,4,1344,156,251,320,2,729,14,5,5,0,24,2097,
59,Richmond,803,252,9,21,2,0,32,22,27,27,1,77,2,0,0,0,2,111,
60,Richmond,804,2096,196,274,96,1,567,144,398,266,0,808,5,1,3,0,9,1384,
61,Richmond,804H,2863,373,428,198,2,1001,175,384,339,2,900,11,5,10,1,27,1928,
62,Richmond,805,798,63,81,22,0,166,69,191,118,1,379,0,0,3,0,3,548,
63,Richmond,806,1212,215,200,80,0,495,73,140,115,1,329,2,1,6,0,9,833,
64,Richmond,807,1578,81,102,49,0,232,130,318,249,1,698,4,4,3,0,11,941,
65,Richmond,808,2366,299,379,165,0,843,164,369,298,1,832,13,5,6,0,24,1699,
66,Richmond,809,879,12,22,11,0,45,79,311,194,2,586,0,1,3,0,4,635,
67,Richmond,810,425,53,96,24,0,173,12,67,56,0,135,4,1,0,0,5,313,
