index,County,Precinct,Registered Voters,Al Bartell (Ind)_Election Day Votes,Al Bartell (Ind)_Advanced Voting Votes,Al Bartell (Ind)_Absentee by Mail Votes,Al Bartell (Ind)_Provisional Votes,Al Bartell (Ind)_Choice Total,Allen Buckley (Ind)_Election Day Votes,Allen Buckley (Ind)_Advanced Voting Votes,Allen Buckley (Ind)_Absentee by Mail Votes,Allen Buckley (Ind)_Provisional Votes,Allen Buckley (Ind)_Choice Total,Doug Collins (Rep)_Election Day Votes,Doug Collins (Rep)_Advanced Voting Votes,Doug Collins (Rep)_Absentee by Mail Votes,Doug Collins (Rep)_Provisional Votes,Doug Collins (Rep)_Choice Total,John Fortuin (Grn)_Election Day Votes,John Fortuin (Grn)_Advanced Voting Votes,John Fortuin (Grn)_Absentee by Mail Votes,John Fortuin (Grn)_Provisional Votes,John Fortuin (Grn)_Choice Total,Derrick E. Grayson (Rep)_Election Day Votes,Derrick E. Grayson (Rep)_Advanced Voting Votes,Derrick E. Grayson (Rep)_Absentee by Mail Votes,Derrick E. Grayson (Rep)_Provisional Votes,Derrick E. Grayson (Rep)_Choice Total,Michael Todd Greene (Ind)_Election Day Votes,Michael Todd Greene (Ind)_Advanced Voting Votes,Michael Todd Greene (Ind)_Absentee by Mail Votes,Michael Todd Greene (Ind)_Provisional Votes,Michael Todd Greene (Ind)_Choice Total,Annette Davis Jackson (Rep)_Election Day Votes,Annette Davis Jackson (Rep)_Advanced Voting Votes,Annette Davis Jackson (Rep)_Absentee by Mail Votes,Annette Davis Jackson (Rep)_Provisional Votes,Annette Davis Jackson (Rep)_Choice Total,Deborah Jackson (Dem)_Election Day Votes,Deborah Jackson (Dem)_Advanced Voting Votes,Deborah Jackson (Dem)_Absentee by Mail Votes,Deborah Jackson (Dem)_Provisional Votes,Deborah Jackson (Dem)_Choice Total,Jamesia James (Dem)_Election Day Votes,Jamesia James (Dem)_Advanced Voting Votes,Jamesia James (Dem)_Absentee by Mail Votes,Jamesia James (Dem)_Provisional Votes,Jamesia James (Dem)_Choice Total,A. Wayne Johnson (Rep)_Election Day Votes,A. Wayne Johnson (Rep)_Advanced Voting Votes,A. Wayne Johnson (Rep)_Absentee by Mail Votes,A. Wayne Johnson (Rep)_Provisional Votes,A. Wayne Johnson (Rep)_Choice Total,Tamara Johnson-Shealey (Dem)_Election Day Votes,Tamara Johnson-Shealey (Dem)_Advanced Voting Votes,Tamara Johnson-Shealey (Dem)_Absentee by Mail Votes,Tamara Johnson-Shealey (Dem)_Provisional Votes,Tamara Johnson-Shealey (Dem)_Choice Total,Matt Lieberman (Dem)_Election Day Votes,Matt Lieberman (Dem)_Advanced Voting Votes,Matt Lieberman (Dem)_Absentee by Mail Votes,Matt Lieberman (Dem)_Provisional Votes,Matt Lieberman (Dem)_Choice Total,Kelly Loeffler (I) (Rep)_Election Day Votes,Kelly Loeffler (I) (Rep)_Advanced Voting Votes,Kelly Loeffler (I) (Rep)_Absentee by Mail Votes,Kelly Loeffler (I) (Rep)_Provisional Votes,Kelly Loeffler (I) (Rep)_Choice Total,Joy Felicia Slade (Dem)_Election Day Votes,Joy Felicia Slade (Dem)_Advanced Voting Votes,Joy Felicia Slade (Dem)_Absentee by Mail Votes,Joy Felicia Slade (Dem)_Provisional Votes,Joy Felicia Slade (Dem)_Choice Total,Brian Slowinski (Lib)_Election Day Votes,Brian Slowinski (Lib)_Advanced Voting Votes,Brian Slowinski (Lib)_Absentee by Mail Votes,Brian Slowinski (Lib)_Provisional Votes,Brian Slowinski (Lib)_Choice Total,Valencia Stovall (Ind)_Election Day Votes,Valencia Stovall (Ind)_Advanced Voting Votes,Valencia Stovall (Ind)_Absentee by Mail Votes,Valencia Stovall (Ind)_Provisional Votes,Valencia Stovall (Ind)_Choice Total,Ed Tarver (Dem)_Election Day Votes,Ed Tarver (Dem)_Advanced Voting Votes,Ed Tarver (Dem)_Absentee by Mail Votes,Ed Tarver (Dem)_Provisional Votes,Ed Tarver (Dem)_Choice Total,Kandiss Taylor (Rep)_Election Day Votes,Kandiss Taylor (Rep)_Advanced Voting Votes,Kandiss Taylor (Rep)_Absentee by Mail Votes,Kandiss Taylor (Rep)_Provisional Votes,Kandiss Taylor (Rep)_Choice Total,Raphael Warnock (Dem)_Election Day Votes,Raphael Warnock (Dem)_Advanced Voting Votes,Raphael Warnock (Dem)_Absentee by Mail Votes,Raphael Warnock (Dem)_Provisional Votes,Raphael Warnock (Dem)_Choice Total,Richard Dien Winfield (Dem)_Election Day Votes,Richard Dien Winfield (Dem)_Advanced Voting Votes,Richard Dien Winfield (Dem)_Absentee by Mail Votes,Richard Dien Winfield (Dem)_Provisional Votes,Richard Dien Winfield (Dem)_Choice Total,Total,
0,Richmond,101,896,0,1,1,0,2,0,2,0,0,2,41,50,21,0,112,0,1,2,0,3,3,1,0,0,4,3,0,1,0,4,3,0,1,0,4,8,19,11,0,38,4,3,0,0,7,1,1,2,0,4,2,6,0,0,8,8,10,2,0,20,62,71,38,1,172,4,3,0,0,7,1,4,0,1,6,2,1,0,0,3,3,15,18,0,36,0,0,1,0,1,38,85,89,1,213,2,0,1,0,3,649,
1,Richmond,102,1278,0,1,1,0,2,1,0,0,0,1,12,18,11,0,41,1,2,5,0,8,3,3,2,0,8,2,1,0,0,3,4,3,3,0,10,40,18,26,1,85,9,5,6,1,21,2,0,0,0,2,3,7,9,0,19,5,10,3,0,18,30,38,23,0,91,2,5,0,0,7,3,1,0,0,4,1,2,0,0,3,6,21,30,0,57,1,2,1,0,4,57,86,101,1,245,4,4,2,0,10,639,
2,Richmond,103,1428,0,0,5,0,5,0,0,0,0,0,2,4,3,0,9,0,1,2,0,3,1,0,1,0,2,0,2,0,0,2,3,1,1,0,5,30,48,31,0,109,9,24,15,1,49,0,2,1,0,3,9,15,11,0,35,4,9,4,0,17,2,6,3,0,11,1,6,1,0,8,0,0,0,0,0,1,1,0,0,2,10,31,51,0,92,0,2,0,0,2,91,159,143,1,394,3,5,2,0,10,758,
3,Richmond,104,2976,1,4,6,0,11,1,1,2,0,4,5,15,8,0,28,1,0,1,0,2,2,1,3,0,6,3,2,0,0,5,4,1,0,0,5,74,70,58,1,203,26,25,15,0,66,0,2,2,0,4,18,20,14,2,54,15,16,4,0,35,9,28,22,0,59,17,10,5,0,32,3,1,1,0,5,0,2,0,0,2,32,71,107,0,210,2,1,1,0,4,237,295,339,3,874,11,11,4,0,26,1635,
4,Richmond,105,832,2,0,1,0,3,0,0,1,0,1,2,2,2,0,6,0,1,2,0,3,0,0,0,0,0,0,0,1,0,1,1,1,1,0,3,21,45,15,0,81,7,11,1,0,19,1,3,0,0,4,4,10,4,0,18,5,8,1,0,14,3,8,7,0,18,1,2,0,0,3,0,1,0,0,1,0,0,1,0,1,11,15,36,0,62,0,3,0,0,3,58,123,101,1,283,5,7,4,0,16,540,
5,Richmond,106,1182,1,0,0,0,1,0,0,2,0,2,11,26,19,0,56,2,1,4,0,7,3,1,0,0,4,1,0,2,0,3,0,1,0,0,1,29,19,14,0,62,8,5,4,0,17,2,3,0,0,5,10,4,5,0,19,8,6,4,0,18,24,19,12,0,55,5,5,0,0,10,1,0,0,0,1,0,3,1,0,4,8,10,22,0,40,0,2,0,0,2,65,55,68,0,188,4,1,0,1,6,501,
6,Richmond,107,1800,0,4,3,0,7,1,0,1,0,2,66,87,52,0,205,2,1,3,0,6,1,0,1,0,2,1,4,1,0,6,3,4,2,0,9,22,26,23,0,71,6,7,15,0,28,1,2,1,0,4,3,9,6,0,18,11,13,6,0,30,105,167,90,0,362,2,5,2,0,9,4,2,2,0,8,0,0,2,0,2,16,34,41,0,91,0,2,0,0,2,71,152,183,1,407,1,2,0,0,3,1272,
7,Richmond,108,517,1,0,0,0,1,1,0,0,0,1,5,2,3,0,10,1,0,0,0,1,1,0,1,0,2,0,2,0,0,2,1,0,1,0,2,7,14,2,0,23,2,7,5,0,14,0,1,1,0,2,4,6,1,0,11,2,4,2,0,8,9,8,9,0,26,5,3,1,0,9,1,0,0,0,1,0,1,0,0,1,4,15,22,0,41,0,0,0,0,0,33,59,77,0,169,1,1,0,0,2,326,
8,Richmond,109,1052,1,0,1,0,2,1,1,1,0,3,3,9,12,0,24,1,2,5,0,8,1,1,2,0,4,1,2,1,0,4,2,0,0,0,2,18,29,11,0,58,8,13,3,0,24,1,2,0,0,3,4,10,5,0,19,7,14,4,0,25,20,31,16,0,67,1,7,1,0,9,5,5,3,0,13,0,0,2,0,2,11,27,31,1,70,0,4,0,0,4,45,126,104,0,275,1,1,0,0,2,618,
9,Richmond,111,1578,0,1,0,0,1,2,2,0,0,4,17,22,13,0,52,1,1,1,0,3,4,0,1,0,5,1,1,1,0,3,4,2,0,0,6,24,44,30,0,98,6,7,12,0,25,1,0,2,0,3,5,15,12,0,32,5,12,5,0,22,31,51,29,0,111,4,3,1,0,8,3,1,2,0,6,0,1,1,0,2,16,32,44,0,92,3,2,0,0,5,97,135,160,1,393,5,1,3,0,9,880,
10,Richmond,112,882,1,1,2,0,4,1,0,2,0,3,7,39,29,0,75,0,1,1,0,2,0,2,2,0,4,1,1,0,0,2,2,1,1,0,4,3,18,18,0,39,0,4,5,1,10,1,1,4,0,6,3,4,4,0,11,11,7,2,0,20,9,41,56,0,106,0,2,4,0,6,1,2,2,0,5,0,0,1,0,1,4,13,19,1,37,0,2,1,0,3,21,73,91,0,185,2,2,0,0,4,527,
11,Richmond,114,856,1,0,2,0,3,0,0,0,0,0,6,5,7,0,18,0,0,1,0,1,1,2,1,0,4,1,0,1,0,2,2,0,0,0,2,22,25,17,0,64,8,6,6,0,20,1,0,0,0,1,7,6,2,0,15,5,2,4,0,11,9,8,8,0,25,2,4,1,0,7,1,0,0,0,1,0,0,0,0,0,10,15,15,0,40,2,0,0,0,2,52,78,89,1,220,1,3,2,0,6,442,
12,Richmond,201,581,1,0,1,0,2,0,0,2,0,2,3,1,6,0,10,1,0,1,0,2,2,0,0,0,2,2,1,0,0,3,1,0,0,0,1,39,31,16,1,87,12,19,8,0,39,1,0,1,0,2,8,2,10,0,20,5,8,2,0,15,10,7,3,0,20,9,5,1,0,15,1,0,0,0,1,0,1,0,0,1,17,39,33,1,90,1,0,0,0,1,146,157,144,3,450,4,8,1,0,13,776,
13,Richmond,115,1332,0,0,0,0,0,0,0,0,0,0,9,14,5,0,28,0,0,0,0,0,1,3,1,0,5,0,1,0,0,1,0,1,0,0,1,9,12,1,0,22,4,4,1,0,9,2,0,0,0,2,2,4,0,0,6,6,3,0,0,9,29,25,20,0,74,3,3,0,0,6,1,0,0,0,1,0,0,0,0,0,4,2,6,0,12,2,0,0,0,2,18,17,46,0,81,0,0,0,0,0,259,
14,Richmond,202,4492,1,3,1,0,5,3,2,2,0,7,64,84,68,1,217,3,1,3,0,7,5,6,5,0,16,4,2,1,0,7,15,10,4,0,29,103,128,73,1,305,38,34,18,2,92,4,3,4,0,11,36,35,10,0,81,25,35,10,0,70,115,181,128,0,424,20,23,5,1,49,8,6,1,0,15,5,4,1,0,10,32,69,87,0,188,4,4,3,0,11,222,393,308,3,926,12,9,10,0,31,2501,
15,Richmond,203,991,0,1,1,0,2,0,1,2,0,3,4,4,1,0,9,0,0,0,0,0,3,1,0,0,4,0,0,0,0,0,1,0,0,0,1,22,28,11,0,61,3,13,13,0,29,0,0,1,0,1,2,6,4,0,12,4,5,2,0,11,1,1,1,0,3,1,3,0,0,4,2,0,0,0,2,2,0,0,0,2,13,22,50,0,85,0,0,0,0,0,89,91,109,2,291,3,4,1,0,8,528,
16,Richmond,204,1578,1,0,1,0,2,2,2,0,0,4,55,73,54,0,182,2,1,5,0,8,4,1,2,0,7,0,1,1,0,2,4,4,1,0,9,11,22,10,0,43,9,8,6,0,23,3,3,1,0,7,8,9,6,0,23,12,12,9,0,33,102,117,70,0,289,2,13,1,0,16,6,4,6,0,16,1,4,2,1,8,8,19,23,0,50,3,4,0,0,7,67,154,121,1,343,0,4,0,0,4,1076,
