index,County,Precinct,Registered Voters,"Lauren Bubba McDonald, Jr. (I) (Rep)_Election Day Votes","Lauren Bubba McDonald, Jr. (I) (Rep)_Advanced Voting Votes","Lauren Bubba McDonald, Jr. (I) (Rep)_Absentee by Mail Votes","Lauren Bubba McDonald, Jr. (I) (Rep)_Provisional Votes","Lauren Bubba McDonald, Jr. (I) (Rep)_Choice Total",Daniel Blackman (Dem)_Election Day Votes,Daniel Blackman (Dem)_Advanced Voting Votes,Daniel Blackman (Dem)_Absentee by Mail Votes,Daniel Blackman (Dem)_Provisional Votes,Daniel Blackman (Dem)_Choice Total,Nathan Wilson (Lib)_Election Day Votes,Nathan Wilson (Lib)_Advanced Voting Votes,Nathan Wilson (Lib)_Absentee by Mail Votes,Nathan Wilson (Lib)_Provisional Votes,Nathan Wilson (Lib)_Choice Total,Total,
0,Barrow,01 Bethlehem Community Center 3359,460,963,228,0,1651,92,245,163,0,500,44,38,16,0,98,2249,,
1,Barrow,02 Bethlehem Church - 211,6784,707,2495,675,0,3877,112,368,344,1,825,66,76,45,0,187,4889,
2,Barrow,03 Hmong New Hope Alliance Church 6364,833,1650,473,1,2957,164,366,317,0,847,62,85,30,0,177,3981,,
3,Barrow,04 Covenant Life Sanctuary,4012,420,1129,281,0,1830,95,250,188,0,533,35,58,12,0,105,2468,
4,Barrow,05 Fire Station 1 (Statham),8336,892,2571,611,0,4074,236,749,564,0,1549,66,109,47,0,222,5845,
5,Barrow,08 First Baptist Church Winder7009,672,2422,523,0,3617,151,503,339,0,993,60,105,42,0,207,4817,,
6,Barrow,13 Winder Community Center,9393,644,2303,588,0,3535,311,988,553,0,1852,64,115,44,0,223,5610,
7,Barrow,16 The Church at Winder,10348,919,2675,626,2,4222,350,1154,749,2,2255,94,166,58,0,318,6795,
