index,County,Precinct,Registered Voters,David A. Perdue (I) (Rep)_Election Day Votes,David A. Perdue (I) (Rep)_Advanced Voting Votes,David A. Perdue (I) (Rep)_Absentee by Mail Votes,David A. Perdue (I) (Rep)_Provisional Votes,David A. Perdue (I) (Rep)_Choice Total,Jon Ossoff (Dem)_Election Day Votes,Jon Ossoff (Dem)_Advanced Voting Votes,Jon Ossoff (Dem)_Absentee by Mail Votes,Jon Ossoff (Dem)_Provisional Votes,Jon Ossoff (Dem)_Choice Total,Shane Hazel (Lib)_Election Day Votes,Shane Hazel (Lib)_Advanced Voting Votes,Shane Hazel (Lib)_Absentee by Mail Votes,Shane Hazel (Lib)_Provisional Votes,Shane Hazel (Lib)_Choice Total,Total,
0,Twiggs,Dry Branch,1550,290,337,117,0,744,53,83,61,0,197,12,12,5,0,29,970,
1,Twiggs,Golden Isles,1692,179,233,57,0,469,166,264,237,1,668,13,7,5,0,25,1162,
2,Twiggs,Higgsville,758,158,186,57,0,401,33,72,40,0,145,4,1,3,0,8,554,
3,Twiggs,Jeffersonville/Ware,1464,97,269,45,0,411,105,326,239,1,671,3,7,5,0,15,1097,
4,Twiggs,Shady Grove/Tarvers,840,83,165,40,0,288,74,117,109,0,300,3,6,1,0,10,598,
