index,County,Precinct,Registered Voters,Jason Shaw (I) (Rep)_Election Day Votes,Jason Shaw (I) (Rep)_Advanced Voting Votes,Jason Shaw (I) (Rep)_Absentee by Mail Votes,Jason Shaw (I) (Rep)_Provisional Votes,Jason Shaw (I) (Rep)_Choice Total,Robert G. Bryant (Dem)_Election Day Votes,Robert G. Bryant (Dem)_Advanced Voting Votes,Robert G. Bryant (Dem)_Absentee by Mail Votes,Robert G. Bryant (Dem)_Provisional Votes,Robert G. Bryant (Dem)_Choice Total,Elizabeth Melton (Lib)_Election Day Votes,Elizabeth Melton (Lib)_Advanced Voting Votes,Elizabeth Melton (Lib)_Absentee by Mail Votes,Elizabeth Melton (Lib)_Provisional Votes,Elizabeth Melton (Lib)_Choice Total,Total,
0,Marion,Pineknot,971,285,217,60,0,562,8,27,24,0,59,12,9,7,0,28,649,
1,Marion,Buena Vista,2343,91,496,123,0,710,160,473,346,0,979,6,17,9,0,32,1721,
2,Marion,Tazewell,320,99,90,12,0,201,10,11,17,0,38,5,2,3,0,10,249,
3,Marion,Brantley,396,67,155,33,0,255,9,14,21,0,44,1,3,2,0,6,305,
4,Marion,Fort Perry,883,166,217,69,0,452,24,37,35,0,96,10,9,3,0,22,570,
