index,County,Precinct,Registered Voters,Don Cole (Rep)_Election Day Votes,Don Cole (Rep)_Advanced Voting Votes,Don Cole (Rep)_Absentee by Mail Votes,Don Cole (Rep)_Provisional Votes,Don Cole (Rep)_Choice Total,Sanford Bishop (I) (Dem)_Election Day Votes,Sanford Bishop (I) (Dem)_Advanced Voting Votes,Sanford Bishop (I) (Dem)_Absentee by Mail Votes,Sanford Bishop (I) (Dem)_Provisional Votes,Sanford Bishop (I) (Dem)_Choice Total,Total,
0,Clay,Bluffton,383,32,84,28,0,144,24,58,41,0,123,267,
1,Clay,Zetto,366,14,52,9,0,75,41,78,59,0,178,253,
2,Clay,Court House,390,9,32,12,0,53,54,88,53,0,195,248,
3,Clay,Old Head Start,453,22,86,19,0,127,37,62,82,0,181,308,
4,Clay,Days Cross Road,461,31,117,34,0,182,30,64,68,0,162,344,
