index,County,Precinct,Registered Voters,YES_Election Day Votes,YES_Advanced Voting Votes,YES_Absentee by Mail Votes,YES_Provisional Votes,YES_Choice Total,NO_Election Day Votes,NO_Advanced Voting Votes,NO_Absentee by Mail Votes,NO_Provisional Votes,NO_Choice Total,Total,
0,Clay,Bluffton,383,43,100,50,0,193,13,37,17,0,67,260,
1,Clay,Zetto,366,40,82,45,0,167,13,36,19,0,68,235,
2,Clay,Court House,390,46,97,51,0,194,13,18,13,0,44,238,
3,Clay,Old Head Start,453,45,106,74,0,225,11,30,18,0,59,284,
4,Clay,Days Cross Road,461,42,132,74,0,248,14,39,22,0,75,323,
