index,County,Precinct,Registered Voters,YES_Election Day Votes,YES_Advanced Voting Votes,YES_Absentee by Mail Votes,YES_Provisional Votes,YES_Choice Total,NO_Election Day Votes,NO_Advanced Voting Votes,NO_Absentee by Mail Votes,NO_Provisional Votes,NO_Choice Total,Total,
0,Upson,Yatesville,1347,268,269,103,0,640,119,141,58,0,318,958,
1,Upson,Salem,370,58,61,69,0,188,17,29,41,0,87,275,
2,Upson,Redbone,8219,544,2609,680,1,3834,198,1263,349,0,1810,5644,
3,Upson,Town,8239,554,2279,832,1,3666,160,929,386,1,1476,5142,
