index,County,Precinct,Registered Voters,Al Bartell (Ind)_Election Day Votes,Al Bartell (Ind)_Advanced Voting Votes,Al Bartell (Ind)_Absentee by Mail Votes,Al Bartell (Ind)_Provisional Votes,Al Bartell (Ind)_Choice Total,Allen Buckley (Ind)_Election Day Votes,Allen Buckley (Ind)_Advanced Voting Votes,Allen Buckley (Ind)_Absentee by Mail Votes,Allen Buckley (Ind)_Provisional Votes,Allen Buckley (Ind)_Choice Total,Doug Collins (Rep)_Election Day Votes,Doug Collins (Rep)_Advanced Voting Votes,Doug Collins (Rep)_Absentee by Mail Votes,Doug Collins (Rep)_Provisional Votes,Doug Collins (Rep)_Choice Total,John Fortuin (Grn)_Election Day Votes,John Fortuin (Grn)_Advanced Voting Votes,John Fortuin (Grn)_Absentee by Mail Votes,John Fortuin (Grn)_Provisional Votes,John Fortuin (Grn)_Choice Total,Derrick E. Grayson (Rep)_Election Day Votes,Derrick E. Grayson (Rep)_Advanced Voting Votes,Derrick E. Grayson (Rep)_Absentee by Mail Votes,Derrick E. Grayson (Rep)_Provisional Votes,Derrick E. Grayson (Rep)_Choice Total,Michael Todd Greene (Ind)_Election Day Votes,Michael Todd Greene (Ind)_Advanced Voting Votes,Michael Todd Greene (Ind)_Absentee by Mail Votes,Michael Todd Greene (Ind)_Provisional Votes,Michael Todd Greene (Ind)_Choice Total,Annette Davis Jackson (Rep)_Election Day Votes,Annette Davis Jackson (Rep)_Advanced Voting Votes,Annette Davis Jackson (Rep)_Absentee by Mail Votes,Annette Davis Jackson (Rep)_Provisional Votes,Annette Davis Jackson (Rep)_Choice Total,Deborah Jackson (Dem)_Election Day Votes,Deborah Jackson (Dem)_Advanced Voting Votes,Deborah Jackson (Dem)_Absentee by Mail Votes,Deborah Jackson (Dem)_Provisional Votes,Deborah Jackson (Dem)_Choice Total,Jamesia James (Dem)_Election Day Votes,Jamesia James (Dem)_Advanced Voting Votes,Jamesia James (Dem)_Absentee by Mail Votes,Jamesia James (Dem)_Provisional Votes,Jamesia James (Dem)_Choice Total,A. Wayne Johnson (Rep)_Election Day Votes,A. Wayne Johnson (Rep)_Advanced Voting Votes,A. Wayne Johnson (Rep)_Absentee by Mail Votes,A. Wayne Johnson (Rep)_Provisional Votes,A. Wayne Johnson (Rep)_Choice Total,Tamara Johnson-Shealey (Dem)_Election Day Votes,Tamara Johnson-Shealey (Dem)_Advanced Voting Votes,Tamara Johnson-Shealey (Dem)_Absentee by Mail Votes,Tamara Johnson-Shealey (Dem)_Provisional Votes,Tamara Johnson-Shealey (Dem)_Choice Total,Matt Lieberman (Dem)_Election Day Votes,Matt Lieberman (Dem)_Advanced Voting Votes,Matt Lieberman (Dem)_Absentee by Mail Votes,Matt Lieberman (Dem)_Provisional Votes,Matt Lieberman (Dem)_Choice Total,Kelly Loeffler (I) (Rep)_Election Day Votes,Kelly Loeffler (I) (Rep)_Advanced Voting Votes,Kelly Loeffler (I) (Rep)_Absentee by Mail Votes,Kelly Loeffler (I) (Rep)_Provisional Votes,Kelly Loeffler (I) (Rep)_Choice Total,Joy Felicia Slade (Dem)_Election Day Votes,Joy Felicia Slade (Dem)_Advanced Voting Votes,Joy Felicia Slade (Dem)_Absentee by Mail Votes,Joy Felicia Slade (Dem)_Provisional Votes,Joy Felicia Slade (Dem)_Choice Total,Brian Slowinski (Lib)_Election Day Votes,Brian Slowinski (Lib)_Advanced Voting Votes,Brian Slowinski (Lib)_Absentee by Mail Votes,Brian Slowinski (Lib)_Provisional Votes,Brian Slowinski (Lib)_Choice Total,Valencia Stovall (Ind)_Election Day Votes,Valencia Stovall (Ind)_Advanced Voting Votes,Valencia Stovall (Ind)_Absentee by Mail Votes,Valencia Stovall (Ind)_Provisional Votes,Valencia Stovall (Ind)_Choice Total,Ed Tarver (Dem)_Election Day Votes,Ed Tarver (Dem)_Advanced Voting Votes,Ed Tarver (Dem)_Absentee by Mail Votes,Ed Tarver (Dem)_Provisional Votes,Ed Tarver (Dem)_Choice Total,Kandiss Taylor (Rep)_Election Day Votes,Kandiss Taylor (Rep)_Advanced Voting Votes,Kandiss Taylor (Rep)_Absentee by Mail Votes,Kandiss Taylor (Rep)_Provisional Votes,Kandiss Taylor (Rep)_Choice Total,Raphael Warnock (Dem)_Election Day Votes,Raphael Warnock (Dem)_Advanced Voting Votes,Raphael Warnock (Dem)_Absentee by Mail Votes,Raphael Warnock (Dem)_Provisional Votes,Raphael Warnock (Dem)_Choice Total,Richard Dien Winfield (Dem)_Election Day Votes,Richard Dien Winfield (Dem)_Advanced Voting Votes,Richard Dien Winfield (Dem)_Absentee by Mail Votes,Richard Dien Winfield (Dem)_Provisional Votes,Richard Dien Winfield (Dem)_Choice Total,Total,
0,Gwinnett,HARBINS A,7182,6,9,0,0,15,8,9,6,1,24,99,555,150,1,805,3,4,4,1,12,18,43,7,1,69,6,9,1,0,16,10,39,7,0,56,62,231,116,0,409,17,60,41,1,119,10,35,5,1,51,45,127,41,0,213,21,101,28,0,150,201,827,302,0,1330,18,36,2,0,56,8,23,9,0,40,6,6,2,0,14,7,8,6,0,21,11,14,5,0,30,152,960,575,0,1687,3,21,7,0,31,5148,
1,Gwinnett,ROCKBRIDGE A,3987,3,4,3,0,10,2,3,0,0,5,30,82,50,0,162,2,2,2,0,6,5,7,5,0,17,1,1,0,0,2,5,8,2,0,15,47,186,86,1,320,19,51,21,0,91,6,5,1,0,12,25,80,27,0,132,13,58,12,0,83,53,152,90,0,295,11,26,3,0,40,0,7,2,0,9,1,4,2,0,7,3,6,3,0,12,3,6,4,0,13,133,859,442,0,1434,6,22,10,0,38,2703,
2,Gwinnett,DACULA,4777,5,6,1,0,12,2,7,0,0,9,60,340,85,0,485,3,5,4,0,12,10,35,5,0,50,4,5,4,0,13,17,22,2,0,41,56,192,71,0,319,15,41,14,0,70,9,22,6,0,37,34,93,36,0,163,33,85,22,0,140,117,456,109,1,683,4,33,3,0,40,9,16,4,0,29,2,9,1,0,12,3,9,2,0,14,8,21,4,0,33,102,628,420,1,1151,4,16,5,0,25,3338,
3,Gwinnett,SUWANEE A,1737,1,2,2,0,5,2,1,0,0,3,35,117,41,0,193,1,1,3,0,5,4,5,4,0,13,0,1,1,0,2,3,4,5,0,12,17,53,26,0,96,6,15,3,0,24,2,5,1,0,8,12,27,7,0,46,5,19,8,0,32,68,157,73,0,298,0,7,0,0,7,5,10,2,0,17,1,2,0,0,3,2,0,3,0,5,2,5,0,0,7,46,245,147,0,438,4,7,1,0,12,1226,
4,Gwinnett,BAYCREEK A,2720,2,2,0,0,4,1,7,2,0,10,80,191,99,0,370,3,3,3,0,9,10,20,10,0,40,0,1,2,0,3,3,9,6,0,18,14,68,42,0,124,5,21,14,0,40,4,11,6,0,21,13,30,7,0,50,15,34,16,0,65,135,303,176,0,614,6,10,2,0,18,8,6,2,0,16,2,0,3,0,5,0,2,2,0,4,0,4,1,0,5,80,330,279,0,689,1,5,1,0,7,2112,
5,Gwinnett,GOODWINS A,3921,6,5,1,0,12,4,3,5,0,12,111,174,92,0,377,3,5,3,0,11,14,18,3,0,35,3,2,1,1,7,13,19,12,0,44,52,136,64,0,252,11,37,19,0,67,15,16,4,0,35,30,58,23,0,111,27,54,24,0,105,124,297,107,1,529,8,22,3,0,33,12,9,4,0,25,2,1,1,0,4,5,6,7,0,18,2,7,1,0,10,118,465,372,0,955,7,21,8,0,36,2678,
6,Gwinnett,DULUTH A,5042,2,5,5,0,12,0,3,6,0,9,81,303,141,1,526,3,2,6,0,11,6,26,10,0,42,4,6,6,0,16,2,20,10,0,32,35,141,129,0,305,16,36,17,0,69,7,15,8,0,30,19,61,32,0,112,23,93,68,1,185,128,476,228,0,832,4,20,4,0,28,6,20,14,0,40,3,2,3,0,8,2,11,20,0,33,10,15,4,0,29,100,672,634,0,1406,7,10,8,0,25,3750,
7,Gwinnett,DUNCANS A,4729,3,2,2,0,7,0,6,3,1,10,129,583,183,0,895,2,5,0,0,7,7,37,3,0,47,1,2,3,0,6,6,14,8,0,28,21,91,39,0,151,10,15,9,0,34,5,17,7,0,29,7,49,19,0,75,14,64,29,0,107,184,846,252,1,1283,5,22,1,0,28,6,18,6,0,30,2,4,1,0,7,1,4,5,0,10,9,10,3,0,22,79,491,360,0,930,1,8,5,0,14,3720,
8,Gwinnett,PUCKETTS A,5692,2,8,4,0,14,6,5,6,0,17,101,724,242,1,1068,5,10,7,0,22,11,45,8,0,64,4,7,9,0,20,9,39,6,0,54,27,129,64,0,220,9,29,20,0,58,12,36,6,0,54,18,56,24,0,98,22,87,34,0,143,140,1062,345,0,1547,3,28,0,0,31,18,18,8,0,44,3,6,5,0,14,2,7,5,0,14,14,25,5,0,44,69,488,324,0,881,1,7,2,0,10,4417,
9,Gwinnett,CATES A,2387,5,2,0,0,7,1,1,1,0,3,54,170,123,0,347,2,5,1,0,8,6,16,5,1,28,2,1,0,0,3,4,7,9,0,20,18,46,38,0,102,3,17,4,0,24,4,11,1,0,16,7,19,13,1,40,10,32,12,0,54,84,252,151,0,487,4,7,3,0,14,12,6,2,0,20,5,3,0,0,8,1,3,3,0,7,7,5,2,0,14,56,232,209,0,497,2,2,1,0,5,1704,
