index,County,Precinct,Registered Voters,YES_Election Day Votes,YES_Advanced Voting Votes,YES_Absentee by Mail Votes,YES_Provisional Votes,YES_Choice Total,NO_Election Day Votes,NO_Advanced Voting Votes,NO_Absentee by Mail Votes,NO_Provisional Votes,NO_Choice Total,Total,
40,Gwinnett,BAYCREEK B,5969,520,1846,849,8,3223,164,488,183,2,837,4060,
41,Gwinnett,LAWRENCEVILLE C,3037,338,888,494,1,1721,95,193,99,0,387,2108,
42,Gwinnett,MARTINS D,2402,291,465,292,3,1051,68,107,66,0,241,1292,
43,Gwinnett,ROCKBRIDGE B,4177,352,1157,626,2,2137,85,309,117,0,511,2648,
44,Gwinnett,GARNERS B,3178,233,993,588,2,1816,69,243,97,1,410,2226,
45,Gwinnett,CATES F,1787,254,500,392,1,1147,58,99,53,1,211,1358,
46,Gwinnett,CATES G,2875,256,998,685,0,1939,67,185,89,0,341,2280,
47,Gwinnett,DULUTH B,3551,355,841,748,2,1946,83,202,139,4,428,2374,
48,Gwinnett,GARNERS C,2030,196,630,329,2,1157,51,101,55,0,207,1364,
49,Gwinnett,PINCKNEYVILLE I,2635,267,598,341,1,1207,91,152,75,0,318,1525,
50,Gwinnett,PINCKNEYVILLE J,2613,268,623,262,2,1155,71,127,60,1,259,1414,
51,Gwinnett,BERKSHIRE G,2419,203,836,464,1,1504,64,198,69,0,331,1835,
52,Gwinnett,CATES H,3924,316,1044,556,1,1917,100,281,108,0,489,2406,
53,Gwinnett,SUGAR HILL C,5085,661,1617,817,1,3096,145,355,122,0,622,3718,
54,Gwinnett,SUGAR HILL D,4624,385,1480,606,7,2478,121,416,133,1,671,3149,
55,Gwinnett,DULUTH C,2229,272,549,436,2,1259,61,124,77,2,264,1523,
56,Gwinnett,DULUTH D,5077,410,1351,801,11,2573,121,315,148,7,591,3164,
57,Gwinnett,PINCKNEYVILLE K,3754,382,798,455,7,1642,129,214,95,3,441,2083,
58,Gwinnett,PINCKNEYVILLE N,3819,464,934,471,5,1874,115,197,60,1,373,2247,
59,Gwinnett,LAWRENCEVILLE D,5012,440,1043,557,7,2047,155,293,134,5,587,2634,
60,Gwinnett,LAWRENCEVILLE E,2355,230,599,454,1,1284,71,170,93,1,335,1619,
61,Gwinnett,PINCKNEYVILLE L,2330,329,574,782,0,1685,58,121,89,1,269,1954,
62,Gwinnett,PINCKNEYVILLE M,2673,344,788,709,0,1841,74,160,87,0,321,2162,
63,Gwinnett,GARNERS D,3490,261,936,637,0,1834,68,255,125,0,448,2282,
64,Gwinnett,BERKSHIRE H,1987,193,418,309,2,922,66,87,71,1,225,1147,
65,Gwinnett,PINCKNEYVILLE O,3359,330,854,364,4,1552,73,169,73,1,316,1868,
66,Gwinnett,PUCKETTS E,5660,406,1710,897,4,3017,128,437,153,0,718,3735,
67,Gwinnett,CATES I,3537,365,1130,710,0,2205,81,248,128,0,457,2662,
68,Gwinnett,CATES J,3478,330,1023,694,3,2050,90,223,128,0,441,2491,
69,Gwinnett,GOODWINS B,3960,388,1225,740,0,2353,121,278,118,1,518,2871,
70,Gwinnett,LAWRENCEVILLE F,4061,366,1195,618,4,2183,100,271,113,0,484,2667,
71,Gwinnett,MARTINS E,6193,568,1273,611,6,2458,169,355,133,1,658,3116,
72,Gwinnett,PINCKNEYVILLE P,2185,285,527,501,1,1314,71,114,79,1,265,1579,
73,Gwinnett,PINCKNEYVILLE Q,1915,271,392,210,3,876,80,103,43,0,226,1102,
74,Gwinnett,ROCKBRIDGE C,5125,329,1651,963,4,2947,93,405,184,2,684,3631,
75,Gwinnett,ROCKBRIDGE D,3642,209,1192,650,6,2057,67,323,160,1,551,2608,
76,Gwinnett,GOODWINS C,5804,565,1466,999,1,3031,143,329,184,0,656,3687,
77,Gwinnett,BAYCREEK K,3824,239,1293,722,1,2255,76,317,126,0,519,2774,
78,Gwinnett,CATES K,2810,324,860,551,2,1737,77,176,71,0,324,2061,
79,Gwinnett,BAYCREEK C,6499,531,2234,1033,3,3801,144,524,188,0,856,4657,
80,Gwinnett,CATES L,4185,377,1254,724,3,2358,111,284,136,0,531,2889,
81,Gwinnett,DULUTH E,4814,508,1323,843,10,2684,115,327,102,0,544,3228,
82,Gwinnett,GOODWINS D,4406,559,1102,706,3,2370,161,255,134,2,552,2922,
83,Gwinnett,LAWRENCEVILLE G,3046,275,827,445,1,1548,86,213,86,0,385,1933,
84,Gwinnett,LAWRENCEVILLE H,4296,418,1290,772,3,2483,100,286,129,2,517,3000,
85,Gwinnett,MARTINS F,2570,292,490,369,5,1156,79,133,55,1,268,1424,
86,Gwinnett,PINCKNEYVILLE S,3374,401,729,565,4,1699,115,192,84,3,394,2093,
87,Gwinnett,ROCKBRIDGE E,4638,415,1183,720,3,2321,117,302,144,1,564,2885,
88,Gwinnett,SUGAR HILL E,3589,381,1149,568,5,2103,94,254,113,2,463,2566,
89,Gwinnett,LAWRENCEVILLE I,3312,371,815,519,0,1705,106,202,84,1,393,2098,
90,Gwinnett,BAYCREEK D,4609,401,1504,807,1,2713,108,375,128,0,611,3324,
91,Gwinnett,BERKSHIRE J,2731,217,922,616,3,1758,56,196,99,1,352,2110,
92,Gwinnett,CATES M,3988,352,1376,851,3,2582,80,274,145,0,499,3081,
93,Gwinnett,CATES N,2567,283,769,526,1,1579,76,174,99,0,349,1928,
94,Gwinnett,DULUTH F,6161,507,1415,935,13,2870,150,355,200,4,709,3579,
95,Gwinnett,DULUTH G,3067,342,810,637,3,1792,104,189,125,0,418,2210,
96,Gwinnett,GOODWINS E,5491,566,1535,989,1,3091,166,333,164,1,664,3755,
97,Gwinnett,GOODWINS F,3212,286,848,603,0,1737,83,203,107,0,393,2130,
98,Gwinnett,PINCKNEYVILLE T,3201,347,707,556,5,1615,85,181,92,0,358,1973,
99,Gwinnett,SUWANEE B,4656,299,1700,860,0,2859,72,351,161,0,584,3443,
100,Gwinnett,PINCKNEYVILLE U,2090,338,509,364,2,1213,77,100,53,3,233,1446,
101,Gwinnett,PUCKETTS B,3096,306,1060,447,1,1814,96,269,77,0,442,2256,
102,Gwinnett,BERKSHIRE L,3265,357,729,473,2,1561,121,205,93,0,419,1980,
103,Gwinnett,ROCKBRIDGE F,5795,270,1958,843,3,3074,112,589,209,1,911,3985,
104,Gwinnett,SUGAR HILL F,4112,468,1201,689,7,2365,133,259,113,1,506,2871,
105,Gwinnett,SUWANEE C,5675,443,1660,1141,6,3250,104,350,175,1,630,3880,
106,Gwinnett,CATES O,1434,215,398,296,4,913,46,84,40,0,170,1083,
107,Gwinnett,BAYCREEK E,3265,303,934,499,5,1741,97,236,100,0,433,2174,
108,Gwinnett,BERKSHIRE M,1864,201,558,380,2,1141,75,100,58,1,234,1375,
109,Gwinnett,MARTINS G,2425,301,574,321,1,1197,88,127,53,1,269,1466,
110,Gwinnett,DULUTH H,2813,246,749,644,5,1644,66,145,107,0,318,1962,
111,Gwinnett,BERKSHIRE N,3128,168,1094,738,1,2001,35,262,117,0,414,2415,
112,Gwinnett,PINCKNEYVILLE V,1706,169,438,246,1,854,54,81,53,1,189,1043,
113,Gwinnett,PINCKNEYVILLE W,4253,412,1057,824,6,2299,98,225,102,0,425,2724,
114,Gwinnett,MARTINS H,5037,478,1239,800,10,2527,134,306,191,1,632,3159,
115,Gwinnett,MARTINS I,4078,407,880,582,6,1875,116,249,122,0,487,2362,
116,Gwinnett,MARTINS J,3923,462,915,502,6,1885,158,234,101,4,497,2382,
117,Gwinnett,GARNERS F,1796,181,559,334,2,1076,33,130,58,1,222,1298,
118,Gwinnett,BERKSHIRE O,2589,258,789,571,3,1621,55,146,84,0,285,1906,
119,Gwinnett,BERKSHIRE P,1476,179,298,203,2,682,47,95,57,0,199,881,
120,Gwinnett,PINCKNEYVILLE X,3412,330,949,838,13,2130,77,213,130,2,422,2552,
121,Gwinnett,ROCKBRIDGE G,5799,397,1807,909,10,3123,122,424,187,5,738,3861,
122,Gwinnett,PINCKNEYVILLE Y,3272,351,660,343,3,1357,108,162,64,0,334,1691,
123,Gwinnett,GOODWINS G,2661,303,673,381,3,1360,93,170,49,1,313,1673,
124,Gwinnett,PINCKNEYVILLE Z,1898,309,457,525,0,1291,71,97,85,0,253,1544,
125,Gwinnett,PINCKNEYVILLE A1,2694,340,787,782,0,1909,59,141,103,0,303,2212,
126,Gwinnett,LAWRENCEVILLE J,2249,251,613,323,3,1190,87,147,54,0,288,1478,
127,Gwinnett,GOODWINS H,2796,291,814,481,1,1587,88,190,76,1,355,1942,
128,Gwinnett,DUNCANS B,5387,617,1900,774,5,3296,147,455,173,1,776,4072,
129,Gwinnett,SUWANEE D,4732,493,1635,958,2,3088,96,334,140,1,571,3659,
130,Gwinnett,SUWANEE E,4256,384,1488,853,2,2727,96,329,121,0,546,3273,
131,Gwinnett,LAWRENCEVILLE K,3282,335,950,636,0,1921,103,245,111,0,459,2380,
132,Gwinnett,HARBINS B,4845,404,1618,571,4,2597,123,472,149,1,745,3342,
133,Gwinnett,BAYCREEK F,4608,388,1506,703,8,2605,132,373,141,3,649,3254,
134,Gwinnett,PUCKETTS C,3367,298,1065,472,1,1836,84,309,73,0,466,2302,
135,Gwinnett,HOG MOUNTAIN C,4292,387,1309,678,2,2376,140,294,112,0,546,2922,
136,Gwinnett,ROCKYCREEK B,5061,460,1766,698,3,2927,129,397,160,0,686,3613,
137,Gwinnett,DULUTH I,5105,388,1358,1256,0,3002,95,314,227,0,636,3638,
138,Gwinnett,MARTINS K,5352,528,1402,811,4,2745,153,334,194,0,681,3426,
139,Gwinnett,SUWANEE H,3785,359,1405,757,1,2522,76,269,122,0,467,2989,
140,Gwinnett,SUGAR HILL G,2814,292,935,520,1,1748,62,218,102,0,382,2130,
141,Gwinnett,SUWANEE F,3966,380,1276,710,4,2370,80,222,134,0,436,2806,
142,Gwinnett,LAWRENCEVILLE L,4802,402,1520,855,1,2778,94,318,159,1,572,3350,
143,Gwinnett,LAWRENCEVILLE M,7255,589,2047,1059,6,3701,172,521,200,1,894,4595,
144,Gwinnett,BAYCREEK G,6241,461,2128,965,0,3554,116,539,187,1,843,4397,
145,Gwinnett,BAYCREEK H,6811,546,2420,1173,2,4141,141,621,227,3,992,5133,
146,Gwinnett,BAYCREEK I,5899,424,1742,916,7,3089,136,528,182,2,848,3937,
147,Gwinnett,BERKSHIRE Q,1802,214,472,342,0,1028,48,106,49,1,204,1232,
148,Gwinnett,GOODWINS I,2501,327,715,520,0,1562,72,130,86,0,288,1850,
149,Gwinnett,DULUTH K,2786,230,564,314,1,1109,67,140,63,1,271,1380,
150,Gwinnett,HARBINS C,2850,426,952,367,3,1748,112,242,66,0,420,2168,
151,Gwinnett,ROCKYCREEK C,4806,426,1693,726,3,2848,133,432,137,1,703,3551,
152,Gwinnett,LAWRENCEVILLE N,2573,282,600,352,5,1239,83,151,67,1,302,1541,
153,Gwinnett,PUCKETTS D,3622,300,1187,592,4,2083,90,322,103,1,516,2599,
154,Gwinnett,SUWANEE G,3904,412,1270,686,0,2368,98,253,108,0,459,2827,
155,Gwinnett,BAYCREEK J,4567,371,1424,709,3,2507,128,354,142,1,625,3132,
