index,County,Precinct,Registered Voters,YES_Election Day Votes,YES_Advanced Voting Votes,YES_Absentee by Mail Votes,YES_Provisional Votes,YES_Choice Total,NO_Election Day Votes,NO_Advanced Voting Votes,NO_Absentee by Mail Votes,NO_Provisional Votes,NO_Choice Total,Total,
0,Terrell,Dawson,3043,285,591,390,0,1266,103,253,173,0,529,1795,
1,Terrell,Sasser,1355,167,316,107,0,590,79,183,47,0,309,899,
2,Terrell,Bronwood,885,147,146,104,0,397,34,95,37,0,166,563,
3,Terrell,Parrott,412,95,52,39,0,186,53,38,11,0,102,288,
4,Terrell,Graves,598,93,100,56,1,250,39,70,42,0,151,401,
5,Terrell,Herod-Dover,301,57,43,30,0,130,27,30,14,0,71,201,
