index,County,Precinct,Registered Voters,Al Bartell (Ind)_Election Day Votes,Al Bartell (Ind)_Advanced Voting Votes,Al Bartell (Ind)_Absentee by Mail Votes,Al Bartell (Ind)_Provisional Votes,Al Bartell (Ind)_Choice Total,Allen Buckley (Ind)_Election Day Votes,Allen Buckley (Ind)_Advanced Voting Votes,Allen Buckley (Ind)_Absentee by Mail Votes,Allen Buckley (Ind)_Provisional Votes,Allen Buckley (Ind)_Choice Total,Doug Collins (Rep)_Election Day Votes,Doug Collins (Rep)_Advanced Voting Votes,Doug Collins (Rep)_Absentee by Mail Votes,Doug Collins (Rep)_Provisional Votes,Doug Collins (Rep)_Choice Total,John Fortuin (Grn)_Election Day Votes,John Fortuin (Grn)_Advanced Voting Votes,John Fortuin (Grn)_Absentee by Mail Votes,John Fortuin (Grn)_Provisional Votes,John Fortuin (Grn)_Choice Total,Derrick E. Grayson (Rep)_Election Day Votes,Derrick E. Grayson (Rep)_Advanced Voting Votes,Derrick E. Grayson (Rep)_Absentee by Mail Votes,Derrick E. Grayson (Rep)_Provisional Votes,Derrick E. Grayson (Rep)_Choice Total,Michael Todd Greene (Ind)_Election Day Votes,Michael Todd Greene (Ind)_Advanced Voting Votes,Michael Todd Greene (Ind)_Absentee by Mail Votes,Michael Todd Greene (Ind)_Provisional Votes,Michael Todd Greene (Ind)_Choice Total,Annette Davis Jackson (Rep)_Election Day Votes,Annette Davis Jackson (Rep)_Advanced Voting Votes,Annette Davis Jackson (Rep)_Absentee by Mail Votes,Annette Davis Jackson (Rep)_Provisional Votes,Annette Davis Jackson (Rep)_Choice Total,Deborah Jackson (Dem)_Election Day Votes,Deborah Jackson (Dem)_Advanced Voting Votes,Deborah Jackson (Dem)_Absentee by Mail Votes,Deborah Jackson (Dem)_Provisional Votes,Deborah Jackson (Dem)_Choice Total,Jamesia James (Dem)_Election Day Votes,Jamesia James (Dem)_Advanced Voting Votes,Jamesia James (Dem)_Absentee by Mail Votes,Jamesia James (Dem)_Provisional Votes,Jamesia James (Dem)_Choice Total,A. Wayne Johnson (Rep)_Election Day Votes,A. Wayne Johnson (Rep)_Advanced Voting Votes,A. Wayne Johnson (Rep)_Absentee by Mail Votes,A. Wayne Johnson (Rep)_Provisional Votes,A. Wayne Johnson (Rep)_Choice Total,Tamara Johnson-Shealey (Dem)_Election Day Votes,Tamara Johnson-Shealey (Dem)_Advanced Voting Votes,Tamara Johnson-Shealey (Dem)_Absentee by Mail Votes,Tamara Johnson-Shealey (Dem)_Provisional Votes,Tamara Johnson-Shealey (Dem)_Choice Total,Matt Lieberman (Dem)_Election Day Votes,Matt Lieberman (Dem)_Advanced Voting Votes,Matt Lieberman (Dem)_Absentee by Mail Votes,Matt Lieberman (Dem)_Provisional Votes,Matt Lieberman (Dem)_Choice Total,Kelly Loeffler (I) (Rep)_Election Day Votes,Kelly Loeffler (I) (Rep)_Advanced Voting Votes,Kelly Loeffler (I) (Rep)_Absentee by Mail Votes,Kelly Loeffler (I) (Rep)_Provisional Votes,Kelly Loeffler (I) (Rep)_Choice Total,Joy Felicia Slade (Dem)_Election Day Votes,Joy Felicia Slade (Dem)_Advanced Voting Votes,Joy Felicia Slade (Dem)_Absentee by Mail Votes,Joy Felicia Slade (Dem)_Provisional Votes,Joy Felicia Slade (Dem)_Choice Total,Brian Slowinski (Lib)_Election Day Votes,Brian Slowinski (Lib)_Advanced Voting Votes,Brian Slowinski (Lib)_Absentee by Mail Votes,Brian Slowinski (Lib)_Provisional Votes,Brian Slowinski (Lib)_Choice Total,Valencia Stovall (Ind)_Election Day Votes,Valencia Stovall (Ind)_Advanced Voting Votes,Valencia Stovall (Ind)_Absentee by Mail Votes,Valencia Stovall (Ind)_Provisional Votes,Valencia Stovall (Ind)_Choice Total,Ed Tarver (Dem)_Election Day Votes,Ed Tarver (Dem)_Advanced Voting Votes,Ed Tarver (Dem)_Absentee by Mail Votes,Ed Tarver (Dem)_Provisional Votes,Ed Tarver (Dem)_Choice Total,Kandiss Taylor (Rep)_Election Day Votes,Kandiss Taylor (Rep)_Advanced Voting Votes,Kandiss Taylor (Rep)_Absentee by Mail Votes,Kandiss Taylor (Rep)_Provisional Votes,Kandiss Taylor (Rep)_Choice Total,Raphael Warnock (Dem)_Election Day Votes,Raphael Warnock (Dem)_Advanced Voting Votes,Raphael Warnock (Dem)_Absentee by Mail Votes,Raphael Warnock (Dem)_Provisional Votes,Raphael Warnock (Dem)_Choice Total,Richard Dien Winfield (Dem)_Election Day Votes,Richard Dien Winfield (Dem)_Advanced Voting Votes,Richard Dien Winfield (Dem)_Absentee by Mail Votes,Richard Dien Winfield (Dem)_Provisional Votes,Richard Dien Winfield (Dem)_Choice Total,Total,
0,Henry,Locust Grove,6978,3,4,3,0,10,8,5,3,0,16,64,364,75,0,503,1,4,3,0,8,9,25,9,0,43,2,7,1,0,10,10,32,10,0,52,70,318,87,0,475,35,116,34,0,185,2,10,3,0,15,21,105,45,0,171,22,109,27,0,158,107,574,138,1,820,15,50,8,0,73,13,25,5,0,43,5,12,4,0,21,3,6,11,0,20,3,24,2,0,29,178,1274,668,1,2121,9,25,3,1,38,4811,
1,Henry,Tussahaw,3409,1,5,2,0,8,1,2,1,0,4,191,498,97,0,786,3,1,2,0,6,13,21,3,0,37,1,3,2,0,6,9,21,0,0,30,8,28,17,0,53,8,2,9,0,19,9,9,0,0,18,3,16,6,0,25,6,11,10,0,27,302,705,146,0,1153,0,7,0,0,7,3,10,3,0,16,3,2,1,0,6,2,1,1,0,4,17,22,3,0,42,45,137,103,0,285,1,3,1,0,5,2537,
2,Henry,Sandy Ridge,4875,5,6,0,0,11,2,9,3,0,14,205,626,84,0,915,3,2,2,0,7,8,38,4,0,50,2,5,2,0,9,10,31,2,0,43,24,72,25,1,122,11,19,11,1,42,19,17,3,0,39,8,29,8,0,45,12,33,16,0,61,342,1005,178,1,1526,1,14,0,0,15,13,13,1,0,27,2,2,1,0,5,2,1,1,0,4,7,25,6,0,38,77,323,198,2,600,0,9,3,0,12,3585,
3,Henry,Westside,6971,6,6,4,0,16,5,5,6,0,16,33,106,48,0,187,2,7,4,0,13,10,8,7,0,25,5,2,0,0,7,9,9,7,0,25,142,295,103,0,540,38,100,59,1,198,6,7,3,0,16,39,95,49,0,183,27,68,14,0,109,48,174,71,0,293,18,51,9,0,78,8,10,4,0,22,6,7,6,0,19,4,5,7,0,16,8,8,1,0,17,251,1010,671,4,1936,9,24,3,0,36,3752,
4,Henry,Lowes,9878,4,4,6,0,14,3,11,5,0,19,72,512,109,0,693,2,4,10,0,16,12,39,10,1,62,9,8,1,1,19,10,23,7,0,40,112,483,171,2,768,30,124,78,0,232,7,14,4,0,25,32,140,52,0,224,37,138,45,0,220,162,789,186,0,1137,17,73,11,0,101,14,22,7,0,43,4,10,5,0,19,3,13,15,0,31,7,14,8,0,29,301,1653,1031,2,2987,10,34,17,1,62,6741,
5,Henry,South Hampton,5476,3,7,2,0,12,2,5,7,0,14,63,461,78,0,602,2,5,2,0,9,9,28,4,0,41,1,8,3,0,12,3,15,3,1,22,51,179,69,0,299,22,63,24,0,109,11,16,1,0,28,25,62,32,0,119,12,63,17,0,92,115,701,128,0,944,8,35,5,0,48,8,16,2,0,26,5,3,3,0,11,0,7,2,0,9,9,16,1,0,26,135,827,381,1,1344,4,15,6,0,25,3792,
6,Henry,North Hampton,7156,2,4,3,0,9,2,11,5,0,18,75,483,104,0,662,2,6,6,0,14,8,16,6,0,30,4,6,2,0,12,8,21,1,0,30,77,301,91,0,469,18,100,38,0,156,4,15,2,0,21,22,82,27,0,131,22,78,16,0,116,108,754,181,0,1043,14,42,8,0,64,9,20,5,0,34,3,7,4,0,14,2,7,10,0,19,6,19,3,0,28,187,1154,623,2,1966,6,23,8,0,37,4873,
7,Henry,Mt Carmel,5335,3,6,3,0,12,1,6,3,0,10,20,165,47,0,232,1,3,0,0,4,7,17,5,0,29,0,2,2,0,4,3,10,6,0,19,66,290,90,0,446,20,85,33,0,138,4,11,1,0,16,16,94,32,1,143,22,69,13,0,104,56,266,101,0,423,8,42,7,0,57,2,3,2,0,7,3,6,3,0,12,4,10,8,0,22,5,7,3,0,15,157,1409,671,0,2237,4,25,15,0,44,3974,
8,Henry,Red Oak,5610,3,1,3,0,7,2,11,5,0,18,30,138,43,0,211,4,3,1,0,8,15,12,7,0,34,1,9,1,0,11,4,12,1,0,17,79,305,88,0,472,26,113,43,0,182,4,15,2,0,21,16,94,36,0,146,18,90,29,0,137,27,157,97,0,281,9,54,13,0,76,1,8,1,0,10,3,18,5,0,26,2,10,7,0,19,2,8,1,0,11,187,1489,617,1,2294,7,27,9,0,43,4024,
9,Henry,Wesley Lakes,6144,2,4,5,0,11,4,7,3,0,14,35,211,79,0,325,1,6,5,0,12,4,8,5,0,17,5,8,0,0,13,9,7,1,0,17,99,357,111,2,569,27,102,50,0,179,4,10,0,0,14,27,101,38,0,166,20,86,30,0,136,59,313,106,1,479,11,41,9,0,61,8,8,6,0,22,4,13,4,0,21,2,8,10,0,20,3,7,1,0,11,204,1315,568,2,2089,4,24,7,0,35,4211,
